date,symbol,eps,revenue_ttm,pe_ratio,accumulateddepreciationamortizationppe,beta,book_value,capitalexpenditures,capitalleaseobligations,cashandcashequivalentsatcarryingvalue,cashandshortterminvestments,cashflowfromfinancing,cashflowfrominvestment,changeincashandcashequivalents,changeinexchangerate,changeininventory,changeinoperatingassets,changeinoperatingliabilities,changeinreceivables,commonstock,commonstocksharesoutstanding,comprehensiveincomenetoftax,costofgoodsandservicessold,costofrevenue,currentaccountspayable,currentdebt,currentlongtermdebt,currentnetreceivables,deferredrevenue,depreciation,depreciationandamortization,depreciationdepletionandamortization,dividend_per_share,dividend_yield,dividendpayout,dividendpayoutcommonstock,dividendpayoutpreferredstock,earnings_growth_yoy,earnings_surprise,ebit,ebitda,estimated_eps,fiscaldateending,forward_pe,goodwill,gross_profit_ttm,grossprofit,incomebeforetax,incometaxexpense,intangibleassets,intangibleassetsexcludinggoodwill,interestanddebtexpense,interestexpense,interestincome,inventory,investmentincomenet,investments,longtermdebt,longtermdebtnoncurrent,longterminvestments,netincome,netincomefromcontinuingoperations,netinterestincome,noninterestincome,operating_margin_ttm,operatingcashflow,operatingexpenses,operatingincome,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,othernonoperatingincome,paymentsforoperatingactivities,paymentsforrepurchaseofcommonstock,paymentsforrepurchaseofequity,paymentsforrepurchaseofpreferredstock,peg_ratio,price_to_book,price_to_sales_ttm,proceedsfromissuanceofcommonstock,proceedsfromissuanceoflongtermdebtandcapitalsecuritiesnet,proceedsfromissuanceofpreferredstock,proceedsfromoperatingactivities,proceedsfromrepaymentsofshorttermdebt,proceedsfromrepurchaseofequity,proceedsfromsaleoftreasurystock,profit_margin,profitloss,propertyplantequipment,report_date,report_type,reported_eps,reportedcurrency,reporttime,researchanddevelopment,retainedearnings,return_on_assets_ttm,return_on_equity_ttm,revenue_growth_yoy,revenue_per_share_ttm,sellinggeneralandadministrative,shortlongtermdebttotal,shorttermdebt,shortterminvestments,sma_200,sma_50,surprise_pct,totalassets,totalcurrentassets,totalcurrentliabilities,totalliabilities,totalnoncurrentassets,totalnoncurrentliabilities,totalrevenue,totalshareholderequity,trailing_pe,treasurystock,week_52_high,week_52_low
2003-06-30,AXS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-08-06,,0.8082,,pre-market,,,,,,,,,,,,,,,,,,,,,,,,,
2003-09-30,AXS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.37,,,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-11-05,,0.93,,pre-market,,,,,,,,,,,,,66.0714,,,,,,,,,,,,
2003-12-31,AXS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.26,,,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004-02-11,,0.96,,pre-market,,,,,,,,,,,,,37.1429,,,,,,,,,,,,
2004-03-31,AXS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12,,,0.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004-05-03,,0.94,,pre-market,,,,,,,,,,,,,14.6341,,,,,,,,,,,,
2004-06-30,AXS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,0.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004-08-04,,0.87,,pre-market,,,,,,,,,,,,,1.1628,,,,,,,,,,,,
2004-09-30,AXS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,-0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004-11-03,,0.02,,pre-market,,,,,,,,,,,,,111.1111,,,,,,,,,,,,
2004-12-31,AXS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16,,,0.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-02-08,,1.07,,pre-market,,,,,,,,,,,,,17.5824,,,,,,,,,,,,
2005-03-31,AXS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04,,,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-05-02,,0.95,,pre-market,,,,,,,,,,,,,-4.0404,,,,,,,,,,,,
2005-06-30,AXS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,,,1.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-08-02,,1.12,,pre-market,,,,,,,,,,,,,5.6604,,,,,,,,,,,,
2005-09-30,AXS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04,,,-3.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-11-01,,-3.27,,pre-market,,,,,,,,,,,,,-1.2384,,,,,,,,,,,,
