symbol,frequency,fiscaldateending,report_date,reporttime,reportedcurrency,reported_eps,estimated_eps,earnings_surprise,surprise_pct,accumulateddepreciationamortizationppe,capitalexpenditures,capitalleaseobligations,cashandcashequivalentsatcarryingvalue,cashandshortterminvestments,cashflowfromfinancing,cashflowfrominvestment,changeincashandcashequivalents,changeinexchangerate,changeininventory,changeinoperatingassets,changeinoperatingliabilities,changeinreceivables,commonstock,commonstocksharesoutstanding,comprehensiveincomenetoftax,costofgoodsandservicessold,costofrevenue,currentaccountspayable,currentdebt,currentlongtermdebt,currentnetreceivables,deferredrevenue,depreciation,depreciationandamortization,depreciationdepletionandamortization,dividendpayout,dividendpayoutcommonstock,dividendpayoutpreferredstock,ebit,ebitda,goodwill,grossprofit,incomebeforetax,incometaxexpense,intangibleassets,intangibleassetsexcludinggoodwill,interestanddebtexpense,interestexpense,interestincome,inventory,investmentincomenet,investments,longtermdebt,longtermdebtnoncurrent,longterminvestments,netincome,netincomefromcontinuingoperations,netinterestincome,noninterestincome,operatingcashflow,operatingexpenses,operatingincome,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,othernonoperatingincome,paymentsforoperatingactivities,paymentsforrepurchaseofcommonstock,paymentsforrepurchaseofequity,paymentsforrepurchaseofpreferredstock,proceedsfromissuanceofcommonstock,proceedsfromissuanceoflongtermdebtandcapitalsecuritiesnet,proceedsfromissuanceofpreferredstock,proceedsfromoperatingactivities,proceedsfromrepaymentsofshorttermdebt,proceedsfromrepurchaseofequity,proceedsfromsaleoftreasurystock,profitloss,propertyplantequipment,researchanddevelopment,retainedearnings,sellinggeneralandadministrative,shortlongtermdebttotal,shorttermdebt,shortterminvestments,stockbasedcompensation,totalassets,totalcurrentassets,totalcurrentliabilities,totalliabilities,totalnoncurrentassets,totalnoncurrentliabilities,totalrevenue,totalshareholderequity,treasurystock
AGIO,quarterly,2011-12-31,2012-02-29,,USD,,,,,,1906000,,117661000.0,117661000.0,77358000,,,,,,,,3000.0,,,37667000,37667000,3573000.0,,,,,,,,,,,0,,,0,0,7207000.0,,,,0.0,,,,,,,,0,0,,,,0,0,11417000.0,26718000.0,,,,,,,,,,,,,,,,3222000.0,31253000,,0,,,61507000.0,,194470000.0,,48158000.0,131330000.0,,,21837000.0,63140000.0,
AGIO,quarterly,2012-03-31,2012-05-30,,USD,,,,,,21000,,,,38000,10389000.0,,,,,,,,23389580.0,,11268000,11268000,,,,,,,264000.0,264000.0,,,,-5264000,-5000000.0,,6268000,-5238000,-607000.0,,,,26000.0,,,,,,,,-4631000,0,,,-15974000.0,11532000,-5264000,,,,,,,,,,,,,,,,,,,9551000,,1981000,,,,98000.0,,,,,,,6268000.0,,
AGIO,quarterly,2012-06-30,2012-08-29,,USD,,,,,,287000,,,,16000,-5462000.0,,,,,,,,23389580.0,,12139000,12139000,,,,,,,273000.0,273000.0,,,,-6123000,-5850000.0,,6288000,-6101000,-588000.0,,,,22000.0,,,,,,,,-5513000,0,,,-10546000.0,12411000,-6123000,,,,,,,,,,,,,,,,,,,10463000,,1948000,,,,91000.0,,,,,,,6288000.0,,
AGIO,quarterly,2012-09-30,2012-11-29,,USD,,,,,,1141000,,,,34000,-1722000.0,,,,,,,,23389580.0,,9798000,9798000,,,,,,,319000.0,319000.0,,,,-5110000,-4791000.0,,-3530000,-5097000,-452000.0,,,,13000.0,,,,,,,,-4645000,0,,,-11399000.0,11378000,-5110000,,,,,,,,,,,,,,,,,,,9798000,,1580000,,,,170000.0,,,,,,,6268000.0,,
AGIO,quarterly,2012-12-31,2013-03-01,,USD,,,,,,26000,,91297000.0,91297000.0,54000,19837000.0,,,,,,,3000.0,23389580.0,,11225000,11225000,3308000.0,,,,,,323000.0,323000.0,,,,-6497000,-6174000.0,,-4943000,-6489000,-1176000.0,,,,8000.0,,,,,,,,-5313000,0,,,-11629000.0,12779000,-6497000,2168000.0,1858000.0,,,,,,,,,,,,,,,,3565000.0,11225000,-74037000.0,1554000,,6668000.0,36679000.0,383000.0,137008000.0,130144000.0,35113000.0,93110000.0,6864000.0,57997000.0,6282000.0,43898000.0,
AGIO,quarterly,2013-03-31,2013-05-30,,USD,,,,,,275000,,83377000.0,83377000.0,25000,4036000.0,,,,,,,23000.0,23389580.0,,11462000,11462000,4737000.0,,,,,,349000.0,349000.0,,,,-7046000,-6697000.0,,-5194000,-7038000,190000.0,,,,8000.0,,,,,,,,-7228000,0,,,-11981000.0,13314000,-7046000,2596000.0,2171000.0,,,,,,,,,,,,,,,,4092000.0,11462000,-81265000.0,1852000,,7171000.0,32374000.0,424000.0,125853000.0,118347000.0,37031000.0,88733000.0,7506000.0,51702000.0,6268000.0,37120000.0,
AGIO,quarterly,2013-06-30,2013-09-05,pre-market,USD,-2.8,-0.32,-2.48,-775.0,,701000,,77481000.0,77481000.0,47000,9879000.0,,,0.0,,,,4000.0,30127620.0,,12958000,12958000,3038000.0,,,1247000.0,,,374000.0,374000.0,0.0,0.0,,-8526000,-8152000.0,0.0,-6690000,-8521000,99000.0,0.0,0.0,,5000.0,,0.0,,,0.0,,,-8620000,-8620000,,,-15822000.0,14794000,-8526000,5269000.0,3728000.0,,10000.0,5000.0,,,,,,,,,,0.0,,,3818000.0,12958000,-89885000.0,1836000,,8831000.0,21794000.0,329000.0,111252000.0,102533000.0,36979000.0,82380000.0,8719000.0,45401000.0,6268000.0,28872000.0,0.0
AGIO,quarterly,2013-09-30,2013-11-07,pre-market,USD,-0.47,-0.27,-0.2,-74.0741,,99000,,106011000.0,106011000.0,124232000,-80722000.0,,,0.0,,,,31000.0,22744486.0,,14803000,14803000,2140000.0,,,1246000.0,,,377000.0,377000.0,0.0,0.0,,-11069000,-10692000.0,0.0,-8535000,-11056000,121000.0,0.0,0.0,,13000.0,,0.0,,,0.0,,13412000.0,-11177000,-11177000,,,-14980000.0,17337000,-11069000,6478000.0,4908000.0,,262000.0,13000.0,,,,,,,,,,0.0,,,3551000.0,14803000,-101062000.0,2534000,,10021000.0,88945000.0,1112000.0,219069000.0,198818000.0,37377000.0,76474000.0,20251000.0,39097000.0,6268000.0,142595000.0,0.0
AGIO,quarterly,2013-12-31,2014-03-06,pre-market,USD,-0.4,-0.34,-0.06,-17.6471,,219000,,71560000.0,71560000.0,-424000,-20410000.0,,,0.0,,,,31000.0,31153000.0,,15279000,15279000,3678000.0,,,476000.0,,,340000.0,340000.0,0.0,0.0,,-12242000,-11902000.0,0.0,-8535000,-12213000,169000.0,0.0,0.0,,29000.0,,0.0,,,0.0,,27125000.0,-12382000,0,,,-13617000.0,18986000,-12242000,2502000.0,6718000.0,,6000.0,,,,,,,,,,,0.0,,,3758000.0,15279000,-113444000.0,3707000,,8171000.0,95209000.0,1165000.0,201205000.0,169747000.0,36930000.0,69723000.0,31458000.0,32793000.0,6744000.0,131482000.0,0.0
AGIO,quarterly,2014-03-31,2014-05-08,pre-market,USD,-0.39,-0.37,-0.02,-5.4054,,13000,,32837000.0,32837000.0,582000,-12265000.0,-38723000.0,,0.0,,,,32000.0,31395000.0,,17407000,17407000,4411000.0,,,2619000.0,,,332000.0,332000.0,0.0,0.0,,-12284000,-11952000.0,0.0,-8996000,-12248000,-332000.0,0.0,0.0,,36000.0,,1.0,,,0.0,,5005000.0,-12248000,-12248000,,,-27040000.0,20695000,-12284000,10562000.0,102000.0,,3000.0,36000.0,,,,,,,,,,582000.0,,,3452000.0,17407000,-125692000.0,3288000,,3974000.0,129432000.0,1505000.0,181912000.0,172417000.0,34081000.0,60569000.0,9495000.0,26488000.0,8411000.0,121343000.0,0.0
