date,symbol,eps,revenue_ttm,pe_ratio,accumulateddepreciationamortizationppe,beta,book_value,capitalexpenditures,capitalleaseobligations,cashandcashequivalentsatcarryingvalue,cashandshortterminvestments,cashflowfromfinancing,cashflowfrominvestment,changeincashandcashequivalents,changeinexchangerate,changeininventory,changeinoperatingassets,changeinoperatingliabilities,changeinreceivables,commonstock,commonstocksharesoutstanding,comprehensiveincomenetoftax,costofgoodsandservicessold,costofrevenue,currentaccountspayable,currentdebt,currentlongtermdebt,currentnetreceivables,deferredrevenue,depreciation,depreciationandamortization,depreciationdepletionandamortization,dividendpayout,dividendpayoutcommonstock,dividendpayoutpreferredstock,earnings_growth_yoy,earnings_surprise,ebit,ebitda,estimated_eps,fiscaldateending,forward_pe,goodwill,gross_profit_ttm,grossprofit,incomebeforetax,incometaxexpense,intangibleassets,intangibleassetsexcludinggoodwill,interestanddebtexpense,interestexpense,interestincome,inventory,investmentincomenet,investments,longtermdebt,longtermdebtnoncurrent,longterminvestments,netincome,netincomefromcontinuingoperations,netinterestincome,noninterestincome,operating_margin_ttm,operatingcashflow,operatingexpenses,operatingincome,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,othernonoperatingincome,paymentsforoperatingactivities,paymentsforrepurchaseofcommonstock,paymentsforrepurchaseofequity,paymentsforrepurchaseofpreferredstock,peg_ratio,price_to_book,price_to_sales_ttm,proceedsfromissuanceofcommonstock,proceedsfromissuanceoflongtermdebtandcapitalsecuritiesnet,proceedsfromissuanceofpreferredstock,proceedsfromoperatingactivities,proceedsfromrepaymentsofshorttermdebt,proceedsfromrepurchaseofequity,proceedsfromsaleoftreasurystock,profit_margin,profitloss,propertyplantequipment,report_date,report_type,reported_eps,reportedcurrency,reporttime,researchanddevelopment,retainedearnings,return_on_assets_ttm,return_on_equity_ttm,revenue_growth_yoy,revenue_per_share_ttm,sellinggeneralandadministrative,shortlongtermdebttotal,shorttermdebt,shortterminvestments,sma_200,sma_50,surprise_pct,totalassets,totalcurrentassets,totalcurrentliabilities,totalliabilities,totalnoncurrentassets,totalnoncurrentliabilities,totalrevenue,totalshareholderequity,trailing_pe,treasurystock,week_52_high,week_52_low
2020-12-31,APP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,-0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-03-03,,-0.05,,pre-market,,,,,,,,,,,,,0.0,,,,,,,,,,,,
2021-03-31,APP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-05-12,,0.36,,post-market,,,,,,,,,,,,,227.2727,,,,,,,,,,,,
2021-06-30,APP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-11,,0.04,,post-market,,,,,,,,,,,,,-20.0,,,,,,,,,,,,
2021-09-30,APP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-11-10,,0.4,,post-market,,,,,,,,,,,,,300.0,,,,,,,,,,,,
2021-12-31,APP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13,,,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-16,,0.5,,post-market,,,,,,,,,,,,,35.1351,,,,,,,,,,,,
2022-03-31,APP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.19,,,-0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-05-11,,-0.31,,post-market,,,,,,,,,,,,,-158.3333,,,,,,,,,,,,
2022-06-30,APP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.21,,,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-08-10,,-0.06,,post-market,,,,,,,,,,,,,-140.0,,,,,,,,,,,,
2022-09-30,APP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01,,,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-11-09,,0.06,,post-market,,,,,,,,,,,,,-14.2857,,,,,,,,,,,,
2022-12-31,APP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11,,,0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-08,,0.54,,post-market,,,,,,,,,,,,,25.5814,,,,,,,,,,,,
2023-03-31,APP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.07,,,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-10,,-0.01,,post-market,,,,,,,,,,,,,-116.6667,,,,,,,,,,,,
2023-06-30,APP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15,,,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-08-09,,0.22,,post-market,,,,,,,,,,,,,214.2857,,,,,,,,,,,,
2023-09-30,APP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,,,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-11-08,,0.3,,post-market,,,,,,,,,,,,,11.1111,,,,,,,,,,,,
2023-12-31,APP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01,,,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-14,,0.74,,post-market,,,,,,,,,,,,,-1.3333,,,,,,,,,,,,
2024-03-31,APP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.13,,,1.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-05-08,,0.92,,post-market,,,,,,,,,,,,,-12.381,,,,,,,,,,,,
2024-06-30,APP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16,,,0.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-08-07,,0.89,,post-market,,,,,,,,,,,,,21.9178,,,,,,,,,,,,
2024-09-30,APP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.32,,,0.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-06,,1.25,,post-market,,,,,,,,,,,,,34.4086,,,,,,,,,,,,
2024-12-31,APP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.47,,,1.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-02-12,,1.73,,post-market,,,,,,,,,,,,,37.3016,,,,,,,,,,,,
2025-03-31,APP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23,,,1.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-07,,1.67,,post-market,,,,,,,,,,,,,15.9722,,,,,,,,,,,,
2025-06-30,APP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.41,,,1.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-08-06,,2.39,,post-market,,,,,,,,,,,,,20.7071,,,,,,,,,,,,
2025-09-30,APP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,,,2.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-11-05,,2.45,,post-market,,,,,,,,,,,,,2.5105,,,,,,,,,,,,
2025-12-28,APP,8.5,6307450000.0,84.03,,2.509,4.354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.959,0.06,,,2.39,,49.51,,5026253000.0,,,,,,,,,,,,,,,,,,,0.768,,,,,,,,,,,,,1.541,163.77,38.3,,,,,,,,0.449,,,2025-11-05,,2.45,,post-market,,,0.368,2.419,0.682,18.6,,,,,456.57,625.53,2.5105,,,,,,,,,84.03,,745.61,200.5
2025-12-28,APP,8.5,6307450000.0,84.03,,2.509,4.354,,,,,,,,,,,,,,,None,174855000,174855000,,,,,,None,35102000,,,,,0.959,0.06,1072375000,1107477000,2.39,2025-09-30,49.51,,5026253000.0,1230190000,1020946000,185401000,,,None,51429000,None,,None,,,,,835545000,835545000,-51429000,None,0.768,,151183000,1079007000,,,,,None,,,,,1.541,163.77,38.3,,,,,,,,0.449,,,2025-11-05,quarterly,2.45,USD,post-market,43852000,,0.368,2.419,0.682,18.6,58756000,,,,456.57,625.53,2.5105,,,,,,,1405045000,,84.03,,745.61,200.5
2025-12-28,APP,8.5,6307450000.0,84.03,,2.509,4.354,,,,,,,,,,,,,,,None,155076000,155076000,,,,,,None,47053000,,,,,0.959,0.06,935413000,982466000,2.39,2025-06-30,49.51,,5026253000.0,1103678000,884004000,112148000,,,None,51409000,None,,None,,,,,819531000,771856000,-51409000,None,0.768,,145996000,957682000,,,,,None,,,,,1.541,163.77,38.3,,,,,,,,0.449,,,2025-11-05,quarterly,2.45,USD,post-market,44032000,,0.368,2.419,0.682,18.6,55047000,,,,456.57,625.53,2.5105,,,,,,,1258754000,,84.03,,745.61,200.5
2025-12-28,APP,8.5,6307450000.0,84.03,,2.509,4.354,,,,,,,,,,,,,,,None,271232000,271232000,,,,,,None,79887000,,,,,0.959,0.06,671282000,751169000,2.39,2025-03-31,49.51,,5026253000.0,1212789000,618394000,41975000,,,None,52888000,None,,None,,,,,576419000,576419000,-52888000,None,0.768,,549318000,663471000,,,,,None,,,,,1.541,163.77,38.3,,,,,,,,0.449,,,2025-11-05,quarterly,2.45,USD,post-market,122918000,,0.368,2.419,0.682,18.6,54501000,,,,456.57,625.53,2.5105,,,,,,,1484021000,,84.03,,745.61,200.5
2025-12-28,APP,8.5,6307450000.0,84.03,,2.509,4.354,,,,,,,,,,,,,,,None,320452000,320452000,,,,,,None,127837000,,,,,0.959,0.06,609323000,737160000,2.39,2024-12-31,49.51,,5026253000.0,1052327000,515124000,-84080000,,,None,94199000,None,,None,,,,,599204000,599204000,-113662000,None,0.768,,444347000,607980000,,,,,None,,,,,1.541,163.77,38.3,,,,,,,,0.449,,,2025-11-05,quarterly,2.45,USD,post-market,169480000,,0.368,2.419,0.682,18.6,60205000,,,,456.57,625.53,2.5105,,,,,,,1372779000,,84.03,,745.61,200.5
2025-12-28,APP,8.5,6307450000.0,84.03,,2.509,4.354,,,,,,,,,,,,,,,None,120919000,120919000,,,,,,None,99635000,,,,,0.959,0.06,542666000,642301000,2.39,2024-09-30,49.51,,5026253000.0,714267000,467729000,34656000,,,None,74937000,7948000,,None,,,,,434420000,434420000,-67265000,None,0.768,,179968000,534299000,,,,,None,,,,,1.541,163.77,38.3,,,,,,,,0.449,,,2025-11-05,quarterly,2.45,USD,post-market,80776000,,0.368,2.419,0.682,18.6,36208000,,,,456.57,625.53,2.5105,,,,,,,835186000,,84.03,,745.61,200.5
2025-12-28,APP,8.5,6307450000.0,84.03,,2.509,4.354,,,,,,,,,,,,,,,None,121759000,121759000,,,,,,None,108541000,,,,,0.959,0.06,399933000,508474000,2.39,2024-06-30,49.51,,5026253000.0,589256000,317876000,16894000,,,None,74666000,None,,None,,,,,309969000,309969000,-74666000,None,0.768,,204834000,384422000,,,,,None,,,,,1.541,163.77,38.3,,,,,,,,0.449,,,2025-11-05,quarterly,2.45,USD,post-market,163896000,,0.368,2.419,0.682,18.6,38746000,,,,456.57,625.53,2.5105,,,,,,,711015000,,84.03,,745.61,200.5
2025-12-28,APP,8.5,6307450000.0,84.03,,2.509,4.354,,,,,,,,,,,,,,,None,294148000,294148000,,,,,,None,112667000,,,,,0.959,0.06,342127000,454794000,2.39,2024-03-31,49.51,,5026253000.0,763967000,267945000,31762000,,,None,74182000,None,,None,,,,,236183000,236183000,-74182000,None,0.768,,424408000,339559000,,,,,None,,,,,1.541,163.77,38.3,,,,,,,,0.449,,,2025-11-05,quarterly,2.45,USD,post-market,155323000,,0.368,2.419,0.682,18.6,42398000,,,,456.57,625.53,2.5105,,,,,,,1058115000,,84.03,,745.61,200.5
2025-12-28,APP,8.5,6307450000.0,84.03,,2.509,4.354,,,,,,,,,,,,,,,None,273607000,273607000,,,,,,None,119111000,,,,,0.959,0.06,250480000,369591000,2.39,2023-12-31,49.51,,5026253000.0,679654000,178896000,6663000,,,None,67247000,None,,None,,,,,172233000,172233000,-98646000,None,0.768,,410140000,269514000,,,,,None,,,,,1.541,163.77,38.3,,,,,,,,0.449,,,2025-11-05,quarterly,2.45,USD,post-market,150823000,,0.368,2.419,0.682,18.6,36354000,,,,456.57,625.53,2.5105,,,,,,,953261000,,84.03,,745.61,200.5
