date,symbol,eps,revenue_ttm,accumulateddepreciationamortizationppe,beta,book_value,capitalexpenditures,capitalleaseobligations,cashandcashequivalentsatcarryingvalue,cashandshortterminvestments,cashflowfromfinancing,cashflowfrominvestment,changeincashandcashequivalents,changeinexchangerate,changeininventory,changeinoperatingassets,changeinoperatingliabilities,changeinreceivables,commonstock,commonstocksharesoutstanding,comprehensiveincomenetoftax,costofgoodsandservicessold,costofrevenue,currentaccountspayable,currentdebt,currentlongtermdebt,currentnetreceivables,deferredrevenue,depreciation,depreciationandamortization,depreciationdepletionandamortization,dividendpayout,dividendpayoutcommonstock,dividendpayoutpreferredstock,earnings_growth_yoy,earnings_surprise,ebit,ebitda,estimated_eps,fiscaldateending,goodwill,gross_profit_ttm,grossprofit,incomebeforetax,incometaxexpense,intangibleassets,intangibleassetsexcludinggoodwill,interestanddebtexpense,interestexpense,interestincome,inventory,investmentincomenet,investments,longtermdebt,longtermdebtnoncurrent,longterminvestments,netincome,netincomefromcontinuingoperations,netinterestincome,noninterestincome,operating_margin_ttm,operatingcashflow,operatingexpenses,operatingincome,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,othernonoperatingincome,paymentsforoperatingactivities,paymentsforrepurchaseofcommonstock,paymentsforrepurchaseofequity,paymentsforrepurchaseofpreferredstock,price_to_book,price_to_sales_ttm,proceedsfromissuanceofcommonstock,proceedsfromissuanceoflongtermdebtandcapitalsecuritiesnet,proceedsfromissuanceofpreferredstock,proceedsfromoperatingactivities,proceedsfromrepaymentsofshorttermdebt,proceedsfromrepurchaseofequity,proceedsfromsaleoftreasurystock,profit_margin,profitloss,propertyplantequipment,report_date,report_type,reported_eps,reportedcurrency,reporttime,researchanddevelopment,retainedearnings,return_on_assets_ttm,return_on_equity_ttm,revenue_growth_yoy,revenue_per_share_ttm,sellinggeneralandadministrative,shortlongtermdebttotal,shorttermdebt,shortterminvestments,sma_200,sma_50,stockbasedcompensation,surprise_pct,totalassets,totalcurrentassets,totalcurrentliabilities,totalliabilities,totalnoncurrentassets,totalnoncurrentliabilities,totalrevenue,totalshareholderequity,treasurystock,week_52_high,week_52_low
2026-04-16,ANL,-1.11,5396000.0,,-0.707,-0.208,,,,,,,,,,,,,,,None,None,None,,,,,,None,266000,,,,,0.0,0.0,-14621500,-14355500,0.0,2024-06-30,,5396000.0,745000,-13806000,None,,,None,None,None,,None,,,,,-13806000,None,None,None,-3.062,,14079000,-14621500,,,,,None,,,,,82.76,131.28,,,,,,,,0.0,,,2026-02-25,quarterly,0.0,None,pre-market,13008000,,-0.422,-4.14,1.781,0.169,2358500,,,,3.478,8.95,,-1.5873,,,,,,,745000,,,15.79,0.879
2026-04-16,ANL,-1.11,5396000.0,,-0.707,-0.208,,,,,,,,,,,,,,,None,None,None,,,,,,None,266000,,,,,0.0,0.0,-14621500,-14355500,0.0,2024-03-31,,5396000.0,745000,-13806000,321500,,,None,None,None,,None,,,,,-13806000,None,None,None,-3.062,,14079000,-14621500,,,,,None,,,,,82.76,131.28,,,,,,,,0.0,,,2026-02-25,quarterly,0.0,None,pre-market,13008000,,-0.422,-4.14,1.781,0.169,2358500,,,,3.478,8.95,,-1.5873,,,,,,,745000,,,15.79,0.879
2026-04-16,ANL,-1.11,5396000.0,,-0.707,-0.208,,,,,,,,,,,,,,,None,None,None,,,,,,None,283500,,,,,0.0,0.0,-17713000,-17429500,0.0,2023-12-31,,5396000.0,2500000,-12905000,321500,,,None,None,None,,None,,,,,-13226500,None,None,None,-3.062,,15130500,-17713000,,,,,None,,,,,82.76,131.28,,,,,,,,0.0,,,2026-02-25,quarterly,0.0,None,pre-market,15454500,,-0.422,-4.14,1.781,0.169,5029000,,,,3.478,8.95,,-1.5873,,,,,,,2500000,,,15.79,0.879
2026-04-16,ANL,-1.11,5396000.0,,-0.707,-0.208,,,,,,,,,,,,,,,None,None,None,,,,,,None,283500,,,,,0.0,0.0,-17713000,-17429500,0.0,2023-09-30,,5396000.0,2500000,-12905000,321500,,,None,None,None,,None,,,,,-13226500,None,None,None,-3.062,,15130500,-17713000,,,,,None,,,,,82.76,131.28,,,,,,,,0.0,,,2026-02-25,quarterly,0.0,None,pre-market,15454500,,-0.422,-4.14,1.781,0.169,5029000,,,,3.478,8.95,,-1.5873,,,,,,,2500000,,,15.79,0.879
2026-04-16,ANL,-1.11,5396000.0,,-0.707,-0.208,,,,,,,,,,,,,,,None,645995,645995,,,,,,None,645995,,,,,0.0,0.0,-63234000,-62588005,0.0,2023-06-30,,5396000.0,-645995,-63397000,-46208000,,,None,163000,1000,,None,,,,,-63397000,-63397000,-163000,None,-3.062,,16862000,-16862000,,,,,None,,,,,82.76,131.28,,,,,,,,0.0,,,2026-02-25,quarterly,0.0,USD,pre-market,13935000,,-0.422,-4.14,1.781,0.169,3082000,,,,3.478,8.95,,-1.5873,,,,,,,0,,,15.79,0.879
2026-04-16,ANL,-1.11,5396000.0,,-0.707,-0.208,,,,,,,,,,,,,,,None,532956,532956,,,,,,None,532956,,,,,0.0,0.0,-14941000,-14408044,0.0,2023-03-31,,5396000.0,-532956,-15021000,338000,,,None,80000,64000,,None,,,,,-15021000,-15021000,-80000,None,-3.062,,15263000,-15263000,,,,,None,,,,,82.76,131.28,,,,,,,,0.0,,,2026-02-25,quarterly,0.0,USD,pre-market,13308000,,-0.422,-4.14,1.781,0.169,2149000,,,,3.478,8.95,,-1.5873,,,,,,,0,,,15.79,0.879
2026-04-16,ANL,-1.11,5396000.0,,-0.707,-0.208,,,,,,,,,,,,,,,None,None,None,,,,,,None,248500,,,,,0.0,0.0,-19227500,-18979000,0.0,2022-12-31,,5396000.0,None,-22115000,None,,,None,None,None,,None,,,,,-22115000,None,None,None,-3.062,,22264000,-19227500,,,,,None,,,,,82.76,131.28,,,,,,,,0.0,,,2026-02-25,quarterly,0.0,None,pre-market,16288500,,-0.422,-4.14,1.781,0.169,3000000,,,,3.478,8.95,,-1.5873,,,,,,,None,,,15.79,0.879
2026-04-16,ANL,-1.11,5396000.0,,-0.707,-0.208,,,,,,,,,,,,,,,None,None,None,,,,,,None,248500,,,,,0.0,0.0,-19227500,-18979000,0.0,2022-09-30,,5396000.0,None,-22115000,None,,,None,None,None,,None,,,,,-22115000,None,None,None,-3.062,,22264000,-19227500,,,,,None,,,,,82.76,131.28,,,,,,,,0.0,,,2026-02-25,quarterly,0.0,None,pre-market,16288500,,-0.422,-4.14,1.781,0.169,3000000,,,,3.478,8.95,,-1.5873,,,,,,,None,,,15.79,0.879
2026-04-16,ANL,-1.11,5396000.0,,-0.707,-0.208,,,,,,,,,,,,,,,None,None,None,,,,,,None,489000,,,,,0.0,0.0,-3387000,-2898000,0.0,2022-06-30,,5396000.0,None,-3492000,13806000,,,None,105000,None,,None,,,,,-3492000,None,None,None,-3.062,,17526000,-17526000,,,,,None,,,,,82.76,131.28,,,,,,,,0.0,,,2026-02-25,quarterly,0.0,USD,pre-market,13014000,,-0.422,-4.14,1.781,0.169,4545000,,,,3.478,8.95,,-1.5873,,,,,,,None,,,15.79,0.879
2026-04-16,ANL,-1.11,5396000.0,,-0.707,-0.208,,,,,,,,,,,,,,,None,522718,522718,,,,,,None,522718,,,,,0.0,0.0,-10911000,-10388282,0.0,2022-03-31,,5396000.0,-522718,-11068000,248000,,,None,157000,None,,None,,,,,-11068000,None,None,None,-3.062,,11289000,-11289000,,,,,None,,,,,82.76,131.28,,,,,,,,0.0,,,2026-02-25,quarterly,0.0,USD,pre-market,8899000,,-0.422,-4.14,1.781,0.169,2494000,,,,3.478,8.95,,-1.5873,,,,,,,None,,,15.79,0.879
2026-04-16,ANL,-1.11,5396000.0,,-0.707,-0.208,,,,,,,,,,,,,,,None,None,None,,,,,,None,1416737,,,,,0.0,0.0,-36189459,-34772722,0.0,2025-12-31,,5396000.0,None,-35621961,None,,,None,1535049,None,,None,,,,,-35621962,-35528000,-1531000,None,-3.062,,39785945,-36189459,,,,,None,,,,,82.76,131.28,,,,,,,,0.0,,,2026-02-25,annual,0.0,USD,pre-market,31980356,,-0.422,-4.14,1.781,0.169,7785000,,,,3.478,8.95,,-1.5873,,,,,,,5013223,,,15.79,0.879
2026-04-16,ANL,-1.11,5396000.0,,-0.707,-0.208,,,,,,,,,,,,,,,None,1870937,1870937,,,,,,None,1870937,,,,,0.0,0.0,-49946040,-48075103,0.0,2024-12-31,,5396000.0,-1870937,-51895016,None,,,None,1944975,None,,None,,,,,-51895016,-51869000,-1944000,None,-3.062,,53024582,-54895520,,,,,None,,,,,82.76,131.28,,,,,,,,0.0,,,2026-02-25,annual,0.0,USD,pre-market,44937528,,-0.422,-4.14,1.781,0.169,9443000,,,,3.478,8.95,,-1.5873,,,,,,,0,,,15.79,0.879
2026-04-16,ANL,-1.11,5396000.0,,-0.707,-0.208,,,,,,,,,,,,,,,None,2220068,2220068,,,,,,None,2222000,,,,,0.0,0.0,-103437000,-101215000,0.0,2023-12-31,,5396000.0,5000000,-104228000,643000,,,None,791000,62000,,None,,,,,-104871000,-104871000,-729000,None,-3.062,,72551000,-67551000,,,,,None,,,,,82.76,131.28,,,,,,,,0.0,,,2026-02-25,annual,0.0,USD,pre-market,58152000,,-0.422,-4.14,1.781,0.169,15289000,,,,3.478,8.95,,-1.5873,,,,,,,4995653,,,15.79,0.879
2026-04-16,ANL,-1.11,5396000.0,,-0.707,-0.208,,,,,,,,,,,,,,,None,2038574,2038574,,,,,,None,951000,,,,,0.0,0.0,-58357000,-57406000,0.0,2022-12-31,,5396000.0,-2038574,-58790000,8312000,,,None,433000,550000,,None,,,,,-58790000,-58790000,-433000,None,-3.062,,58907000,-67270000,,,,,None,,,,,82.76,131.28,,,,,,,,0.0,,,2026-02-25,annual,0.0,USD,pre-market,54490000,,-0.422,-4.14,1.781,0.169,13039000,,,,3.478,8.95,,-1.5873,,,,,,,0,,,15.79,0.879
2026-04-16,ANL,-1.11,5396000.0,,-0.707,-0.208,,,,,,,,,,,,,,,None,None,None,,,,,,None,1830426,,,,,0.0,0.0,-55414460,-53584034,0.0,2021-12-31,,5396000.0,45726000,-56678000,-46188000,,,None,1338774,32000,,None,,,,,-56678000,-56678000,-1337000,None,-3.062,,54372000,-8646000,,,,,None,,,,,82.76,131.28,,,,,,,,0.0,,,2026-02-25,annual,0.0,USD,pre-market,42105000,,-0.422,-4.14,1.781,0.169,12450000,,,,3.478,8.95,,-1.5873,,,,,,,45726000,,,15.79,0.879
2026-04-16,ANL,-1.11,5396000.0,,-0.707,-0.208,,,,,,,,,,,,,,,None,1508497,1508497,,,,,,None,1508497,,,,,0.0,0.0,-61631054,-60122557,0.0,2020-12-31,,5396000.0,-1508497,-63378317,3,,,None,1747260,None,,None,,,,,-63378317,None,None,None,-3.062,,24591891,-26100390,,,,,None,,,,,82.76,131.28,,,,,,,,0.0,,,2026-02-25,annual,0.0,USD,pre-market,19036009,,-0.422,-4.14,1.781,0.169,6524000,,,,3.478,8.95,,-1.5873,,,,,,,None,,,15.79,0.879
2026-04-16,ANL,-1.11,5396000.0,,-0.707,-0.208,,,,,,,,,,,,,,,None,1479770,1479770,,,,,,None,1479770,,,,,0.0,0.0,-17363898,-15884128,0.0,2019-12-31,,5396000.0,-1479770,-17830042,-1,,,None,466145,None,,None,,,,,-17830042,None,None,None,-3.062,,17637274,-19117040,,,,,None,,,,,82.76,131.28,,,,,,,,0.0,,,2026-02-25,annual,0.0,None,pre-market,13342104,,-0.422,-4.14,1.781,0.169,None,,,,3.478,8.95,,-1.5873,,,,,,,None,,,15.79,0.879
2026-04-16,ANL,-1.11,5396000.0,None,-0.707,-0.208,,1794000,8056000,8056000,,,,,,,,,None,176221572,None,1479770,1479770,12638000,None,24582000,None,None,None,1479770,,,,,0.0,0.0,-17363898,-15884128,0.0,2025-12-31,None,5396000.0,-1479770,-17830042,-1,19000,19000,None,466145,None,None,None,None,None,None,4249000,-17830042,None,None,None,-3.062,,17637274,-19117040,None,None,None,None,None,,,,,82.76,131.28,,,,,,,,0.0,,None,2026-02-25,quarterly,0.0,USD,pre-market,13342104,-464846000,-0.422,-4.14,1.781,0.169,None,None,None,0,3.478,8.95,,-1.5873,34433000,26892000,41628000,42755000,7541000,1127000,None,-8322000,None,15.79,0.879
2026-04-16,ANL,-1.11,5396000.0,None,-0.707,-0.208,,514000,44138000,44138000,,,,,,,,,11000,110700803,None,1479770,1479770,9678000,None,44053000,3092000,None,None,1479770,,,,,0.0,0.0,-17363898,-15884128,0.0,2025-06-30,None,5396000.0,-1479770,-17830042,-1,29000,29000,None,466145,None,None,None,None,None,None,4173000,-17830042,None,None,None,-3.062,,17637274,-19117040,18240000,4879000,None,None,None,,,,,82.76,131.28,,,,,,,,0.0,,None,2026-02-25,quarterly,0.0,USD,pre-market,13342104,-447653000,-0.422,-4.14,1.781,0.169,None,44567000,44310000,7000,3.478,8.95,,-1.5873,72045000,65477000,63867000,64124000,6568000,257000,None,7921000,None,15.79,0.879
2026-04-16,ANL,-1.11,5396000.0,None,-0.707,-0.208,,None,60902000,60902000,,,,,,,,,11000,None,None,1479770,1479770,10146000,None,None,1174000,None,None,1479770,,,,,0.0,0.0,-17363898,-15884128,0.0,2025-03-31,None,5396000.0,-1479770,-17830042,-1,40000,40000,None,466145,None,None,None,None,None,None,None,-17830042,None,None,None,-3.062,,17637274,-19117040,1981000,3338000,None,None,None,,,,,82.76,131.28,,,,,,,,0.0,,None,2026-02-25,quarterly,0.0,None,pre-market,13342104,-429318000,-0.422,-4.14,1.781,0.169,None,27226000,26801000,7000,3.478,8.95,,-1.5873,71270000,64064000,45360000,45785000,7206000,425000,None,25485000,None,15.79,0.879
2026-04-16,ANL,-1.11,5396000.0,None,-0.707,-0.208,,896000,60902000,60902000,,,,,,,,,None,110700803,None,1479770,1479770,10146000,None,26330000,None,None,None,1479770,,,,,0.0,0.0,-17363898,-15884128,0.0,2024-12-31,None,5396000.0,-1479770,-17830042,-1,40000,40000,None,466145,None,None,None,None,None,None,4157000,-17830042,None,None,None,-3.062,,17637274,-19117040,None,None,None,None,None,,,,,82.76,131.28,,,,,,,,0.0,,None,2026-02-25,quarterly,0.0,USD,pre-market,13342104,-429318000,-0.422,-4.14,1.781,0.169,None,None,None,7000,3.478,8.95,,-1.5873,71270000,64064000,45360000,45785000,7206000,425000,None,25485000,None,15.79,0.879
2026-04-16,ANL,-1.11,5396000.0,None,-0.707,-0.208,,637000,97980000,97980000,,,,,,,,,11000,8708573,None,1479770,1479770,10996000,None,38891000,2295000,None,None,1479770,,,,,0.0,0.0,-17363898,-15884128,0.0,2024-06-30,None,5396000.0,-1479770,-17830042,-1,51000,51000,None,466145,None,None,None,None,None,None,4198000,-17830042,None,None,None,-3.062,,17637274,-19117040,2301999,4427000,None,None,None,,,,,82.76,131.28,,,,,,,,0.0,,None,2026-02-25,quarterly,0.0,USD,pre-market,13342104,-400704000,-0.422,-4.14,1.781,0.169,None,38891000,38891000,7000,3.478,8.95,,-1.5873,107682000,100282000,54314000,54314000,7400000,0,None,53370000,None,15.79,0.879
2026-04-16,ANL,-1.11,5396000.0,None,-0.707,-0.208,,None,97980000,97980000,,,,,,,,,11000,8708573,None,1479770,1479770,14348000,None,None,359000,None,None,1479770,,,,,0.0,0.0,-17363898,-15884128,0.0,2024-03-31,None,5396000.0,-1479770,-17830042,-1,51000,51000,None,466145,None,None,None,None,None,None,None,-17830042,None,None,None,-3.062,,17637274,-19117040,2295000,15423000,None,None,None,,,,,82.76,131.28,,,,,,,,0.0,,None,2026-02-25,quarterly,0.0,None,pre-market,13342104,-400704000,-0.422,-4.14,1.781,0.169,None,38891000,38891000,7000,3.478,8.95,,-1.5873,107682000,100282000,54314000,54314000,7400000,469000,None,53370000,None,15.79,0.879
2026-04-16,ANL,-1.11,5396000.0,None,-0.707,-0.208,,None,91492000,91492000,,,,,,,,,9000,20414712,None,1479770,1479770,14348000,None,None,None,None,None,1479770,,,,,0.0,0.0,-17363898,-15884128,0.0,2023-12-31,None,5396000.0,-1479770,-17830042,-1,63000,63000,None,466145,None,None,None,None,None,None,None,-17830042,None,None,None,-3.062,,17637274,-19117040,2478999,5612000,None,None,None,,,,,82.76,131.28,,,,,,,,0.0,,None,2026-02-25,quarterly,0.0,None,pre-market,13342104,-373092000,-0.422,-4.14,1.781,0.169,None,30826000,30357000,7224000,3.478,8.95,,-1.5873,130189000,101195000,50317000,50786000,28994000,469000,None,79403000,None,15.79,0.879
2026-04-16,ANL,-1.11,5396000.0,None,-0.707,-0.208,,None,91492000,91492000,,,,,,,,,9000,6804208,None,1479770,1479770,14348000,None,None,None,None,None,1479770,,,,,0.0,0.0,-17363898,-15884128,0.0,2023-09-30,None,5396000.0,-1479770,-17830042,-1,63000,63000,None,466145,None,None,None,None,None,None,None,-17830042,None,None,None,-3.062,,17637274,-19117040,2479000,5612000,None,None,None,,,,,82.76,131.28,,,,,,,,0.0,,None,2026-02-25,quarterly,0.0,None,pre-market,13342104,-373092000,-0.422,-4.14,1.781,0.169,None,30826000,30357000,7224000,3.478,8.95,,-1.5873,130189000,101195000,50317000,50786000,28994000,469000,None,79403000,None,15.79,0.879
2026-04-16,ANL,-1.11,5396000.0,None,-0.707,-0.208,,1665000,60028000,60028000,,,,,,,,,4000,8480000,None,1479770,1479770,16871000,None,19495000,589000,None,None,1479770,,,,,0.0,0.0,-17363898,-15884128,0.0,2023-06-30,None,5396000.0,-1479770,-17830042,-1,72000,72000,None,466145,None,28,None,None,None,None,None,-17830042,None,None,None,-3.062,,17637274,-19117040,903000,346000000,None,None,None,,,,,82.76,131.28,,,,,,,,0.0,,4633000,2026-02-25,quarterly,0.0,USD,pre-market,13342104,-346639000,-0.422,-4.14,1.781,0.169,None,21160000,20496000,7000,3.478,8.95,,-1.5873,66496000,61527000,383367000,384031000,4969000,664000,None,-317535000,None,15.79,0.879
2026-04-16,ANL,-1.11,5396000.0,None,-0.707,-0.208,,1995000,59839000,59839000,,,,,,,,,4000,8480000,None,1479770,1479770,15369000,None,10187000,460996,None,None,1479770,,,,,0.0,0.0,-17363898,-15884128,0.0,2023-03-31,None,5396000.0,-1479770,-17830042,-1,82000,82000,None,466145,None,12,None,None,None,None,None,-17830042,None,None,None,-3.062,,17637274,-19117040,1410000,294889000,None,None,None,,,,,82.76,131.28,,,,,,,,0.0,,None,2026-02-25,quarterly,0.0,USD,pre-market,13342104,-283242000,-0.422,-4.14,1.781,0.169,None,12182000,11237000,270000,3.478,8.95,,-1.5873,67537000,61710000,321495000,322440000,5827000,945000,None,-254903000,None,15.79,0.879
2026-04-16,ANL,-1.11,5396000.0,None,-0.707,-0.208,,None,42758000,42758000,,,,,,,,,4000,8480000,None,1479770,1479770,13098000,None,None,None,None,None,1479770,,,,,0.0,0.0,-17363898,-15884128,0.0,2022-12-31,None,5396000.0,-1479770,-17830042,-1,89000,89000,None,466145,None,None,None,None,None,None,None,-17830042,None,None,None,-3.062,,17637274,-19117040,23299000,4878000,None,None,None,,,,,82.76,131.28,,,,,,,,0.0,,None,2026-02-25,quarterly,0.0,None,pre-market,13342104,-268221000,-0.422,-4.14,1.781,0.169,None,295911000,294675000,246000,3.478,8.95,,-1.5873,72594000,66303000,312651000,313887000,6291000,1236000,None,-241293000,None,15.79,0.879
2026-04-16,ANL,-1.11,5396000.0,None,-0.707,-0.208,,None,42758000,42758000,,,,,,,,,4000,8480000,None,1479770,1479770,13098000,None,None,None,None,None,1479770,,,,,0.0,0.0,-17363898,-15884128,0.0,2022-09-30,None,5396000.0,-1479770,-17830042,-1,89000,89000,None,466145,None,None,None,None,None,None,None,-17830042,None,None,None,-3.062,,17637274,-19117040,23299000,4878000,None,None,None,,,,,82.76,131.28,,,,,,,,0.0,,None,2026-02-25,quarterly,0.0,None,pre-market,13342104,-268221000,-0.422,-4.14,1.781,0.169,None,295911000,294675000,246000,3.478,8.95,,-1.5873,72594000,66303000,312651000,313887000,6291000,1236000,None,-241293000,None,15.79,0.879
2026-04-16,ANL,-1.11,5396000.0,None,-0.707,-0.208,,None,None,None,,,,,,,,,None,8480000,None,1479770,1479770,None,None,None,None,None,None,1479770,,,,,0.0,0.0,-17363898,-15884128,0.0,2022-06-30,None,5396000.0,-1479770,-17830042,-1,None,None,None,466145,None,None,None,None,None,None,None,-17830042,None,None,None,-3.062,,17637274,-19117040,None,None,None,None,None,,,,,82.76,131.28,,,,,,,,0.0,,None,2026-02-25,quarterly,0.0,None,pre-market,13342104,None,-0.422,-4.14,1.781,0.169,None,None,None,None,3.478,8.95,,-1.5873,None,None,None,None,None,None,None,None,None,15.79,0.879
2026-04-16,ANL,-1.11,5396000.0,None,-0.707,-0.208,,None,-118285000,-118285000,,,,,,,,,None,8480000,None,1479770,1479770,None,None,None,None,None,None,1479770,,,,,0.0,0.0,-17363898,-15884128,0.0,2022-03-31,None,5396000.0,-1479770,-17830042,-1,None,None,None,466145,None,None,None,None,None,None,None,-17830042,None,None,None,-3.062,,17637274,-19117040,None,None,None,None,None,,,,,82.76,131.28,,,,,,,,0.0,,None,2026-02-25,quarterly,0.0,USD,pre-market,13342104,None,-0.422,-4.14,1.781,0.169,None,None,None,236570000,3.478,8.95,,-1.5873,None,118285000,None,None,-118285000,None,None,-185428000,None,15.79,0.879
2026-04-16,ANL,-1.11,5396000.0,None,-0.707,-0.208,,1794000,23786101,23786101,,,,,,,,,12000,10658157,None,1479770,1479770,12638053,None,24582000,1390005,None,None,1479770,,,,,0.0,0.0,-17363898,-15884128,0.0,2025-12-31,None,5396000.0,-1479770,-17830042,-1,19000,19000,None,466145,None,None,None,None,None,None,4249000,-17830042,None,None,None,-3.062,,17637274,-19117040,1716007,3741017,None,None,None,,,,,82.76,131.28,,,,,,,,0.0,,None,2026-02-25,annual,0.0,USD,pre-market,13342104,-464847982,-0.422,-4.14,1.781,0.169,None,26376111,25249107,0,3.478,8.95,,-1.5873,34433146,26892114,41628177,42755182,7541032,1127004,None,-8322035,None,15.79,0.879
