date,symbol,eps,revenue_ttm,accumulateddepreciationamortizationppe,beta,book_value,capitalexpenditures,capitalleaseobligations,cashandcashequivalentsatcarryingvalue,cashandshortterminvestments,cashflowfromfinancing,cashflowfrominvestment,changeincashandcashequivalents,changeinexchangerate,changeininventory,changeinoperatingassets,changeinoperatingliabilities,changeinreceivables,commonstock,commonstocksharesoutstanding,comprehensiveincomenetoftax,costofgoodsandservicessold,costofrevenue,currentaccountspayable,currentdebt,currentlongtermdebt,currentnetreceivables,deferredrevenue,depreciation,depreciationandamortization,depreciationdepletionandamortization,dividendpayout,dividendpayoutcommonstock,dividendpayoutpreferredstock,earnings_growth_yoy,earnings_surprise,ebit,ebitda,estimated_eps,fiscaldateending,goodwill,gross_profit_ttm,grossprofit,incomebeforetax,incometaxexpense,intangibleassets,intangibleassetsexcludinggoodwill,interestanddebtexpense,interestexpense,interestincome,inventory,investmentincomenet,investments,longtermdebt,longtermdebtnoncurrent,longterminvestments,netincome,netincomefromcontinuingoperations,netinterestincome,noninterestincome,operating_margin_ttm,operatingcashflow,operatingexpenses,operatingincome,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,othernonoperatingincome,paymentsforoperatingactivities,paymentsforrepurchaseofcommonstock,paymentsforrepurchaseofequity,paymentsforrepurchaseofpreferredstock,price_to_book,price_to_sales_ttm,proceedsfromissuanceofcommonstock,proceedsfromissuanceoflongtermdebtandcapitalsecuritiesnet,proceedsfromissuanceofpreferredstock,proceedsfromoperatingactivities,proceedsfromrepaymentsofshorttermdebt,proceedsfromrepurchaseofequity,proceedsfromsaleoftreasurystock,profit_margin,profitloss,propertyplantequipment,report_date,report_type,reported_eps,reportedcurrency,reporttime,researchanddevelopment,retainedearnings,return_on_assets_ttm,return_on_equity_ttm,revenue_growth_yoy,revenue_per_share_ttm,sellinggeneralandadministrative,shortlongtermdebttotal,shorttermdebt,shortterminvestments,sma_200,sma_50,surprise_pct,totalassets,totalcurrentassets,totalcurrentliabilities,totalliabilities,totalnoncurrentassets,totalnoncurrentliabilities,totalrevenue,totalshareholderequity,treasurystock,week_52_high,week_52_low
2021-09-30,COGT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.07,,,-0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-11-10,,-0.48,,pre-market,,,,,,,,,,,,,-17.0732,,,,,,,,,,,
2021-12-31,COGT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.14,,,-0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-03-15,,-0.6,,pre-market,,,,,,,,,,,,,-30.4348,,,,,,,,,,,
2022-03-31,COGT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.16,,,-0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-05-10,,-0.68,,pre-market,,,,,,,,,,,,,-30.7692,,,,,,,,,,,
2022-06-30,COGT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.06,,,-0.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-08-09,,-0.71,,pre-market,,,,,,,,,,,,,-9.2308,,,,,,,,,,,
2022-09-30,COGT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,-0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-11-14,,-0.5,,pre-market,,,,,,,,,,,,,1.9608,,,,,,,,,,,
2022-12-31,COGT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04,,,-0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03-14,,-0.56,,pre-market,,,,,,,,,,,,,-7.6923,,,,,,,,,,,
2023-03-31,COGT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,,,-0.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-09,,-0.54,,pre-market,,,,,,,,,,,,,5.2632,,,,,,,,,,,
2023-06-30,COGT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.05,,,-0.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-08-08,,-0.59,,pre-market,,,,,,,,,,,,,-9.2593,,,,,,,,,,,
2023-09-30,COGT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.14,,,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-11-02,,-0.64,,pre-market,,,,,,,,,,,,,-28.0,,,,,,,,,,,
2023-12-31,COGT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.07,,,-0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-26,,-0.63,,pre-market,,,,,,,,,,,,,-12.5,,,,,,,,,,,
2024-03-31,COGT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1,,,-0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-05-07,,-0.62,,pre-market,,,,,,,,,,,,,-19.2308,,,,,,,,,,,
2024-06-30,COGT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.03,,,-0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-08-06,,-0.59,,pre-market,,,,,,,,,,,,,-5.3571,,,,,,,,,,,
2024-09-30,COGT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0748,,,-0.5664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-10-31,,-0.6412,,pre-market,,,,,,,,,,,,,-13.2062,,,,,,,,,,,
2024-12-31,COGT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4937,,,-0.5837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-02-24,,-0.09,,pre-market,,,,,,,,,,,,,84.5811,,,,,,,,,,,
2025-03-31,COGT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0522,,,-0.5771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-05,,-0.5249,,pre-market,,,,,,,,,,,,,9.0452,,,,,,,,,,,
2025-06-30,COGT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0083,,,-0.5867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-08-05,,-0.595,,pre-market,,,,,,,,,,,,,-1.4147,,,,,,,,,,,
2025-09-30,COGT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0229,,,-0.5229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-11-17,,-0.5,,pre-market,,,,,,,,,,,,,4.3794,,,,,,,,,,,
2025-12-28,COGT,-2.05,0.0,,0.506,1.391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0229,,,-0.5229,,,-121627000.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,30.68,1320.63,,,,,,,,0.0,,,2025-11-17,,-0.5,,pre-market,,,-0.475,-0.954,-1.0,0.0,,,,,14.25,29.88,4.3794,,,,,,,,,,43.73,3.72
2025-12-28,COGT,-2.05,0.0,,0.506,1.391,,,,,,,,,,,,,,,None,None,None,,,,,,None,641000,,,,,0.0,0.0229,-79471000,-78830000,-0.5229,2025-09-30,,-121627000.0,None,-80930000,None,,,None,1459000,3887000,,None,,,,,-80930000,-80930000,2428000,None,0.0,,83355000,-83355000,,,,,None,,,,,30.68,1320.63,,,,,,,,0.0,,,2025-11-17,quarterly,-0.5,USD,pre-market,68989000,,-0.475,-0.954,-1.0,0.0,14366000,,,,14.25,29.88,4.3794,,,,,,,0,,,43.73,3.72
2025-12-28,COGT,-2.05,0.0,,0.506,1.391,,,,,,,,,,,,,,,None,1157000,1157000,,,,,,None,1157000,,,,,0.0,0.0229,-73215000,-72058000,-0.5229,2025-06-30,,-121627000.0,-1157000,-73529000,None,,,None,314000,2373000,,None,,,,,-73529000,-73529000,2059000,None,0.0,,74425000,-75582000,,,,,None,,,,,30.68,1320.63,,,,,,,,0.0,,,2025-11-17,quarterly,-0.5,USD,pre-market,61046000,,-0.475,-0.954,-1.0,0.0,13379000,,,,14.25,29.88,4.3794,,,,,,,0,,,43.73,3.72
2025-12-28,COGT,-2.05,0.0,,0.506,1.391,,,,,,,,,,,,,,,None,1138000,1138000,,,,,,None,1138000,,,,,0.0,0.0229,-74933000,-73795000,-0.5229,2025-03-31,,-121627000.0,-1138000,-71986000,None,,,None,None,2952000,,None,,,,,-71986000,-71986000,2952000,None,0.0,,74933000,-74933000,,,,,None,,,,,30.68,1320.63,,,,,,,,0.0,,,2025-11-17,quarterly,-0.5,USD,pre-market,63029000,,-0.475,-0.954,-1.0,0.0,11904000,,,,14.25,29.88,4.3794,,,,,,,0,,,43.73,3.72
2025-12-28,COGT,-2.05,0.0,,0.506,1.391,,,,,,,,,,,,,,,None,None,None,,,,,,None,1108000,,,,,0.0,0.0229,-73734000,-72626000,-0.5229,2024-12-31,,-121627000.0,2146000,-67927000,None,,,None,None,3859000,,None,,,,,-67927000,-67927000,3859000,None,0.0,,73734000,-73734000,,,,,None,,,,,30.68,1320.63,,,,,,,,0.0,,,2025-11-17,quarterly,-0.5,USD,pre-market,62045000,,-0.475,-0.954,-1.0,0.0,11689000,,,,14.25,29.88,4.3794,,,,,,,4292000,,,43.73,3.72
2025-12-28,COGT,-2.05,0.0,,0.506,1.391,,,,,,,,,,,,,,,None,1097000,1097000,,,,,,None,1097000,,,,,0.0,0.0229,-75414000,-74317000,-0.5229,2024-09-30,,-121627000.0,-1097000,-70634000,None,,,None,0,4779000,,None,,,,,-70634000,-70634000,4779000,None,0.0,,75414000,-75414000,,,,,None,,,,,30.68,1320.63,,,,,,,,0.0,,,2025-11-17,quarterly,-0.5,USD,pre-market,63614000,,-0.475,-0.954,-1.0,0.0,11800000,,,,14.25,29.88,4.3794,,,,,,,0,,,43.73,3.72
2025-12-28,COGT,-2.05,0.0,,0.506,1.391,,,,,,,,,,,,,,,None,1080000,1080000,,,,,,None,1080000,,,,,0.0,0.0229,-58950000,-57870000,-0.5229,2024-06-30,,-121627000.0,-1080000,-58950000,None,,,None,0,5393000,,None,,,,,-58950000,-58950000,5393000,None,0.0,,64387000,-64387000,,,,,None,,,,,30.68,1320.63,,,,,,,,0.0,,,2025-11-17,quarterly,-0.5,USD,pre-market,54294000,,-0.475,-0.954,-1.0,0.0,10093000,,,,14.25,29.88,4.3794,,,,,,,0,,,43.73,3.72
2025-12-28,COGT,-2.05,0.0,,0.506,1.391,,,,,,,,,,,,,,,None,1066000,1066000,,,,,,None,1066000,,,,,0.0,0.0229,-62404000,-61338000,-0.5229,2024-03-31,,-121627000.0,-1066000,-58348000,-4057000,,,None,None,4057000,,None,,,,,-58348000,-58348000,4057000,None,0.0,,62404000,-62404000,,,,,None,,,,,30.68,1320.63,,,,,,,,0.0,,,2025-11-17,quarterly,-0.5,USD,pre-market,52705000,,-0.475,-0.954,-1.0,0.0,9699000,,,,14.25,29.88,4.3794,,,,,,,0,,,43.73,3.72
2025-12-28,COGT,-2.05,0.0,,0.506,1.391,,,,,,,,,,,,,,,None,794000,794000,,,,,,None,794000,,,,,0.0,0.0229,-58228000,-57434000,-0.5229,2023-12-31,,-121627000.0,4794000,-54365000,-3870000,,,None,4650000,3870000,,None,,,,,-54365000,-54365000,3870000,None,0.0,,58228000,-58228000,,,,,None,,,,,30.68,1320.63,,,,,,,,0.0,,,2025-11-17,quarterly,-0.5,USD,pre-market,48719000,,-0.475,-0.954,-1.0,0.0,9509000,,,,14.25,29.88,4.3794,,,,,,,5588000,,,43.73,3.72
2025-12-28,COGT,-2.05,0.0,,0.506,1.391,,,,,,,,,,,,,,,None,855000,855000,,,,,,None,855000,,,,,0.0,0.0229,-59580000,-58725000,-0.5229,2023-09-30,,-121627000.0,-855000,-55382000,-855000,,,None,None,4198000,,None,,,,,-55382000,-55382000,4198000,None,0.0,,59580000,-59580000,,,,,None,,,,,30.68,1320.63,,,,,,,,0.0,,,2025-11-17,quarterly,-0.5,USD,pre-market,50127000,,-0.475,-0.954,-1.0,0.0,9453000,,,,14.25,29.88,4.3794,,,,,,,0,,,43.73,3.72
2025-12-28,COGT,-2.05,0.0,,0.506,1.391,,,,,,,,,,,,,,,None,1216000,1216000,,,,,,None,1216000,,,,,0.0,0.0229,-47085000,-45869000,-0.5229,2023-06-30,,-121627000.0,-1216000,-44076000,-3957000,,,None,None,2741000,,None,,,,,-44076000,-44076000,2741000,None,0.0,,47085000,-47085000,,,,,3009000,,,,,30.68,1320.63,,,,,,,,0.0,,,2025-11-17,quarterly,-0.5,USD,pre-market,38871000,,-0.475,-0.954,-1.0,0.0,8214000,,,,14.25,29.88,4.3794,,,,,,,0,,,43.73,3.72
2025-12-28,COGT,-2.05,0.0,,0.506,1.391,,,,,,,,,,,,,,,None,723000,723000,,,,,,None,723000,,,,,0.0,0.0229,-43237000,-42514000,-0.5229,2023-03-31,,-121627000.0,-723000,-38587000,-4650000,,,None,4650000,2268000,,None,,,,,-38587000,-38587000,2268000,None,0.0,,43237000,-43237000,,,,,4650000,,,,,30.68,1320.63,,,,,,,,0.0,,,2025-11-17,quarterly,-0.5,USD,pre-market,36038000,,-0.475,-0.954,-1.0,0.0,7199000,,,,14.25,29.88,4.3794,,,,,,,0,,,43.73,3.72
2025-12-28,COGT,-2.05,0.0,,0.506,1.391,,,,,,,,,,,,,,,None,937000,937000,,,,,,None,937000,,,,,0.0,0.0229,-43745000,-42808000,-0.5229,2022-12-31,,-121627000.0,-937000,-39618000,-4127000,,,None,2110000,2110000,,None,,,,,-39618000,-39618000,2110000,None,0.0,,43745000,-43745000,,,,,4127000,,,,,30.68,1320.63,,,,,,,,0.0,,,2025-11-17,quarterly,-0.5,USD,pre-market,36742000,,-0.475,-0.954,-1.0,0.0,7003000,,,,14.25,29.88,4.3794,,,,,,,0,,,43.73,3.72
2025-12-28,COGT,-2.05,0.0,,0.506,1.391,,,,,,,,,,,,,,,None,3711000,3711000,,,,,,None,3711000,,,,,0.0,0.0229,-36821000,-33110000,-0.5229,2022-09-30,,-121627000.0,-3711000,-35062000,-1759000,,,None,1500000,1500000,,None,,,,,-35062000,-35062000,1500000,None,0.0,,36821000,-36821000,,,,,1759000,,,,,30.68,1320.63,,,,,,,,0.0,,,2025-11-17,quarterly,-0.5,USD,pre-market,29936000,,-0.475,-0.954,-1.0,0.0,6885000,,,,14.25,29.88,4.3794,,,,,,,0,,,43.73,3.72
2025-12-28,COGT,-2.05,0.0,,0.506,1.391,,,,,,,,,,,,,,,None,97000,97000,,,,,,None,670000,,,,,0.0,0.0229,-35855000,-35185000,-0.5229,2022-06-30,,-121627000.0,-97000,-34927000,-1433000,,,None,272000,272000,,None,,,,,-34927000,-34927000,272000,None,0.0,,35855000,-35855000,,,,,928000,,,,,30.68,1320.63,,,,,,,,0.0,,,2025-11-17,quarterly,-0.5,USD,pre-market,29479000,,-0.475,-0.954,-1.0,0.0,6376000,,,,14.25,29.88,4.3794,,,,,,,0,,,43.73,3.72
2025-12-28,COGT,-2.05,0.0,,0.506,1.391,,,,,,,,,,,,,,,None,69000,69000,,,,,,None,560000,,,,,0.0,0.0229,-31418000,-30858000,-0.5229,2022-03-31,,-121627000.0,-69000,-30634000,-784000,,,None,107000,107000,,None,,,,,-30634000,-30634000,107000,None,0.0,,31418000,-31418000,,,,,784000,,,,,30.68,1320.63,,,,,,,,0.0,,,2025-11-17,quarterly,-0.5,USD,pre-market,25470000,,-0.475,-0.954,-1.0,0.0,5948000,,,,14.25,29.88,4.3794,,,,,,,0,,,43.73,3.72
2025-12-28,COGT,-2.05,0.0,,0.506,1.391,,,,,,,,,,,,,,,None,68000,68000,,,,,,None,68000,,,,,0.0,0.0229,-25640000,-25572000,-0.5229,2021-12-31,,-121627000.0,-68000,-24912000,-728000,,,None,728000,107000,,None,,,,,-24912000,-24912000,107000,None,0.0,,25640000,-25640000,,,,,728000,,,,,30.68,1320.63,,,,,,,,0.0,,,2025-11-17,quarterly,-0.5,USD,pre-market,20514000,,-0.475,-0.954,-1.0,0.0,5126000,,,,14.25,29.88,4.3794,,,,,,,0,,,43.73,3.72
2025-12-28,COGT,-2.05,0.0,,0.506,1.391,,,,,,,,,,,,,,,None,48000,48000,,,,,,None,514000,,,,,0.0,0.0229,-19819000,-19305000,-0.5229,2021-09-30,,-121627000.0,-48000,-19084000,-115000,,,None,115000,115000,,None,,,,,-19084000,-19084000,115000,None,0.0,,19819000,-19819000,,,,,735000,,,,,30.68,1320.63,,,,,,,,0.0,,,2025-11-17,quarterly,-0.5,USD,pre-market,14798000,,-0.475,-0.954,-1.0,0.0,5021000,,,,14.25,29.88,4.3794,,,,,,,0,,,43.73,3.72
2025-12-28,COGT,-2.05,0.0,,0.506,1.391,,,,,,,,,,,,,,,None,14000,14000,,,,,,None,914000,,,,,0.0,0.0229,-17292000,-16378000,-0.5229,2021-06-30,,-121627000.0,-14000,-16549000,-120000,,,None,120000,120000,,None,,,,,-16549000,-16549000,120000,None,0.0,,17292000,-17292000,,,,,743000,,,,,30.68,1320.63,,,,,,,,0.0,,,2025-11-17,quarterly,-0.5,USD,pre-market,12388000,,-0.475,-0.954,-1.0,0.0,4904000,,,,14.25,29.88,4.3794,,,,,,,0,,,43.73,3.72
2025-12-28,COGT,-2.05,0.0,,0.506,1.391,,,,,,,,,,,,,,,None,17000,17000,,,,,,None,17000,,,,,0.0,0.0229,-12800000,-12783000,-0.5229,2021-03-31,,-121627000.0,-17000,-11728000,-125000,,,None,125000,125000,,None,,,,,-11728000,-11728000,125000,None,0.0,,12800000,-12800000,,,,,1072000,,,,,30.68,1320.63,,,,,,,,0.0,,,2025-11-17,quarterly,-0.5,USD,pre-market,8213000,,-0.475,-0.954,-1.0,0.0,4587000,,,,14.25,29.88,4.3794,,,,,,,0,,,43.73,3.72
2025-12-28,COGT,-2.05,0.0,,0.506,1.391,,,,,,,,,,,,,,,None,6108000,6108000,,,,,,None,17000,,,,,0.0,0.0229,-11456000,-11439000,-0.5229,2020-12-31,,-121627000.0,-6108000,-11338000,-118000,,,None,71000,71000,,None,,,,,-11338000,-11338000,71000,None,0.0,,11456000,-11456000,,,,,118000,,,,,30.68,1320.63,,,,,,,,0.0,,,2025-11-17,quarterly,-0.5,USD,pre-market,6108000,,-0.475,-0.954,-1.0,0.0,5348000,,,,14.25,29.88,4.3794,,,,,,,0,,,43.73,3.72
2025-12-28,COGT,-2.05,0.0,,0.506,1.391,,,,,,,,,,,,,,,None,5003000,5003000,,,,,,None,122000,,,,,0.0,0.0229,-10289000,-10167000,-0.5229,2020-09-30,,-121627000.0,-4691000,-49983000,-7608000,,,None,23000,23000,,None,,,,,-49983000,-49983000,23000,None,0.0,,52508000,-57199000,,,,,None,,,,,30.68,1320.63,,,,,,,,0.0,,,2025-11-17,quarterly,-0.5,USD,pre-market,51913000,,-0.475,-0.954,-1.0,0.0,5598000,,,,14.25,29.88,4.3794,,,,,,,312000,,,43.73,3.72
2025-12-28,COGT,-2.05,0.0,,0.506,1.391,,,,,,,,,,,,,,,None,5129000,5129000,,,,,,None,286000,,,,,0.0,0.0229,-7403000,-7117000,-0.5229,2020-06-30,,-121627000.0,-4601000,-7393000,-3000,,,None,3000,3000,,None,,,,,-7393000,-7393000,3000,None,0.0,,2802000,-7403000,,,,,None,,,,,30.68,1320.63,,,,,,,,0.0,,,2025-11-17,quarterly,-0.5,USD,pre-market,5129000,,-0.475,-0.954,-1.0,0.0,2802000,,,,14.25,29.88,4.3794,,,,,,,528000,,,43.73,3.72
