date,symbol,eps,revenue_ttm,pe_ratio,accumulateddepreciationamortizationppe,beta,book_value,capitalexpenditures,capitalleaseobligations,cashandcashequivalentsatcarryingvalue,cashandshortterminvestments,cashflowfromfinancing,cashflowfrominvestment,changeincashandcashequivalents,changeinexchangerate,changeininventory,changeinoperatingassets,changeinoperatingliabilities,changeinreceivables,commonstock,commonstocksharesoutstanding,comprehensiveincomenetoftax,costofgoodsandservicessold,costofrevenue,currentaccountspayable,currentdebt,currentlongtermdebt,currentnetreceivables,deferredrevenue,depreciation,depreciationandamortization,depreciationdepletionandamortization,dividendpayout,dividendpayoutcommonstock,dividendpayoutpreferredstock,earnings_growth_yoy,earnings_surprise,ebit,ebitda,estimated_eps,fiscaldateending,forward_pe,goodwill,gross_profit_ttm,grossprofit,incomebeforetax,incometaxexpense,intangibleassets,intangibleassetsexcludinggoodwill,interestanddebtexpense,interestexpense,interestincome,inventory,investmentincomenet,investments,longtermdebt,longtermdebtnoncurrent,longterminvestments,netincome,netincomefromcontinuingoperations,netinterestincome,noninterestincome,operating_margin_ttm,operatingcashflow,operatingexpenses,operatingincome,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,othernonoperatingincome,paymentsforoperatingactivities,paymentsforrepurchaseofcommonstock,paymentsforrepurchaseofequity,paymentsforrepurchaseofpreferredstock,price_to_book,price_to_sales_ttm,proceedsfromissuanceofcommonstock,proceedsfromissuanceoflongtermdebtandcapitalsecuritiesnet,proceedsfromissuanceofpreferredstock,proceedsfromoperatingactivities,proceedsfromrepaymentsofshorttermdebt,proceedsfromrepurchaseofequity,proceedsfromsaleoftreasurystock,profit_margin,profitloss,propertyplantequipment,report_date,report_type,reported_eps,reportedcurrency,reporttime,researchanddevelopment,retainedearnings,return_on_assets_ttm,return_on_equity_ttm,revenue_growth_yoy,revenue_per_share_ttm,sellinggeneralandadministrative,shortlongtermdebttotal,shorttermdebt,shortterminvestments,sma_200,sma_50,stockbasedcompensation,surprise_pct,totalassets,totalcurrentassets,totalcurrentliabilities,totalliabilities,totalnoncurrentassets,totalnoncurrentliabilities,totalrevenue,totalshareholderequity,trailing_pe,treasurystock,week_52_high,week_52_low
2026-04-16,GDRX,0.09,796853000.0,24.78,,1.47,1.807,,,,,,,,,,,,,,,None,3142000,3142000,,,,,,None,2873000,,,,,-0.097,-0.0017,38070000,40943000,0.0917,2019-06-30,5.44,,739256000.0,88392000,24967000,5317000,,,None,None,None,,None,,,,,19650000,None,None,None,0.19,,50325000,38070000,,,,,None,,,,,1.24,0.959,,,,,,,,0.0382,,,2026-02-25,quarterly,0.09,USD,pre-market,5997000,,0.0475,0.0454,-0.019,2.236,3435000,,,,3.317,2.184,,-1.8539,,,,,,,91534000,,24.78,,5.81,1.77
2026-04-16,GDRX,0.09,796853000.0,24.78,,1.47,1.807,,,,,,,,,,,,,,,None,3012000,3012000,,,,,,None,2873000,,,,,-0.097,-0.0017,33519500,36392500,0.0917,2019-03-31,5.44,,739256000.0,83599500,19847000,4246000,,,None,None,None,,None,,,,,10012500,None,None,None,0.19,,50567500,33519500,,,,,None,,,,,1.24,0.959,,,,,,,,0.0382,,,2026-02-25,quarterly,0.09,USD,pre-market,5818000,,0.0475,0.0454,-0.019,2.236,2544500,,,,3.317,2.184,,-1.8539,,,,,,,86611500,,24.78,,5.81,1.77
2026-04-16,GDRX,0.09,796853000.0,24.78,,1.47,1.807,,,,,,,,,,,,,,,None,142721000,142721000,,,,,,None,85218000,,,,,-0.097,-0.0017,99143000,184361000,0.0917,2025-12-31,5.44,,739256000.0,654132000,56538000,-26099000,,,None,42605000,10933000,,None,,,,,30439000,30439000,-31672000,None,0.19,,547161000,106971000,,,,,None,,,,,1.24,0.959,,,,,,,,0.0382,,,2026-02-25,annual,0.09,USD,pre-market,121026000,,0.0475,0.0454,-0.019,2.236,113960000,,,,3.317,2.184,,-1.8539,,,,,,,796853000,,24.78,,5.81,1.77
2026-04-16,GDRX,0.09,796853000.0,24.78,,1.47,1.807,,,,,,,,,,,,,,,None,48215000,48215000,,,,,,None,69538000,,,,,-0.097,-0.0017,84382000,153920000,0.0917,2024-12-31,5.44,,739256000.0,744109000,31460000,15070000,,,None,52922000,23273000,,None,,,,,16390000,16390000,-29649000,None,0.19,,678263000,65846000,,,,,None,,,,,1.24,0.959,,,,,,,,0.0382,,,2026-02-25,annual,0.09,USD,pre-market,123749000,,0.0475,0.0454,-0.019,2.236,117862000,,,,3.317,2.184,,-1.8539,,,,,,,792324000,,24.78,,5.81,1.77
2026-04-16,GDRX,0.09,796853000.0,24.78,,1.47,1.807,,,,,,,,,,,,,,,None,66925000,66925000,,,,,,None,107668000,,,,,-0.097,-0.0017,1156000,108824000,0.0917,2023-12-31,5.44,,739256000.0,683340000,-55572000,-46704000,,,None,56728000,29142000,,None,,,,,-8868000,15029000,-24692000,None,0.19,,710347000,-27007000,,,,,None,,,,,1.24,0.959,,,,,,,,0.0382,,,2026-02-25,annual,0.09,USD,pre-market,135836000,,0.0475,0.0454,-0.019,2.236,125515000,,,,3.317,2.184,,-1.8539,,,,,,,750265000,,24.78,,5.81,1.77
2026-04-16,GDRX,0.09,796853000.0,24.78,,1.47,1.807,,,,,,,,,,,,,,,None,65079000,65079000,,,,,,None,54177000,,,,,-0.097,-0.0017,11012000,65189000,0.0917,2022-12-31,5.44,,739256000.0,701475000,-23231000,9597000,,,None,34243000,9274000,,None,,,,,-32828000,-32828000,-24969000,None,0.19,,699737000,1738000,,,,,9274000,,,,,1.24,0.959,,,,,,,,0.0382,,,2026-02-25,annual,0.09,USD,pre-market,143137000,,0.0475,0.0454,-0.019,2.236,144792000,,,,3.317,2.184,,-1.8539,,,,,,,766554000,,24.78,,5.81,1.77
2026-04-16,GDRX,0.09,796853000.0,24.78,,1.47,1.807,,,,,,,,,,,,,,,None,46716000,46716000,,,,,,None,34539000,,,,,-0.097,-0.0017,13465000,48004000,0.0917,2021-12-31,5.44,,739256000.0,698708000,-10177000,15077000,,,None,23642000,59000,,None,,,,,-25254000,-25254000,-23583000,None,0.19,,685302000,13406000,,,,,59000,,,,,1.24,0.959,,,,,,,,0.0382,,,2026-02-25,annual,0.09,USD,pre-market,125860000,,0.0475,0.0454,-0.019,2.236,154686000,,,,3.317,2.184,,-1.8539,,,,,,,745424000,,24.78,,5.81,1.77
2026-04-16,GDRX,0.09,796853000.0,24.78,,1.47,1.807,,,,,,,,,,,,,,,None,29587000,29587000,,,,,,None,18430000,,,,,-0.097,-0.0017,-275537000,-257107000,0.0917,2020-12-31,5.44,,739256000.0,521113000,-303450000,-9827000,,,None,27913000,160000,,None,,,,,-293623000,-293623000,-27753000,None,0.19,,796832000,-275719000,,,,,182000,,,,,1.24,0.959,,,,,,,,0.0382,,,2026-02-25,annual,0.09,USD,pre-market,61816000,,0.0475,0.0454,-0.019,2.236,461451000,,,,3.317,2.184,,-1.8539,,,,,,,550700000,,24.78,,5.81,1.77
2026-04-16,GDRX,0.09,796853000.0,24.78,,1.47,1.807,,,,,,,,,,,,,,,None,14016000,14016000,,,,,,None,13573000,,,,,-0.097,-0.0017,132547000,146120000,0.0917,2019-12-31,5.44,,739256000.0,374208000,82978000,16930000,,,None,49569000,715000,,None,,,,,66048000,66048000,-48854000,None,0.19,,234532000,139676000,,,,,None,,,,,1.24,0.959,,,,,,,,0.0382,,,2026-02-25,annual,0.09,USD,pre-market,29300000,,0.0475,0.0454,-0.019,2.236,14692000,,,,3.317,2.184,,-1.8539,,,,,,,388224000,,24.78,,5.81,1.77
2026-04-16,GDRX,0.09,796853000.0,24.78,,1.47,1.807,,,,,,,,,,,,,,,None,6035000,6035000,,,,,,None,9806000,,,,,-0.097,-0.0017,74541000,84347000,0.0917,2018-12-31,5.44,,739256000.0,243487000,52348000,8555000,,,None,22193000,154000,,None,,,,,43793000,43793000,-22039000,None,0.19,,166236000,77251000,,,,,None,,,,,1.24,0.959,,,,,,,,0.0382,,,2026-02-25,annual,0.09,USD,pre-market,43894000,,0.0475,0.0454,-0.019,2.236,8359000,,,,3.317,2.184,,-1.8539,,,,,,,249522000,,24.78,,5.81,1.77
2026-04-16,GDRX,0.09,796853000.0,24.78,,1.47,1.807,,,,,,,,,,,,,,,None,12174000,12174000,,,,,,None,9099000,,,,,-0.097,-0.0017,50307000,59406000,0.0917,2017-12-31,5.44,,739256000.0,145066000,39703000,10931000,,,None,6970000,None,,None,,,,,8843000,None,None,None,0.19,,94759000,50307000,,,,,None,,,,,1.24,0.959,,,,,,,,0.0382,,,2026-02-25,annual,0.09,None,pre-market,11501000,,0.0475,0.0454,-0.019,2.236,None,,,,3.317,2.184,,-1.8539,,,,,,,157240000,,24.78,,5.81,1.77
2026-04-16,GDRX,0.09,796853000.0,24.78,,1.47,1.807,,,,,,,,,,,,,,,None,10319000,10319000,,,,,,None,9089000,,,,,-0.097,-0.0017,18917000,28006000,0.0917,2016-12-31,5.44,,739256000.0,89058000,15101000,6188000,,,None,3541000,None,,None,,,,,-7774000,None,None,None,0.19,,70141000,18917000,,,,,None,,,,,1.24,0.959,,,,,,,,0.0382,,,2026-02-25,annual,0.09,None,pre-market,5742000,,0.0475,0.0454,-0.019,2.236,None,,,,3.317,2.184,,-1.8539,,,,,,,99377000,,24.78,,5.81,1.77
2026-04-16,GDRX,0.09,796853000.0,24.78,None,1.47,1.807,,54542000,261820000,261820000,,,,,,,,,34000,340761000,None,10319000,10319000,19405000,None,5000000,235746000,None,None,9089000,,,,,-0.097,-0.0017,18917000,28006000,0.0917,2025-12-31,5.44,430331000,739256000.0,89058000,15101000,6188000,64082000,64082000,None,3541000,None,None,None,None,483264000,None,None,-7774000,None,None,None,0.19,,70141000,18917000,145536000,216844000,None,8741000,None,,,,,1.24,0.959,,,,,,,,0.0382,,None,2026-02-25,quarterly,0.09,USD,pre-market,5742000,-1410574000,0.0475,0.0454,-0.019,2.236,None,59542000,9753000,None,3.317,2.184,,-1.8539,1404058000,643102000,246002000,787796000,760956000,541794000,99377000,616262000,24.78,None,5.81,1.77
2026-04-16,GDRX,0.09,796853000.0,24.78,None,1.47,1.807,,56021000,273529000,273529000,,,,,,,,,34000,347810000,None,10319000,10319000,28725000,None,5000000,216915000,None,None,9089000,,,,,-0.097,-0.0017,18917000,28006000,0.0917,2025-09-30,5.44,421719000,739256000.0,89058000,15101000,6188000,204891000,204891000,None,3541000,None,None,None,None,484114000,None,None,-7774000,None,None,None,0.19,,70141000,18917000,75071000,137090000,None,7563000,None,,,,,1.24,0.959,,,,,,,,0.0382,,None,2026-02-25,quarterly,0.09,USD,pre-market,5742000,-1415999000,0.0475,0.0454,-0.019,2.236,None,545135000,9761000,None,3.317,2.184,,-1.8539,1325507000,565515000,181858000,724795000,759992000,542937000,99377000,600712000,24.78,None,5.81,1.77
2026-04-16,GDRX,0.09,796853000.0,24.78,None,1.47,1.807,,57566000,281318000,281318000,,,,,,,,,35000,357159000,None,10319000,10319000,25411000,None,5000000,202306000,None,None,9089000,,,,,-0.097,-0.0017,18917000,28006000,0.0917,2025-06-30,5.44,421719000,739256000.0,89058000,15101000,6188000,203853000,203853000,None,3541000,None,None,None,None,484972000,None,None,-7774000,None,None,None,0.19,,70141000,18917000,66990000,77727000,None,7049000,None,,,,,1.24,0.959,,,,,,,,0.0382,,None,2026-02-25,quarterly,0.09,USD,pre-market,5742000,-1417118000,0.0475,0.0454,-0.019,2.236,None,547538000,9821000,None,3.317,2.184,,-1.8539,1318706000,550614000,130909000,675675000,768092000,544766000,99377000,643031000,24.78,None,5.81,1.77
2026-04-16,GDRX,0.09,796853000.0,24.78,None,1.47,1.807,,50352000,300981000,300981000,,,,,,,,,36000,379656000,None,10319000,10319000,15258000,None,5000000,172017000,None,None,9089000,,,,,-0.097,-0.0017,18917000,28006000,0.0917,2025-03-31,5.44,421719000,739256000.0,89058000,15101000,6188000,198935000,198935000,None,3541000,None,None,None,None,485837000,None,None,-7774000,None,None,None,0.19,,70141000,18917000,67210000,64503000,None,6910000,None,,,,,1.24,0.959,,,,,,,,0.0382,,None,2026-02-25,quarterly,0.09,USD,pre-market,5742000,-1429961000,0.0475,0.0454,-0.019,2.236,None,541189000,10558000,None,3.317,2.184,,-1.8539,1295271000,540208000,103383000,640924000,755063000,537541000,99377000,654347000,24.78,None,5.81,1.77
2026-04-16,GDRX,0.09,796853000.0,24.78,None,1.47,1.807,,51676000,448346000,448346000,,,,,,,,,38000,383576000,None,10319000,10319000,14137000,None,5000000,160834000,None,None,9089000,,,,,-0.097,-0.0017,18917000,28006000,0.0917,2024-12-31,5.44,410769000,739256000.0,89058000,15101000,6188000,176883000,176883000,None,3541000,None,None,None,None,486711000,None,None,-7774000,None,None,None,0.19,,70141000,18917000,50075000,91637000,None,6755000,None,,,,,1.24,0.959,,,,,,,,0.0382,,None,2026-02-25,quarterly,0.09,USD,pre-market,5742000,-1441013000,0.0475,0.0454,-0.019,2.236,None,543387000,10636000,None,3.317,2.184,,-1.8539,1388067000,659255000,123903000,663409000,728812000,539506000,99377000,724658000,24.78,None,5.81,1.77
2026-04-16,GDRX,0.09,796853000.0,24.78,None,1.47,1.807,,53224000,423777000,423777000,,,,,,,,,38000,388504000,None,10319000,10319000,12391000,None,3750000,159615000,None,None,9089000,,,,,-0.097,-0.0017,18917000,28006000,0.0917,2024-09-30,5.44,410769000,739256000.0,89058000,15101000,6188000,173959000,173959000,None,3541000,None,None,None,None,487593000,None,None,-7774000,None,None,None,0.19,,70141000,18917000,43408000,86349000,None,8777000,None,,,,,1.24,0.959,,,,,,,,0.0382,,None,2026-02-25,quarterly,0.09,USD,pre-market,5742000,-1447753000,0.0475,0.0454,-0.019,2.236,None,544567000,9293000,None,3.317,2.184,,-1.8539,1354846000,626800000,114361000,658412000,728046000,544051000,99377000,696434000,24.78,None,5.81,1.77
2026-04-16,GDRX,0.09,796853000.0,24.78,None,1.47,1.807,,54704000,524903000,524903000,,,,,,,,,38000,384732000,None,10319000,10319000,16884000,None,7029000,189578000,None,None,9089000,,,,,-0.097,-0.0017,18917000,28006000,0.0917,2024-06-30,5.44,410769000,739256000.0,89058000,15101000,6188000,167796000,167796000,None,3541000,None,None,None,None,645648000,None,None,-7774000,None,None,None,0.19,,70141000,18917000,36074000,67184000,None,8554000,None,,,,,1.24,0.959,,,,,,,,0.0382,,None,2026-02-25,quarterly,0.09,USD,pre-market,5742000,-1451718000,0.0475,0.0454,-0.019,2.236,None,707381000,12417000,None,3.317,2.184,,-1.8539,1475390000,750555000,102473000,805991000,724835000,703518000,99377000,669399000,24.78,None,5.81,1.77
2026-04-16,GDRX,0.09,796853000.0,24.78,None,1.47,1.807,,56470000,533295000,533295000,,,,,,,,,38000,390048000,None,10319000,10319000,33518000,None,7029000,161937000,None,None,9089000,,,,,-0.097,-0.0017,18917000,28006000,0.0917,2024-03-31,5.44,410769000,739256000.0,89058000,15101000,6188000,162102000,162102000,None,3541000,None,1,None,None,646678000,None,None,-7774000,None,None,None,0.19,,70141000,18917000,37567000,64315000,None,8356000,None,,,,,1.24,0.959,,,,,,,,0.0382,,None,2026-02-25,quarterly,0.09,USD,pre-market,5742000,-1458412000,0.0475,0.0454,-0.019,2.236,None,710177000,12160000,None,3.317,2.184,,-1.8539,1453963000,732799000,116521000,822894000,721164000,706373000,99377000,631069000,24.78,None,5.81,1.77
2026-04-16,GDRX,0.09,796853000.0,24.78,None,1.47,1.807,,54580000,672296000,672296000,,,,,,,,,40000,400181500,None,10319000,10319000,36266000,None,8787000,160045000,None,None,9089000,,,,,-0.097,-0.0017,18917000,28006000,0.0917,2023-12-31,5.44,410769000,739256000.0,89058000,15101000,6188000,156337000,156337000,None,3541000,None,1,None,None,647703000,None,None,-7774000,None,None,None,0.19,,70141000,18917000,40449000,64224000,None,8177000,None,,,,,1.24,0.959,,,,,,,,0.0382,,None,2026-02-25,quarterly,0.09,USD,pre-market,5742000,-1457403000,0.0475,0.0454,-0.019,2.236,None,711070000,14964000,None,3.317,2.184,,-1.8539,1588800000,872790000,122559000,826842000,716010000,704283000,99377000,761958000,24.78,None,5.81,1.77
2026-04-16,GDRX,0.09,796853000.0,24.78,None,1.47,1.807,,55721000,794905000,794905000,,,,,,,,,40000,413437000,None,10319000,10319000,32905000,None,7029000,121146000,None,None,9089000,,,,,-0.097,-0.0017,18917000,28006000,0.0917,2023-09-30,5.44,412117000,739256000.0,89058000,15101000,6188000,181410000,181410000,None,3541000,None,1,None,None,648729000,None,None,-7774000,None,None,None,0.19,,70141000,18917000,53047000,59480000,None,7761000,None,,,,,1.24,0.959,,,,,,,,0.0382,,None,2026-02-25,quarterly,0.09,USD,pre-market,5742000,-1431534000,0.0475,0.0454,-0.019,2.236,None,711479000,10363000,None,3.317,2.184,,-1.8539,1707972000,969098000,117822000,826699000,738874000,708877000,99377000,881273000,24.78,None,5.81,1.77
2026-04-16,GDRX,0.09,796853000.0,24.78,None,1.47,1.807,,57586000,761988000,761988000,,,,,,,,,40000,414335000,None,10319000,10319000,6795000,None,7029000,123378000,None,None,9089000,,,,,-0.097,-0.0017,18917000,28006000,0.0917,2023-06-30,5.44,412117000,739256000.0,89058000,15101000,6188000,202135000,202135000,None,3541000,None,1,None,None,649753000,None,None,-7774000,None,None,None,0.19,,70141000,18917000,33886000,39724000,None,64425000,None,,,,,1.24,0.959,,,,,,,,0.0382,,17923000,2026-02-25,quarterly,0.09,USD,pre-market,5742000,-1393039000,0.0475,0.0454,-0.019,2.236,None,714368000,9757000,None,3.317,2.184,,-1.8539,1692102000,919252000,82553000,796731000,772850000,714178000,99377000,895371000,24.78,None,5.81,1.77
2026-04-16,GDRX,0.09,796853000.0,24.78,None,1.47,1.807,,58111000,761075000,761075000,,,,,,,,,40000,412429000,None,10319000,10319000,12389000,None,7029000,116442000,None,None,9089000,,,,,-0.097,-0.0017,18917000,28006000,0.0917,2023-03-31,5.44,412117000,739256000.0,89058000,15101000,6188000,197303000,197303000,None,3541000,None,1,None,None,650776000,None,None,-7774000,None,None,None,0.19,,70141000,18917000,29499000,33229000,None,64275000,None,,,,,1.24,0.959,,,,,,,,0.0382,,18767000,2026-02-25,quarterly,0.09,USD,pre-market,5742000,-1451825000,0.0475,0.0454,-0.019,2.236,None,715916000,8862000,None,3.317,2.184,,-1.8539,1611500000,907016000,68981000,784032000,704484000,715051000,99377000,827468000,24.78,None,5.81,1.77
2026-04-16,GDRX,0.09,796853000.0,24.78,None,1.47,1.807,,58199000,757165000,757165000,,,,,,,,,40000,411683000,None,10319000,10319000,17700000,None,7029000,121665000,None,None,9089000,,,,,-0.097,-0.0017,18917000,28006000,0.0917,2022-12-31,5.44,412117000,739256000.0,89058000,15101000,6188000,189937000,189937000,None,3541000,None,None,None,None,651796000,None,None,-7774000,None,None,None,0.19,,70141000,18917000,40856000,39644000,None,7557000,None,,,,,1.24,0.959,,,,,,,,0.0382,,19820000,2026-02-25,quarterly,0.09,USD,pre-market,5742000,-1448535000,0.0475,0.0454,-0.019,2.236,None,717024000,11097000,None,3.317,2.184,,-1.8539,1627835000,919686000,76320000,813008000,708149000,736688000,99377000,814827000,24.78,None,5.81,1.77
2026-04-16,GDRX,0.09,796853000.0,24.78,None,1.47,1.807,,38608000,728786000,728786000,,,,,,,,,40000,412956000,None,10319000,10319000,10855000,None,7029000,120886000,None,None,9089000,,,,,-0.097,-0.0017,18917000,28006000,0.0917,2022-09-30,5.44,415256000,739256000.0,89058000,15101000,6188000,197199000,197199000,None,3541000,None,None,None,None,652814000,None,None,-7774000,None,None,None,0.19,,70141000,18917000,28716000,61025000,None,40226000,None,,,,,1.24,0.959,,,,,,,,0.0382,,22287000,2026-02-25,quarterly,0.09,USD,pre-market,5742000,-1446563000,0.0475,0.0454,-0.019,2.236,None,698451000,13086000,None,3.317,2.184,,-1.8539,1567059000,878388000,84966000,778656000,688671000,693690000,99377000,788403000,24.78,None,5.81,1.77
2026-04-16,GDRX,0.09,796853000.0,24.78,None,1.47,1.807,,39598000,730540000,730540000,,,,,,,,,40000,412135000,None,10319000,10319000,16825000,None,7029000,143194000,None,None,9089000,,,,,-0.097,-0.0017,18917000,28006000,0.0917,2022-06-30,5.44,415256000,739256000.0,89058000,15101000,6188000,193419000,193419000,None,3541000,None,None,None,None,653830000,None,None,-7774000,None,None,None,0.19,,70141000,18917000,20223000,38223000,None,6553000,None,,,,,1.24,0.959,,,,,,,,0.0382,,51384000,2026-02-25,quarterly,0.09,USD,pre-market,5742000,-1404829000,0.0475,0.0454,-0.019,2.236,None,700457000,13027000,None,3.317,2.184,,-1.8539,1591996000,893957000,79618000,774056000,698039000,694438000,99377000,817940000,24.78,None,5.81,1.77
2026-04-16,GDRX,0.09,796853000.0,24.78,None,1.47,1.807,,38215000,845427000,845427000,,,,,,,,,40000,427378000,None,10319000,10319000,12820000,None,7029000,129107000,None,None,9089000,,,,,-0.097,-0.0017,18917000,28006000,0.0917,2022-03-31,5.44,334642000,739256000.0,89058000,15101000,6188000,138495000,138495000,None,3541000,None,1,None,None,654845000,None,None,-7774000,None,None,None,0.19,,70141000,18917000,20189000,23493000,None,37215000,None,,,,,1.24,0.959,,,,,,,,0.0382,,22564000,2026-02-25,quarterly,0.09,USD,pre-market,5742000,-1403414000,0.0475,0.0454,-0.019,2.236,None,700089000,12732000,None,3.317,2.184,,-1.8539,1538328000,994723000,59364000,751821000,543605000,692457000,99377000,786507000,24.78,None,5.81,1.77
2026-04-16,GDRX,0.09,796853000.0,24.78,None,1.47,1.807,,39443000,941109000,941109000,,,,,,,,,40000,410602000,None,10319000,10319000,17501000,None,7029000,126411000,None,None,9089000,,,,,-0.097,-0.0017,18917000,28006000,0.0917,2021-12-31,5.44,329696000,739256000.0,89058000,15101000,6188000,133778000,133778000,None,3541000,None,1,None,None,655858000,None,None,-7774000,None,None,None,0.19,,70141000,18917000,21307000,43863000,None,5138000,None,,,,,1.24,0.959,,,,,,,,0.0382,,21612000,2026-02-25,quarterly,0.09,USD,pre-market,5742000,-1415707000,0.0475,0.0454,-0.019,2.236,None,702330000,12880000,None,3.317,2.184,,-1.8539,1607625000,1088827000,81113000,775945000,518798000,694832000,99377000,831680000,24.78,None,5.81,1.77
2026-04-16,GDRX,0.09,796853000.0,24.78,None,1.47,1.807,,37959000,912023000,912023000,,,,,,,,,39000,411223000,None,10319000,10319000,17279000,None,7029000,98511000,None,None,9089000,,,,,-0.097,-0.0017,18917000,28006000,0.0917,2021-09-30,5.44,329696000,739256000.0,89058000,15101000,6188000,133330999,133330999,None,3541000,None,1,None,None,656868000,None,None,-7774000,None,None,None,0.19,,70141000,18917000,41006000,42447000,None,38420000,None,,,,,1.24,0.959,,,,,,,,0.0382,,47806000,2026-02-25,quarterly,0.09,USD,pre-market,5742000,-1375793000,0.0475,0.0454,-0.019,2.236,None,701856000,12955000,None,3.317,2.184,,-1.8539,1614365000,1051540000,72681000,767969000,562825000,695288000,99377000,846396000,24.78,None,5.81,1.77
2026-04-16,GDRX,0.09,796853000.0,24.78,None,1.47,1.807,,39143000,894703000,894703000,,,,,,,,,39000,428867000,None,10319000,10319000,18378000,None,7029000,87004000,None,None,9089000,,,,,-0.097,-0.0017,18917000,28006000,0.0917,2021-06-30,5.44,320196000,739256000.0,89058000,15101000,6188000,126776000,126776000,None,3541000,None,None,None,None,657877000,None,None,-7774000,None,None,None,0.19,,70141000,18917000,94043000,33759000,None,6349000,None,,,,,1.24,0.959,,,,,,,,0.0382,,49007000,2026-02-25,quarterly,0.09,USD,pre-market,5742000,-1357724000,0.0475,0.0454,-0.019,2.236,None,704048999,13354000,None,3.317,2.184,,-1.8539,1586929000,1075750000,65491000,762535000,511179000,697044000,99377000,824394000,24.78,None,5.81,1.77
2026-04-16,GDRX,0.09,796853000.0,24.78,None,1.47,1.807,,39680000,990463000,990463000,,,,,,,,,39000,429577000,None,10319000,10319000,15101000,None,7029000,74399000,None,None,9089000,,,,,-0.097,-0.0017,18917000,28006000,0.0917,2021-03-31,5.44,261116000,739256000.0,89058000,15101000,6188000,60387000,60387000,None,3541000,None,2900000,None,None,658883000,None,None,-7774000,None,None,None,0.19,,70141000,18917000,58518000,34944000,None,6278000,None,,,,,1.24,0.959,,,,,,,,0.0382,,50576000,2026-02-25,quarterly,0.09,USD,pre-market,5742000,-1388785000,0.0475,0.0454,-0.019,2.236,None,705592000,13004000,None,3.317,2.184,,-1.8539,1510974000,1123380000,63049000,761915000,387594000,698866000,99377000,749059000,24.78,None,5.81,1.77
2026-04-16,GDRX,0.09,796853000.0,24.78,None,1.47,1.807,,38006000,971591000,971591000,,,,,,,,,39000,401459000,None,10319000,10319000,10291000,None,7029000,97293000,None,None,9089000,,,,,-0.097,-0.0017,18917000,28006000,0.0917,2020-12-31,5.44,261116000,739256000.0,89058000,15101000,6188000,56719000,56719000,None,3541000,None,2900000,None,None,659888000,None,None,-7774000,None,None,None,0.19,,70141000,18917000,17484000,30840000,None,5849000,None,,,,,1.24,0.959,,,,,,,,0.0382,,50769000,2026-02-25,quarterly,0.09,USD,pre-market,5742000,-1390453000,0.0475,0.0454,-0.019,2.236,None,704923000,11568000,None,3.317,2.184,,-1.8539,1494590000,1086368000,59551000,783231000,408222000,723680000,99377000,711359000,24.78,None,5.81,1.77
2026-04-16,GDRX,0.09,796853000.0,24.78,None,1.47,1.807,,37453000,1077924000,1077924000,,,,,,,,,39000,392748695,None,10319000,10319000,14014000,None,7029000,94979000,None,None,9089000,,,,,-0.097,-0.0017,18917000,28006000,0.0917,2020-09-30,5.44,261116000,739256000.0,89058000,15101000,6188000,54625000,54625000,None,3541000,None,None,None,None,688891000,None,None,-7774000,None,None,None,0.19,,70141000,18917000,8169000,29182000,None,5144000,None,,,,,1.24,0.959,,,,,,,,0.0382,,46075000,2026-02-25,quarterly,0.09,USD,pre-market,5742000,-1092179000,0.0475,0.0454,-0.019,2.236,None,733373000,10058000,None,3.317,2.184,,-1.8539,1546805000,1181072000,60165000,790396000,365733000,730231000,99377000,756409000,24.78,None,5.81,1.77
2026-04-16,GDRX,0.09,796853000.0,24.78,None,1.47,1.807,,39368000,126625000,126625000,,,,,,,,,713000,384038390,None,10319000,10319000,8604000,None,7029000,65500000,None,None,9089000,,,,,-0.097,-0.0017,18917000,28006000,0.0917,2020-06-30,5.44,236225000,739256000.0,89058000,15101000,6188000,25535000,25535000,None,3541000,None,None,None,None,689892000,None,None,-7774000,None,None,None,0.19,,70141000,18917000,8309000,20783000,None,4380000,None,,,,,1.24,0.959,,,,,,,,0.0382,,35509000,2026-02-25,quarterly,0.09,USD,pre-market,5742000,-1042147000,0.0475,0.0454,-0.019,2.236,None,736289000,10309000,None,3.317,2.184,,-1.8539,502433000,200434000,60027000,792159000,301999000,732132000,99377000,-289726000,24.78,None,5.81,1.77
2026-04-16,GDRX,0.09,796853000.0,24.78,None,1.47,1.807,,None,-26050000,-26050000,,,,,,,,,None,362603000,None,10319000,10319000,None,None,None,None,None,None,9089000,,,,,-0.097,-0.0017,18917000,28006000,0.0917,2020-03-31,5.44,None,739256000.0,89058000,15101000,6188000,None,None,None,3541000,None,None,None,None,None,None,None,-7774000,None,None,None,0.19,,70141000,18917000,None,None,None,None,None,,,,,1.24,0.959,,,,,,,,0.0382,,None,2026-02-25,quarterly,0.09,USD,pre-market,5742000,None,0.0475,0.0454,-0.019,2.236,None,None,None,52100000,3.317,2.184,,-1.8539,None,26050000,None,None,-26050000,None,99377000,-350573000,24.78,None,5.81,1.77
