date,symbol,eps,revenue_ttm,accumulateddepreciationamortizationppe,beta,book_value,capitalexpenditures,capitalleaseobligations,cashandcashequivalentsatcarryingvalue,cashandshortterminvestments,cashflowfromfinancing,cashflowfrominvestment,changeincashandcashequivalents,changeinexchangerate,changeininventory,changeinoperatingassets,changeinoperatingliabilities,changeinreceivables,commonstock,commonstocksharesoutstanding,comprehensiveincomenetoftax,costofgoodsandservicessold,costofrevenue,currentaccountspayable,currentdebt,currentlongtermdebt,currentnetreceivables,deferredrevenue,depreciation,depreciationandamortization,depreciationdepletionandamortization,dividendpayout,dividendpayoutcommonstock,dividendpayoutpreferredstock,earnings_growth_yoy,earnings_surprise,ebit,ebitda,estimated_eps,fiscaldateending,goodwill,gross_profit_ttm,grossprofit,incomebeforetax,incometaxexpense,intangibleassets,intangibleassetsexcludinggoodwill,interestanddebtexpense,interestexpense,interestincome,inventory,investmentincomenet,investments,longtermdebt,longtermdebtnoncurrent,longterminvestments,netincome,netincomefromcontinuingoperations,netinterestincome,noninterestincome,operating_margin_ttm,operatingcashflow,operatingexpenses,operatingincome,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,othernonoperatingincome,paymentsforoperatingactivities,paymentsforrepurchaseofcommonstock,paymentsforrepurchaseofequity,paymentsforrepurchaseofpreferredstock,peg_ratio,price_to_book,price_to_sales_ttm,proceedsfromissuanceofcommonstock,proceedsfromissuanceoflongtermdebtandcapitalsecuritiesnet,proceedsfromissuanceofpreferredstock,proceedsfromoperatingactivities,proceedsfromrepaymentsofshorttermdebt,proceedsfromrepurchaseofequity,proceedsfromsaleoftreasurystock,profit_margin,profitloss,propertyplantequipment,report_date,report_type,reported_eps,reportedcurrency,reporttime,researchanddevelopment,retainedearnings,return_on_assets_ttm,return_on_equity_ttm,revenue_growth_yoy,revenue_per_share_ttm,sellinggeneralandadministrative,shortlongtermdebttotal,shorttermdebt,shortterminvestments,sma_200,sma_50,stockbasedcompensation,surprise_pct,totalassets,totalcurrentassets,totalcurrentliabilities,totalliabilities,totalnoncurrentassets,totalnoncurrentliabilities,totalrevenue,totalshareholderequity,treasurystock,week_52_high,week_52_low
2026-04-16,EDIT,-1.8,40520000.0,,2.042,0.279,,,,,,,,,,,,,,,None,29265000,29265000,,,,,,None,1190000,,,,,0.0,0.1702,-39253000,-38063000,-0.2302,2021-09-30,,-49433000.0,-23068000,-39082000,-152000,,,None,152000,152000,,None,,,,,-39082000,-39082000,152000,None,-0.567,,16185000,-39253000,,,,,171000,,,,,0.0,12.16,8.19,,,,,,,,0.0,,,2026-02-19,quarterly,-0.06,USD,pre-market,29265000,,-0.235,-1.981,-0.192,0.457,16184999,,,,2.614,2.259,,73.9357,,,,,,,6197000,,,4.537,1.23
2026-04-16,EDIT,-1.8,40520000.0,,2.042,0.279,,,,,,,,,,,,,,,None,33753000,33753000,,,,,,None,1189000,,,,,0.0,0.1702,-55401000,-54212000,-0.2302,2021-06-30,,-49433000.0,-33374000,-55256000,-1843000,,,None,146000,146000,,None,,,,,-55256000,-55256000,146000,None,-0.567,,22027000,-55401000,,,,,145000,,,,,0.0,12.16,8.19,,,,,,,,0.0,,,2026-02-19,quarterly,-0.06,USD,pre-market,33753000,,-0.235,-1.981,-0.192,0.457,22027000,,,,2.614,2.259,,73.9357,,,,,,,379000,,,4.537,1.23
2026-04-16,EDIT,-1.8,40520000.0,,2.042,0.279,,,,,,,,,,,,,,,None,41937000,41937000,,,,,,None,1163000,,,,,0.0,0.1702,-56883000,-55720000,-0.2302,2021-03-31,,-49433000.0,-35438000,-56728000,-1297000,,,None,134000,134000,,None,,,,,-56728000,-56728000,134000,None,-0.567,,21445000,-56883000,,,,,155000,,,,,0.0,12.16,8.19,,,,,,,,0.0,,,2026-02-19,quarterly,-0.06,USD,pre-market,41937000,,-0.235,-1.981,-0.192,0.457,21445000,,,,2.614,2.259,,73.9357,,,,,,,6499000,,,4.537,1.23
2026-04-16,EDIT,-1.8,40520000.0,,2.042,0.279,,,,,,,,,,,,,,,None,61504000,61504000,,,,,,None,1183001,,,,,0.0,0.1702,-65872000,-64688999,-0.2302,2020-12-31,,-49433000.0,-50085000,-62499000,-1705000,,,None,2151000,228000,,None,,,,,-62499000,-62499000,228000,None,-0.567,,15787000,-65872000,,,,,3375000,,,,,0.0,12.16,8.19,,,,,,,,0.0,,,2026-02-19,quarterly,-0.06,USD,pre-market,61504000,,-0.235,-1.981,-0.192,0.457,15787000,,,,2.614,2.259,,73.9357,,,,,,,11419000,,,4.537,1.23
2026-04-16,EDIT,-1.8,40520000.0,,2.042,0.279,,,,,,,,,,,,,,,None,33916000,33916000,,,,,,None,1107000,,,,,0.0,0.1702,8989000,10096000,-0.2302,2020-09-30,,-49433000.0,28925000,7819000,-1333000,,,None,226000,226000,,None,,,,,7819000,7819000,226000,None,-0.567,,19936000,8989000,,,,,-1170000,,,,,0.0,12.16,8.19,,,,,,,,0.0,,,2026-02-19,quarterly,-0.06,USD,pre-market,33916000,,-0.235,-1.981,-0.192,0.457,19936000,,,,2.614,2.259,,73.9357,,,,,,,62841000,,,4.537,1.23
2026-04-16,EDIT,-1.8,40520000.0,,2.042,0.279,,,,,,,,,,,,,,,None,28007000,28007000,,,,,,None,871000,,,,,0.0,0.1702,-31339000,-30468000,-0.2302,2020-06-30,,-49433000.0,-17258000,-23572000,-592000,,,None,592000,None,,None,,,,,-23572000,-23572000,592000,None,-0.567,,14081000,-31339000,,,,,7767000,,,,,0.0,12.16,8.19,,,,,,,,0.0,,,2026-02-19,quarterly,-0.06,USD,pre-market,28007000,,-0.235,-1.981,-0.192,0.457,14081000,,,,2.614,2.259,,73.9357,,,,,,,10749000,,,4.537,1.23
2026-04-16,EDIT,-1.8,40520000.0,,2.042,0.279,,,,,,,,,,,,,,,None,34570000,34570000,,,,,,None,798000,,,,,0.0,0.1702,-46616000,-45818000,-0.2302,2020-03-31,,-49433000.0,-28847000,-37724000,4976000,,,None,1559000,1559000,,None,,,,,-37724000,-37724000,1559000,None,-0.567,,17769000,-46616000,,,,,8892000,,,,,0.0,12.16,8.19,,,,,,,,0.0,,,2026-02-19,quarterly,-0.06,USD,pre-market,34570000,,-0.235,-1.981,-0.192,0.457,17769000,,,,2.614,2.259,,73.9357,,,,,,,5723000,,,4.537,1.23
2026-04-16,EDIT,-1.8,40520000.0,,2.042,0.279,,,,,,,,,,,,,,,None,34789000,34789000,,,,,,None,782000,,,,,0.0,0.1702,-39422000,-38640000,-0.2302,2019-12-31,,-49433000.0,-22505000,-37770000,-2419000,,,None,1645000,1645000,,None,,,,,-37770000,-37770000,1645000,None,-0.567,,16917000,-39422000,,,,,None,,,,,0.0,12.16,8.19,,,,,,,,0.0,,,2026-02-19,quarterly,-0.06,USD,pre-market,34789000,,-0.235,-1.981,-0.192,0.457,16917000,,,,2.614,2.259,,73.9357,,,,,,,12284000,,,4.537,1.23
2026-04-16,EDIT,-1.8,40520000.0,,2.042,0.279,,,,,,,,,,,,,,,None,22702000,22702000,,,,,,None,727000,,,,,0.0,0.1702,-34588000,-33861000,-0.2302,2019-09-30,,-49433000.0,-18854000,-32941000,-1680000,,,None,1680000,1680000,,None,,,,,-32941000,-32941000,1680000,None,-0.567,,38436000,-34588000,,,,,1647000,,,,,0.0,12.16,8.19,,,,,,,,0.0,,,2026-02-19,quarterly,-0.06,USD,pre-market,22702000,,-0.235,-1.981,-0.192,0.457,15734000,,,,2.614,2.259,,73.9357,,,,,,,3848000,,,4.537,1.23
2026-04-16,EDIT,-1.8,40520000.0,,2.042,0.279,,,,,,,,,,,,,,,None,23565000,23565000,,,,,,None,693000,,,,,0.0,0.1702,-35649000,-34956000,-0.2302,2019-06-30,,-49433000.0,-21235000,-33786000,-2692000,,,None,1931000,1931000,,None,,,,,-33786000,-33786000,1931000,None,-0.567,,37979000,-35649000,,,,,1863000,,,,,0.0,12.16,8.19,,,,,,,,0.0,,,2026-02-19,quarterly,-0.06,USD,pre-market,23565000,,-0.235,-1.981,-0.192,0.457,14414000,,,,2.614,2.259,,73.9357,,,,,,,2330000,,,4.537,1.23
2026-04-16,EDIT,-1.8,40520000.0,,2.042,0.279,,,,,,,,,,,,,,,None,15842000,15842000,,,,,,None,628000,,,,,0.0,0.1702,-31262000,-30634000,-0.2302,2019-03-31,,-49433000.0,-13773000,-29249000,-2729000,,,None,2057000,2057000,,None,,,,,-29249000,-29249000,2057000,None,-0.567,,33331000,-31262000,,,,,2013000,,,,,0.0,12.16,8.19,,,,,,,,0.0,,,2026-02-19,quarterly,-0.06,USD,pre-market,15842000,,-0.235,-1.981,-0.192,0.457,17489000,,,,2.614,2.259,,73.9357,,,,,,,2069000,,,4.537,1.23
2026-04-16,EDIT,-1.8,40520000.0,,2.042,0.279,,,,,,,,,,,,,,,None,32718000,32718000,,,,,,None,880000,,,,,0.0,0.1702,-26253000,-25373000,-0.2302,2018-12-31,,-49433000.0,-26599000,-25054000,-2085000,,,None,1202000,None,,None,,,,,-25054000,-25055000,None,None,-0.567,,32372000,-26253000,,,,,None,,,,,0.0,12.16,8.19,,,,,,,,0.0,,,2026-02-19,quarterly,-0.06,USD,pre-market,19195000,,-0.235,-1.981,-0.192,0.457,13177000,,,,2.614,2.259,,73.9357,,,,,,,6119000,,,4.537,1.23
2026-04-16,EDIT,-1.8,40520000.0,,2.042,0.279,,,,,,,,,,,,,,,None,17443000,17443000,,,,,,None,839000,,,,,0.0,0.1702,-16258000,-15419000,-0.2302,2018-09-30,,-49433000.0,-2924000,-15238000,-1024000,,,None,1024000,None,,None,,,,,-15238000,-15238000,None,None,-0.567,,30777000,-16258000,,,,,1020000,,,,,0.0,12.16,8.19,,,,,,,,0.0,,,2026-02-19,quarterly,-0.06,USD,pre-market,17443000,,-0.235,-1.981,-0.192,0.457,13334000,,,,2.614,2.259,,73.9357,,,,,,,14519000,,,4.537,1.23
2026-04-16,EDIT,-1.8,40520000.0,,2.042,0.279,,,,,,,,,,,,,,,None,32718000,32718000,,,,,,None,784000,,,,,0.0,0.1702,-40287000,-39503000,-0.2302,2018-06-30,,-49433000.0,-25346000,-38723000,-1410000,,,None,780000,None,,None,,,,,-38723000,-38723000,None,None,-0.567,,47029000,-39657000,,,,,934000,,,,,0.0,12.16,8.19,,,,,,,,0.0,,,2026-02-19,quarterly,-0.06,USD,pre-market,32718000,,-0.235,-1.981,-0.192,0.457,14311000,,,,2.614,2.259,,73.9357,,,,,,,7372000,,,4.537,1.23
2026-04-16,EDIT,-1.8,40520000.0,,2.042,0.279,,,,,,,,,,,,,,,None,21300000,21300000,,,,,,None,751000,,,,,0.0,0.1702,-31559000,-30808000,-0.2302,2018-03-31,,-49433000.0,-17373000,-30939000,-438000,,,None,438000,None,,None,,,,,-30939000,-30939000,None,None,-0.567,,35486000,-31559000,,,,,620000,,,,,0.0,12.16,8.19,,,,,,,,0.0,,,2026-02-19,quarterly,-0.06,USD,pre-market,21300000,,-0.235,-1.981,-0.192,0.457,14186000,,,,2.614,2.259,,73.9357,,,,,,,3927000,,,4.537,1.23
2026-04-16,EDIT,-1.8,40520000.0,,2.042,0.279,,,,,,,,,,,,,,,None,26424000,26424000,,,,,,None,717000,,,,,0.0,0.1702,-36189000,-35472000,-0.2302,2017-12-31,,-49433000.0,-22757000,-36189000,-712000,,,None,124000,None,,None,,,,,-36189000,-79751000,None,None,-0.567,,40109000,-36442000,,,,,None,,,,,0.0,12.16,8.19,,,,,,,,0.0,,,2026-02-19,quarterly,-0.06,USD,pre-market,26424000,,-0.235,-1.981,-0.192,0.457,13685000,,,,2.614,2.259,,73.9357,,,,,,,3667000,,,4.537,1.23
2026-04-16,EDIT,-1.8,40520000.0,,2.042,0.279,,,,,,,,,,,,,,,None,20396000,20396000,,,,,,None,684000,,,,,0.0,0.1702,-26749000,-26065000,-0.2302,2017-09-30,,-49433000.0,-14114000,-26599000,-442000,,,None,46000,None,,None,,,,,-26599000,-26599000,None,None,-0.567,,33031000,-26749000,,,,,150000,,,,,0.0,12.16,8.19,,,,,,,,0.0,,,2026-02-19,quarterly,-0.06,USD,pre-market,20396000,,-0.235,-1.981,-0.192,0.457,12635000,,,,2.614,2.259,,73.9357,,,,,,,6282000,,,4.537,1.23
2026-04-16,EDIT,-1.8,40520000.0,,2.042,0.279,,,,,,,,,,,,,,,None,17318000,17318000,,,,,,None,651000,,,,,0.0,0.1702,-26115000,-25464000,-0.2302,2017-06-30,,-49433000.0,-14221000,-26439000,446000,,,None,446000,None,,None,,,,,-26439000,-26439000,None,None,-0.567,,29212000,-26115000,,,,,-324000,,,,,0.0,12.16,8.19,,,,,,,,0.0,,,2026-02-19,quarterly,-0.06,USD,pre-market,17318000,,-0.235,-1.981,-0.192,0.457,11894000,,,,2.614,2.259,,73.9357,,,,,,,3097000,,,4.537,1.23
2026-04-16,EDIT,-1.8,40520000.0,,2.042,0.279,,,,,,,,,,,,,,,None,19021000,19021000,,,,,,None,631000,,,,,0.0,0.1702,-30627000,-29996000,-0.2302,2017-03-31,,-49433000.0,-18339000,-31097000,610000,,,None,610000,None,,None,,,,,-31097000,-31097000,None,None,-0.567,,31309000,-30627000,,,,,-470000,,,,,0.0,12.16,8.19,,,,,,,,0.0,,,2026-02-19,quarterly,-0.06,USD,pre-market,19021000,,-0.235,-1.981,-0.192,0.457,12288000,,,,2.614,2.259,,73.9357,,,,,,,682000,,,4.537,1.23
2026-04-16,EDIT,-1.8,40520000.0,,2.042,0.279,,,,,,,,,,,,,,,None,26835000,26835000,,,,,,None,488000,,,,,0.0,0.1702,-39019000,-38531000,-0.2302,2016-12-31,,-49433000.0,-25937000,-39376000,-166000,,,None,357000,None,,None,,,,,-39376000,-133289000,None,None,-0.567,,39882000,-38984000,,,,,None,,,,,0.0,12.16,8.19,,,,,,,,0.0,,,2026-02-19,quarterly,-0.06,USD,pre-market,26835000,,-0.235,-1.981,-0.192,0.457,13047000,,,,2.614,2.259,,73.9357,,,,,,,898000,,,4.537,1.23
2026-04-16,EDIT,-1.8,40520000.0,,2.042,0.279,,,,,,,,,,,,,,,None,10832000,10832000,,,,,,None,281000,,,,,0.0,0.1702,-21165000,-20884000,-0.2302,2016-09-30,,-49433000.0,-9870000,-21020000,-420000,,,None,142000,None,,None,,,,,-21020000,-21020000,None,None,-0.567,,22127000,-21165000,,,,,145000,,,,,0.0,12.16,8.19,,,,,,,,0.0,,,2026-02-19,quarterly,-0.06,USD,pre-market,10832000,,-0.235,-1.981,-0.192,0.457,11295000,,,,2.614,2.259,,73.9357,,,,,,,962000,,,4.537,1.23
2026-04-16,EDIT,-1.8,40520000.0,,2.042,0.279,,,,,,,,,,,,,,,None,10430000,10430000,,,,,,None,246000,,,,,0.0,0.1702,-19200000,-18954000,-0.2302,2016-06-30,,-49433000.0,-7042000,-19042000,-153000,,,None,153000,None,,None,,,,,-19042000,-19042000,None,None,-0.567,,22588000,-19200000,,,,,158000,,,,,0.0,12.16,8.19,,,,,,,,0.0,,,2026-02-19,quarterly,-0.06,USD,pre-market,10430000,,-0.235,-1.981,-0.192,0.457,12158000,,,,2.614,2.259,,73.9357,,,,,,,3388000,,,4.537,1.23
2026-04-16,EDIT,-1.8,40520000.0,,2.042,0.279,,,,,,,,,,,,,,,None,8882000,8882000,,,,,,None,187000,,,,,0.0,0.1702,-17839000,-17652000,-0.2302,2016-03-31,,-49433000.0,-8077000,-17745000,-154000,,,None,124000,None,,None,,,,,-17745000,-17745000,None,None,-0.567,,18644000,-17839000,,,,,94000,,,,,0.0,12.16,8.19,,,,,,,,0.0,,,2026-02-19,quarterly,-0.06,USD,pre-market,8882000,,-0.235,-1.981,-0.192,0.457,9762000,,,,2.614,2.259,,73.9357,,,,,,,805000,,,4.537,1.23
2026-04-16,EDIT,-1.8,40520000.0,,2.042,0.279,,,,,,,,,,,,,,,None,5826000,5826000,,,,,,None,148000,,,,,0.0,0.1702,-12373000,-12225000,-0.2302,2015-12-31,,-49433000.0,-5034000,-12633000,-340000,,,None,34000,None,,None,,,,,-12633000,-72900000,None,None,-0.567,,13165000,-12373000,,,,,None,,,,,0.0,12.16,8.19,,,,,,,,0.0,,,2026-02-19,quarterly,-0.06,USD,pre-market,5826000,,-0.235,-1.981,-0.192,0.457,7339000,,,,2.614,2.259,,73.9357,,,,,,,792000,,,4.537,1.23
2026-04-16,EDIT,-1.8,40520000.0,,2.042,0.279,,,,,,,,,,,,,,,None,3850000,3850000,,,,,,None,132000,,,,,0.0,0.1702,-7382000,-7250000,-0.2302,2015-09-30,,-49433000.0,-3180000,-7405000,44000,,,None,44000,None,,None,,,,,-7405000,0,None,None,-0.567,,8052000,-7382000,,,,,None,,,,,0.0,12.16,8.19,,,,,,,,0.0,,,2026-02-19,quarterly,-0.06,USD,pre-market,3850000,,-0.235,-1.981,-0.192,0.457,4202000,,,,2.614,2.259,,73.9357,,,,,,,670000,,,4.537,1.23
2026-04-16,EDIT,-1.8,40520000.0,,2.042,0.279,,,,,,,,,,,,,,,None,7282000,7282000,,,,,,None,108000,,,,,0.0,0.1702,-10396000,-10288000,-0.2302,2015-06-30,,-49433000.0,-7115000,-47571000,34000,,,None,34000,None,,None,,,,,-47571000,0,None,None,-0.567,,10563000,-10396000,,,,,None,,,,,0.0,12.16,8.19,,,,,,,,0.0,,,2026-02-19,quarterly,-0.06,USD,pre-market,7282000,,-0.235,-1.981,-0.192,0.457,3281000,,,,2.614,2.259,,73.9357,,,,,,,167000,,,4.537,1.23
2026-04-16,EDIT,-1.8,40520000.0,,2.042,0.279,,,,,,,,,,,,,,,None,1888000,1888000,,,,,,None,83000,,,,,0.0,0.1702,-5260000,-5177000,-0.2302,2015-03-31,,-49433000.0,-1888000,-5291000,-68000,,,None,31000,None,,None,,,,,-5291000,0,None,None,-0.567,,5161000,-5161000,,,,,None,,,,,0.0,12.16,8.19,,,,,,,,0.0,,,2026-02-19,quarterly,-0.06,USD,pre-market,1888000,,-0.235,-1.981,-0.192,0.457,3273000,,,,2.614,2.259,,73.9357,,,,,,,0,,,4.537,1.23
2026-04-16,EDIT,-1.8,40520000.0,,2.042,0.279,,,,,,,,,,,,,,,None,2395000,2395000,,,,,,None,65000,,,,,0.0,0.1702,-5394000,-5329000,-0.2302,2014-12-31,,-49433000.0,-2395000,-5411000,-189000,,,None,17000,None,,None,,,,,-5411000,-13685000,None,None,-0.567,,5188000,-5188000,,,,,None,,,,,0.0,12.16,8.19,,,,,,,,0.0,,,2026-02-19,quarterly,-0.06,USD,pre-market,2395000,,-0.235,-1.981,-0.192,0.457,2793000,,,,2.614,2.259,,73.9357,,,,,,,0,,,4.537,1.23
2026-04-16,EDIT,-1.8,40520000.0,,2.042,0.279,,,,,,,,,,,,,,,None,1254000,1254000,,,,,,None,48000,,,,,0.0,0.1702,-3135000,-3087000,-0.2302,2014-09-30,,-49433000.0,-1254000,-3350000,88000,,,None,None,None,,None,,,,,-3438000,None,None,None,-0.567,,2079000,-3135000,,,,,None,,,,,0.0,12.16,8.19,,,,,,,,0.0,,,2026-02-19,quarterly,-0.06,None,pre-market,1254000,,-0.235,-1.981,-0.192,0.457,1881000,,,,2.614,2.259,,73.9357,,,,,,,None,,,4.537,1.23
2026-04-16,EDIT,-1.8,40520000.0,,2.042,0.279,,,,,,,,,,,,,,,None,712000,712000,,,,,,None,22000,,,,,0.0,0.1702,-2200000,-2178000,-0.2302,2014-06-30,,-49433000.0,-712000,-2462000,62500,,,None,None,None,,None,,,,,-2524500,None,None,None,-0.567,,1750000,-2200000,,,,,None,,,,,0.0,12.16,8.19,,,,,,,,0.0,,,2026-02-19,quarterly,-0.06,None,pre-market,712000,,-0.235,-1.981,-0.192,0.457,1488000,,,,2.614,2.259,,73.9357,,,,,,,None,,,4.537,1.23
2026-04-16,EDIT,-1.8,40520000.0,,2.042,0.279,,,,,,,,,,,,,,,None,712000,712000,,,,,,None,22000,,,,,0.0,0.1702,-2200000,-2178000,-0.2302,2014-03-31,,-49433000.0,-712000,-2462000,62500,,,None,None,None,,None,,,,,-2524500,None,None,None,-0.567,,1750000,-2200000,,,,,None,,,,,0.0,12.16,8.19,,,,,,,,0.0,,,2026-02-19,quarterly,-0.06,None,pre-market,712000,,-0.235,-1.981,-0.192,0.457,1488000,,,,2.614,2.259,,73.9357,,,,,,,None,,,4.537,1.23
2026-04-16,EDIT,-1.8,40520000.0,,2.042,0.279,,,,,,,,,,,,,,,None,5277000,5277000,,,,,,None,5277000,,,,,0.0,0.1702,-153889000,-148612000,-0.2302,2025-12-31,,-49433000.0,40520000,-160060000,None,,,None,6171000,8310000,,None,,,,,-160060000,-160060000,2139000,None,-0.567,,139856000,-99336000,,,,,None,,,,,0.0,12.16,8.19,,,,,,,,0.0,,,2026-02-19,annual,-0.06,USD,pre-market,89953000,,-0.235,-1.981,-0.192,0.457,49903000,,,,2.614,2.259,,73.9357,,,,,,,40520000,,,4.537,1.23
2026-04-16,EDIT,-1.8,40520000.0,,2.042,0.279,,,,,,,,,,,,,,,None,5809000,5809000,,,,,,None,5809000,,,,,0.0,0.1702,-238920000,-233111000,-0.2302,2024-12-31,,-49433000.0,32314000,-237093000,None,,,None,2190000,14062000,,None,,,,,-237093000,-237093000,14062000,None,-0.567,,283466000,-251152000,,,,,None,,,,,0.0,12.16,8.19,,,,,,,,0.0,,,2026-02-19,annual,-0.06,USD,pre-market,199247000,,-0.235,-1.981,-0.192,0.457,71987000,,,,2.614,2.259,,73.9357,,,,,,,32314000,,,4.537,1.23
2026-04-16,EDIT,-1.8,40520000.0,,2.042,0.279,,,,,,,,,,,,,,,None,6064000,6064000,,,,,,None,6064000,,,,,0.0,0.1702,-169181000,-163117000,-0.2302,2023-12-31,,-49433000.0,72059000,-153219000,5896105,,,None,None,13883000,,None,,,,,-153219000,-195083000,13883000,None,-0.567,,241240000,-169181000,,,,,None,,,,,0.0,12.16,8.19,,,,,,,,0.0,,,2026-02-19,annual,-0.06,USD,pre-market,177651000,,-0.235,-1.981,-0.192,0.457,69653000,,,,2.614,2.259,,73.9357,,,,,,,78123000,,,4.537,1.23
2026-04-16,EDIT,-1.8,40520000.0,,2.042,0.279,,,,,,,,,,,,,,,None,6337000,6337000,,,,,,None,6337000,,,,,0.0,0.1702,-225950000,-219613000,-0.2302,2022-12-31,,-49433000.0,19712000,-220432000,-16080000,,,None,4225000,4225000,,None,,,,,-204352000,-220432000,4225000,None,-0.567,,245662000,-225950000,,,,,5518000,,,,,0.0,12.16,8.19,,,,,,,,0.0,,,2026-02-19,annual,-0.06,USD,pre-market,174958000,,-0.235,-1.981,-0.192,0.457,70704000,,,,2.614,2.259,,73.9357,,,,,,,19712000,,,4.537,1.23
2026-04-16,EDIT,-1.8,40520000.0,,2.042,0.279,,,,,,,,,,,,,,,None,5053000,5053000,,,,,,None,5053000,,,,,0.0,0.1702,-193146000,-188093000,-0.2302,2021-12-31,,-49433000.0,25544000,-192502000,-7395000,,,None,5697000,2342000,,None,,,,,-185107000,-192502000,2342000,None,-0.567,,218690000,-193146000,,,,,644000,,,,,0.0,12.16,8.19,,,,,,,,0.0,,,2026-02-19,annual,-0.06,USD,pre-market,142507000,,-0.235,-1.981,-0.192,0.457,76183000,,,,2.614,2.259,,73.9357,,,,,,,25544000,,,4.537,1.23
2026-04-16,EDIT,-1.8,40520000.0,,2.042,0.279,,,,,,,,,,,,,,,None,157996000,157996000,,,,,,None,3959000,,,,,0.0,0.1702,-134840000,-130881000,-0.2302,2020-12-31,,-49433000.0,90732000,-115976000,-6564000,,,None,2605000,2605000,,None,,,,,-109412000,-115976000,2605000,None,-0.567,,225572000,-134840000,,,,,18864000,,,,,0.0,12.16,8.19,,,,,,,,0.0,,,2026-02-19,annual,-0.06,USD,pre-market,157996000,,-0.235,-1.981,-0.192,0.457,67576000,,,,2.614,2.259,,73.9357,,,,,,,90732000,,,4.537,1.23
2026-04-16,EDIT,-1.8,40520000.0,,2.042,0.279,,,,,,,,,,,,,,,None,96898000,96898000,,,,,,None,2830000,,,,,0.0,0.1702,-140922000,-138092000,-0.2302,2019-12-31,,-49433000.0,-76367000,-133746000,-10280000,,,None,7313000,7313000,,None,,,,,-133746000,-133746000,7313000,None,-0.567,,64555000,-140922000,,,,,7176000,,,,,0.0,12.16,8.19,,,,,,,,0.0,,,2026-02-19,annual,-0.06,USD,pre-market,96898000,,-0.235,-1.981,-0.192,0.457,64555000,,,,2.614,2.259,,73.9357,,,,,,,20531000,,,4.537,1.23
2026-04-16,EDIT,-1.8,40520000.0,,2.042,0.279,,,,,,,,,,,,,,,None,90654000,90654000,,,,,,None,3254000,,,,,0.0,0.1702,-113727000,-110473000,-0.2302,2018-12-31,,-49433000.0,-58717000,-109954000,-3117000,,,None,3445000,3445000,,None,,,,,-109954000,-109954000,3445000,None,-0.567,,145664000,-113727000,,,,,3773000,,,,,0.0,12.16,8.19,,,,,,,,0.0,,,2026-02-19,annual,-0.06,USD,pre-market,90654000,,-0.235,-1.981,-0.192,0.457,55010000,,,,2.614,2.259,,73.9357,,,,,,,31937000,,,4.537,1.23
2026-04-16,EDIT,-1.8,40520000.0,,2.042,0.279,,,,,,,,,,,,,,,None,83159000,83159000,,,,,,None,2683000,,,,,0.0,0.1702,-119346000,-116663000,-0.2302,2017-12-31,,-49433000.0,-69431000,-120324000,-1118000,,,None,978000,978000,,None,,,,,-120324000,-120324000,-978000,None,-0.567,,133661000,-119933000,,,,,-391000,,,,,0.0,12.16,8.19,,,,,,,,0.0,,,2026-02-19,annual,-0.06,USD,pre-market,83159000,,-0.235,-1.981,-0.192,0.457,50502000,,,,2.614,2.259,,73.9357,,,,,,,13728000,,,4.537,1.23
2026-04-16,EDIT,-1.8,40520000.0,,2.042,0.279,,,,,,,,,,,,,,,None,56979000,56979000,,,,,,None,1202000,,,,,0.0,0.1702,-97270000,-96068000,-0.2302,2016-12-31,,-49433000.0,-50926000,-97183000,-1321000,,,None,62000,62000,,None,,,,,-97183000,-97183000,62000,None,-0.567,,103241000,-97188000,,,,,5000,,,,,0.0,12.16,8.19,,,,,,,,0.0,,,2026-02-19,annual,-0.06,USD,pre-market,56979000,,-0.235,-1.981,-0.192,0.457,46262000,,,,2.614,2.259,,73.9357,,,,,,,6053000,,,4.537,1.23
2026-04-16,EDIT,-1.8,40520000.0,,2.042,0.279,,,,,,,,,,,,,,,None,18846000,18846000,,,,,,None,471000,,,,,0.0,0.1702,-72757000,-72286000,-0.2302,2015-12-31,,-49433000.0,-17217000,-72900000,-37773000,,,None,143000,143000,,None,,,,,-72900000,-72900000,None,None,-0.567,,36941000,-35312000,,,,,None,,,,,0.0,12.16,8.19,,,,,,,,0.0,,,2026-02-19,annual,-0.06,USD,pre-market,18846000,,-0.235,-1.981,-0.192,0.457,18095000,,,,2.614,2.259,,73.9357,,,,,,,1629000,,,4.537,1.23
2026-04-16,EDIT,-1.8,40520000.0,,2.042,0.279,,,,,,,,,,,,,,,None,5073000,5073000,,,,,,None,157000,,,,,0.0,0.1702,-13651000,-13494000,-0.2302,2014-12-31,,-49433000.0,-5073000,-13685000,-894000,,,None,34000,None,,None,,,,,-13685000,-13685000,None,None,-0.567,,12723000,-12723000,,,,,None,,,,,0.0,12.16,8.19,,,,,,,,0.0,,,2026-02-19,annual,-0.06,USD,pre-market,5073000,,-0.235,-1.981,-0.192,0.457,7650000,,,,2.614,2.259,,73.9357,,,,,,,0,,,4.537,1.23
