date,symbol,eps,revenue_ttm,pe_ratio,accumulateddepreciationamortizationppe,beta,book_value,capitalexpenditures,capitalleaseobligations,cashandcashequivalentsatcarryingvalue,cashandshortterminvestments,cashflowfromfinancing,cashflowfrominvestment,changeincashandcashequivalents,changeinexchangerate,changeininventory,changeinoperatingassets,changeinoperatingliabilities,changeinreceivables,commonstock,commonstocksharesoutstanding,comprehensiveincomenetoftax,costofgoodsandservicessold,costofrevenue,currentaccountspayable,currentdebt,currentlongtermdebt,currentnetreceivables,deferredrevenue,depreciation,depreciationandamortization,depreciationdepletionandamortization,dividendpayout,dividendpayoutcommonstock,dividendpayoutpreferredstock,earnings_growth_yoy,earnings_surprise,ebit,ebitda,estimated_eps,fiscaldateending,forward_pe,goodwill,gross_profit_ttm,grossprofit,incomebeforetax,incometaxexpense,intangibleassets,intangibleassetsexcludinggoodwill,interestanddebtexpense,interestexpense,interestincome,inventory,investmentincomenet,investments,longtermdebt,longtermdebtnoncurrent,longterminvestments,netincome,netincomefromcontinuingoperations,netinterestincome,noninterestincome,operating_margin_ttm,operatingcashflow,operatingexpenses,operatingincome,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,othernonoperatingincome,paymentsforoperatingactivities,paymentsforrepurchaseofcommonstock,paymentsforrepurchaseofequity,paymentsforrepurchaseofpreferredstock,peg_ratio,price_to_book,price_to_sales_ttm,proceedsfromissuanceofcommonstock,proceedsfromissuanceoflongtermdebtandcapitalsecuritiesnet,proceedsfromissuanceofpreferredstock,proceedsfromoperatingactivities,proceedsfromrepaymentsofshorttermdebt,proceedsfromrepurchaseofequity,proceedsfromsaleoftreasurystock,profit_margin,profitloss,propertyplantequipment,report_date,report_type,reported_eps,reportedcurrency,reporttime,researchanddevelopment,retainedearnings,return_on_assets_ttm,return_on_equity_ttm,revenue_growth_yoy,revenue_per_share_ttm,sellinggeneralandadministrative,shortlongtermdebttotal,shorttermdebt,shortterminvestments,sma_200,sma_50,stockbasedcompensation,surprise_pct,totalassets,totalcurrentassets,totalcurrentliabilities,totalliabilities,totalnoncurrentassets,totalnoncurrentliabilities,totalrevenue,totalshareholderequity,trailing_pe,treasurystock,week_52_high,week_52_low
1996-03-31,HE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996-04-23,,0.32,,pre-market,,,,,,,,,,,,,,6.6667,,,,,,,,,,,,
1996-06-30,HE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,,,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996-07-16,,0.36,,pre-market,,,,,,,,,,,,,,9.0909,,,,,,,,,,,,
1996-09-30,HE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996-10-15,,0.42,,pre-market,,,,,,,,,,,,,,2.439,,,,,,,,,,,,
1996-12-31,HE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1997-01-27,,0.35,,pre-market,,,,,,,,,,,,,,16.6667,,,,,,,,,,,,
1997-03-31,HE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1997-04-22,,0.32,,pre-market,,,,,,,,,,,,,,0.0,,,,,,,,,,,,
1997-06-30,HE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.03,,,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1997-07-15,,0.32,,pre-market,,,,,,,,,,,,,,-8.5714,,,,,,,,,,,,
1997-09-30,HE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04,,,0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1997-10-16,,0.39,,pre-market,,,,,,,,,,,,,,-9.3023,,,,,,,,,,,,
1997-12-31,HE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,,,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1998-01-20,,0.4,,pre-market,,,,,,,,,,,,,,8.1081,,,,,,,,,,,,
1998-03-31,HE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1998-04-28,,0.35,,pre-market,,,,,,,,,,,,,,2.9412,,,,,,,,,,,,
1998-06-30,HE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,,,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1998-07-21,,0.35,,pre-market,,,,,,,,,,,,,,9.375,,,,,,,,,,,,
1998-09-30,HE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.08,,,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1998-10-19,,0.3,,pre-market,,,,,,,,,,,,,,-21.0526,,,,,,,,,,,,
1998-12-31,HE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-01-19,,0.33,,pre-market,,,,,,,,,,,,,,0.0,,,,,,,,,,,,
1999-03-31,HE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-04-27,,0.33,,pre-market,,,,,,,,,,,,,,0.0,,,,,,,,,,,,
1999-06-30,HE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,,,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-07-19,,0.36,,pre-market,,,,,,,,,,,,,,9.0909,,,,,,,,,,,,
1999-09-30,HE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.07,,,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-10-18,,0.34,,pre-market,,,,,,,,,,,,,,-17.0732,,,,,,,,,,,,
1999-12-31,HE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000-01-24,,0.43,,pre-market,,,,,,,,,,,,,,30.303,,,,,,,,,,,,
2000-03-31,HE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000-04-25,,0.45,,pre-market,,,,,,,,,,,,,,28.5714,,,,,,,,,,,,
2000-06-30,HE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000-06-30,,0.2934,,pre-market,,,,,,,,,,,,,,28.5714,,,,,,,,,,,,
2000-09-30,HE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04,,,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000-10-25,,0.34,,pre-market,,,,,,,,,,,,,,-10.5263,,,,,,,,,,,,
2000-12-31,HE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.13,,,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-01-23,,0.19,,pre-market,,,,,,,,,,,,,,-40.625,,,,,,,,,,,,
2001-03-31,HE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-04-23,,0.42,,pre-market,,,,,,,,,,,,,,5.0,,,,,,,,,,,,
2001-06-30,HE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,,,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-07-23,,0.38,,pre-market,,,,,,,,,,,,,,8.5714,,,,,,,,,,,,
2001-09-30,HE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-11-01,,0.42,,pre-market,,,,,,,,,,,,,,13.5135,,,,,,,,,,,,
2001-12-31,HE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,,,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002-01-23,,0.37,,pre-market,,,,,,,,,,,,,,8.8235,,,,,,,,,,,,
2002-03-31,HE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.05,,,0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002-04-23,,0.38,,pre-market,,,,,,,,,,,,,,-11.6279,,,,,,,,,,,,
2002-06-30,HE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002-07-22,,0.43,,pre-market,,,,,,,,,,,,,,7.5,,,,,,,,,,,,
2002-09-30,HE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002-10-21,,0.45,,pre-market,,,,,,,,,,,,,,2.2727,,,,,,,,,,,,
2002-12-31,HE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.03,,,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-01-20,,0.36,,pre-market,,,,,,,,,,,,,,-7.6923,,,,,,,,,,,,
2003-03-31,HE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.07,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-04-21,,0.33,,pre-market,,,,,,,,,,,,,,-17.5,,,,,,,,,,,,
