date,open,high,low,close,volume,par_sar,base_bb,upper_bb,lower_bb,candle_position,sma_200,ema_50,cmf,atr_14,rsi_14
2015-08-13,18.37086941,18.65349817,17.48260759,18.08824065,4714933,,,,,-1,,,,,
2015-08-14,18.10439087,18.60504753,18.10439087,18.37086941,667614,17.48260759,,,,-1,,,,,
2015-08-17,18.3627943,18.39509473,17.77331146,18.12861619,234138,17.48260759,,,,-1,,,,,
2015-08-18,17.94288872,18.18514194,17.66833506,18.16899172,248871,17.5050563888,,,,-1,,,,,
2015-08-19,17.97518915,18.08824065,17.84598743,17.84598743,85122,17.527056211624,,,,-1,,,,,
2015-08-20,17.66025996,17.84598743,17.57151453,17.76523635,123201,17.54861603799152,,,,-1,,,,,
2015-08-21,17.72486082,17.76434809,17.48260759,17.51490802,148916,18.60504753,,,,-1,,,,,
2015-08-24,16.44091873,17.24035437,14.71284574,17.0546269,183692,18.5825987312,,,,1,,,,,
2015-08-25,18.12861619,18.12861619,17.1596033,17.36148098,116236,18.427808611552003,,,,2,,,,,
2015-08-26,17.11922776,17.66025996,16.93350029,17.29688012,277314,18.279210096689923,,,,3,,,,,
2015-08-27,17.0546269,17.71678571,16.92542518,17.61988442,57176,18.136555522422327,,,,4,,,,,
2015-08-28,17.34533077,17.61180931,16.97387582,17.30495523,214350,17.999607131125433,,,,5,,,,,
2015-08-31,16.95772561,17.76523635,16.95772561,17.76523635,117923,17.868136675480415,,,,6,,,,,
2015-09-01,17.36955609,18.10035331,17.36955609,17.79753678,260338,14.71284574,,,,7,,,,0.8060629921428568,
2015-09-02,17.40185652,18.55659688,17.40185652,18.37086941,232931,14.7805958914,,,,8,,,,0.8309685184183672,53.76344087453318
2015-09-03,18.09631576,18.37086941,17.95903893,18.25781791,111007,14.931635930944,,,,9,,,,0.8010300871027697,52.07498804820634
2015-09-04,18.34664409,18.42739516,17.83791232,18.04786511,75658,15.07663436890624,,,,10,,,,0.7859195694525718,48.99743701031607
2015-09-08,17.9267385,18.12054108,17.45838227,17.68448528,198049,15.215832869349992,,,,11,,,,0.7770795152059593,44.13571541460597
2015-09-09,18.00748958,18.00748958,17.50844794,17.74101103,119672,15.349463429775993,,,,12,,,,0.7572196669769623,45.04911666074445
2015-09-10,17.53913335,17.94288872,17.53913335,17.72486082,141103,15.477748767784952,17.7955180055,18.521665054004615,17.06937095699538,13,,,0.0876577113487007,0.7319722171928935,44.82361447474588
2015-09-11,17.56335867,17.84598743,17.40993163,17.51490802,65689,15.600902692273554,17.766851374,18.489771505464983,17.043931242535017,14,,,0.144982314779418,0.710835330250544,41.88810573161231
2015-09-14,17.80561189,17.80561189,16.95772561,17.18382862,101102,15.719130459782612,17.7074993345,18.41710373617753,16.99789493282247,15,,,0.1423739288806814,0.7206246838040766,37.695698415128405
2015-09-15,17.07077711,17.88636296,17.07077711,17.70063549,97576,15.832629116591308,17.6861002995,18.368924049349875,17.003276549650128,16,,,0.1555227858307375,0.7274076242466424,46.66866422038606
2015-09-16,17.36148098,17.76523635,17.32110544,17.6037342,162096,15.941587827127655,17.657837423500002,18.304191136872777,17.011483710127226,17,,,0.0947391616423262,0.707173573229025,45.3498612780111
2015-09-17,17.3776312,17.69256039,17.36148098,17.66833506,59264,16.04618818924255,17.648954805,18.28957908976498,17.008330520235017,18,,,0.1429923380145646,0.6803097044269518,46.43657781949297
2015-09-18,17.61988442,17.89443807,17.3857063,17.74101103,180726,16.146604536872847,17.647743539,18.287574919708938,17.007912158291063,19,,,0.1473686931937271,0.6680541376821696,47.69663955254559
2015-09-21,17.91866339,17.92681925,17.36148098,17.72486082,160765,16.243004230597933,17.658241179,18.29589606523699,17.02058629276301,20,,,0.201560972265978,0.6607172899905862,47.42961871131937
2015-09-22,17.49875781,17.99133936,17.36963684,17.95903893,116617,16.335547936574017,17.7034617805,18.28967843036631,17.11724513063369,21,,,0.1880640559631607,0.6579305207055446,51.65585762122304
2015-09-23,18.06401533,18.16899172,17.66025996,17.98326425,58849,16.424389894311055,17.734550944,18.310790067140488,17.15831182085951,22,,,0.2217071322428021,0.6472734663694342,52.084991102328914
2015-09-24,17.99133936,18.15284151,17.71678571,17.75716125,171788,16.509678173738614,17.7575650005,18.297679835514085,17.217450165485918,23,,,0.1785723262151445,0.6321864902001888,47.818543928355055
