date,open,high,low,close,volume,par_sar,base_bb,upper_bb,lower_bb,candle_position,sma_200,ema_50,cmf,atr_14,rsi_14
1996-11-19,5.62019485,5.6528704,5.5875193,5.62019485,102400,5.744427300704,5.522168198000003,5.763171157017074,5.281165238982932,-1,5.488953445100002,5.426255838166984,0.091943242884863,0.0800977494783975,62.4776404442435
1996-11-20,5.6528704,5.88159926,5.6528704,5.81624816,1714300,5.5875193,5.548308639000003,5.797672554484769,5.298944723515237,-1,5.488383360150001,5.441549654709456,0.2214239918584868,0.0930482252299405,72.84569123732525
1996-11-21,5.84892371,5.88159926,5.81624816,5.88159926,503300,5.5875193,5.574449080000003,5.84736329689255,5.301534863107455,-1,5.488140030700001,5.458806501975752,0.2513569099346511,0.0910698591420876,75.29608647798538
1996-11-22,5.88159926,5.94695037,5.88159926,5.94695037,329000,5.593400899200001,5.603857076500002,5.902976720051735,5.3047374329482695,-1,5.488068214300001,5.477949398761016,0.2930202962694365,0.0892328056319385,77.48419848708531
1996-11-25,5.94695037,6.01230147,5.91427482,6.01230147,392300,5.6075428780320005,5.636532628000003,5.962961223172672,5.310104032827334,-1,5.4881679108500006,5.498904381946859,0.4663817846735027,0.0898609373725143,79.44488564983389
1996-11-26,6.01230147,6.04497702,5.97962592,5.97962592,915700,5.63182839355008,5.664306847000003,6.007804453007474,5.320809240992532,-1,5.487638502000002,5.51775620696855,0.2971168981119526,0.088110234703049,75.88660103553889
1996-11-27,6.01230147,6.01230147,5.94695037,5.94695037,157900,5.664880283666074,5.6871797330000025,6.041811092585212,5.3325483734147925,-1,5.486790472850001,5.534587350616842,0.2477198191066044,0.0864845822242598,72.39466726376173
1996-11-29,5.97962592,6.01230147,5.94695037,6.01230147,267400,5.695288022572788,5.714953951500003,6.0799268444462085,5.349981058553797,-1,5.486424441750001,5.553321237651476,0.2886871682930561,0.0849750477796698,74.88391186805869
1996-12-02,6.01230147,6.01230147,5.94695037,5.97962592,615400,5.723263142366965,5.742728170500003,6.099400936585029,5.386055404414977,-1,5.486050275450001,5.57003906833181,0.2757946030823636,0.0835733372239791,71.41632938233
1996-12-03,6.01230147,6.07765257,5.97962592,6.01230147,772400,5.749000252577607,5.7705023890000025,6.120237657349321,5.420767120650684,-1,5.48630521455,5.587382691926641,0.2098123934928106,0.0846057167079805,72.77403686868193
1996-12-04,6.01230148,6.04551862,5.97908435,6.01230148,913000,5.781865484319846,5.795009053000003,6.140366603666207,5.449651502333799,-1,5.48640491115,5.604046173811871,0.1549484178120843,0.0833077562288391,72.77403729490135
1996-12-05,6.01230148,6.04551862,5.94586721,5.94586721,642400,5.811444192887862,5.811292671000003,6.152834540371859,5.469750801628147,-1,5.48601719385,5.617450920329053,0.043502213923773,0.0844751600696363,65.44414439618333
1996-12-06,5.91265008,5.94586721,5.84621581,5.91265008,333900,5.838065030599076,5.825915432500004,6.158400826693633,5.493430038306375,-1,5.4854633909,5.629027357963207,0.045440403157607,0.0855591772075194,62.07740621100424
1996-12-09,5.91265008,5.97908435,5.91265008,5.94586721,292100,5.84621581,5.842199050500004,6.164533359352919,5.51986474164709,-1,5.485386158700001,5.641452450199944,0.0305424789301906,0.0841931124069823,64.0680954606289
1996-12-10,5.94586721,5.97908435,5.91265008,5.91265008,229200,5.84621581,5.860089367000004,6.155211729304552,5.564967004695456,-1,5.48483235575,5.652087651368574,0.0190580103653822,0.0829246236636265,60.64002685107607
1996-12-11,5.87943294,5.91265008,5.84621581,5.87943294,211900,6.07765257,5.869783716000003,6.153866523821882,5.585700908178125,-1,5.4844229522,5.661003152883532,-0.0172057598533789,0.0817467412590817,57.336170269305725
1996-12-12,5.87943294,5.91265008,5.84621581,5.84621581,195400,6.0730238348,5.877817208500003,6.149418520691989,5.606215896308018,-1,5.48415794805,5.66826639433908,-0.031292439596855,0.0806529933120043,54.158471310498825
1996-12-13,5.84621581,5.91265008,5.84621581,5.87943294,780300,6.068487674304,5.890779113000004,6.135364261995536,5.646193964004472,-1,5.484059029550001,5.67654743534539,0.009433929300546,0.0796373702182897,56.74043932828421
1996-12-16,5.87943294,5.91265008,5.84621581,5.84621581,176000,6.06404223701792,5.900446383500004,6.120730602372152,5.680162164627856,-1,5.483328297800001,5.683201097096552,-0.0243926235558472,0.078694291631269,53.49559073070211
1996-12-17,5.84621581,5.87943294,5.81299867,5.84621581,367000,6.059685708477561,5.911747431500004,6.093115259283978,5.730379603716029,-1,5.482282178600001,5.689593830935903,-0.0238179529432263,0.077818575800464,53.49559073070211
1996-12-18,5.87943294,5.91265008,5.84621581,5.87943294,113500,6.049818226938458,5.924709336000005,6.048928935090845,5.800489736909165,-1,5.4814021450500015,5.697038501879593,-0.0237913099744772,0.0770054111004308,56.38810848575297
1996-12-19,5.91265008,5.97908435,5.87943294,5.97908435,159200,6.04034544466092,5.932851145500004,6.0486264262823255,5.817075864717683,-1,5.481020368550002,5.708099123374511,-0.0969926902248936,0.0786229824504001,63.68550487242421
1996-12-20,6.11195289,6.11195289,5.97908435,5.97908435,541900,5.81299867,5.937725400000003,6.052664657431026,5.82278614256898,-1,5.481427060750002,5.718725995006883,-0.2208885350668878,0.0824976651325144,63.68550487242421
1996-12-23,5.97908435,6.01230148,5.94586721,5.94586721,375600,5.8189777544,5.937671242000004,6.0525940811841,5.822748402815908,-1,5.482298442200001,5.727633493634064,-0.3030306935130142,0.0813502797659061,59.81622477533002
1996-12-24,5.97908435,6.01230148,5.94586721,6.01230148,53300,5.824837257112,5.937671242500004,6.052594082982854,5.822748402017154,-1,5.483817382500002,5.738796944079788,-0.3574742018757321,0.0802848504969128,64.46615456985198
1996-12-26,6.01230148,6.07873575,6.01230148,6.07873575,110000,5.83057956976976,5.942626734000004,6.071997641637817,5.81325582636219,-1,5.486299269100001,5.752127877645286,-0.2565295898791364,0.0792955233185619,68.4036273997327
1996-12-27,6.07873575,6.11195289,6.01230148,6.07873575,184900,5.836207036174365,5.949216003000004,6.091569618903673,5.806862387096334,-1,5.488623461950001,5.7649360295023335,-0.2256549075578348,0.080749515224379,68.4036273997327
1996-12-30,6.07873575,6.11195289,6.04551862,6.07873575,187000,5.841721953250877,5.952537717000004,6.1034666226759615,5.801608811324046,-1,5.490947654800001,5.777241900894399,-0.265016216930874,0.0797269977083519,68.4036273997327
1996-12-31,6.07873575,6.07873575,6.04551862,6.04551862,126300,5.84712657198586,5.955832352000003,6.111776097003158,5.7998886069968485,-1,5.492474987050001,5.787762556545599,-0.3028444627885446,0.0764048643006124,63.97652090308399
1997-01-02,6.07873575,6.07873575,5.97908435,6.04551862,296500,5.852423098346143,5.957493209500004,6.116485004543208,5.7985014144568,-1,5.494160013050001,5.79787063746538,-0.2691089172683436,0.078065331136283,63.97652090308399
1997-01-03,6.07873575,6.07873575,6.01230148,6.07873575,209200,5.85761369417922,5.960814923000004,6.126867376131815,5.794762469868192,-1,5.496168818450001,5.808884955603992,-0.2655638582853118,0.0772345410551199,66.49166597207719
1997-01-06,6.07873575,6.11195289,5.97908435,6.01230148,178600,5.862700478095635,5.964136636500004,6.131512764888507,5.7967605081115,-1,5.497845452500001,5.816862074207758,-0.1816223789059113,0.0812083981226114,57.79970527803385
1997-01-07,5.97908435,6.07873575,5.97908435,6.07873575,198300,5.867685526333722,5.972440920000004,6.145170020384096,5.799711819615912,-1,5.499538870400001,5.827131630121179,-0.1691134576667928,0.0825257553995677,63.00744794665904
1997-01-08,6.11195289,6.14517002,6.07873575,6.14517002,276400,5.872570873607048,5.982406060500004,6.170193072839663,5.794619048160346,-1,5.501564459650001,5.8396037238419165,-0.1140395289507887,0.0813763635853129,67.34697267320178
1997-01-09,6.11195289,6.11195289,6.07873575,6.07873575,94500,5.883474839462766,5.9907103440000045,6.180106278376655,5.801314409623354,-1,5.5029424901000015,5.84898145035792,-0.0893613215289911,0.080309071186362,59.793193162189176
1997-01-10,6.01230148,6.07873575,5.97908435,6.07873575,287600,5.893942646684255,6.000675484500005,6.18654308831985,5.814807880680159,-1,5.504320520550001,5.857991422892904,-0.029427557111617,0.0816906661016218,59.793193162189176
1997-01-13,6.07873575,6.11195289,6.01230148,6.04551862,125100,5.903991741616885,6.010640625000004,6.183209953676862,5.838071296323147,-1,5.5058478528,5.865345430622594,0.0018934482391695,0.0829735763800775,56.14169527387679
1997-01-14,6.07873575,6.3112557,6.01230148,6.04551862,126200,5.91363887275221,6.0189449090000045,6.181131629342271,5.856758188657738,-1,5.5075328788,5.872411045892297,-0.0212531042328361,0.098400765210072,56.14169527387679
1997-01-15,6.01230148,6.07873575,6.01230148,6.04551862,401300,5.937495882387077,6.028910049500004,6.170619189112252,5.887200909887755,-1,5.5089025173,5.879199578210246,0.0197196962361226,0.0961174441236383,56.14169527387679
1997-01-16,6.07873575,6.07873575,6.04551862,6.04551862,128500,5.959921471443852,6.038875190000004,6.1531730291852,5.9245773508148085,-1,5.510587543300001,5.88572189357455,-0.0099400722514458,0.0916245645433784,56.14169527387679
1997-01-17,6.07873575,6.11195289,6.04551862,6.07873575,142900,5.981001525157222,6.0488403305000045,6.1377233242240665,5.959957336775942,-1,5.512754042450001,5.893291064414764,-0.0098705474260077,0.0898252577902799,59.470790185588925
