date,open,high,low,close,volume,par_sar,base_bb,upper_bb,lower_bb,candle_position,sma_200,ema_50,cmf,atr_14,rsi_14
1996-11-27,2.4182964,2.43069826,2.34388765,2.36869076,63596,2.523540712896,2.469762940999995,2.537359686105066,2.402166195894924,-1,2.0562068579999995,2.4100152952701,0.1764668179806632,0.0357390314141109,34.58176500353153
1996-11-29,2.35628891,2.36869076,2.35628891,2.36869076,12596,2.51276152912224,2.4641822544999954,2.5445914331110484,2.3837730758889424,-1,2.0594086527,2.408394725259508,0.2046889866327316,0.0340720898845315,34.581765003531515
1996-12-02,2.33148579,2.36869076,2.25707704,2.2694783,156596,2.5026290963749056,2.453640944999996,2.5700501364974158,2.337231753502576,-1,2.0621143850999992,2.4029470223081546,0.167471241615169,0.0396107777499221,25.116109179266644
1996-12-03,2.23227392,2.24467518,2.20747081,2.24467518,73796,2.4829849318649133,2.4418594794999957,2.5887847578212937,2.294934201178697,-1,2.06500473205,2.3967402833941094,0.1159265626503534,0.041210542910642,23.39225538055743
1996-12-04,2.23227392,2.28187956,2.23227392,2.28187956,38996,2.455433519678422,2.432558325999995,2.5944967629911067,2.270619889008884,-1,2.0680193730999994,2.3922359413002225,0.1193172815356116,0.041810192702739,31.038167496088064
1996-12-05,2.28187956,2.31908453,2.28187956,2.31908453,14396,2.43063724871058,2.425117420999995,2.59342667688608,2.2568081651139105,-1,2.0711583141499994,2.3893672585041354,0.1423229066954173,0.0414812482239719,37.731140969972834
1996-12-06,2.28187956,2.29428141,2.24467518,2.28187956,24596,2.408320604839522,2.4158162674999955,2.593915290333181,2.23771724466681,-1,2.07392605285,2.385152054641228,0.1797201188380283,0.0438332554936882,34.16070075992526
1996-12-09,2.24467518,2.30668268,2.24467518,2.30668268,97196,2.388235625355569,2.408375332999995,2.5915824246237884,2.2251682413762017,-1,2.0768795319999995,2.3820748242631407,0.2487036313489984,0.0451314158155676,38.34912902968524
1996-12-10,2.31908453,2.34388765,2.31908453,2.34388765,197396,2.3701591438200125,2.403414739499995,2.5879600913486347,2.218869387651356,-1,2.07995731115,2.3805772880175278,0.3580259982470963,0.0445652411144556,44.09428011437446
1996-12-11,2.35628891,2.39349328,2.35628891,2.38109202,316196,2.20747081,2.399694271999995,2.5828845466356083,2.216503997364382,-1,2.0833445647999995,2.380597473585468,0.3851918216420161,0.0449252688919945,49.19302470862932
1996-12-12,2.40589514,2.51750887,2.40589514,2.49270575,160796,2.2111912594,2.399074208999996,2.5809120399097973,2.217236378090194,-1,2.08716643445,2.384993876582116,0.3830197110631323,0.0514603818282806,60.75639143856893
1996-12-13,2.50510701,2.50510701,2.44309952,2.49270575,188396,2.223443963824,2.3984541459999957,2.578920876878342,2.2179874151216485,-1,2.09105002895,2.3892178716181114,0.3684929025374054,0.0522137466976891,60.756391438568926
