date,open,high,low,close,volume,par_sar,base_bb,upper_bb,lower_bb,candle_position,sma_200,ema_50,cmf,atr_14,rsi_14
1996-12-02,9.07692647,9.27143204,8.97967369,9.27143204,2405400,8.42857458,8.792261091000016,9.357466273332214,8.227055908667818,-1,8.63545978035001,8.756477310585183,0.1136908778950236,0.2538193971727099,61.05091863030563
1996-12-03,9.30384963,9.46593761,9.27143204,9.40110242,2224400,8.4454317292,8.848991881500016,9.419459373630598,8.278524389369434,-1,8.646319674550007,8.781756726640666,0.1868906395334357,0.2495826952318019,63.24587297144478
1996-12-04,9.36868482,9.40110242,9.23901445,9.32410933,1702200,8.486251964431998,8.885664220500015,9.478837236624386,8.292491204375644,-1,8.656308339350009,8.80302545618417,0.1314099669531,0.2433330720009589,61.04608052601967
1996-12-05,9.46593761,9.59560799,9.14176166,9.20659685,3099200,8.525439390254718,8.913219176000016,9.512236165370142,8.31420218662989,-1,8.664574825950009,8.818851785353418,0.0858718704740531,0.2583697332866047,57.74482234986865
1996-12-06,9.07692647,9.17417926,8.88242091,9.07692647,1494400,8.589649506239434,8.927807093500016,9.527849363043806,8.327764823956226,-1,8.670734168900008,8.828972361221911,0.0279073656406101,0.2630701766232758,54.25802157625467
1996-12-09,9.17417926,9.17417926,8.97967369,9.04450888,1647800,8.650007015265068,8.926186214000015,9.52478187046843,8.3275905575316,-1,8.67608307200001,8.837424773723013,-0.0295531174394799,0.2581727047216133,53.39006271739107
1996-12-10,9.04450888,9.04450888,8.78516812,8.81758572,4259000,8.706743073749164,8.900252138500015,9.46977121665052,8.33073306034951,-1,8.681269887150009,8.836646771616229,-0.1389112886041819,0.2582561372414981,47.644521592930325
1996-12-11,8.65549774,8.75275053,8.62308015,8.65549774,1815800,9.59560799,8.869455423500014,9.42170923201547,8.317201614984558,-1,8.684997910500009,8.829542888023436,-0.124700286428818,0.2537025252956768,44.00201968337244
1996-12-12,8.68791534,8.72033293,8.55824496,8.65549774,3394800,9.5761574332,8.853246626000015,9.410614846627896,8.295878405372134,-1,8.689050109800009,8.822717588100948,-0.0838891091901983,0.2471586284888427,44.00201968337244
1996-12-13,8.59066255,8.62308015,8.49340977,8.49340977,4312600,9.535440934272,8.851625746000014,9.412967587577256,8.290283904422772,-1,8.69099516545001,8.809803556018558,-0.0936096547452125,0.2410821528824968,40.41829872189244
1996-12-16,8.49340977,8.55824496,8.2989042,8.2989042,2312600,9.47291906441568,8.835416948500015,9.439327013188445,8.231506883811585,-1,8.68953637370001,8.789768287155086,-0.1232863875500237,0.2423863391051755,36.569328873854445
1996-12-17,8.3313218,8.42857458,8.16923383,8.2989042,3765200,9.378997875262424,8.825691670000015,9.456963755471731,8.1944195845283,-1,8.68710505410001,8.77051871510979,-0.0846396989929866,0.2435973684548058,36.569328873854445
1996-12-18,8.3313218,8.59066255,8.3313218,8.42857458,3282600,9.258021470736182,8.819208151000014,9.463856233225863,8.174560068774163,-1,8.685808350300011,8.757109141183916,-0.0982907927007468,0.2470374385651767,40.91933587431392
1996-12-19,8.46099218,8.75275053,8.46099218,8.68791534,2351600,9.149142706662564,8.824070790500013,9.463193244308917,8.18494833669111,-1,8.68678087815001,8.754395658784548,-0.0581589345226384,0.2525473322390927,48.52293337854141
1996-12-20,8.97967369,8.97967369,8.75275053,8.75275053,3727400,9.051151818996308,8.833186618000015,9.462707155633147,8.203666080366883,-1,8.68888802180001,8.754331143930251,-0.1166104919552366,0.2553481192220146,50.24686062021872
1996-12-23,8.59066255,8.81758572,8.59066255,8.75275053,1634200,8.97967369,8.833186618000015,9.462707155633192,8.203666080366839,-1,8.690022637600011,8.754269159070242,-0.1543639538492646,0.2533177657061565,50.24686062021873
1996-12-24,8.81758572,8.85000331,8.78516812,8.81758572,816400,8.97967369,8.831565738500014,9.461071668319876,8.202059808680154,-1,8.690670989500012,8.756752161459644,-0.196930112256966,0.2421702667271453,52.10700438329303
1996-12-26,8.78516812,8.9148385,8.68791534,8.72033293,1179200,8.16923383,8.816977821000016,9.442584038712742,8.19137160328729,-1,8.690508901500012,8.755323956304364,-0.2901918813121353,0.2410811876752064,49.13923354009344
1996-12-27,8.68791534,8.78516812,8.62308015,8.75275053,952600,8.1841459234,8.815356941500015,9.441452212369992,8.189261670630039,-1,8.691157253400013,8.755223037625761,-0.253763776880528,0.2354388149841202,50.158272566330815
1996-12-30,8.78516812,8.94725609,8.68791534,8.9148385,1503200,8.198759774931998,8.818598701000015,9.446047897440216,8.191149504559815,-1,8.69310230905001,8.76148246752279,-0.224847815556247,0.237146096056683,55.01183683628366
1996-12-31,8.9148385,8.9148385,8.85000331,8.85000331,1637400,8.228699627534718,8.797527264500015,9.39006596845114,8.204988560548891,-1,8.694399012850011,8.76495387311013,-0.3143245823308932,0.2248381741954914,52.79709840145277
