date,open,high,low,close,volume,par_sar,base_bb,upper_bb,lower_bb,candle_position,sma_200,ema_50,cmf,atr_14,rsi_14
2004-03-25,7.01,7.97,7.0,7.5,2764005,,,,,-1,,,,,
2004-03-26,7.55,7.55,7.17,7.45,475528,7.97,,,,-1,,,,,
2004-03-29,7.45,7.7,7.25,7.25,119190,7.97,,,,-1,,,,,
2004-03-30,7.22,7.45,7.15,7.3,205237,7.954,,,,-1,,,,,
2004-03-31,7.3,7.65,7.05,7.25,581330,7.921839999999999,,,,-1,,,,,
2004-04-01,7.325,7.45,7.25,7.25,129000,7.8695296,,,,-1,,,,,
2004-04-02,7.29,7.89,7.29,7.52,209280,7.05,,,,-1,,,,,
2004-04-05,7.5,7.88,7.35,7.79,77205,7.0668,,,,-1,,,,,
2004-04-06,7.65,7.75,7.5,7.75,22000,7.083264,,,,-1,,,,,
2004-04-07,7.699,8.2,7.699,7.93,54018,7.09939872,,,,-1,,,,,
2004-04-08,7.98,8.1,7.85,8.02,97000,7.1434227712,,,,-1,,,,,
2004-04-12,8.1,8.23,8.0,8.0,40265,7.185685860352,,,,-1,,,,,
2004-04-13,8.11,8.49,8.05,8.3,87941,7.24834470873088,,,,-1,,,,,
2004-04-14,8.26,8.45,8.16,8.25,40200,7.347677132032409,,,,-1,,,,0.4372142857142856,
2004-04-15,8.111,8.37,8.111,8.14,22020,7.439062961469816,,,,-1,,,,0.4244846938775509,69.04761904761907
2004-04-16,8.245,8.245,7.89,7.89,9664,7.523137924552231,,,,-1,,,,0.4195215014577257,59.51065509076557
2004-04-19,8.14,8.25,7.89,8.1,237470,7.600486890588053,,,,-1,,,,0.4152699656393168,64.00777160127367
2004-04-20,8.15,8.25,7.9,8.04,6308,7.671647939341009,,,,-1,,,,0.4106078252365084,61.89258517355853
2004-04-21,7.9,8.14,7.76,8.02,21100,7.737116104193728,,,,-1,,,,0.4084215520053293,61.166986538526665
2004-04-22,7.9,8.0,7.69,8.0,23655,8.49,7.7875,8.475304478031402,7.099695521968596,-1,,,-0.0147236862810634,0.4028200125763771,60.40436192395362
2004-04-23,7.84,7.909,7.35,7.75,168132,8.474,7.8,8.47542579163077,7.12457420836923,-1,,,-0.03422432401276,0.4204757259637787,51.72326916935927
2004-04-26,7.8,8.03,7.55,7.75,13309,8.42904,7.814999999999999,8.471734345074209,7.158265654925791,-1,,,-0.1466323575376293,0.4247274598235088,51.72326916935927
2004-04-27,7.7,7.95,7.36,7.95,16933,8.385878400000001,7.85,8.455144610816332,7.244855389183669,-1,,,-0.087890902960608,0.4365326412646867,57.40319281146475
2004-04-28,7.6,8.01,7.47,7.9,20100,8.344443264,7.88,8.430090901579014,7.329909098420986,-1,,,-0.0902142431972212,0.4439231668886377,55.6407213718306
2004-04-29,7.75,7.9,7.52,7.52,10758,8.30466553344,7.8935,8.391908467022787,7.395091532977213,-1,,,0.0104816958157766,0.4393572263965922,44.46650018403603
2004-04-30,7.67,7.9,7.4,7.45,51976,8.2664789121024,7.903499999999999,8.355751036483154,7.451248963516844,-1,,,0.0822494514773903,0.4436888530825499,42.76281281831321
2004-05-03,7.4,8.85,7.4,7.64,91245,7.35,7.909499999999999,8.344079106722889,7.47492089327711,-1,,,0.0800003316495531,0.5155682207195106,48.527460787917896
2004-05-04,8.1,8.15,7.65,7.85,80151,7.38,7.9125,8.344559023745674,7.480440976254325,-1,,,0.0196452796284051,0.515170490668117,54.03743019969676
2004-05-05,8.05,8.15,7.8,7.9,120622,7.4,7.92,8.34567593307591,7.49432406692409,-1,,,-0.0427132474192064,0.5033725984775372,55.26530329942407
2004-05-06,8.0,8.0,7.75,7.95,24725,7.429,7.920999999999999,8.346859131638679,7.495140868361319,-1,,,-0.0276835197846645,0.4852745557291417,56.516311738795714
2004-05-07,7.7,8.15,7.65,8.0,293353,7.45742,7.92,8.34501764669251,7.49498235330749,-1,,,0.0359842989914575,0.4863263731770602,57.78758986563384
2004-05-10,8.16,8.16,7.8,7.82,170025,7.4852716,7.911,8.336483254664662,7.485516745335337,-1,,,-0.0405465686456516,0.4773030608072702,51.90448887052746
2004-05-11,7.7,8.2,7.7,8.1,165827,7.512566168,7.901000000000001,8.297882854252974,7.504117145747028,-1,,,0.0165608875154704,0.478924270749608,58.91190540647866
2004-05-12,8.0,8.15,7.83,8.0,22610,7.53931484464,7.888499999999999,8.255230146020354,7.521769853979644,-1,,,0.0273589069038752,0.467572537124636,55.78579939244332
2004-05-13,7.92,7.95,7.86,7.86,169800,7.5655285477472,7.874499999999999,8.222665190678294,7.526334809321705,-1,,,-0.0638959512770113,0.4441744987585906,51.65331210711358
2004-05-14,7.85,7.85,7.7,7.7,10300,7.591217976792256,7.864999999999999,8.221230262611186,7.508769737388813,-1,,,-0.0642424145692897,0.4238763202758341,47.33743365591269
2004-05-17,7.7,7.73,7.47,7.47,12200,8.85,7.833499999999999,8.211773710426794,7.455226289573203,-1,,,-0.1086124737291857,0.4121708688275603,41.91567665687275
2004-05-18,7.52,7.85,7.52,7.84,20500,8.8224,7.8235,8.189793598087666,7.457206401912333,-1,,,-0.0939768360748702,0.4098729496255917,51.53273820083688
2004-05-19,7.8,7.91,7.74,7.9,21252,8.795352,7.8175,8.17453641270881,7.46046358729119,-1,,,-0.0866849210790862,0.3927391675094779,52.8947686349595
2004-05-20,7.73,7.85,7.5,7.68,7088,8.76884496,7.801499999999999,8.153026670396507,7.449973329603491,-1,,,-0.1033785253719141,0.3932577984016581,47.61146045152631
2004-05-21,7.67,7.7,7.331,7.42,50800,8.7428680608,7.784999999999999,8.17366437963882,7.396335620361178,-1,,,-0.1841245987227906,0.3915250985158254,42.24153491179169
2004-05-24,7.45,7.6,7.28,7.37,14900,8.686393338368,7.765999999999998,8.194737682038935,7.337262317961061,-1,,,-0.1870388970773628,0.3864161629075521,41.27737261207638
2004-05-25,7.4,7.5,7.25,7.5,22602,8.602009738065918,7.743499999999999,8.178437926605643,7.308562073394356,-1,,,-0.1821655209093864,0.3766721512712984,44.80488944015424
2004-05-26,7.48,7.5,7.25,7.26,22324,8.493848959020644,7.711499999999998,8.187872753209147,7.235127246790849,-1,,,-0.2053345094786356,0.3676241404662056,40.02470820452244
2004-05-27,7.48,7.5,7.43,7.43,11800,8.394341042298992,7.706999999999998,8.19214327780573,7.221856722194266,-1,,,-0.2059327620912527,0.3585081304329052,44.538417385135126
2004-05-28,7.45,7.84,7.45,7.84,9700,8.302793758915072,7.726499999999999,8.199966999906055,7.253033000093943,-1,,,-0.1742037227017126,0.3621861211162692,53.60689286431114
2004-06-01,7.682,7.86,7.61,7.86,5282,8.218570258201867,7.737499999999997,8.212636822399691,7.262363177600304,-1,,,-0.1333180800978875,0.3541728267508214,54.00199722441548
2004-06-02,7.76,7.86,7.57,7.8,9764,8.141084637545717,7.734999999999997,8.208265253320143,7.261734746679851,-1,,,-0.1228833810373588,0.349589053411477,52.55593796153634
2004-06-03,7.88,7.88,7.59,7.7,9600,8.069797866542059,7.724999999999997,8.192311459307533,7.257688540692461,-1,,,-0.0896244334544952,0.3453326924535144,50.14578748515201
2004-06-04,7.88,7.88,7.47,7.47,122304,8.004214037218695,7.700999999999998,8.168927344787708,7.233072655212288,-1,,7.7486,-0.1991723356925281,0.3499517858496919,45.03080028015377
2004-06-07,7.46,7.8,7.25,7.44,8900,7.9438769142412,7.672999999999997,8.1329608679009,7.2130391320990945,-1,,7.736498039215686,-0.3983066962734071,0.3642409440032854,44.39470904414496
2004-06-08,7.78,7.8,7.27,7.76,1507,7.888366761101904,7.669999999999997,8.126858840343676,7.213141159656319,-1,,7.737419684736639,-0.279692096945649,0.3760808765744793,52.157794176701536
2004-06-09,7.5,7.5,7.32,7.32,4947,7.837297420213751,7.630999999999998,8.067068801911086,7.194931198088909,-1,,7.721050285335202,-0.5474194690417765,0.3806465282477307,43.22238678272892
2004-06-10,7.49,7.59,7.42,7.59,8300,7.8,7.610499999999997,8.012468904270236,7.208531095729759,-1,,7.715911058459312,-0.5491601379552813,0.3727432048014642,48.99656685224004
2004-06-14,7.3,7.74,7.3,7.74,6270,7.756,7.604499999999997,7.994806289982855,7.214193710017139,-1,,7.716855722833457,-0.3223477000308639,0.3775472616013596,51.92188307102264
2004-06-15,7.45,7.63,7.3,7.561,2125,7.74,7.597549999999998,7.985751223594349,7.209348776405648,-1,,7.710743733702733,-0.298430428958594,0.3820081714869768,48.357505105177
2004-06-16,7.4,7.5,7.4,7.4,995,7.74,7.594049999999997,7.988007599241574,7.200092400758421,-1,,7.698557704930077,-0.2766521514665757,0.3662218735236213,45.34244627212152
2004-06-17,7.35,7.4,7.28,7.3,106155,7.7008,7.567049999999997,7.963889249571209,7.170210750428786,-1,,7.68292799101125,-0.4251714258387015,0.3486345968433627,43.52713624398278
2004-06-18,7.41,7.41,7.3,7.32,2915,7.664736,7.538049999999998,7.91772484773178,7.158375152268217,-1,,7.668695520775515,-0.4914908098404169,0.3315892684974083,44.009940916565554
2004-06-21,7.26,7.36,7.26,7.26,40787,7.63155712,7.517049999999999,7.909250701172413,7.124849298827586,-1,,7.652668245450985,-0.5443652288805467,0.3150471778904506,42.82702069898282
2004-06-22,7.25,8.22,7.25,8.2,21189,7.25,7.556049999999999,8.045067167387929,7.067032832612069,-1,,7.674132235825456,-0.4738442374976642,0.361829522326847,60.66498458279115
2004-06-23,7.75,8.41,7.75,8.14,23570,7.25,7.59455,8.137215080874071,7.0518849191259285,-1,,7.692401559910732,-0.4400319544083941,0.383127413589215,59.39123259416091
2004-06-24,8.1,8.2,8.0,8.0,17519,7.25,7.619550000000001,8.187947211463943,7.051152788536059,-1,,7.704464243835802,-0.5371930759610796,0.3700468840471282,56.414765801061975
2004-06-25,7.94,8.1,7.55,7.88,7841,7.2964,7.650550000000001,8.204574358670277,7.096525641329725,-1,,7.711347998979496,-0.5032022517485479,0.3829006780437619,53.92034752710841
2004-06-28,7.68,7.68,7.2,7.5,146713,8.41,7.654050000000001,8.203320962276337,7.104779037723665,-1,,7.703059842156771,-0.2940535621046301,0.4041220581834931,46.85519879735492
2004-06-29,7.33,7.7,7.25,7.3,93077,8.3858,7.627050000000001,8.190021926475856,7.064078073524146,-1,,7.687253573836897,-0.3840496831103581,0.4073990540275294,43.61594487217148
2004-06-30,7.3,7.35,7.22,7.31,40084,8.362084,7.599550000000002,8.168024616847472,7.031075383152533,-1,,7.6724593160393715,-0.3492113433453999,0.3875848358827058,43.825059550049765
2004-07-01,7.3,7.62,7.17,7.26,15829,8.33884232,7.572550000000002,8.151575206705095,6.99352479329491,-1,,7.656284440900572,-0.3684629412698742,0.3920430618910839,42.966999030458304
2004-07-02,7.4,7.7,7.4,7.41,28690,8.2920886272,7.558050000000003,8.138106023156237,6.977993976843769,-1,,7.646626227531923,-0.3933674875438409,0.3954685574702922,46.36004503287905
2004-07-06,7.5,7.5,7.2,7.49,80600,8.247205082112,7.559050000000004,8.138564098188983,6.979535901811024,-1,,7.6404840225306705,-0.1181059517289885,0.3886493747938427,48.13236993586748
2004-07-07,7.37,7.44,7.18,7.21,98769,8.20411687882752,7.547550000000003,8.144911021493598,6.950188978506407,-1,,7.6236022961569185,-0.2018239459838471,0.3830315623085683,42.80184310506751
2004-07-08,7.5,7.5,7.1,7.1,53326,8.162752203674419,7.514550000000002,8.133837808696327,6.895262191303679,-1,,7.603068872778215,-0.257028595277708,0.3842435935722421,40.88613943895995
2004-07-09,7.39,7.39,7.11,7.13,5300,8.098987071453953,7.505050000000002,8.141573518811276,6.868526481188729,-1,,7.584517152277109,-0.2564100445907845,0.377511908317082,41.65314160357824
2004-07-12,7.1,7.24,6.85,6.86,51747,8.039047847166715,7.468550000000003,8.162529675494753,6.774570324505253,-1,,7.556104714932909,-0.3112446689539704,0.3784039148658619,37.00009598591473
2004-07-13,6.9,6.95,6.61,6.75,35900,7.943924019393378,7.419050000000003,8.167603665410727,6.670496334589278,-1,,7.524492765327697,-0.3151193619571292,0.3756607780897289,35.27137257892507
2004-07-14,6.75,6.75,6.39,6.42,18300,7.810531617454041,7.362000000000004,8.223918789677901,6.500081210322106,-1,,7.48117932355014,-0.3279263237416072,0.3745421510833197,30.645484771906126
2004-07-15,6.45,6.45,5.35,5.84,125796,7.640067823359556,7.284000000000003,8.371003219866365,6.1969967801336425,-1,,7.416819350077585,-0.3001212369713982,0.4263605688630826,24.550958828991483
2004-07-16,6.07,6.1,5.86,6.02,37705,7.319458328089218,7.220000000000003,8.438474456030939,6.001525543969068,-1,,7.362042120662777,-0.2337176311580411,0.4144776710871481,29.25324599448058
