date,open,high,low,close,volume,par_sar,base_bb,upper_bb,lower_bb,candle_position,sma_200,ema_50,cmf,atr_14,rsi_14
1996-11-19,13.67613293,13.742121,13.62664115,13.65963547,2034134,12.788750923066292,13.121003799499997,13.702515739644516,12.539491859355476,-1,11.152738281849995,12.467123620445912,0.1139740926231359,0.2632424631184984,69.20951165181798
1996-11-20,13.67613293,13.75861845,13.57714995,13.59364682,1732112,12.87293916682099,13.168020639999998,13.742689755392776,12.59335152460722,-1,11.175069810749996,12.511301000820582,0.0949842901577041,0.2574014657528914,66.93460508149062
1996-11-21,13.62664115,13.62664115,13.52765817,13.54415563,1037948,12.95039235107531,13.201014935999996,13.782463717921075,12.619566154078916,-1,11.197072536199997,12.551805103925656,0.0640123479400456,0.2460858596276847,65.20354428967809
1996-11-22,13.49466385,14.02257247,13.49466385,13.80810965,3013614,13.021649280589283,13.243907500499995,13.869895219158948,12.617919781841046,-1,11.21950019195,12.60107194886975,0.0588877601597597,0.2662160567971358,69.70377879386561
1996-11-25,13.80810965,14.28652707,13.80810965,14.27002962,2775778,13.121741599530356,13.300822638999998,14.066963430960502,12.534681847039494,-1,11.243505308549995,12.66652126930623,0.1258285886249686,0.2813732970259118,75.64099452303346
1996-11-26,14.23703587,14.23703587,13.65963547,13.6926298,3996170,13.261515855986714,13.3354666515,14.106663417569248,12.56426988543075,-1,11.2647047764,12.706760819529515,0.0912024060194723,0.304874786524061,59.85162175322092
1996-11-27,13.79161277,13.89059575,13.742121,13.75861845,1914996,13.384517201668308,13.360212366499995,14.152094029340365,12.568330703659631,-1,11.286315534999998,12.748010138371496,0.0568748540513626,0.2972384410580566,60.85724729334734
1996-11-29,13.70912725,13.77511532,13.70912725,13.75861845,584698,13.492758385868113,13.394031505999996,14.19327671415549,12.594786297844502,1,11.306217967299997,12.78764183686673,0.1204676440136851,0.2807205574110525,60.85724729334734
1996-12-02,13.72562412,13.72562412,13.5111613,13.65963547,3061092,14.28652707,13.435274353999995,14.199175737128986,12.671372970871008,2,11.325381439349997,12.821837665617052,0.177537696803291,0.2783445997388345,58.31616970142316
1996-12-03,13.5606525,13.84110397,13.5606525,13.57714995,3162206,14.2710197546,13.473217798499997,14.184326858493042,12.762108738506951,3,11.345108668199998,12.851457755200698,0.1359488250313172,0.2784950904717749,56.20987041086244
1996-12-04,13.5606525,13.742121,13.52765817,13.5606525,3303764,14.255822585508,13.511161214499998,14.152473641112756,12.86984878788724,4,11.363772251999997,12.87926931382028,0.0727418340784803,0.2739213575809338,55.77595815441561
1996-12-05,13.6926298,13.94008695,13.6926298,13.84110397,2188880,14.24092935979784,13.551579219,14.168622964100882,12.934535473899116,5,11.383674566599996,12.916988319944974,0.0002891768977533,0.2814580070394384,61.2519718250483
1996-12-06,13.72562412,13.79161277,13.49466385,13.49466385,3025922,14.226333998601882,13.568076352499997,14.159997297467587,12.976155407532406,6,11.402417024999997,12.939642262300072,-0.0809251833432248,0.2860995865366215,52.58918418813423
1996-12-09,13.52765817,13.6431386,13.47816698,13.6431386,1369424,14.197067192657808,13.597771215999998,14.140110756789213,13.055431675210784,7,11.422147145549996,12.96723035397458,-0.0387286902162031,0.2774475889268629,55.49429300285271
1996-12-10,13.57714995,13.62664115,13.31319535,13.31319535,1692986,14.153933179898338,13.6093192005,14.115915742652692,13.102722658347307,8,11.440472838249995,12.980797608720676,-0.0710941863147648,0.2811972790035155,48.39725637450557
1996-12-11,13.0657382,13.13172685,12.99974955,13.04924133,3746024,14.086674153506472,13.612618633,14.103477164644532,13.121760101355468,9,11.457805813999997,12.983481676221825,-0.0573638816078599,0.2835007447889787,43.59406583070605
1996-12-12,13.18172077,13.26452032,12.91676185,12.93332153,4040132,13.977981693155824,13.597749218,14.14836318816942,13.047135247830576,10,11.474804481999998,12.981514611664108,-0.1578235347394801,0.2880905823040516,41.6395932692095
1996-12-13,12.90020159,13.13204115,12.76772184,13.11548089,3376302,13.850635311977124,13.5804397575,14.167628242760024,12.993251272239974,11,11.492632182099996,12.986768191206693,-0.1704220338860382,0.2935354914251907,45.75524402028525
1996-12-16,13.14860083,13.3804404,13.14860083,13.14860083,4480634,13.699027425900328,13.559837173999998,14.176530871213943,12.943143476786052,12,11.510543720049998,12.993114569198584,-0.2798387061974237,0.2914943498948199,46.494074523440695
1996-12-17,13.08236096,13.34732046,13.08236096,13.23140097,2719946,13.56864464387428,13.532651456499996,14.1568789753024,12.908423937697592,13,11.528869258699997,13.002459133935895,-0.3200149531186637,0.2895990034737613,48.38674294711501
1996-12-18,13.26452032,13.51292015,13.26452032,13.41356034,2480350,12.76772184,13.5203477,14.143778543320083,12.896916856679912,14,11.546715619849998,13.01858074985998,-0.2918854660474222,0.2890218732256355,52.37779408702109
1996-12-19,13.57915944,13.89379856,13.52947983,13.86067863,3697226,12.7826258062,13.5336992905,14.174045628594964,12.893352952405037,15,11.566961098999998,13.05160419613998,-0.2017839764116301,0.3026801837095187,60.45982051823015
1996-12-20,14.10907787,14.12563813,13.9269185,13.96003844,5628050,12.827072716352,13.554493430999996,14.221310493369762,12.887676368630231,16,11.589175113399996,13.087229068448217,-0.2371960084029622,0.2999858491588387,62.00305677439614
1996-12-23,13.96003844,14.14219781,13.87723889,13.94347876,1588356,12.90498664117088,13.561261886499995,14.240864289847392,12.8816594831526,17,11.610161646349995,13.120807487724758,-0.2660454118115119,0.2974839256474932,61.57173533419923
1996-12-24,13.96003844,13.96003844,13.89379856,13.96003844,1004098,13.00396353467721,13.545762327499997,14.17204715825432,12.919477496745674,18,11.631230977699998,13.15371850546104,-0.3019995961444064,0.2809664938155293,61.857482533809815
1996-12-26,13.96003844,14.09251819,13.94347876,14.02627832,1110486,13.095022276703032,13.5624447535,14.220460398297062,12.904429108702937,19,11.650342136599996,13.187936537403743,-0.2504749965820655,0.2715431321144201,63.04134076395196
1996-12-27,14.02627832,14.05939825,13.82755869,13.84411895,883202,13.17879631936679,13.566719778499998,14.230860375209652,12.902579181790344,20,11.666989000599996,13.213669181034971,-0.2415563969821318,0.2687071626776757,57.734428843401375
1996-12-30,13.87723889,13.91035882,13.56259977,13.57915944,1293808,13.255868438617446,13.557746827999996,14.216098258351831,12.899395397648162,21,11.684028091649996,13.228002132366932,-0.2655412177511222,0.2743537260578418,51.00823451745338
1996-12-31,13.56259977,13.61227938,13.14860083,13.23140097,2299226,14.14219781,13.536335103,14.20776404392313,12.864906162076869,22,11.699491916899996,13.22813542011725,-0.3193679689854453,0.287876927767996,43.79625620390987
1997-01-02,13.29764026,13.34732046,13.18172077,13.24796065,3860326,14.1223258704,13.519875637999998,14.20254097433866,12.837210301661338,23,11.714547963749997,13.22891288011265,-0.2777040389987117,0.2791428393559964,44.200832789042245
1997-01-03,13.34732046,13.43012001,13.29764026,13.31420052,2758192,14.102851369592,13.507553038999998,14.195704531036409,12.819401546963588,24,11.730180498349997,13.232257493441566,-0.2764441626002875,0.2722154479734252,45.87906856850996
1997-01-06,13.3804404,14.04283858,13.3804404,13.99315838,4336878,14.08376635880016,13.5151557595,14.221011647966714,12.809299871033284,25,11.749534875349996,13.262096743894835,-0.2070767540986125,0.3048170631181805,59.36855833273026
1997-01-07,13.9269185,14.29123782,13.81099901,14.29123782,4327646,13.14860083,13.554984457999998,14.33745741193613,12.772511504063866,26,11.770297884849995,13.302455217467587,-0.0726142010923016,0.3173471878954533,63.65192771857779
1997-01-08,14.34091744,14.37403737,14.19187801,14.25811788,2797318,13.1714535698,13.585733422,14.425856639016116,12.745610204983882,27,11.790404717849997,13.339932184625722,-0.1075178311040404,0.3076909144743495,62.85900114090733
1997-01-09,14.25811788,14.73835611,14.22499794,14.6389963,4539104,13.219556921808,13.652023469499998,14.598198229296516,12.70584870970348,28,11.811271256999996,13.390875875424712,-0.0290983718032952,0.3223814327261816,67.82316636668321
1997-01-10,14.50651713,15.11923511,14.45683693,15.08611517,7299056,13.31068487309952,13.753867161499995,14.845843656312944,12.66189066668705,29,11.834863970199995,13.457355847761,0.0888338497280036,0.3466683432457401,72.47424062265918
