trade_id,symbol,entry_date,entry_price,exit_date,exit_price,quantity,side,initial_stop_loss,final_stop_loss,take_profit,pl,pl_pct,security_pl,fx_pl,entry_fx_rate,exit_fx_rate,security_currency,duration_days,entry_equity,entry_capital_available,entry_capital_required,concurrent_positions,competing_signals,entry_reason,exit_reason,commission_paid,partial_exits
T000037,NFLX,2003-08-06,0.166857,2003-11-17,0.3189997,67746.64052147482,LONG,0.1518705009595449,0.1518705009595449,,10301.156804866587,91.1284121869373,10301.156804866587,0.0,1.0,1.0,GBP,103,0.0,20305.699263382776,11304.001197491725,0,,AlphaTrend signal + Volume aligned,Price < EMA(50),6.0,0
T000038,NFLX,2003-11-18,0.3326426,2004-02-24,0.4457138,44544.05793323175,LONG,0.29828688849957186,0.29828688849957186,,5030.650083380033,33.95130446290528,5030.650083380033,0.0,1.0,1.0,GBP,98,0.0,30606.856068249363,14817.251245460837,0,,AlphaTrend signal + Volume aligned,Price < EMA(50),6.0,0
T000046,NFLX,2005-09-08,0.3441425,2005-09-21,0.3238568,81034.33435777746,LONG,0.32539250579965207,0.32539250579965207,,-1649.8381964815678,-5.916079149999803,-1649.8381964815678,0.0,1.0,1.0,GBP,13,0.0,30387.865984747685,27887.358411721434,0,,AlphaTrend signal + Volume aligned,Stop loss hit,6.0,0
T000047,NFLX,2005-10-28,0.3754282,2005-12-09,0.3677141,46128.636702489086,LONG,0.3442783223506618,0.3442783223506618,,-361.84091638667115,-2.089393137070331,-361.84091638667115,0.0,1.0,1.0,GBP,42,0.0,28738.027788266114,17317.991045669412,0,,AlphaTrend signal + Volume aligned,Price < EMA(50),6.0,0
T000049,NFLX,2006-06-08,0.3968567,2006-07-11,0.3618568,65933.36719876846,LONG,0.3733070325343085,0.3733070325343085,,-2313.661258620178,-8.842209534167223,-2313.661258620178,0.0,1.0,1.0,GBP,33,0.0,31054.177448486553,26166.0985263915,0,,AlphaTrend signal + Volume aligned,Stop loss hit,6.0,0
T000052,NFLX,2006-10-30,0.3987139,2006-12-18,0.380571,62013.25770805434,LONG,0.37799613153928313,0.37799613153928313,,-1131.1003332714602,-4.574621929247881,-1131.1003332714602,0.0,1.0,1.0,GBP,49,0.0,25695.526293804724,24725.547832483408,0,,AlphaTrend signal + Volume aligned,Price < EMA(50),6.0,0
T000053,NFLX,2007-08-02,0.2444283,2007-09-10,0.248571,71406.38015853873,LONG,0.22722785803249335,0.22722785803249335,,289.8152110827783,1.6604762603005399,289.8152110827783,0.0,1.0,1.0,GBP,39,0.0,24564.425960533263,17453.74011130535,0,,AlphaTrend signal + Volume aligned,Price < EMA(50),6.0,0
T000054,NFLX,2007-09-20,0.2782854,2007-11-19,0.3315712,87541.47335559984,LONG,0.26408970496602663,0.26408970496602663,,4658.717440931821,19.12326735703677,4658.717440931821,0.0,1.0,1.0,GBP,60,0.0,24854.241171616042,24361.513929352444,0,,AlphaTrend signal + Volume aligned,Price < EMA(50),6.0,0
T000078,NFLX,2010-09-08,2.0857122,2010-12-31,2.5099975,9354.301861795042,LONG,1.9580900665696612,1.9580900665696612,,3962.8927717222655,20.311713374481286,3962.8927717222655,0.0,1.0,1.0,GBP,114,0.0,23876.319207073488,19510.381515628633,0,,AlphaTrend signal + Volume aligned,Price < EMA(50),6.0,0
T000079,NFLX,2011-01-05,2.5675689,2011-03-01,2.9232828,10658.636069158409,LONG,2.4369742732665163,2.4369742732665163,,3785.4250048410076,13.83218873668349,3785.4250048410076,0.0,1.0,1.0,GBP,55,0.0,27839.211978795756,27366.78248758938,0,,AlphaTrend signal + Volume aligned,Price < EMA(50),6.0,0
T000085,NFLX,2012-03-28,1.6972124,2012-04-04,1.5751411,14699.757298685603,LONG,1.5960101023422533,1.5960101023422533,,-1800.4184831350397,-7.216508081387614,-1800.4184831350397,0.0,1.0,1.0,GBP,7,0.0,29752.984272764294,24948.61036431971,0,,AlphaTrend signal + Volume aligned,Stop loss hit,6.0,0
T000086,NFLX,2012-05-16,1.0599989,2012-05-22,0.9672849,15139.884295437489,LONG,0.9676845690442049,0.9676845690442049,,-1409.6792325671925,-8.784000079394708,-1409.6792325671925,0.0,1.0,1.0,GBP,6,0.0,27952.565789629254,16048.260699291013,0,,AlphaTrend signal + Volume aligned,Stop loss hit,6.0,0
T000087,NFLX,2012-06-12,0.9002848,2012-07-25,0.861142,17524.95182610297,LONG,0.8245559568612499,0.8245559568612499,,-691.9756843387839,-4.385853119676793,-691.9756843387839,0.0,1.0,1.0,GBP,43,0.0,26542.886557062062,15777.447749772748,0,,AlphaTrend signal + Volume aligned,Price < EMA(50),6.0,0
