symbol,as_of_date,assettype,name,description,cik,exchange,currency,country,sector,industry,address,officialsite,fiscalyearend,latestquarter,marketcapitalization,ebitda,peratio,pegratio,bookvalue,dividendpershare,dividendyield,eps,revenuepersharettm,profitmargin,operatingmarginttm,returnonassetsttm,returnonequityttm,revenuettm,grossprofitttm,dilutedepsttm,quarterlyearningsgrowthyoy,quarterlyrevenuegrowthyoy,analysttargetprice,analystratingstrongbuy,analystratingbuy,analystratinghold,analystratingsell,analystratingstrongsell,trailingpe,forwardpe,pricetosalesratiottm,pricetobookratio,evtorevenue,evtoebitda,beta,52weekhigh,52weeklow,50daymovingaverage,200daymovingaverage,sharesoutstanding,sharesfloat,percentinsiders,percentinstitutions,dividenddate,exdividenddate
AMP,2026-05-27,Common Stock,Ameriprise Financial Inc,"Ameriprise Financial, Inc. is a diversified financial services company and bank holding company incorporated in Delaware and headquartered in Minneapolis, Minnesota. It provides financial planning products and services, including wealth management, asset management, insurance, annuities, and estate planning.",820027,NYSE,USD,USA,FINANCIAL SERVICES,ASSET MANAGEMENT,"1099 AMERIPRISE FINANCIAL CENTER, MINNEAPOLIS, MN, UNITED STATES, 55474",https://www.ameriprise.com,December,2025-12-31,42921509000,4269000000,12.74,1.54,71.76,6.28,0.0138,36.27,195.56,0.188,0.353,0.0227,0.605,18911001000,10625000000,36.27,-0.011,0.086,534.91,2,4,6,1,0,12.74,10.63,2.27,6.3,2.004,,1.266,548.56,422.37,465.95,488.16,90690000,90837000,0.167,90.436,2026-02-27,2026-02-09
