snapshot_date,symbol,option_type,expiration_date,strike,bid,ask,last_price,volume,open_interest,implied_volatility,delta,gamma,theta,vega,ask_size,bid_size,contract_id,date,mark,rho
2025-12-27,AMZN,CALL,2026-09-18,105.0,129.6,133.35,121.32,0,54,0.55145,0.97618,0.00051,-0.02108,0.11141,163,174,AMZN260918C00105000,2025-12-26 00:00:00,131.47,0.69633
2025-12-27,AMZN,CALL,2026-09-18,240.0,26.0,26.2,26.29,6,2784,0.33682,0.5501,0.00592,-0.0599,0.78564,62,114,AMZN260918C00240000,2025-12-26 00:00:00,26.10,0.74228
2025-12-27,AMZN,CALL,2026-09-18,245.0,23.8,24.0,24.0,13,1241,0.33682,0.52161,0.00596,-0.05976,0.79073,71,74,AMZN260918C00245000,2025-12-26 00:00:00,23.90,0.70897
2025-12-27,AMZN,CALL,2026-09-18,250.0,21.75,21.9,21.85,81,3341,0.33682,0.49359,0.00597,-0.05937,0.79179,34,79,AMZN260918C00250000,2025-12-26 00:00:00,21.82,0.67548
2025-12-27,AMZN,CALL,2026-09-18,255.0,19.8,20.0,19.93,6,5724,0.32707,0.46179,0.00612,-0.05722,0.78826,83,108,AMZN260918C00255000,2025-12-26 00:00:00,19.90,0.64024
2025-12-27,AMZN,CALL,2026-09-18,260.0,18.05,18.2,18.4,69,5238,0.32707,0.43429,0.00606,-0.05631,0.78112,53,70,AMZN260918C00260000,2025-12-26 00:00:00,18.12,0.60573
2025-12-27,AMZN,CALL,2026-09-18,265.0,16.4,16.55,16.65,6,1430,0.32707,0.40761,0.00598,-0.0552,0.77056,76,69,AMZN260918C00265000,2025-12-26 00:00:00,16.48,0.57175
2025-12-27,AMZN,CALL,2026-09-18,270.0,14.85,15.05,15.0,2,3817,0.32707,0.38185,0.00587,-0.0539,0.7569,125,131,AMZN260918C00270000,2025-12-26 00:00:00,14.95,0.53846
2025-12-27,AMZN,CALL,2026-09-18,275.0,13.45,13.65,13.65,8,2121,0.32707,0.35705,0.00575,-0.05245,0.74049,99,120,AMZN260918C00275000,2025-12-26 00:00:00,13.55,0.50603
2025-12-27,AMZN,CALL,2026-09-18,280.0,12.2,12.35,12.18,20,6689,0.32707,0.33328,0.0056,-0.05086,0.72169,67,91,AMZN260918C00280000,2025-12-26 00:00:00,12.27,0.47457
2025-12-27,AMZN,CALL,2026-09-18,285.0,11.05,11.2,11.15,2,1027,0.32707,0.31055,0.00544,-0.04916,0.70083,143,80,AMZN260918C00285000,2025-12-26 00:00:00,11.12,0.44420
2025-12-27,AMZN,CALL,2026-09-18,290.0,9.95,10.15,10.0,51,4074,0.32707,0.28891,0.00526,-0.04738,0.67826,91,121,AMZN260918C00290000,2025-12-26 00:00:00,10.05,0.41500
2025-12-27,AMZN,CALL,2026-09-18,295.0,9.0,9.15,8.21,0,1622,0.32707,0.26836,0.00508,-0.04552,0.65431,20,99,AMZN260918C00295000,2025-12-26 00:00:00,9.07,0.38702
2025-12-27,AMZN,CALL,2026-09-18,300.0,8.15,8.3,8.25,12,4262,0.32707,0.24889,0.00488,-0.04362,0.62929,102,89,AMZN260918C00300000,2025-12-26 00:00:00,8.23,0.36031
2025-12-27,AMZN,CALL,2026-09-18,305.0,7.35,7.5,7.46,1,654,0.32707,0.2305,0.00468,-0.04168,0.60347,54,94,AMZN260918C00305000,2025-12-26 00:00:00,7.42,0.33490
2025-12-27,AMZN,CALL,2026-09-18,310.0,6.65,6.9,6.79,4,799,0.32707,0.21318,0.00448,-0.03973,0.57713,26,10,AMZN260918C00310000,2025-12-26 00:00:00,6.78,0.31080
2025-12-27,AMZN,CALL,2026-09-18,315.0,6.0,6.15,6.15,1,116,0.32707,0.1969,0.00427,-0.03779,0.55051,10,15,AMZN260918C00315000,2025-12-26 00:00:00,6.08,0.28800
2025-12-27,AMZN,CALL,2026-09-18,320.0,5.45,5.6,5.53,4,1362,0.32707,0.18164,0.00406,-0.03585,0.52383,25,26,AMZN260918C00320000,2025-12-26 00:00:00,5.53,0.26650
2025-12-27,AMZN,CALL,2026-09-18,325.0,4.9,5.05,5.04,3,226,0.32707,0.16736,0.00386,-0.03394,0.49727,10,17,AMZN260918C00325000,2025-12-26 00:00:00,4.97,0.24627
2025-12-27,AMZN,CALL,2026-09-18,330.0,4.45,4.6,4.7,0,1353,0.32707,0.15402,0.00366,-0.03207,0.47101,28,30,AMZN260918C00330000,2025-12-26 00:00:00,4.53,0.22728
2025-12-27,AMZN,CALL,2026-09-18,340.0,3.65,3.9,3.7,3,385,0.32707,0.13003,0.00326,-0.02846,0.41997,39,16,AMZN260918C00340000,2025-12-26 00:00:00,3.77,0.19289
2025-12-27,AMZN,CALL,2026-09-18,350.0,3.0,3.15,3.12,4,3094,0.32707,0.10933,0.00288,-0.02508,0.37162,21,47,AMZN260918C00350000,2025-12-26 00:00:00,3.08,0.16297
2025-12-27,AMZN,CALL,2026-09-18,235.0,28.35,28.55,28.64,32,1301,0.33682,0.57892,0.00585,-0.05976,0.77634,47,96,AMZN260918C00235000,2025-12-26 00:00:00,28.45,0.77514
2025-12-27,AMZN,CALL,2026-09-18,230.0,30.8,31.2,31.2,34,2503,0.34658,0.60812,0.00558,-0.06066,0.76263,72,128,AMZN260918C00230000,2025-12-26 00:00:00,31.00,0.80218
2025-12-27,AMZN,CALL,2026-09-18,225.0,33.4,34.05,33.87,5,1574,0.34658,0.63635,0.00546,-0.05993,0.74518,134,138,AMZN260918C00225000,2025-12-26 00:00:00,33.72,0.83205
2025-12-27,AMZN,CALL,2026-09-18,220.0,36.2,36.75,36.3,7,2275,0.34658,0.66446,0.0053,-0.05892,0.72361,92,192,AMZN260918C00220000,2025-12-26 00:00:00,36.48,0.86066
2025-12-27,AMZN,CALL,2026-09-18,110.0,124.85,128.65,125.0,0,26,0.54169,0.97175,0.0006,-0.02297,0.12848,182,156,AMZN260918C00110000,2025-12-26 00:00:00,126.75,0.72268
2025-12-27,AMZN,CALL,2026-09-18,115.0,120.15,123.85,119.22,0,17,0.52218,0.96868,0.00068,-0.02403,0.13996,160,154,AMZN260918C00115000,2025-12-26 00:00:00,122.00,0.75217
2025-12-27,AMZN,CALL,2026-09-18,120.0,115.45,118.25,108.58,0,167,0.4734,0.97158,0.00069,-0.02237,0.12914,80,242,AMZN260918C00120000,2025-12-26 00:00:00,116.85,0.79477
2025-12-27,AMZN,CALL,2026-09-18,125.0,111.1,113.55,102.71,0,38,0.4734,0.96434,0.00083,-0.02502,0.15573,70,224,AMZN260918C00125000,2025-12-26 00:00:00,112.32,0.81539
2025-12-27,AMZN,CALL,2026-09-18,130.0,106.4,108.9,98.94,0,43,0.46365,0.95853,0.00096,-0.02683,0.17612,68,225,AMZN260918C00130000,2025-12-26 00:00:00,107.65,0.83917
2025-12-27,AMZN,CALL,2026-09-18,135.0,101.45,105.15,103.7,15,61,0.46365,0.94935,0.00113,-0.02973,0.20684,213,229,AMZN260918C00135000,2025-12-26 00:00:00,103.30,0.85559
2025-12-27,AMZN,CALL,2026-09-18,140.0,97.15,100.6,90.45,0,75,0.45389,0.94197,0.00129,-0.03164,0.23034,212,211,AMZN260918C00140000,2025-12-26 00:00:00,98.88,0.87613
2025-12-27,AMZN,CALL,2026-09-18,145.0,92.6,95.1,85.98,0,56,0.42462,0.94029,0.00141,-0.03125,0.23557,66,197,AMZN260918C00145000,2025-12-26 00:00:00,93.85,0.90957
2025-12-27,AMZN,CALL,2026-09-18,150.0,88.1,90.6,89.95,0,415,0.41487,0.93184,0.0016,-0.03306,0.26109,123,260,AMZN260918C00150000,2025-12-26 00:00:00,89.35,0.92818
2025-12-27,AMZN,CALL,2026-09-18,155.0,84.7,85.7,85.0,1,143,0.41487,0.9188,0.00183,-0.03609,0.29842,20,64,AMZN260918C00155000,2025-12-26 00:00:00,85.20,0.93667
2025-12-27,AMZN,CALL,2026-09-18,360.0,2.52,2.62,2.59,1,194,0.32707,0.0916,0.00253,-0.02195,0.32658,10,10,AMZN260918C00360000,2025-12-26 00:00:00,2.57,0.13714
2025-12-27,AMZN,CALL,2026-09-18,160.0,80.35,81.3,80.85,0,365,0.40511,0.90832,0.00205,-0.0379,0.32679,32,52,AMZN260918C00160000,2025-12-26 00:00:00,80.82,0.95110
2025-12-27,AMZN,CALL,2026-09-18,170.0,72.0,72.8,72.5,2,193,0.39536,0.88006,0.00255,-0.04269,0.39695,22,48,AMZN260918C00170000,2025-12-26 00:00:00,72.40,0.96387
2025-12-27,AMZN,CALL,2026-09-18,175.0,67.7,68.65,64.17,0,349,0.3856,0.86618,0.00282,-0.04434,0.42839,43,60,AMZN260918C00175000,2025-12-26 00:00:00,68.18,0.97134
2025-12-27,AMZN,CALL,2026-09-18,180.0,63.7,64.6,64.43,2,541,0.3856,0.84683,0.00309,-0.04723,0.4693,19,52,AMZN260918C00180000,2025-12-26 00:00:00,64.15,0.96585
2025-12-27,AMZN,CALL,2026-09-18,185.0,59.8,60.7,59.55,0,214,0.37584,0.83037,0.00339,-0.04868,0.50159,44,55,AMZN260918C00185000,2025-12-26 00:00:00,60.25,0.96791
2025-12-27,AMZN,CALL,2026-09-18,190.0,56.0,56.85,56.55,0,707,0.36609,0.81255,0.0037,-0.04999,0.53418,47,86,AMZN260918C00190000,2025-12-26 00:00:00,56.42,0.96721
2025-12-27,AMZN,CALL,2026-09-18,195.0,52.4,53.2,53.0,2,267,0.36609,0.78937,0.00397,-0.05248,0.57308,55,62,AMZN260918C00195000,2025-12-26 00:00:00,52.80,0.95286
2025-12-27,AMZN,CALL,2026-09-18,200.0,48.95,49.55,49.45,12,3320,0.36609,0.76523,0.00423,-0.05476,0.60966,67,58,AMZN260918C00200000,2025-12-26 00:00:00,49.25,0.93587
2025-12-27,AMZN,CALL,2026-09-18,205.0,45.4,46.25,45.75,1,435,0.35633,0.74325,0.00456,-0.05552,0.63967,61,81,AMZN260918C00205000,2025-12-26 00:00:00,45.83,0.92607
2025-12-27,AMZN,CALL,2026-09-18,210.0,42.25,42.85,42.85,7,1243,0.35633,0.71708,0.00478,-0.05735,0.67154,71,81,AMZN260918C00210000,2025-12-26 00:00:00,42.55,0.90377
2025-12-27,AMZN,CALL,2026-09-18,215.0,39.15,39.75,39.57,4,1211,0.34658,0.6923,0.00511,-0.05762,0.69801,94,139,AMZN260918C00215000,2025-12-26 00:00:00,39.45,0.88773
2025-12-27,AMZN,CALL,2026-09-18,165.0,76.05,77.0,76.3,1,469,0.40511,0.89279,0.0023,-0.04096,0.36641,18,66,AMZN260918C00165000,2025-12-26 00:00:00,76.53,0.95411
2025-12-27,AMZN,CALL,2026-09-18,370.0,2.1,2.2,2.18,3,314,0.33682,0.08387,0.0023,-0.02108,0.30579,10,10,AMZN260918C00370000,2025-12-26 00:00:00,2.15,0.12539
