snapshot_date,symbol,option_type,expiration_date,strike,bid,ask,last_price,volume,open_interest,implied_volatility,delta,gamma,theta,vega,ask_size,bid_size,contract_id,date,mark,rho
2025-12-27,AMZN,CALL,2028-12-15,115.0,137.5,140.0,137.7,8,0,0.46365,0.92158,0.00079,-0.02007,0.58706,1,1,AMZN281215C00115000,2025-12-26 00:00:00,138.75,2.24321
2025-12-27,AMZN,CALL,2028-12-15,320.0,36.0,39.6,38.75,1,1,0.34658,0.47824,0.00287,-0.03287,1.59695,79,135,AMZN281215C00320000,2025-12-26 00:00:00,37.80,2.19533
2025-12-27,AMZN,CALL,2028-12-15,310.0,39.05,43.25,0.0,0,0,0.35633,0.50606,0.00279,-0.03388,1.59915,114,109,AMZN281215C00310000,2025-12-26 00:00:00,41.15,2.27034
2025-12-27,AMZN,CALL,2028-12-15,300.0,42.5,46.0,43.51,15,33,0.35633,0.52733,0.00279,-0.03406,1.59558,123,81,AMZN281215C00300000,2025-12-26 00:00:00,44.25,2.34174
2025-12-27,AMZN,CALL,2028-12-15,290.0,45.85,48.15,47.5,0,76,0.35633,0.54924,0.00277,-0.03416,1.58714,31,39,AMZN281215C00290000,2025-12-26 00:00:00,47.00,2.41258
2025-12-27,AMZN,CALL,2028-12-15,280.0,47.5,52.5,49.18,3,0,0.35633,0.57176,0.00275,-0.03416,1.57339,130,123,AMZN281215C00280000,2025-12-26 00:00:00,50.00,2.48235
2025-12-27,AMZN,CALL,2028-12-15,270.0,50.5,55.5,53.39,6,1,0.35633,0.59485,0.00271,-0.03407,1.55391,150,243,AMZN281215C00270000,2025-12-26 00:00:00,53.00,2.55045
2025-12-27,AMZN,CALL,2028-12-15,260.0,54.5,59.5,57.28,8,2,0.36609,0.62174,0.00259,-0.03442,1.52428,127,131,AMZN281215C00260000,2025-12-26 00:00:00,57.00,2.59448
2025-12-27,AMZN,CALL,2028-12-15,250.0,59.6,61.4,59.6,10,8,0.36609,0.64512,0.00254,-0.03408,1.49231,16,46,AMZN281215C00250000,2025-12-26 00:00:00,60.50,2.65319
2025-12-27,AMZN,CALL,2028-12-15,240.0,62.0,67.0,64.44,44,25,0.36609,0.66889,0.00247,-0.03361,1.45378,105,154,AMZN281215C00240000,2025-12-26 00:00:00,64.50,2.70804
