snapshot_date,symbol,option_type,expiration_date,strike,bid,ask,last_price,volume,open_interest,implied_volatility,delta,gamma,theta,vega,ask_size,bid_size,contract_id,date,mark,rho
2025-12-27,AMZN,PUT,2027-12-17,85.0,1.25,1.73,0.0,0,1011,0.45389,-0.02226,0.00036,-0.00478,0.17323,8,59,AMZN271217P00085000,2025-12-26 00:00:00,1.49,-0.13305
2025-12-27,AMZN,PUT,2027-12-17,230.0,36.3,36.85,36.45,1,1228,0.36609,-0.33791,0.00306,-0.01884,1.19458,2,8,AMZN271217P00230000,2025-12-26 00:00:00,36.58,-2.27629
2025-12-27,AMZN,PUT,2027-12-17,235.0,38.8,39.35,0.0,0,558,0.36609,-0.35331,0.00311,-0.01873,1.21459,8,8,AMZN271217P00235000,2025-12-26 00:00:00,39.08,-2.39731
2025-12-27,AMZN,PUT,2027-12-17,240.0,41.4,41.95,0.0,0,1450,0.36609,-0.36864,0.00315,-0.01857,1.23241,8,11,AMZN271217P00240000,2025-12-26 00:00:00,41.67,-2.51944
2025-12-27,AMZN,PUT,2027-12-17,245.0,44.05,44.6,44.6,1,451,0.36609,-0.38385,0.00319,-0.01834,1.24808,8,25,AMZN271217P00245000,2025-12-26 00:00:00,44.33,-2.64251
2025-12-27,AMZN,PUT,2027-12-17,250.0,46.85,47.35,0.0,0,631,0.36609,-0.39892,0.00323,-0.01806,1.26167,16,34,AMZN271217P00250000,2025-12-26 00:00:00,47.10,-2.76640
2025-12-27,AMZN,PUT,2027-12-17,255.0,49.7,50.2,0.0,0,423,0.36609,-0.41385,0.00326,-0.01773,1.27323,33,33,AMZN271217P00255000,2025-12-26 00:00:00,49.95,-2.89098
2025-12-27,AMZN,PUT,2027-12-17,260.0,52.65,53.25,0.0,0,487,0.36609,-0.42861,0.00328,-0.01734,1.28281,10,13,AMZN271217P00260000,2025-12-26 00:00:00,52.95,-3.01612
2025-12-27,AMZN,PUT,2027-12-17,265.0,55.7,56.3,0.0,0,267,0.36609,-0.44319,0.0033,-0.0169,1.2905,10,12,AMZN271217P00265000,2025-12-26 00:00:00,56.00,-3.14172
2025-12-27,AMZN,PUT,2027-12-17,270.0,58.85,59.5,0.0,0,1249,0.36609,-0.45757,0.00332,-0.01641,1.29636,14,6,AMZN271217P00270000,2025-12-26 00:00:00,59.17,-3.26767
2025-12-27,AMZN,PUT,2027-12-17,275.0,62.05,62.7,0.0,0,144,0.36609,-0.47174,0.00333,-0.01588,1.30047,8,13,AMZN271217P00275000,2025-12-26 00:00:00,62.38,-3.39387
2025-12-27,AMZN,PUT,2027-12-17,280.0,65.35,66.05,0.0,0,932,0.36609,-0.48569,0.00333,-0.01531,1.3029,19,14,AMZN271217P00280000,2025-12-26 00:00:00,65.70,-3.52023
2025-12-27,AMZN,PUT,2027-12-17,285.0,68.8,69.4,0.0,0,335,0.36609,-0.49941,0.00333,-0.01469,1.30374,9,5,AMZN271217P00285000,2025-12-26 00:00:00,69.10,-3.64667
2025-12-27,AMZN,PUT,2027-12-17,290.0,72.25,72.9,72.39,2,1309,0.37584,-0.50716,0.00325,-0.01493,1.30353,10,10,AMZN271217P00290000,2025-12-26 00:00:00,72.58,-3.77190
2025-12-27,AMZN,PUT,2027-12-17,295.0,75.8,76.5,0.0,0,121,0.37584,-0.52006,0.00324,-0.01427,1.30209,6,11,AMZN271217P00295000,2025-12-26 00:00:00,76.15,-3.89671
2025-12-27,AMZN,PUT,2027-12-17,300.0,77.5,80.15,79.75,2,356,0.36609,-0.53912,0.00332,-0.01262,1.29747,1,1,AMZN271217P00300000,2025-12-26 00:00:00,78.83,-4.02574
2025-12-27,AMZN,PUT,2027-12-17,305.0,83.2,83.9,0.0,0,165,0.37584,-0.54515,0.00323,-0.01283,1.29538,8,5,AMZN271217P00305000,2025-12-26 00:00:00,83.55,-4.14597
2025-12-27,AMZN,PUT,2027-12-17,310.0,85.0,87.75,0.0,0,25,0.37584,-0.55733,0.00321,-0.01207,1.29026,1,1,AMZN271217P00310000,2025-12-26 00:00:00,86.38,-4.27034
2025-12-27,AMZN,PUT,2027-12-17,315.0,90.85,91.6,90.91,2,43,0.3856,-0.5622,0.00313,-0.01229,1.28786,5,7,AMZN271217P00315000,2025-12-26 00:00:00,91.22,-4.38679
2025-12-27,AMZN,PUT,2027-12-17,320.0,94.8,95.55,0.0,0,321,0.3856,-0.57362,0.00311,-0.0115,1.28148,2,1,AMZN271217P00320000,2025-12-26 00:00:00,95.17,-4.50931
2025-12-27,AMZN,PUT,2027-12-17,325.0,96.5,101.5,0.0,0,13,0.3856,-0.58481,0.00309,-0.01069,1.27417,2,2,AMZN271217P00325000,2025-12-26 00:00:00,99.00,-4.63155
2025-12-27,AMZN,PUT,2027-12-17,330.0,100.5,103.7,0.0,0,36,0.3856,-0.59576,0.00307,-0.00986,1.266,1,1,AMZN271217P00330000,2025-12-26 00:00:00,102.10,-4.75348
