snapshot_date,symbol,option_type,expiration_date,strike,bid,ask,last_price,volume,open_interest,implied_volatility,delta,gamma,theta,vega,ask_size,bid_size,contract_id,date,mark,rho
2025-12-27,AMZN,PUT,2027-06-17,85.0,0.95,1.13,1.02,51,409,0.48316,-0.01785,0.00032,-0.00505,0.12408,43,34,AMZN270617P00085000,2025-12-26 00:00:00,1.04,-0.07724
2025-12-27,AMZN,PUT,2027-06-17,230.0,31.25,31.65,31.45,5,764,0.35633,-0.35736,0.00371,-0.02343,1.05343,71,18,AMZN270617P00230000,2025-12-26 00:00:00,31.45,-1.69246
2025-12-27,AMZN,PUT,2027-06-17,235.0,33.75,34.15,34.0,1,554,0.35633,-0.37608,0.00377,-0.02334,1.07142,59,17,AMZN270617P00235000,2025-12-26 00:00:00,33.95,-1.79408
2025-12-27,AMZN,PUT,2027-06-17,240.0,36.35,36.75,0.0,0,823,0.35633,-0.39468,0.00383,-0.02316,1.08672,86,42,AMZN270617P00240000,2025-12-26 00:00:00,36.55,-1.89670
2025-12-27,AMZN,PUT,2027-06-17,245.0,39.0,39.45,0.0,0,469,0.35633,-0.41314,0.00387,-0.02288,1.0994,47,55,AMZN270617P00245000,2025-12-26 00:00:00,39.23,-2.00013
2025-12-27,AMZN,PUT,2027-06-17,250.0,41.85,42.3,0.0,0,771,0.35633,-0.43141,0.00391,-0.02251,1.10951,84,18,AMZN270617P00250000,2025-12-26 00:00:00,42.08,-2.10421
2025-12-27,AMZN,PUT,2027-06-17,255.0,44.75,45.2,0.0,0,463,0.35633,-0.44947,0.00393,-0.02205,1.11715,90,46,AMZN270617P00255000,2025-12-26 00:00:00,44.98,-2.20879
2025-12-27,AMZN,PUT,2027-06-17,260.0,47.75,48.2,0.0,0,438,0.35633,-0.46728,0.00395,-0.02152,1.12241,81,80,AMZN270617P00260000,2025-12-26 00:00:00,47.98,-2.31373
2025-12-27,AMZN,PUT,2027-06-17,265.0,50.9,51.35,0.0,0,327,0.35633,-0.48481,0.00396,-0.0209,1.12538,81,45,AMZN270617P00265000,2025-12-26 00:00:00,51.12,-2.41889
2025-12-27,AMZN,PUT,2027-06-17,270.0,54.15,54.6,0.0,0,561,0.35633,-0.50204,0.00397,-0.02022,1.12618,89,36,AMZN270617P00270000,2025-12-26 00:00:00,54.38,-2.52415
2025-12-27,AMZN,PUT,2027-06-17,275.0,57.45,57.95,0.0,0,202,0.35633,-0.51896,0.00396,-0.01946,1.12493,84,57,AMZN270617P00275000,2025-12-26 00:00:00,57.70,-2.62940
