snapshot_date,symbol,option_type,expiration_date,strike,bid,ask,last_price,volume,open_interest,implied_volatility,delta,gamma,theta,vega,ask_size,bid_size,contract_id,date,mark,rho
2025-12-27,AMZN,CALL,2026-01-09,125.0,105.9,109.45,111.13,0,2,0.01488,1.0,0.0,-0.01245,0.0,2,155,AMZN260109C00125000,2025-12-26 00:00:00,107.68,0.04788
2025-12-27,AMZN,CALL,2026-01-09,237.5,2.11,2.16,2.14,3880,1507,0.21975,0.33054,0.03621,-0.13697,0.16502,55,18,AMZN260109C00237500,2025-12-26 00:00:00,2.13,0.02866
2025-12-27,AMZN,CALL,2026-01-09,240.0,1.4,1.44,1.41,1713,4477,0.21975,0.2477,0.0316,-0.11862,0.144,16,1,AMZN260109C00240000,2025-12-26 00:00:00,1.42,0.02154
2025-12-27,AMZN,CALL,2026-01-09,242.5,0.89,0.94,0.9,803,540,0.21975,0.17813,0.02605,-0.0972,0.11871,46,60,AMZN260109C00242500,2025-12-26 00:00:00,0.92,0.01552
2025-12-27,AMZN,CALL,2026-01-09,245.0,0.55,0.59,0.56,664,2705,0.21975,0.12285,0.02032,-0.07547,0.09261,75,79,AMZN260109C00245000,2025-12-26 00:00:00,0.57,0.01073
2025-12-27,AMZN,CALL,2026-01-09,247.5,0.34,0.37,0.34,267,229,0.21975,0.08125,0.01503,-0.0556,0.0685,44,141,AMZN260109C00247500,2025-12-26 00:00:00,0.35,0.00711
2025-12-27,AMZN,CALL,2026-01-09,250.0,0.21,0.22,0.22,681,2784,0.21975,0.05152,0.01056,-0.03893,0.0481,10,81,AMZN260109C00250000,2025-12-26 00:00:00,0.21,0.00451
2025-12-27,AMZN,CALL,2026-01-09,252.5,0.13,0.15,0.15,3048,576,0.22951,0.0375,0.00782,-0.03137,0.03723,131,149,AMZN260109C00252500,2025-12-26 00:00:00,0.14,0.00329
2025-12-27,AMZN,CALL,2026-01-09,255.0,0.09,0.1,0.1,98,1941,0.22951,0.02277,0.00517,-0.02069,0.0246,296,42,AMZN260109C00255000,2025-12-26 00:00:00,0.10,0.00200
2025-12-27,AMZN,CALL,2026-01-09,260.0,0.04,0.06,0.06,38,1262,0.24902,0.01263,0.00288,-0.01351,0.01487,182,149,AMZN260109C00260000,2025-12-26 00:00:00,0.05,0.00111
2025-12-27,AMZN,CALL,2026-01-09,265.0,0.03,0.04,0.04,24,426,0.27829,0.00948,0.00201,-0.01173,0.01159,47,24,AMZN260109C00265000,2025-12-26 00:00:00,0.04,0.00083
2025-12-27,AMZN,CALL,2026-01-09,270.0,0.02,0.04,0.04,8,457,0.30755,0.0076,0.0015,-0.01065,0.00954,64,41,AMZN260109C00270000,2025-12-26 00:00:00,0.03,0.00066
2025-12-27,AMZN,CALL,2026-01-09,235.0,3.0,3.1,3.0,2101,4915,0.21975,0.42365,0.03913,-0.14948,0.17834,5,66,AMZN260109C00235000,2025-12-26 00:00:00,3.05,0.03662
2025-12-27,AMZN,CALL,2026-01-09,275.0,0.01,0.03,0.02,60,319,0.31731,0.00407,0.00083,-0.0063,0.00547,101,128,AMZN260109C00275000,2025-12-26 00:00:00,0.02,0.00036
2025-12-27,AMZN,CALL,2026-01-09,285.0,0.0,0.03,0.02,0,37,0.35633,0.00211,0.00041,-0.0039,0.00303,83,0,AMZN260109C00285000,2025-12-26 00:00:00,0.01,0.00018
2025-12-27,AMZN,CALL,2026-01-09,290.0,0.0,0.03,0.02,0,39,0.3856,0.00206,0.00037,-0.00413,0.00296,82,0,AMZN260109C00290000,2025-12-26 00:00:00,0.01,0.00018
2025-12-27,AMZN,CALL,2026-01-09,295.0,0.0,0.02,0.03,0,85,0.41487,0.00204,0.00034,-0.00441,0.00294,75,0,AMZN260109C00295000,2025-12-26 00:00:00,0.01,0.00018
2025-12-27,AMZN,CALL,2026-01-09,300.0,0.0,0.02,0.01,500,126,0.43438,0.00166,0.00027,-0.00382,0.00244,112,0,AMZN260109C00300000,2025-12-26 00:00:00,0.01,0.00014
2025-12-27,AMZN,CALL,2026-01-09,305.0,0.0,0.2,0.01,0,18,0.46365,0.00171,0.00026,-0.00418,0.0025,57,0,AMZN260109C00305000,2025-12-26 00:00:00,0.01,0.00015
2025-12-27,AMZN,CALL,2026-01-09,310.0,0.0,0.05,0.01,0,1008,0.49292,0.00177,0.00025,-0.00459,0.00258,1,0,AMZN260109C00310000,2025-12-26 00:00:00,0.01,0.00015
2025-12-27,AMZN,CALL,2026-01-09,315.0,0.0,0.79,0.04,0,1,0.51243,0.00153,0.00021,-0.00418,0.00227,88,0,AMZN260109C00315000,2025-12-26 00:00:00,0.01,0.00013
2025-12-27,AMZN,CALL,2026-01-09,320.0,0.0,0.39,0.01,0,1942,0.53194,0.00135,0.00018,-0.00387,0.00202,37,0,AMZN260109C00320000,2025-12-26 00:00:00,0.01,0.00012
2025-12-27,AMZN,CALL,2026-01-09,325.0,0.0,0.79,0.0,0,0,0.56121,0.00145,0.00018,-0.00434,0.00215,10,0,AMZN260109C00325000,2025-12-26 00:00:00,0.01,0.00013
2025-12-27,AMZN,CALL,2026-01-09,330.0,0.0,0.39,0.01,0,701,0.58072,0.00131,0.00016,-0.0041,0.00196,21,0,AMZN260109C00330000,2025-12-26 00:00:00,0.01,0.00011
2025-12-27,AMZN,CALL,2026-01-09,335.0,0.0,0.09,0.02,0,1,0.60999,0.00142,0.00017,-0.00463,0.00211,10,0,AMZN260109C00335000,2025-12-26 00:00:00,0.01,0.00012
2025-12-27,AMZN,CALL,2026-01-09,280.0,0.01,0.03,0.03,5,96,0.35633,0.00456,0.00082,-0.00782,0.00606,90,54,AMZN260109C00280000,2025-12-26 00:00:00,0.02,0.00040
2025-12-27,AMZN,CALL,2026-01-09,340.0,0.0,0.78,0.01,0,600,0.6295,0.00131,0.00015,-0.00444,0.00196,58,0,AMZN260109C00340000,2025-12-26 00:00:00,0.01,0.00011
2025-12-27,AMZN,CALL,2026-01-09,232.5,4.2,4.35,4.25,994,739,0.22951,0.52211,0.03811,-0.16036,0.18139,167,37,AMZN260109C00232500,2025-12-26 00:00:00,4.28,0.04490
2025-12-27,AMZN,CALL,2026-01-09,227.5,7.3,7.45,7.37,119,491,0.22951,0.7051,0.03301,-0.14439,0.1571,45,33,AMZN260109C00227500,2025-12-26 00:00:00,7.38,0.06007
2025-12-27,AMZN,CALL,2026-01-09,130.0,100.95,104.5,102.72,1,0,1.02949,0.99861,0.0001,-0.02052,0.00207,16,155,AMZN260109C00130000,2025-12-26 00:00:00,102.72,0.04966
2025-12-27,AMZN,CALL,2026-01-09,135.0,95.9,99.5,0.0,0,0,0.01488,1.0,0.0,-0.01344,0.0,2,155,AMZN260109C00135000,2025-12-26 00:00:00,97.70,0.05171
2025-12-27,AMZN,CALL,2026-01-09,140.0,90.9,94.5,89.45,0,1,0.01488,1.0,0.0,-0.01394,0.0,10,155,AMZN260109C00140000,2025-12-26 00:00:00,92.70,0.05362
2025-12-27,AMZN,CALL,2026-01-09,145.0,85.9,89.5,0.0,0,0,0.01488,1.0,0.0,-0.01444,0.0,10,155,AMZN260109C00145000,2025-12-26 00:00:00,87.70,0.05554
2025-12-27,AMZN,CALL,2026-01-09,150.0,80.95,84.55,82.26,1,3,0.79535,0.99814,0.00016,-0.02257,0.0027,10,190,AMZN260109C00150000,2025-12-26 00:00:00,82.75,0.05728
2025-12-27,AMZN,CALL,2026-01-09,155.0,76.35,78.3,77.44,0,45,0.01488,1.0,0.0,-0.01544,0.0,29,218,AMZN260109C00155000,2025-12-26 00:00:00,77.32,0.05937
2025-12-27,AMZN,CALL,2026-01-09,160.0,72.25,74.35,68.27,0,23,1.05875,0.97213,0.00133,-0.12542,0.02914,31,137,AMZN260109C00160000,2025-12-26 00:00:00,73.30,0.05859
2025-12-27,AMZN,CALL,2026-01-09,165.0,67.2,69.35,70.33,0,4,0.98071,0.97057,0.0015,-0.1225,0.03049,29,128,AMZN260109C00165000,2025-12-26 00:00:00,68.28,0.06037
2025-12-27,AMZN,CALL,2026-01-09,170.0,62.3,64.4,61.9,0,14,0.92217,0.96653,0.00177,-0.1278,0.03392,28,103,AMZN260109C00170000,2025-12-26 00:00:00,63.35,0.06190
2025-12-27,AMZN,CALL,2026-01-09,175.0,57.3,58.45,53.34,0,3,0.65876,0.98864,0.00099,-0.04906,0.01356,33,109,AMZN260109C00175000,2025-12-26 00:00:00,57.88,0.06597
2025-12-27,AMZN,CALL,2026-01-09,180.0,51.0,54.65,52.37,3,11,0.55145,0.9926,0.00081,-0.03609,0.00931,57,219,AMZN260109C00180000,2025-12-26 00:00:00,52.83,0.06826
2025-12-27,AMZN,CALL,2026-01-09,230.0,5.65,5.75,5.7,597,2775,0.22951,0.61637,0.03654,-0.15625,0.17389,71,2,AMZN260109C00230000,2025-12-26 00:00:00,5.70,0.05278
2025-12-27,AMZN,CALL,2026-01-09,185.0,46.35,49.55,43.12,0,2,0.57096,0.9827,0.00165,-0.05775,0.01949,30,215,AMZN260109C00185000,2025-12-26 00:00:00,47.95,0.06925
2025-12-27,AMZN,CALL,2026-01-09,195.0,36.6,39.7,38.0,6,1360,0.52218,0.96291,0.00341,-0.08734,0.0369,83,240,AMZN260109C00195000,2025-12-26 00:00:00,38.15,0.07124
2025-12-27,AMZN,CALL,2026-01-09,200.0,31.15,34.9,33.26,22,946,0.41487,0.97207,0.00339,-0.06252,0.0292,77,245,AMZN260109C00200000,2025-12-26 00:00:00,33.02,0.07403
2025-12-27,AMZN,CALL,2026-01-09,205.0,26.2,28.4,27.64,6,87,0.01488,1.0,0.0,-0.02042,0.0,29,221,AMZN260109C00205000,2025-12-26 00:00:00,27.30,0.07852
2025-12-27,AMZN,CALL,2026-01-09,207.5,24.15,25.95,24.74,0,1,0.01488,1.0,0.0,-0.02066,0.0,27,217,AMZN260109C00207500,2025-12-26 00:00:00,25.05,0.07948
2025-12-27,AMZN,CALL,2026-01-09,210.0,21.25,23.35,23.29,25,277,0.01488,1.0,0.0,-0.02091,0.0,33,237,AMZN260109C00210000,2025-12-26 00:00:00,22.30,0.08044
2025-12-27,AMZN,CALL,2026-01-09,212.5,20.3,22.45,20.75,0,2,0.40511,0.88338,0.01063,-0.14751,0.08927,36,28,AMZN260109C00212500,2025-12-26 00:00:00,21.38,0.07057
2025-12-27,AMZN,CALL,2026-01-09,215.0,18.0,18.55,17.8,76,648,0.28804,0.9253,0.01076,-0.08575,0.06427,40,40,AMZN260109C00215000,2025-12-26 00:00:00,18.27,0.07552
2025-12-27,AMZN,CALL,2026-01-09,217.5,15.45,16.2,15.18,0,24,0.25877,0.91474,0.01324,-0.08528,0.07103,32,30,AMZN260109C00217500,2025-12-26 00:00:00,15.82,0.07552
2025-12-27,AMZN,CALL,2026-01-09,220.0,13.25,13.8,13.85,103,667,0.24902,0.88257,0.01737,-0.09891,0.08971,55,67,AMZN260109C00220000,2025-12-26 00:00:00,13.53,0.07354
2025-12-27,AMZN,CALL,2026-01-09,222.5,11.0,11.65,11.49,29,161,0.23926,0.83971,0.02236,-0.11314,0.11093,46,48,AMZN260109C00222500,2025-12-26 00:00:00,11.32,0.07057
2025-12-27,AMZN,CALL,2026-01-09,225.0,9.0,9.35,9.22,249,1615,0.22951,0.78376,0.02805,-0.12669,0.1335,49,80,AMZN260109C00225000,2025-12-26 00:00:00,9.18,0.06639
2025-12-27,AMZN,CALL,2026-01-09,190.0,41.4,44.7,42.1,0,44,0.55145,0.97362,0.00243,-0.07312,0.02784,62,219,AMZN260109C00190000,2025-12-26 00:00:00,43.05,0.07032
2025-12-27,AMZN,CALL,2026-01-09,345.0,0.0,0.58,0.02,0,1,0.64901,0.00122,0.00014,-0.0043,0.00185,12,0,AMZN260109C00345000,2025-12-26 00:00:00,0.01,0.00011
