snapshot_date,symbol,option_type,expiration_date,strike,bid,ask,last_price,volume,open_interest,implied_volatility,delta,gamma,theta,vega,ask_size,bid_size,contract_id,date,mark,rho
2025-12-27,AMZN,PUT,2026-03-20,85.0,0.0,0.04,0.0,0,628,0.66852,-0.00044,2e-05,-0.00069,0.00177,55,0,AMZN260320P00085000,2025-12-26 00:00:00,0.01,-0.00026
2025-12-27,AMZN,PUT,2026-03-20,235.0,14.3,14.45,14.2,147,4329,0.31731,-0.4755,0.01125,-0.07143,0.44416,121,51,AMZN260320P00235000,2025-12-26 00:00:00,14.38,-0.28755
2025-12-27,AMZN,PUT,2026-03-20,240.0,17.0,17.15,17.1,47,2426,0.31731,-0.53063,0.01124,-0.06978,0.44369,79,42,AMZN260320P00240000,2025-12-26 00:00:00,17.07,-0.32348
2025-12-27,AMZN,PUT,2026-03-20,245.0,20.0,20.2,20.1,62,1122,0.31731,-0.58407,0.01102,-0.06662,0.43509,93,3,AMZN260320P00245000,2025-12-26 00:00:00,20.10,-0.35911
2025-12-27,AMZN,PUT,2026-03-20,250.0,23.15,23.55,23.35,18,4124,0.31731,-0.63497,0.01062,-0.06212,0.41929,148,91,AMZN260320P00250000,2025-12-26 00:00:00,23.35,-0.39396
2025-12-27,AMZN,PUT,2026-03-20,255.0,26.65,27.15,27.35,10,665,0.31731,-0.68265,0.01007,-0.05655,0.39751,25,14,AMZN260320P00255000,2025-12-26 00:00:00,26.90,-0.42761
2025-12-27,AMZN,PUT,2026-03-20,260.0,30.4,30.95,31.05,3,477,0.31731,-0.72664,0.0094,-0.05017,0.3711,17,23,AMZN260320P00260000,2025-12-26 00:00:00,30.67,-0.45977
2025-12-27,AMZN,PUT,2026-03-20,265.0,34.45,35.05,34.85,30,449,0.31731,-0.76664,0.00865,-0.04325,0.34146,10,6,AMZN260320P00265000,2025-12-26 00:00:00,34.75,-0.49022
2025-12-27,AMZN,PUT,2026-03-20,270.0,38.65,39.3,38.77,27,492,0.31731,-0.80251,0.00785,-0.03605,0.30992,38,30,AMZN260320P00270000,2025-12-26 00:00:00,38.97,-0.51885
2025-12-27,AMZN,PUT,2026-03-20,275.0,43.05,43.7,43.9,3,203,0.32707,-0.82577,0.00705,-0.03235,0.28673,37,37,AMZN260320P00275000,2025-12-26 00:00:00,43.38,-0.54170
2025-12-27,AMZN,PUT,2026-03-20,280.0,47.6,48.3,0.0,0,505,0.33682,-0.8455,0.00633,-0.02879,0.26523,17,26,AMZN260320P00280000,2025-12-26 00:00:00,47.95,-0.56283
2025-12-27,AMZN,PUT,2026-03-20,285.0,51.6,53.45,0.0,0,29,0.34658,-0.86226,0.00569,-0.02541,0.24554,182,272,AMZN260320P00285000,2025-12-26 00:00:00,52.53,-0.58251
2025-12-27,AMZN,PUT,2026-03-20,290.0,56.1,58.9,0.0,0,0,0.36609,-0.86914,0.0052,-0.02576,0.23705,277,299,AMZN260320P00290000,2025-12-26 00:00:00,57.50,-0.59753
2025-12-27,AMZN,PUT,2026-03-20,295.0,61.05,63.95,0.0,0,0,0.3856,-0.87469,0.00479,-0.02628,0.23002,182,163,AMZN260320P00295000,2025-12-26 00:00:00,62.50,-0.61189
2025-12-27,AMZN,PUT,2026-03-20,300.0,66.1,68.85,0.0,0,0,0.40511,-0.87917,0.00445,-0.02696,0.22422,159,176,AMZN260320P00300000,2025-12-26 00:00:00,67.47,-0.62570
2025-12-27,AMZN,PUT,2026-03-20,305.0,71.05,73.95,0.0,0,0,0.42462,-0.88279,0.00415,-0.02778,0.21946,213,218,AMZN260320P00305000,2025-12-26 00:00:00,72.50,-0.63909
2025-12-27,AMZN,PUT,2026-03-20,310.0,76.1,78.85,0.0,0,0,0.44414,-0.8857,0.0039,-0.02873,0.21558,158,162,AMZN260320P00310000,2025-12-26 00:00:00,77.47,-0.65212
2025-12-27,AMZN,PUT,2026-03-20,315.0,81.05,83.95,0.0,0,0,0.46365,-0.88802,0.00368,-0.02982,0.21244,164,159,AMZN260320P00315000,2025-12-26 00:00:00,82.50,-0.66486
2025-12-27,AMZN,PUT,2026-03-20,320.0,86.1,88.85,0.0,0,0,0.48316,-0.88985,0.00349,-0.03103,0.20995,160,159,AMZN260320P00320000,2025-12-26 00:00:00,87.47,-0.67736
2025-12-27,AMZN,PUT,2026-03-20,325.0,91.05,93.95,0.0,0,0,0.50267,-0.89126,0.00333,-0.03235,0.20801,156,159,AMZN260320P00325000,2025-12-26 00:00:00,92.50,-0.68965
2025-12-27,AMZN,PUT,2026-03-20,330.0,96.1,98.85,0.0,0,0,0.52218,-0.89232,0.00318,-0.03379,0.20656,191,226,AMZN260320P00330000,2025-12-26 00:00:00,97.47,-0.70177
2025-12-27,AMZN,PUT,2026-03-20,335.0,101.05,103.95,0.0,0,0,0.54169,-0.89307,0.00305,-0.03534,0.20552,156,175,AMZN260320P00335000,2025-12-26 00:00:00,102.50,-0.71373
2025-12-27,AMZN,PUT,2026-03-20,340.0,106.1,108.85,0.0,0,0,0.56121,-0.89355,0.00293,-0.03699,0.20485,159,175,AMZN260320P00340000,2025-12-26 00:00:00,107.47,-0.72558
2025-12-27,AMZN,PUT,2026-03-20,345.0,111.05,113.95,0.0,0,0,0.58072,-0.89379,0.00283,-0.03874,0.20451,157,175,AMZN260320P00345000,2025-12-26 00:00:00,112.50,-0.73730
2025-12-27,AMZN,PUT,2026-03-20,350.0,116.2,118.75,0.0,0,0,0.59047,-0.89841,0.0027,-0.03706,0.19803,151,158,AMZN260320P00350000,2025-12-26 00:00:00,117.47,-0.75093
2025-12-27,AMZN,PUT,2026-03-20,355.0,121.05,123.95,0.0,0,0,0.60999,-0.89815,0.00261,-0.039,0.1984,157,163,AMZN260320P00355000,2025-12-26 00:00:00,122.50,-0.76242
2025-12-27,AMZN,PUT,2026-03-20,230.0,11.9,12.0,11.95,231,3657,0.31731,-0.41967,0.01104,-0.07143,0.43595,45,27,AMZN260320P00230000,2025-12-26 00:00:00,11.95,-0.25188
