snapshot_date,symbol,option_type,expiration_date,strike,bid,ask,last_price,volume,open_interest,implied_volatility,delta,gamma,theta,vega,ask_size,bid_size,contract_id,date,mark,rho
2025-12-27,AMZN,CALL,2026-08-21,110.0,124.4,128.2,117.62,0,2,0.55145,0.97482,0.00057,-0.0228,0.11041,181,153,AMZN260821C00110000,2025-12-26 00:00:00,126.30,0.65468
2025-12-27,AMZN,CALL,2026-08-21,245.0,22.3,22.45,22.16,1,674,0.33682,0.51238,0.00631,-0.06264,0.74869,10,100,AMZN260821C00245000,2025-12-26 00:00:00,22.38,0.63151
2025-12-27,AMZN,CALL,2026-08-21,250.0,20.25,20.4,20.45,42,2160,0.33682,0.48275,0.0063,-0.06212,0.74835,13,88,AMZN260821C00250000,2025-12-26 00:00:00,20.32,0.59902
2025-12-27,AMZN,CALL,2026-08-21,255.0,18.35,18.5,18.56,32,350,0.33682,0.4538,0.00627,-0.06131,0.74403,43,77,AMZN260821C00255000,2025-12-26 00:00:00,18.43,0.56668
2025-12-27,AMZN,CALL,2026-08-21,260.0,16.6,16.75,16.8,39,28201,0.33682,0.42565,0.0062,-0.06026,0.73601,21,61,AMZN260821C00260000,2025-12-26 00:00:00,16.68,0.53469
2025-12-27,AMZN,CALL,2026-08-21,265.0,15.0,15.15,15.45,0,1140,0.32707,0.39237,0.00626,-0.05721,0.72162,124,86,AMZN260821C00265000,2025-12-26 00:00:00,15.07,0.49870
2025-12-27,AMZN,CALL,2026-08-21,270.0,13.5,13.65,13.7,6,819,0.32707,0.36545,0.00612,-0.05565,0.70603,24,104,AMZN260821C00270000,2025-12-26 00:00:00,13.57,0.46692
2025-12-27,AMZN,CALL,2026-08-21,275.0,12.15,12.3,12.3,6,243,0.32707,0.33965,0.00596,-0.05392,0.6877,46,133,AMZN260821C00275000,2025-12-26 00:00:00,12.23,0.43609
2025-12-27,AMZN,CALL,2026-08-21,280.0,10.95,11.1,11.3,0,794,0.32707,0.31503,0.00578,-0.05205,0.66702,68,74,AMZN260821C00280000,2025-12-26 00:00:00,11.02,0.40635
2025-12-27,AMZN,CALL,2026-08-21,285.0,9.85,10.0,10.0,1,1369,0.32707,0.29162,0.00559,-0.05005,0.64439,166,104,AMZN260821C00285000,2025-12-26 00:00:00,9.93,0.37779
2025-12-27,AMZN,CALL,2026-08-21,290.0,8.85,9.0,8.85,2,1018,0.32707,0.26944,0.00538,-0.04797,0.62017,98,24,AMZN260821C00290000,2025-12-26 00:00:00,8.93,0.35050
2025-12-27,AMZN,CALL,2026-08-21,295.0,7.95,8.1,8.07,2,290,0.32707,0.2485,0.00516,-0.04583,0.59474,71,26,AMZN260821C00295000,2025-12-26 00:00:00,8.03,0.32451
2025-12-27,AMZN,CALL,2026-08-21,300.0,7.1,7.3,7.29,2,843,0.32707,0.22878,0.00493,-0.04364,0.56843,101,106,AMZN260821C00300000,2025-12-26 00:00:00,7.20,0.29986
2025-12-27,AMZN,CALL,2026-08-21,305.0,6.4,6.55,6.45,0,140,0.32707,0.21028,0.0047,-0.04144,0.54155,79,49,AMZN260821C00305000,2025-12-26 00:00:00,6.47,0.27657
2025-12-27,AMZN,CALL,2026-08-21,310.0,5.75,5.9,5.88,29,27453,0.32707,0.19296,0.00446,-0.03924,0.51437,65,32,AMZN260821C00310000,2025-12-26 00:00:00,5.83,0.25464
2025-12-27,AMZN,CALL,2026-08-21,315.0,5.15,5.3,4.6,0,70,0.32707,0.17681,0.00423,-0.03705,0.48715,98,96,AMZN260821C00315000,2025-12-26 00:00:00,5.22,0.23405
2025-12-27,AMZN,CALL,2026-08-21,320.0,4.55,4.8,4.55,0,264,0.32707,0.16176,0.00399,-0.0349,0.46012,55,32,AMZN260821C00320000,2025-12-26 00:00:00,4.67,0.21478
2025-12-27,AMZN,CALL,2026-08-21,325.0,4.15,4.3,3.92,0,931,0.32707,0.14779,0.00376,-0.03279,0.43347,114,131,AMZN260821C00325000,2025-12-26 00:00:00,4.22,0.19679
2025-12-27,AMZN,CALL,2026-08-21,330.0,3.75,3.9,3.95,1,138,0.32707,0.13485,0.00353,-0.03074,0.40735,30,21,AMZN260821C00330000,2025-12-26 00:00:00,3.83,0.18004
2025-12-27,AMZN,CALL,2026-08-21,335.0,3.4,3.55,3.05,0,270,0.32707,0.12288,0.00331,-0.02876,0.38192,16,8,AMZN260821C00335000,2025-12-26 00:00:00,3.47,0.16448
2025-12-27,AMZN,CALL,2026-08-21,340.0,3.0,3.3,3.16,2,709,0.32707,0.11184,0.0031,-0.02684,0.35728,92,64,AMZN260821C00340000,2025-12-26 00:00:00,3.15,0.15007
2025-12-27,AMZN,CALL,2026-08-21,350.0,2.51,2.61,2.54,0,1893,0.33682,0.10021,0.00278,-0.02541,0.33002,14,3,AMZN260821C00350000,2025-12-26 00:00:00,2.56,0.13437
2025-12-27,AMZN,CALL,2026-08-21,240.0,24.5,24.65,24.8,10,3671,0.33682,0.54254,0.00627,-0.06286,0.74479,56,71,AMZN260821C00240000,2025-12-26 00:00:00,24.57,0.66389
2025-12-27,AMZN,CALL,2026-08-21,235.0,26.85,27.05,27.1,7,721,0.34658,0.5741,0.00602,-0.06419,0.73609,30,77,AMZN260821C00235000,2025-12-26 00:00:00,26.95,0.69274
2025-12-27,AMZN,CALL,2026-08-21,230.0,29.2,29.6,29.55,24,903,0.34658,0.60399,0.00592,-0.06373,0.72346,57,106,AMZN260821C00230000,2025-12-26 00:00:00,29.40,0.72282
2025-12-27,AMZN,CALL,2026-08-21,225.0,31.85,32.3,32.25,2,717,0.34658,0.6339,0.00578,-0.06294,0.70645,37,119,AMZN260821C00225000,2025-12-26 00:00:00,32.08,0.75197
2025-12-27,AMZN,CALL,2026-08-21,115.0,119.7,123.4,115.3,0,11,0.54169,0.97012,0.00067,-0.02486,0.12734,152,153,AMZN260821C00115000,2025-12-26 00:00:00,121.55,0.67793
2025-12-27,AMZN,CALL,2026-08-21,120.0,115.25,117.7,110.44,0,1318,0.49292,0.97261,0.00068,-0.02321,0.11846,99,416,AMZN260821C00120000,2025-12-26 00:00:00,116.47,0.71526
2025-12-27,AMZN,CALL,2026-08-21,125.0,110.55,113.95,112.68,0,14,0.51243,0.96115,0.00087,-0.02811,0.158,219,219,AMZN260821C00125000,2025-12-26 00:00:00,112.25,0.72556
2025-12-27,AMZN,CALL,2026-08-21,130.0,105.85,109.2,108.09,0,90,0.49292,0.95723,0.00098,-0.02917,0.17081,226,230,AMZN260821C00130000,2025-12-26 00:00:00,107.53,0.75066
2025-12-27,AMZN,CALL,2026-08-21,135.0,100.85,104.6,101.45,0,13,0.4734,0.95308,0.0011,-0.03016,0.18404,222,217,AMZN260821C00135000,2025-12-26 00:00:00,102.72,0.77541
2025-12-27,AMZN,CALL,2026-08-21,140.0,96.5,99.9,89.23,0,74,0.46365,0.94583,0.00126,-0.03225,0.20638,221,225,AMZN260821C00140000,2025-12-26 00:00:00,98.20,0.79420
2025-12-27,AMZN,CALL,2026-08-21,145.0,91.9,95.3,89.89,0,29,0.45389,0.93779,0.00144,-0.03435,0.23008,216,192,AMZN260821C00145000,2025-12-26 00:00:00,93.60,0.81158
2025-12-27,AMZN,CALL,2026-08-21,150.0,87.35,89.85,89.22,0,60,0.42462,0.93563,0.00158,-0.03394,0.23629,69,229,AMZN260821C00150000,2025-12-26 00:00:00,88.60,0.84075
2025-12-27,AMZN,CALL,2026-08-21,155.0,82.85,86.3,81.36,0,30,0.43438,0.91913,0.00184,-0.03855,0.28142,210,228,AMZN260821C00155000,2025-12-26 00:00:00,84.57,0.84169
2025-12-27,AMZN,CALL,2026-08-21,160.0,79.6,80.55,72.05,0,49,0.42462,0.90838,0.00206,-0.04063,0.30897,23,15,AMZN260821C00160000,2025-12-26 00:00:00,80.07,0.85419
2025-12-27,AMZN,CALL,2026-08-21,360.0,2.07,2.16,2.15,1,100,0.33682,0.08319,0.00242,-0.02206,0.28749,8,5,AMZN260821C00360000,2025-12-26 00:00:00,2.12,0.11203
2025-12-27,AMZN,CALL,2026-08-21,165.0,75.25,76.15,67.5,0,47,0.41487,0.89658,0.00231,-0.04266,0.33768,21,16,AMZN260821C00165000,2025-12-26 00:00:00,75.70,0.86481
2025-12-27,AMZN,CALL,2026-08-21,175.0,66.8,67.7,67.66,0,61,0.39536,0.86953,0.00286,-0.04653,0.3982,37,38,AMZN260821C00175000,2025-12-26 00:00:00,67.25,0.87983
2025-12-27,AMZN,CALL,2026-08-21,180.0,62.75,63.6,59.2,0,156,0.3856,0.85409,0.00316,-0.04833,0.42975,41,38,AMZN260821C00180000,2025-12-26 00:00:00,63.17,0.88391
2025-12-27,AMZN,CALL,2026-08-21,185.0,58.75,59.6,58.56,4,100,0.3856,0.83301,0.00346,-0.05145,0.4697,54,55,AMZN260821C00185000,2025-12-26 00:00:00,59.17,0.87608
2025-12-27,AMZN,CALL,2026-08-21,190.0,54.9,55.7,53.02,0,100,0.37584,0.81471,0.00379,-0.05299,0.50168,40,48,AMZN260821C00190000,2025-12-26 00:00:00,55.30,0.87476
2025-12-27,AMZN,CALL,2026-08-21,195.0,51.2,52.0,51.1,1,41,0.37584,0.79097,0.00407,-0.05578,0.53966,56,29,AMZN260821C00195000,2025-12-26 00:00:00,51.60,0.86132
2025-12-27,AMZN,CALL,2026-08-21,200.0,47.6,48.2,47.7,5,1062,0.36609,0.76966,0.00442,-0.05695,0.57059,73,84,AMZN260821C00200000,2025-12-26 00:00:00,47.90,0.85428
2025-12-27,AMZN,CALL,2026-08-21,205.0,44.15,44.9,37.76,0,169,0.36609,0.74351,0.00469,-0.05929,0.60475,48,46,AMZN260821C00205000,2025-12-26 00:00:00,44.52,0.83550
2025-12-27,AMZN,CALL,2026-08-21,210.0,40.85,41.6,37.9,0,428,0.35633,0.71917,0.00504,-0.05996,0.63295,47,50,AMZN260821C00210000,2025-12-26 00:00:00,41.23,0.82252
2025-12-27,AMZN,CALL,2026-08-21,215.0,37.7,38.4,38.0,1,199,0.35633,0.69097,0.00527,-0.06174,0.6615,101,143,AMZN260821C00215000,2025-12-26 00:00:00,38.05,0.79884
2025-12-27,AMZN,CALL,2026-08-21,220.0,34.7,35.4,35.15,2,552,0.35633,0.66229,0.00546,-0.0632,0.68619,95,153,AMZN260821C00220000,2025-12-26 00:00:00,35.05,0.77343
2025-12-27,AMZN,CALL,2026-08-21,170.0,71.0,71.9,71.25,1,41,0.40511,0.88366,0.00257,-0.04463,0.36746,60,39,AMZN260821C00170000,2025-12-26 00:00:00,71.45,0.87341
2025-12-27,AMZN,CALL,2026-08-21,370.0,1.71,1.85,1.78,2,162,0.33682,0.06882,0.0021,-0.01903,0.24881,10,1,AMZN260821C00370000,2025-12-26 00:00:00,1.78,0.09304
