snapshot_date,symbol,option_type,expiration_date,strike,bid,ask,last_price,volume,open_interest,implied_volatility,delta,gamma,theta,vega,ask_size,bid_size,contract_id,date,mark,rho
2025-12-27,AMZN,PUT,2026-01-30,125.0,0.0,0.13,0.06,3,3,0.65876,-0.00078,6e-05,-0.00181,0.00194,40,0,AMZN260130P00125000,2025-12-26 00:00:00,0.01,-0.00019
2025-12-27,AMZN,PUT,2026-01-30,245.0,13.85,15.85,14.24,2,33,0.25877,-0.71526,0.01821,-0.07227,0.24434,25,51,AMZN260130P00245000,2025-12-26 00:00:00,14.85,-0.17367
2025-12-27,AMZN,PUT,2026-01-30,250.0,16.65,20.15,0.0,0,29,0.24902,-0.80405,0.01542,-0.05034,0.1991,69,331,AMZN260130P00250000,2025-12-26 00:00:00,18.40,-0.19700
2025-12-27,AMZN,PUT,2026-01-30,255.0,22.15,24.75,22.5,58,47,0.28804,-0.82918,0.01224,-0.05364,0.18277,19,56,AMZN260130P00255000,2025-12-26 00:00:00,23.45,-0.20733
2025-12-27,AMZN,PUT,2026-01-30,260.0,26.3,29.5,27.21,80,0,0.2978,-0.87021,0.00985,-0.04177,0.15215,113,245,AMZN260130P00260000,2025-12-26 00:00:00,27.90,-0.22079
2025-12-27,AMZN,PUT,2026-01-30,265.0,30.8,34.4,32.29,26,0,0.30755,-0.90124,0.00785,-0.03087,0.12522,165,166,AMZN260130P00265000,2025-12-26 00:00:00,32.60,-0.23216
2025-12-27,AMZN,PUT,2026-01-30,270.0,35.65,39.5,37.53,4,0,0.34658,-0.90428,0.00681,-0.03587,0.12238,150,152,AMZN260130P00270000,2025-12-26 00:00:00,37.58,-0.23769
2025-12-27,AMZN,PUT,2026-01-30,275.0,40.65,44.5,0.0,0,0,0.37584,-0.91206,0.0059,-0.03631,0.11493,150,155,AMZN260130P00275000,2025-12-26 00:00:00,42.58,-0.24418
2025-12-27,AMZN,PUT,2026-01-30,280.0,45.8,49.4,0.0,0,0,0.41487,-0.91229,0.00533,-0.04208,0.11471,151,164,AMZN260130P00280000,2025-12-26 00:00:00,47.60,-0.24910
2025-12-27,AMZN,PUT,2026-01-30,285.0,50.7,54.5,0.0,0,0,0.44414,-0.91707,0.00478,-0.04327,0.10999,150,162,AMZN260130P00285000,2025-12-26 00:00:00,52.60,-0.25494
2025-12-27,AMZN,PUT,2026-01-30,290.0,55.65,59.5,0.0,0,0,0.4734,-0.9207,0.00433,-0.04482,0.10633,151,154,AMZN260130P00290000,2025-12-26 00:00:00,57.58,-0.26054
2025-12-27,AMZN,PUT,2026-01-30,295.0,60.65,64.5,0.0,0,0,0.50267,-0.92346,0.00397,-0.04667,0.10351,150,155,AMZN260130P00295000,2025-12-26 00:00:00,62.58,-0.26595
2025-12-27,AMZN,PUT,2026-01-30,300.0,65.8,69.55,0.0,0,0,0.53194,-0.92554,0.00368,-0.04882,0.10136,162,152,AMZN260130P00300000,2025-12-26 00:00:00,67.67,-0.27121
2025-12-27,AMZN,PUT,2026-01-30,305.0,70.65,74.55,0.0,0,0,0.56121,-0.92708,0.00343,-0.05124,0.09976,165,155,AMZN260130P00305000,2025-12-26 00:00:00,72.60,-0.27637
2025-12-27,AMZN,PUT,2026-01-30,310.0,75.8,79.55,0.0,0,0,0.59047,-0.92818,0.00322,-0.05391,0.0986,165,160,AMZN260130P00310000,2025-12-26 00:00:00,77.67,-0.28142
2025-12-27,AMZN,PUT,2026-01-30,315.0,80.65,84.55,0.0,0,0,0.60999,-0.93246,0.00297,-0.0521,0.09405,164,155,AMZN260130P00315000,2025-12-26 00:00:00,82.60,-0.28711
2025-12-27,AMZN,PUT,2026-01-30,320.0,85.8,89.55,0.0,0,0,0.63925,-0.93276,0.00283,-0.05523,0.09373,160,150,AMZN260130P00320000,2025-12-26 00:00:00,87.67,-0.29200
2025-12-27,AMZN,PUT,2026-01-30,325.0,90.8,94.5,0.0,0,0,0.66852,-0.93282,0.0027,-0.05857,0.09366,150,151,AMZN260130P00325000,2025-12-26 00:00:00,92.65,-0.29684
2025-12-27,AMZN,PUT,2026-01-30,330.0,95.8,99.5,0.0,0,0,0.68803,-0.93579,0.00254,-0.05745,0.09043,150,151,AMZN260130P00330000,2025-12-26 00:00:00,97.65,-0.30225
2025-12-27,AMZN,PUT,2026-01-30,335.0,100.8,104.5,0.0,0,0,0.7173,-0.93539,0.00244,-0.06119,0.09087,150,151,AMZN260130P00335000,2025-12-26 00:00:00,102.65,-0.30699
2025-12-27,AMZN,PUT,2026-01-30,240.0,10.6,11.1,10.58,15,124,0.23926,-0.63427,0.02183,-0.07678,0.27082,51,45,AMZN260130P00240000,2025-12-26 00:00:00,10.85,-0.15177
2025-12-27,AMZN,PUT,2026-01-30,340.0,105.8,109.55,0.0,0,0,0.74657,-0.93485,0.00236,-0.06513,0.09146,163,151,AMZN260130P00340000,2025-12-26 00:00:00,107.67,-0.31171
2025-12-27,AMZN,PUT,2026-01-30,235.0,7.7,8.0,7.75,227,226,0.23926,-0.52354,0.02312,-0.0851,0.28675,20,32,AMZN260130P00235000,2025-12-26 00:00:00,7.85,-0.12417
2025-12-27,AMZN,PUT,2026-01-30,225.0,3.55,3.75,3.7,250,604,0.24902,-0.30497,0.01954,-0.08228,0.2522,102,27,AMZN260130P00225000,2025-12-26 00:00:00,3.65,-0.07149
2025-12-27,AMZN,PUT,2026-01-30,130.0,0.0,0.14,0.0,0,0,0.61974,-0.00083,6e-05,-0.0018,0.00205,86,0,AMZN260130P00130000,2025-12-26 00:00:00,0.01,-0.00020
2025-12-27,AMZN,PUT,2026-01-30,135.0,0.0,0.14,0.0,0,0,0.58072,-0.00087,7e-05,-0.00174,0.00212,26,0,AMZN260130P00135000,2025-12-26 00:00:00,0.01,-0.00020
2025-12-27,AMZN,PUT,2026-01-30,140.0,0.0,0.15,0.0,0,0,0.54169,-0.00088,8e-05,-0.00164,0.00215,24,0,AMZN260130P00140000,2025-12-26 00:00:00,0.01,-0.00020
2025-12-27,AMZN,PUT,2026-01-30,145.0,0.0,0.16,0.0,0,2,0.51243,-0.00104,9e-05,-0.00182,0.00252,22,0,AMZN260130P00145000,2025-12-26 00:00:00,0.01,-0.00024
2025-12-27,AMZN,PUT,2026-01-30,150.0,0.0,0.17,0.0,0,0,0.4734,-0.00101,0.0001,-0.00163,0.00245,23,0,AMZN260130P00150000,2025-12-26 00:00:00,0.01,-0.00023
2025-12-27,AMZN,PUT,2026-01-30,155.0,0.0,0.18,0.0,0,0,0.44414,-0.00117,0.00012,-0.00175,0.0028,21,0,AMZN260130P00155000,2025-12-26 00:00:00,0.01,-0.00027
