snapshot_date,symbol,option_type,expiration_date,strike,bid,ask,last_price,volume,open_interest,implied_volatility,delta,gamma,theta,vega,ask_size,bid_size,contract_id,date,mark,rho
2025-12-27,AMZN,PUT,2026-09-18,105.0,0.51,0.68,0.57,6,660,0.49292,-0.01528,0.00039,-0.00666,0.07637,63,34,AMZN260918P00105000,2025-12-26 00:00:00,0.59,-0.03037
2025-12-27,AMZN,PUT,2026-09-18,240.0,27.0,27.25,27.2,1,1097,0.33682,-0.4499,0.00592,-0.03659,0.78564,145,50,AMZN260918P00240000,2025-12-26 00:00:00,27.12,-0.96098
2025-12-27,AMZN,PUT,2026-09-18,245.0,29.75,30.0,0.0,0,1435,0.33682,-0.47839,0.00596,-0.03597,0.79073,91,16,AMZN260918P00245000,2025-12-26 00:00:00,29.88,-1.02977
2025-12-27,AMZN,PUT,2026-09-18,250.0,32.7,32.9,0.0,0,1423,0.33682,-0.50641,0.00597,-0.03509,0.79179,73,33,AMZN260918P00250000,2025-12-26 00:00:00,32.80,-1.09875
2025-12-27,AMZN,PUT,2026-09-18,255.0,35.75,36.0,0.0,0,486,0.33682,-0.53384,0.00595,-0.03398,0.78904,71,14,AMZN260918P00255000,2025-12-26 00:00:00,35.88,-1.16767
2025-12-27,AMZN,PUT,2026-09-18,260.0,38.95,39.25,0.0,0,152,0.33682,-0.56059,0.0059,-0.03264,0.78274,44,18,AMZN260918P00260000,2025-12-26 00:00:00,39.10,-1.23634
2025-12-27,AMZN,PUT,2026-09-18,265.0,42.3,42.6,0.0,0,131,0.33682,-0.58656,0.00583,-0.0311,0.77317,55,5,AMZN260918P00265000,2025-12-26 00:00:00,42.45,-1.30455
2025-12-27,AMZN,PUT,2026-09-18,270.0,45.55,46.4,0.0,0,1481,0.33682,-0.61169,0.00573,-0.02938,0.76065,120,141,AMZN260918P00270000,2025-12-26 00:00:00,45.97,-1.37214
2025-12-27,AMZN,PUT,2026-09-18,275.0,49.2,50.1,0.0,0,65,0.33682,-0.6359,0.00562,-0.02751,0.74548,38,46,AMZN260918P00275000,2025-12-26 00:00:00,49.65,-1.43897
2025-12-27,AMZN,PUT,2026-09-18,280.0,53.0,53.95,0.0,0,230,0.33682,-0.65917,0.00549,-0.0255,0.72799,38,41,AMZN260918P00280000,2025-12-26 00:00:00,53.48,-1.50491
