snapshot_date,symbol,option_type,expiration_date,strike,bid,ask,last_price,volume,open_interest,implied_volatility,delta,gamma,theta,vega,ask_size,bid_size,contract_id,date,mark,rho
2025-12-27,AMZN,PUT,2026-12-18,85.0,0.41,0.55,0.5,6,1377,0.51243,-0.01046,0.00024,-0.00428,0.06375,50,75,AMZN261218P00085000,2025-12-26 00:00:00,0.48,-0.02866
2025-12-27,AMZN,PUT,2026-12-18,235.0,27.8,28.15,27.99,4,604,0.33682,-0.40455,0.005,-0.0299,0.89101,73,55,AMZN261218P00235000,2025-12-26 00:00:00,27.98,-1.18993
2025-12-27,AMZN,PUT,2026-12-18,240.0,30.45,30.75,30.45,11,1223,0.33682,-0.42921,0.00507,-0.02963,0.90292,100,56,AMZN261218P00240000,2025-12-26 00:00:00,30.60,-1.27192
2025-12-27,AMZN,PUT,2026-12-18,245.0,33.2,33.5,33.2,9,428,0.33682,-0.45364,0.00512,-0.02917,0.9112,104,2,AMZN261218P00245000,2025-12-26 00:00:00,33.35,-1.35454
2025-12-27,AMZN,PUT,2026-12-18,250.0,36.05,36.35,36.0,2,2766,0.33682,-0.47774,0.00514,-0.02855,0.91597,84,70,AMZN261218P00250000,2025-12-26 00:00:00,36.20,-1.43756
2025-12-27,AMZN,PUT,2026-12-18,255.0,39.05,39.35,0.0,0,201,0.33682,-0.50144,0.00515,-0.02777,0.91739,86,49,AMZN261218P00255000,2025-12-26 00:00:00,39.20,-1.52075
2025-12-27,AMZN,PUT,2026-12-18,260.0,42.2,42.5,0.0,0,528,0.33682,-0.52468,0.00514,-0.02684,0.91564,48,25,AMZN261218P00260000,2025-12-26 00:00:00,42.35,-1.60394
2025-12-27,AMZN,PUT,2026-12-18,265.0,45.45,45.75,45.45,1,324,0.33682,-0.5474,0.00511,-0.02577,0.91092,82,39,AMZN261218P00265000,2025-12-26 00:00:00,45.60,-1.68695
2025-12-27,AMZN,PUT,2026-12-18,270.0,48.8,49.15,0.0,0,1212,0.34658,-0.56386,0.00494,-0.02596,0.90562,59,49,AMZN261218P00270000,2025-12-26 00:00:00,48.97,-1.76532
2025-12-27,AMZN,PUT,2026-12-18,275.0,52.35,52.65,0.0,0,172,0.34658,-0.58484,0.00489,-0.0247,0.89657,39,28,AMZN261218P00275000,2025-12-26 00:00:00,52.50,-1.84617
2025-12-27,AMZN,PUT,2026-12-18,280.0,55.95,56.3,0.0,0,180,0.34658,-0.60521,0.00483,-0.02333,0.88531,70,39,AMZN261218P00280000,2025-12-26 00:00:00,56.12,-1.92648
2025-12-27,AMZN,PUT,2026-12-18,285.0,59.7,60.05,0.0,0,16,0.34658,-0.62495,0.00476,-0.02187,0.87203,9,24,AMZN261218P00285000,2025-12-26 00:00:00,59.88,-2.00617
2025-12-27,AMZN,PUT,2026-12-18,230.0,25.45,25.7,25.5,49,2223,0.34658,-0.37941,0.00478,-0.0311,0.87516,77,58,AMZN261218P00230000,2025-12-26 00:00:00,25.57,-1.11638
2025-12-27,AMZN,PUT,2026-12-18,290.0,63.55,63.95,0.0,0,118,0.34658,-0.64403,0.00468,-0.02034,0.85694,10,22,AMZN261218P00290000,2025-12-26 00:00:00,63.75,-2.08514
2025-12-27,AMZN,PUT,2026-12-18,300.0,71.6,71.8,0.0,0,887,0.35633,-0.67214,0.00441,-0.01871,0.83061,1,5,AMZN261218P00300000,2025-12-26 00:00:00,71.70,-2.23027
2025-12-27,AMZN,PUT,2026-12-18,305.0,75.75,76.1,0.0,0,23,0.35633,-0.6889,0.00431,-0.01704,0.81253,9,26,AMZN261218P00305000,2025-12-26 00:00:00,75.92,-2.30587
2025-12-27,AMZN,PUT,2026-12-18,310.0,80.05,80.4,0.0,0,223,0.36609,-0.69672,0.00415,-0.01704,0.80347,10,18,AMZN261218P00310000,2025-12-26 00:00:00,80.22,-2.36938
2025-12-27,AMZN,PUT,2026-12-18,315.0,84.4,84.75,0.0,0,235,0.37584,-0.70372,0.004,-0.01706,0.79501,7,14,AMZN261218P00315000,2025-12-26 00:00:00,84.58,-2.43135
2025-12-27,AMZN,PUT,2026-12-18,320.0,88.35,89.6,0.0,0,348,0.37584,-0.7182,0.00391,-0.01535,0.77649,23,52,AMZN261218P00320000,2025-12-26 00:00:00,88.97,-2.50313
2025-12-27,AMZN,PUT,2026-12-18,325.0,92.85,94.15,0.0,0,54,0.3856,-0.72375,0.00377,-0.0154,0.76901,22,95,AMZN261218P00325000,2025-12-26 00:00:00,93.50,-2.56240
2025-12-27,AMZN,PUT,2026-12-18,330.0,97.4,98.85,98.1,1,47,0.39536,-0.7287,0.00365,-0.01548,0.76217,24,149,AMZN261218P00330000,2025-12-26 00:00:00,98.12,-2.62052
2025-12-27,AMZN,PUT,2026-12-18,340.0,106.8,108.35,0.0,0,1,0.40511,-0.74512,0.00345,-0.0139,0.73824,5,242,AMZN261218P00340000,2025-12-26 00:00:00,107.57,-2.74510
