snapshot_date,symbol,option_type,expiration_date,strike,bid,ask,last_price,volume,open_interest,implied_volatility,delta,gamma,theta,vega,ask_size,bid_size,contract_id,date,mark,rho
2025-12-27,AMZN,CALL,2026-04-17,110.0,122.25,125.9,115.09,0,5,0.64901,0.98907,0.00034,-0.02131,0.03709,151,153,AMZN260417C00110000,2025-12-26 00:00:00,124.08,0.32491
2025-12-27,AMZN,CALL,2026-04-17,240.0,13.85,14.0,14.13,91,2447,0.31731,0.48855,0.00976,-0.08268,0.51363,33,123,AMZN260417C00240000,2025-12-26 00:00:00,13.93,0.30513
2025-12-27,AMZN,CALL,2026-04-17,245.0,11.8,11.9,11.83,1349,3318,0.30755,0.43796,0.00995,-0.07869,0.50762,39,79,AMZN260417C00245000,2025-12-26 00:00:00,11.85,0.27657
2025-12-27,AMZN,CALL,2026-04-17,250.0,9.95,10.1,10.03,1432,3387,0.30755,0.39177,0.0097,-0.07603,0.49482,62,121,AMZN260417C00250000,2025-12-26 00:00:00,10.02,0.24892
2025-12-27,AMZN,CALL,2026-04-17,255.0,8.35,8.45,8.48,46,1740,0.30755,0.34792,0.00933,-0.07259,0.47604,37,86,AMZN260417C00255000,2025-12-26 00:00:00,8.40,0.22230
2025-12-27,AMZN,CALL,2026-04-17,260.0,6.95,7.1,7.15,116,3167,0.30755,0.3068,0.00887,-0.06851,0.45234,75,102,AMZN260417C00260000,2025-12-26 00:00:00,7.03,0.19703
2025-12-27,AMZN,CALL,2026-04-17,265.0,5.8,5.9,5.94,6,1968,0.30755,0.2687,0.00833,-0.06397,0.42485,72,62,AMZN260417C00265000,2025-12-26 00:00:00,5.85,0.17338
2025-12-27,AMZN,CALL,2026-04-17,270.0,4.8,4.9,4.95,14,3978,0.30755,0.23378,0.00774,-0.05911,0.39467,57,85,AMZN260417C00270000,2025-12-26 00:00:00,4.85,0.15149
2025-12-27,AMZN,CALL,2026-04-17,275.0,3.95,4.05,4.1,85,2462,0.30755,0.20209,0.00711,-0.05409,0.36286,52,131,AMZN260417C00275000,2025-12-26 00:00:00,4.00,0.13148
2025-12-27,AMZN,CALL,2026-04-17,280.0,3.25,3.35,3.3,164,2154,0.30755,0.17363,0.00647,-0.04904,0.33036,81,118,AMZN260417C00280000,2025-12-26 00:00:00,3.30,0.11337
2025-12-27,AMZN,CALL,2026-04-17,285.0,2.63,2.84,2.79,4,1637,0.30755,0.14828,0.00584,-0.04408,0.29802,81,90,AMZN260417C00285000,2025-12-26 00:00:00,2.73,0.09715
2025-12-27,AMZN,CALL,2026-04-17,290.0,2.23,2.36,2.3,26,1934,0.30755,0.12592,0.00522,-0.03928,0.2665,38,5,AMZN260417C00290000,2025-12-26 00:00:00,2.29,0.08276
2025-12-27,AMZN,CALL,2026-04-17,295.0,1.84,1.9,1.86,2,251,0.30755,0.10634,0.00463,-0.03473,0.23636,9,7,AMZN260417C00295000,2025-12-26 00:00:00,1.87,0.07009
2025-12-27,AMZN,CALL,2026-04-17,300.0,1.52,1.57,1.57,276,9770,0.30755,0.08933,0.00408,-0.03048,0.208,23,39,AMZN260417C00300000,2025-12-26 00:00:00,1.54,0.05904
2025-12-27,AMZN,CALL,2026-04-17,305.0,1.26,1.31,1.3,1,288,0.30755,0.07466,0.00356,-0.02656,0.1817,10,11,AMZN260417C00305000,2025-12-26 00:00:00,1.29,0.04947
2025-12-27,AMZN,CALL,2026-04-17,310.0,1.04,1.06,1.09,8,2490,0.30755,0.0621,0.00309,-0.02298,0.15762,1,22,AMZN260417C00310000,2025-12-26 00:00:00,1.05,0.04124
