snapshot_date,symbol,option_type,expiration_date,strike,bid,ask,last_price,volume,open_interest,implied_volatility,delta,gamma,theta,vega,ask_size,bid_size,contract_id,date,mark,rho
2025-12-27,AMZN,CALL,2025-12-26,125.0,105.95,109.35,107.71,10,26,4.93183,0.99436,0.00027,-0.49549,0.00196,10,157,AMZN251226C00125000,2025-12-26 00:00:00,107.65,0.00339
2025-12-27,AMZN,CALL,2025-12-26,237.5,0.0,0.01,0.03,5543,19568,0.18073,0.01304,0.01526,-0.03722,0.00409,123,0,AMZN251226C00237500,2025-12-26 00:00:00,0.01,0.00008
2025-12-27,AMZN,CALL,2025-12-26,240.0,0.0,0.01,0.01,3939,17615,0.25877,0.01008,0.00852,-0.04248,0.00327,350,0,AMZN251226C00240000,2025-12-26 00:00:00,0.01,0.00006
2025-12-27,AMZN,CALL,2025-12-26,242.5,0.0,0.01,0.01,665,3584,0.32707,0.00733,0.0051,-0.04058,0.00247,27,0,AMZN251226C00242500,2025-12-26 00:00:00,0.01,0.00005
2025-12-27,AMZN,CALL,2025-12-26,245.0,0.0,0.01,0.01,326,9313,0.39536,0.00601,0.00354,-0.04113,0.00207,186,0,AMZN251226C00245000,2025-12-26 00:00:00,0.01,0.00004
2025-12-27,AMZN,CALL,2025-12-26,247.5,0.0,0.01,0.01,30,867,0.46365,0.00529,0.00269,-0.043,0.00185,1,0,AMZN251226C00247500,2025-12-26 00:00:00,0.01,0.00003
2025-12-27,AMZN,CALL,2025-12-26,250.0,0.0,0.01,0.01,98,10480,0.53194,0.00486,0.00218,-0.04572,0.00171,445,0,AMZN251226C00250000,2025-12-26 00:00:00,0.01,0.00003
2025-12-27,AMZN,CALL,2025-12-26,252.5,0.0,0.01,0.01,6,1116,0.60023,0.00459,0.00184,-0.04908,0.00163,4,0,AMZN251226C00252500,2025-12-26 00:00:00,0.01,0.00003
2025-12-27,AMZN,CALL,2025-12-26,255.0,0.0,0.01,0.01,80,3900,0.65876,0.00395,0.00146,-0.04705,0.00143,35,0,AMZN251226C00255000,2025-12-26 00:00:00,0.01,0.00002
2025-12-27,AMZN,CALL,2025-12-26,260.0,0.0,0.01,0.01,47,3979,0.78559,0.00353,0.00111,-0.05077,0.00129,48,0,AMZN251226C00260000,2025-12-26 00:00:00,0.01,0.00002
2025-12-27,AMZN,CALL,2025-12-26,265.0,0.0,0.01,0.03,5,2160,0.90266,0.00306,0.00085,-0.05117,0.00113,7,0,AMZN251226C00265000,2025-12-26 00:00:00,0.01,0.00002
2025-12-27,AMZN,CALL,2025-12-26,270.0,0.0,0.01,0.01,0,2240,1.01973,0.00279,0.00069,-0.05326,0.00104,50,0,AMZN251226C00270000,2025-12-26 00:00:00,0.01,0.00002
2025-12-27,AMZN,CALL,2025-12-26,275.0,0.0,0.01,0.01,6,2743,1.12705,0.00245,0.00056,-0.05237,0.00093,5,0,AMZN251226C00275000,2025-12-26 00:00:00,0.01,0.00002
2025-12-27,AMZN,CALL,2025-12-26,280.0,0.0,0.01,0.01,2,2190,1.23436,0.00224,0.00047,-0.05285,0.00086,1,0,AMZN251226C00280000,2025-12-26 00:00:00,0.01,0.00001
2025-12-27,AMZN,CALL,2025-12-26,285.0,0.0,0.01,0.01,0,2918,1.34167,0.00211,0.00041,-0.05436,0.00081,1,0,AMZN251226C00285000,2025-12-26 00:00:00,0.01,0.00001
2025-12-27,AMZN,CALL,2025-12-26,290.0,0.0,0.01,0.02,4,3392,1.44899,0.00203,0.00036,-0.05672,0.00078,1,0,AMZN251226C00290000,2025-12-26 00:00:00,0.01,0.00001
2025-12-27,AMZN,CALL,2025-12-26,295.0,0.0,0.03,0.01,0,848,1.54655,0.00188,0.00032,-0.05633,0.00073,10,0,AMZN251226C00295000,2025-12-26 00:00:00,0.01,0.00001
