snapshot_date,symbol,option_type,expiration_date,strike,bid,ask,last_price,volume,open_interest,implied_volatility,delta,gamma,theta,vega,ask_size,bid_size,contract_id,date,mark,rho
2025-12-27,AMZN,CALL,2027-01-15,85.0,150.45,154.05,151.55,0,550,0.60023,0.97741,0.00037,-0.01747,0.12817,157,170,AMZN270115C00085000,2025-12-26 00:00:00,152.25,0.79137
2025-12-27,AMZN,CALL,2027-01-15,235.0,35.25,35.5,35.56,36,2799,0.34658,0.60104,0.00466,-0.05188,0.92198,60,89,AMZN270115C00235000,2025-12-26 00:00:00,35.38,1.09778
2025-12-27,AMZN,CALL,2027-01-15,240.0,32.9,33.15,33.3,20,3919,0.33682,0.57629,0.00487,-0.05102,0.93522,62,98,AMZN270115C00240000,2025-12-26 00:00:00,33.02,1.06947
2025-12-27,AMZN,CALL,2027-01-15,245.0,30.7,30.95,31.25,0,1505,0.33682,0.55283,0.00492,-0.05108,0.94433,80,96,AMZN270115C00245000,2025-12-26 00:00:00,30.82,1.03361
2025-12-27,AMZN,CALL,2027-01-15,250.0,28.6,28.85,28.72,772,14651,0.33682,0.52966,0.00495,-0.05099,0.95006,71,105,AMZN270115C00250000,2025-12-26 00:00:00,28.73,0.99730
2025-12-27,AMZN,CALL,2027-01-15,255.0,26.7,26.85,27.0,22,1348,0.33682,0.50685,0.00496,-0.05075,0.95256,69,5,AMZN270115C00255000,2025-12-26 00:00:00,26.77,0.96074
2025-12-27,AMZN,CALL,2027-01-15,260.0,24.7,25.0,25.0,11,4577,0.33682,0.48446,0.00496,-0.05038,0.95197,81,118,AMZN270115C00260000,2025-12-26 00:00:00,24.85,0.92413
2025-12-27,AMZN,CALL,2027-01-15,265.0,22.95,23.2,23.15,10,2186,0.33682,0.46254,0.00494,-0.04988,0.94849,68,116,AMZN270115C00265000,2025-12-26 00:00:00,23.07,0.88763
2025-12-27,AMZN,CALL,2027-01-15,270.0,21.3,21.55,21.6,18,5452,0.33682,0.44115,0.00491,-0.04927,0.94231,68,115,AMZN270115C00270000,2025-12-26 00:00:00,21.43,0.85141
2025-12-27,AMZN,CALL,2027-01-15,275.0,19.75,20.0,20.05,13,3777,0.32707,0.414,0.00499,-0.04718,0.93047,68,105,AMZN270115C00275000,2025-12-26 00:00:00,19.88,0.80971
2025-12-27,AMZN,CALL,2027-01-15,280.0,18.3,18.55,18.6,84,5620,0.32707,0.39323,0.00492,-0.04632,0.91837,69,124,AMZN270115C00280000,2025-12-26 00:00:00,18.43,0.77303
2025-12-27,AMZN,CALL,2027-01-15,285.0,16.95,17.2,17.23,1,2374,0.32707,0.37312,0.00485,-0.04537,0.9041,43,126,AMZN270115C00285000,2025-12-26 00:00:00,17.07,0.73707
2025-12-27,AMZN,CALL,2027-01-15,290.0,15.7,15.95,15.9,112,2166,0.32707,0.35369,0.00476,-0.04435,0.88788,68,122,AMZN270115C00290000,2025-12-26 00:00:00,15.82,0.70193
2025-12-27,AMZN,CALL,2027-01-15,295.0,14.55,14.8,14.78,1,1487,0.32707,0.33495,0.00466,-0.04326,0.86995,60,84,AMZN270115C00295000,2025-12-26 00:00:00,14.68,0.66769
2025-12-27,AMZN,CALL,2027-01-15,300.0,13.5,13.65,13.56,780,26778,0.32707,0.31693,0.00456,-0.04213,0.85053,54,78,AMZN270115C00300000,2025-12-26 00:00:00,13.57,0.63442
