snapshot_date,symbol,option_type,expiration_date,strike,bid,ask,last_price,volume,open_interest,implied_volatility,delta,gamma,theta,vega,ask_size,bid_size,contract_id,date,mark,rho
2025-12-27,AMZN,PUT,2026-07-17,115.0,0.45,0.51,0.51,5,1067,0.48316,-0.01425,0.00043,-0.0071,0.06284,65,40,AMZN260717P00115000,2025-12-26 00:00:00,0.48,-0.02108
2025-12-27,AMZN,PUT,2026-07-17,235.0,21.3,21.5,0.0,0,195,0.32707,-0.43587,0.00694,-0.04277,0.68283,121,23,AMZN260717P00235000,2025-12-26 00:00:00,21.40,-0.68248
2025-12-27,AMZN,PUT,2026-07-17,240.0,23.85,24.1,0.0,0,44,0.32707,-0.47005,0.00701,-0.04227,0.68984,46,11,AMZN260717P00240000,2025-12-26 00:00:00,23.98,-0.74168
2025-12-27,AMZN,PUT,2026-07-17,245.0,26.7,26.95,27.15,2,22,0.32707,-0.50375,0.00703,-0.04136,0.69176,103,27,AMZN260717P00245000,2025-12-26 00:00:00,26.82,-0.80116
2025-12-27,AMZN,PUT,2026-07-17,250.0,29.7,29.95,0.0,0,21,0.32707,-0.53674,0.007,-0.04006,0.68885,81,13,AMZN260717P00250000,2025-12-26 00:00:00,29.82,-0.86060
2025-12-27,AMZN,PUT,2026-07-17,255.0,32.35,33.1,0.0,0,1,0.31731,-0.57383,0.00713,-0.0366,0.67991,72,41,AMZN260717P00255000,2025-12-26 00:00:00,32.73,-0.92250
2025-12-27,AMZN,PUT,2026-07-17,260.0,35.95,36.65,0.0,0,2,0.32707,-0.59987,0.00681,-0.03643,0.66999,79,65,AMZN260717P00260000,2025-12-26 00:00:00,36.30,-0.97830
2025-12-27,AMZN,PUT,2026-07-17,265.0,39.45,40.2,0.0,0,2,0.32707,-0.62972,0.00666,-0.03418,0.65489,98,105,AMZN260717P00265000,2025-12-26 00:00:00,39.83,-1.03609
2025-12-27,AMZN,PUT,2026-07-17,270.0,43.15,43.9,0.0,0,1,0.32707,-0.65827,0.00647,-0.03169,0.63661,37,46,AMZN260717P00270000,2025-12-26 00:00:00,43.52,-1.09290
2025-12-27,AMZN,PUT,2026-07-17,275.0,46.95,47.75,0.0,0,1,0.32707,-0.68544,0.00626,-0.029,0.61563,39,44,AMZN260717P00275000,2025-12-26 00:00:00,47.35,-1.14861
2025-12-27,AMZN,PUT,2026-07-17,280.0,50.9,51.8,0.0,0,21,0.33682,-0.70317,0.00592,-0.02833,0.60001,37,38,AMZN260717P00280000,2025-12-26 00:00:00,51.35,-1.19596
2025-12-27,AMZN,PUT,2026-07-17,285.0,55.0,55.95,0.0,0,1,0.33682,-0.72708,0.00569,-0.02543,0.57644,32,37,AMZN260717P00285000,2025-12-26 00:00:00,55.48,-1.24851
2025-12-27,AMZN,PUT,2026-07-17,290.0,59.25,60.25,0.0,0,5,0.34658,-0.74122,0.00538,-0.02473,0.5611,33,37,AMZN260717P00290000,2025-12-26 00:00:00,59.75,-1.29198
2025-12-27,AMZN,PUT,2026-07-17,295.0,63.6,64.6,0.0,0,1,0.34658,-0.76216,0.00515,-0.02173,0.53641,24,30,AMZN260717P00295000,2025-12-26 00:00:00,64.10,-1.34156
2025-12-27,AMZN,PUT,2026-07-17,300.0,68.0,69.15,0.0,0,17,0.35633,-0.77331,0.00487,-0.02106,0.52227,26,35,AMZN260717P00300000,2025-12-26 00:00:00,68.58,-1.38175
2025-12-27,AMZN,PUT,2026-07-17,305.0,72.55,73.75,0.0,0,0,0.36609,-0.78324,0.00462,-0.02043,0.50907,20,51,AMZN260717P00305000,2025-12-26 00:00:00,73.15,-1.42054
2025-12-27,AMZN,PUT,2026-07-17,310.0,77.2,78.45,0.0,0,0,0.37584,-0.79209,0.0044,-0.01985,0.49682,5,104,AMZN260717P00310000,2025-12-26 00:00:00,77.83,-1.45812
2025-12-27,AMZN,PUT,2026-07-17,315.0,81.15,84.0,0.0,0,1,0.3856,-0.79998,0.00419,-0.01931,0.48549,291,291,AMZN260717P00315000,2025-12-26 00:00:00,82.58,-1.49461
2025-12-27,AMZN,PUT,2026-07-17,320.0,85.9,89.35,0.0,0,0,0.39536,-0.80703,0.004,-0.01882,0.47505,292,257,AMZN260717P00320000,2025-12-26 00:00:00,87.62,-1.53016
2025-12-27,AMZN,PUT,2026-07-17,325.0,90.7,94.35,0.0,0,0,0.41487,-0.8057,0.00382,-0.02082,0.47705,162,151,AMZN260717P00325000,2025-12-26 00:00:00,92.53,-1.55753
2025-12-27,AMZN,PUT,2026-07-17,230.0,18.85,19.05,19.24,1,627,0.32707,-0.40144,0.00682,-0.04283,0.67056,78,7,AMZN260717P00230000,2025-12-26 00:00:00,18.95,-0.62391
2025-12-27,AMZN,PUT,2026-07-17,330.0,95.65,99.35,0.0,0,0,0.42462,-0.81148,0.00367,-0.02044,0.4683,154,175,AMZN260717P00330000,2025-12-26 00:00:00,97.50,-1.59161
2025-12-27,AMZN,PUT,2026-07-17,225.0,16.65,16.85,16.7,15,930,0.32707,-0.36703,0.00664,-0.04245,0.65299,137,28,AMZN260717P00225000,2025-12-26 00:00:00,16.75,-0.56634
2025-12-27,AMZN,PUT,2026-07-17,215.0,12.75,12.95,12.81,1,72,0.33682,-0.30221,0.00597,-0.04189,0.60491,126,68,AMZN260717P00215000,2025-12-26 00:00:00,12.85,-0.46261
2025-12-27,AMZN,PUT,2026-07-17,120.0,0.55,0.61,0.57,1,3,0.4734,-0.01754,0.00053,-0.00829,0.07507,67,136,AMZN260717P00120000,2025-12-26 00:00:00,0.58,-0.02595
2025-12-27,AMZN,PUT,2026-07-17,125.0,0.66,0.72,0.0,0,86,0.46365,-0.02136,0.00064,-0.00957,0.08877,40,138,AMZN260717P00125000,2025-12-26 00:00:00,0.69,-0.03162
2025-12-27,AMZN,PUT,2026-07-17,130.0,0.8,0.85,0.0,0,24,0.44414,-0.02373,0.00073,-0.00998,0.097,28,54,AMZN260717P00130000,2025-12-26 00:00:00,0.82,-0.03498
2025-12-27,AMZN,PUT,2026-07-17,135.0,0.96,1.01,0.0,0,5,0.43438,-0.02853,0.00087,-0.01135,0.11317,34,21,AMZN260717P00135000,2025-12-26 00:00:00,0.98,-0.04207
2025-12-27,AMZN,PUT,2026-07-17,140.0,1.13,1.2,1.18,4,23,0.42462,-0.03405,0.00103,-0.0128,0.13099,17,14,AMZN260717P00140000,2025-12-26 00:00:00,1.17,-0.05022
2025-12-27,AMZN,PUT,2026-07-17,145.0,1.34,1.4,0.0,0,21,0.41487,-0.04036,0.00121,-0.01431,0.15053,36,38,AMZN260717P00145000,2025-12-26 00:00:00,1.37,-0.05955
2025-12-27,AMZN,PUT,2026-07-17,150.0,1.59,1.65,0.0,0,48,0.40511,-0.04756,0.00141,-0.01589,0.17184,31,37,AMZN260717P00150000,2025-12-26 00:00:00,1.62,-0.07017
2025-12-27,AMZN,PUT,2026-07-17,155.0,1.88,1.95,0.0,0,614,0.39536,-0.05574,0.00164,-0.01751,0.19495,34,44,AMZN260717P00155000,2025-12-26 00:00:00,1.92,-0.08225
2025-12-27,AMZN,PUT,2026-07-17,160.0,2.23,2.3,2.24,2,72,0.39536,-0.06892,0.00194,-0.02057,0.23006,6,17,AMZN260717P00160000,2025-12-26 00:00:00,2.26,-0.10221
