snapshot_date,symbol,option_type,expiration_date,strike,bid,ask,last_price,volume,open_interest,implied_volatility,delta,gamma,theta,vega,ask_size,bid_size,contract_id,date,mark,rho
2025-12-27,AMZN,CALL,2028-01-21,110.0,133.0,137.5,134.25,0,221,0.45389,0.94384,0.00074,-0.01975,0.37843,141,180,AMZN280121C00110000,2025-12-26 00:00:00,135.25,1.74317
2025-12-27,AMZN,CALL,2028-01-21,220.0,60.95,61.6,61.65,6,3316,0.36609,0.69553,0.00286,-0.03841,1.17126,1,17,AMZN280121C00220000,2025-12-26 00:00:00,61.28,2.08713
2025-12-27,AMZN,CALL,2028-01-21,230.0,56.15,57.7,56.55,30,4999,0.36609,0.66539,0.00297,-0.0393,1.21858,11,6,AMZN280121C00230000,2025-12-26 00:00:00,56.92,2.03359
2025-12-27,AMZN,CALL,2028-01-21,240.0,51.65,53.2,51.82,30,1528,0.36609,0.63549,0.00307,-0.03995,1.25726,13,28,AMZN280121C00240000,2025-12-26 00:00:00,52.42,1.97494
2025-12-27,AMZN,CALL,2028-01-21,250.0,47.5,48.5,47.75,29,4269,0.36609,0.60602,0.00314,-0.04038,1.28759,10,10,AMZN280121C00250000,2025-12-26 00:00:00,48.00,1.91235
2025-12-27,AMZN,CALL,2028-01-21,260.0,43.6,44.5,44.05,6,1263,0.35633,0.57362,0.00329,-0.03986,1.31221,2,30,AMZN280121C00260000,2025-12-26 00:00:00,44.05,1.85657
2025-12-27,AMZN,CALL,2028-01-21,270.0,40.0,40.55,40.15,1,701,0.35633,0.54459,0.00332,-0.03986,1.32666,1,30,AMZN280121C00270000,2025-12-26 00:00:00,40.27,1.78550
2025-12-27,AMZN,CALL,2028-01-21,210.0,66.1,67.65,66.25,10,1019,0.37584,0.72514,0.00265,-0.0379,1.11632,14,17,AMZN280121C00210000,2025-12-26 00:00:00,66.88,2.10895
2025-12-27,AMZN,CALL,2028-01-21,280.0,36.7,38.2,37.15,33,3135,0.35633,0.51639,0.00334,-0.03968,1.33388,1,5,AMZN280121C00280000,2025-12-26 00:00:00,37.45,1.71331
2025-12-27,AMZN,CALL,2028-01-21,300.0,30.85,32.35,31.24,14,2822,0.35633,0.46278,0.00333,-0.03888,1.3292,14,18,AMZN280121C00300000,2025-12-26 00:00:00,31.60,1.56836
2025-12-27,AMZN,CALL,2028-01-21,310.0,28.3,29.75,28.56,15,756,0.35633,0.43747,0.0033,-0.03828,1.31858,8,36,AMZN280121C00310000,2025-12-26 00:00:00,29.02,1.49675
2025-12-27,AMZN,CALL,2028-01-21,320.0,25.9,27.4,26.35,1,975,0.35633,0.41321,0.00327,-0.03758,1.3033,17,10,AMZN280121C00320000,2025-12-26 00:00:00,26.65,1.42632
2025-12-27,AMZN,CALL,2028-01-21,330.0,23.75,26.2,24.2,0,560,0.35633,0.39001,0.00322,-0.03679,1.28395,1,25,AMZN280121C00330000,2025-12-26 00:00:00,24.98,1.35741
2025-12-27,AMZN,CALL,2028-01-21,340.0,21.8,23.2,22.1,68,3799,0.34658,0.35896,0.00322,-0.0348,1.25069,17,30,AMZN280121C00340000,2025-12-26 00:00:00,22.50,1.27276
2025-12-27,AMZN,CALL,2028-01-21,350.0,19.95,20.5,20.2,2,985,0.34658,0.33748,0.00315,-0.03383,1.22264,1,39,AMZN280121C00350000,2025-12-26 00:00:00,20.23,1.20522
2025-12-27,AMZN,CALL,2028-01-21,290.0,33.65,35.15,34.08,1,720,0.35633,0.4891,0.00334,-0.03935,1.33451,1,12,AMZN280121C00290000,2025-12-26 00:00:00,34.40,1.64072
2025-12-27,AMZN,CALL,2028-01-21,200.0,71.1,72.45,72.1,24,1762,0.37584,0.75439,0.0025,-0.03652,1.05339,1,41,AMZN280121C00200000,2025-12-26 00:00:00,71.78,2.14600
2025-12-27,AMZN,CALL,2028-01-21,195.0,74.0,75.3,74.58,1,280,0.37584,0.76888,0.00242,-0.03573,1.01888,21,33,AMZN280121C00195000,2025-12-26 00:00:00,74.65,2.16127
2025-12-27,AMZN,CALL,2028-01-21,190.0,76.95,78.3,77.2,2,455,0.37584,0.78324,0.00233,-0.03489,0.9824,19,33,AMZN280121C00190000,2025-12-26 00:00:00,77.62,2.17412
2025-12-27,AMZN,CALL,2028-01-21,115.0,129.0,133.5,127.7,0,181,0.44414,0.9381,0.00082,-0.02068,0.40847,147,162,AMZN280121C00115000,2025-12-26 00:00:00,131.25,1.80226
2025-12-27,AMZN,CALL,2028-01-21,120.0,125.0,129.5,126.5,0,143,0.44414,0.92955,0.00091,-0.02212,0.45155,167,157,AMZN280121C00120000,2025-12-26 00:00:00,127.25,1.83855
2025-12-27,AMZN,CALL,2028-01-21,125.0,121.0,125.5,119.28,0,123,0.43438,0.92307,0.00099,-0.02299,0.48297,122,148,AMZN280121C00125000,2025-12-26 00:00:00,123.25,1.89294
2025-12-27,AMZN,CALL,2028-01-21,130.0,118.55,120.1,119.6,1,159,0.42462,0.91626,0.00108,-0.02383,0.5149,2,19,AMZN280121C00130000,2025-12-26 00:00:00,119.32,1.94554
2025-12-27,AMZN,CALL,2028-01-21,135.0,114.65,117.2,115.68,1,74,0.43438,0.90369,0.00117,-0.02579,0.57131,1,14,AMZN280121C00135000,2025-12-26 00:00:00,115.93,1.94750
2025-12-27,AMZN,CALL,2028-01-21,140.0,110.85,112.35,111.57,0,236,0.41487,0.89876,0.00128,-0.02598,0.59259,5,19,AMZN280121C00140000,2025-12-26 00:00:00,111.60,2.01938
2025-12-27,AMZN,CALL,2028-01-21,145.0,107.2,108.6,104.42,0,147,0.41487,0.88796,0.00137,-0.02731,0.63758,5,20,AMZN280121C00145000,2025-12-26 00:00:00,107.90,2.03857
2025-12-27,AMZN,CALL,2028-01-21,150.0,103.45,104.9,104.3,14,571,0.40511,0.87953,0.00148,-0.028,0.67124,13,19,AMZN280121C00150000,2025-12-26 00:00:00,104.18,2.08106
2025-12-27,AMZN,CALL,2028-01-21,155.0,99.85,101.3,100.85,4,77,0.40511,0.86788,0.00158,-0.02926,0.71587,18,21,AMZN280121C00155000,2025-12-26 00:00:00,100.57,2.09337
2025-12-27,AMZN,CALL,2028-01-21,160.0,96.35,97.8,97.05,5,328,0.39536,0.85858,0.00169,-0.02987,0.74995,17,25,AMZN280121C00160000,2025-12-26 00:00:00,97.07,2.13045
2025-12-27,AMZN,CALL,2028-01-21,165.0,92.9,94.3,94.0,0,156,0.39536,0.84611,0.00179,-0.03104,0.79363,7,15,AMZN280121C00165000,2025-12-26 00:00:00,93.60,2.13603
2025-12-27,AMZN,CALL,2028-01-21,170.0,89.55,90.95,90.54,4,354,0.39536,0.83333,0.00189,-0.03216,0.83611,20,24,AMZN280121C00170000,2025-12-26 00:00:00,90.25,2.13831
2025-12-27,AMZN,CALL,2028-01-21,175.0,86.25,87.7,86.65,0,182,0.3856,0.82263,0.00201,-0.03262,0.86999,10,12,AMZN280121C00175000,2025-12-26 00:00:00,86.97,2.16641
2025-12-27,AMZN,CALL,2028-01-21,180.0,83.1,84.45,84.1,13,347,0.3856,0.80912,0.00211,-0.03364,0.91066,10,18,AMZN280121C00180000,2025-12-26 00:00:00,83.78,2.16234
2025-12-27,AMZN,CALL,2028-01-21,185.0,79.95,81.3,80.8,6,311,0.3856,0.7954,0.0022,-0.0346,0.94969,8,19,AMZN280121C00185000,2025-12-26 00:00:00,80.62,2.15540
2025-12-27,AMZN,CALL,2028-01-21,360.0,18.3,19.7,18.7,7,369,0.34658,0.3171,0.00307,-0.03281,1.19211,18,30,AMZN280121C00360000,2025-12-26 00:00:00,19.00,1.14009
2025-12-27,AMZN,CALL,2028-01-21,370.0,16.7,18.1,17.06,33,2419,0.34658,0.29779,0.00299,-0.03177,1.15961,20,30,AMZN280121C00370000,2025-12-26 00:00:00,17.40,1.07749
