trade_id,symbol,entry_date,entry_price,exit_date,exit_price,quantity,side,initial_stop_loss,final_stop_loss,take_profit,pl,pl_pct,security_pl,fx_pl,entry_fx_rate,exit_fx_rate,security_currency,duration_days,entry_equity,entry_capital_available,entry_capital_required,concurrent_positions,competing_signals,entry_reason,exit_reason,commission_paid,partial_exits
T000134,SHOP,2017-07-03,8.6,2017-08-10,8.84,7004.656160704765,LONG,7.977569508977631,7.977569508977631,,1675.117478569145,2.7807375221627617,1675.117478569145,0.0,1.0,1.0,GBP,38,0.0,87198.23147100658,60240.04298206098,0,TMUS,AlphaTrend signal + Volume aligned,Price < EMA(50),6.0,0
T000136,SHOP,2017-12-12,10.14,2018-02-12,12.794,6541.344250917014,LONG,9.469602083908201,9.469602083908201,,17354.727641933754,26.16452423412332,17354.727641933754,0.0,1.0,1.0,GBP,62,0.0,87706.07108507674,66329.23070429852,0,,AlphaTrend signal + Volume aligned,Vulnerability score swap (score: 50.0) for SCMN,6.0,0
T000137,SHOP,2018-02-22,13.418,2018-03-28,12.16,5181.792016965603,LONG,12.404250332095218,12.404250332095218,,-6524.694357342723,-9.384095249541625,-6524.694357342723,0.0,1.0,1.0,GBP,34,0.0,105060.7987270105,69529.28528364445,0,,AlphaTrend signal + Volume aligned,Stop loss hit,6.0,0
T000139,SHOP,2018-07-16,16.535,2018-07-30,14.808,6737.0425181138635,LONG,15.672232157057548,15.672232157057548,,-11640.872428782644,-10.449897783524518,-11640.872428782644,0.0,1.0,1.0,GBP,14,0.0,116250.07282329361,111396.99803701273,0,,AlphaTrend signal + Volume aligned,Stop loss hit,6.0,0
T000140,SHOP,2018-08-16,13.916,2018-10-04,14.891,5375.456835195232,LONG,12.94297385913702,12.94297385913702,,5235.07041431535,6.998302786703245,5235.07041431535,0.0,1.0,1.0,GBP,49,0.0,104609.20039451096,74804.85731857685,1,"CSCO,SNX",AlphaTrend signal + Volume aligned,Price < EMA(50),6.0,0
T000146,SHOP,2019-12-02,33.084,2020-02-07,47.869,2896.9260517169223,LONG,31.0307251071901,31.0307251071901,,42825.051674634684,44.683015473005455,42825.051674634684,0.0,1.0,1.0,GBP,67,0.0,118963.71056634556,95841.90149500266,0,,AlphaTrend signal + Volume aligned,Vulnerability score swap (score: 45.0) for BA,6.0,0
T000156,SHOP,2021-06-01,125.156,2021-08-05,154.555,1291.3861296994685,LONG,117.19291251580228,117.19291251580228,,37959.46082703467,23.486172320630526,37959.46082703467,0.0,1.0,1.0,GBP,65,0.0,205668.41453352763,161624.7224486667,2,"AMZN,NVDA",AlphaTrend signal + Volume aligned,Vulnerability score swap (score: 47.0) for BA,6.0,0
T000157,SHOP,2021-10-29,146.673,2021-12-06,142.812,1413.825019102368,LONG,138.057086712681,138.057086712681,,-5464.778398754229,-2.6352797083561774,-5464.778398754229,0.0,1.0,1.0,GBP,38,0.0,243627.8753605623,207369.95702680163,0,SNX,AlphaTrend signal + Volume aligned,Price < EMA(50),6.0,0
T000169,SHOP,2022-08-25,34.34,2022-09-02,30.11,2102.5890119265027,LONG,30.334522987153136,30.334522987153136,,-8899.951520449114,-12.326306420295019,-8899.951520449114,0.0,1.0,1.0,GBP,8,0.0,84330.06565177241,72202.9066695561,1,,AlphaTrend signal + Volume aligned,Stop loss hit,6.0,0
T000176,SHOP,2023-12-13,73.86,2024-01-04,73.42,3816.3309476977247,LONG,70.16476061032446,70.16476061032446,,-1685.1856169869902,-0.597850244643494,-1685.1856169869902,0.0,1.0,1.0,GBP,22,0.0,282045.12883940793,281874.20379695395,0,,AlphaTrend signal + Volume aligned,Vulnerability score swap (score: 50.0) for VZ,6.0,0
T000177,SHOP,2024-01-22,80.26,2024-02-21,75.59,3224.142665493277,LONG,75.91217838802541,75.91217838802541,,-15062.746247853609,-5.820908247986712,-15062.746247853609,0.0,1.0,1.0,GBP,30,0.0,280359.94322242093,258769.69033249043,0,,AlphaTrend signal + Volume aligned,Stop loss hit,6.0,0
T000179,SHOP,2024-04-29,72.48,2024-05-08,62.73,3270.6448102385775,LONG,68.68045440206805,68.68045440206805,,-31894.786899826155,-13.45451779889727,-31894.786899826155,0.0,1.0,1.0,GBP,9,0.0,248539.2818228195,237056.33584609212,0,,AlphaTrend signal + Volume aligned,Stop loss hit,6.0,0
T000182,SHOP,2024-09-12,71.31,2024-11-12,108.92,2721.8996905013482,LONG,67.40602932262514,67.40602932262514,,102364.6473597557,52.738459763279366,102364.6473597557,0.0,1.0,1.0,GBP,61,0.0,212524.33156945926,194098.66692965114,0,,AlphaTrend signal + Volume aligned,Vulnerability score swap (score: 51.0) for SLB,6.0,0
