[2025-12-28 09:39:33.348076] SESSION STARTED
  Session ID: 20251228_093933_53ad

[2025-12-28 09:39:33.370571] Data Type: Insider
[2025-12-28 09:39:37.735249] FETCHING ABTC INSIDER
[2025-12-28 09:39:37.917265] FETCHING ACN INSIDER
[2025-12-28 09:39:38.747203] FETCHING ADBE INSIDER
[2025-12-28 09:39:39.341140] FETCHING ADI INSIDER
[2025-12-28 09:39:39.764563] FETCHING ADM INSIDER
[2025-12-28 09:39:40.132908] FETCHING ADP INSIDER
[2025-12-28 09:39:41.044385] FETCHING ADSK INSIDER
[2025-12-28 09:39:41.978167] FETCHING AEE INSIDER
[2025-12-28 09:39:42.414128] FETCHING AEP INSIDER
[2025-12-28 09:39:43.221037] FETCHING AES INSIDER
[2025-12-28 09:39:43.958923] FETCHING AFL INSIDER
[2025-12-28 09:39:44.796803] FETCHING AI INSIDER
[2025-12-28 09:39:45.322144] FETCHING AIG INSIDER
[2025-12-28 09:39:46.154532] FETCHING AIT INSIDER
[2025-12-28 09:39:46.612941] FETCHING AL INSIDER
[2025-12-28 09:39:47.261075] FETCHING ALAB INSIDER
[2025-12-28 09:39:47.432058] FETCHING ALL INSIDER
[2025-12-28 09:39:47.961786] FETCHING ALNY INSIDER
[2025-12-28 09:39:48.807355] FETCHING ALOT INSIDER
[2025-12-28 09:39:49.479434] FETCHING AMAT INSIDER
[2025-12-28 09:39:49.817840] FETCHING AMD INSIDER
[2025-12-28 09:39:50.776630] FETCHING AME INSIDER
[2025-12-28 09:39:51.279987] FETCHING AMG INSIDER
[2025-12-28 09:39:51.963210] FETCHING AMGN INSIDER
[2025-12-28 09:39:52.817773] FETCHING AMKR INSIDER
[2025-12-28 09:39:53.495946] FETCHING AMP INSIDER
[2025-12-28 09:39:54.153712] FETCHING AMPG INSIDER
[2025-12-28 09:39:54.438349] FETCHING AMT INSIDER
[2025-12-28 09:39:55.221968] FETCHING AMZN INSIDER
[2025-12-28 09:39:55.361171] FETCHING ANET INSIDER
[2025-12-28 09:39:56.507144] FETCHING AON INSIDER
[2025-12-28 09:39:57.785474] FETCHING APD INSIDER
[2025-12-28 09:39:58.588964] FETCHING APH INSIDER
[2025-12-28 09:39:59.408150] FETCHING APO INSIDER
[2025-12-28 09:39:59.865322] FETCHING APP INSIDER
[2025-12-28 09:40:00.558801] FETCHING ARES INSIDER
[2025-12-28 09:40:01.253895] FETCHING ARM INSIDER
[2025-12-28 09:40:01.430254] FETCHING ARMK INSIDER
[2025-12-28 09:40:02.050939] FETCHING ASTS INSIDER
[2025-12-28 09:40:02.423153] FETCHING ATEX INSIDER
[2025-12-28 09:40:02.987327] FETCHING ATO INSIDER
[2025-12-28 09:40:03.542873] FETCHING ATRC INSIDER
[2025-12-28 09:40:03.972554] FETCHING AU INSIDER
[2025-12-28 09:40:04.145383] FETCHING AVGO INSIDER
[2025-12-28 09:40:04.496614] FETCHING AXGN INSIDER
[2025-12-28 09:40:05.191814] FETCHING AXON INSIDER
[2025-12-28 09:40:05.965194] FETCHING AXP INSIDER
[2025-12-28 09:40:06.823785] FETCHING AXS INSIDER
[2025-12-28 09:40:07.279032] FETCHING AZN INSIDER
[2025-12-28 09:40:07.442505] FETCHING AZO INSIDER
[2025-12-28 09:40:08.485246] FETCHING AZUL INSIDER
[2025-12-28 09:40:08.653893] FETCHING BA INSIDER
[2025-12-28 09:40:09.485293] FETCHING BABA INSIDER
[2025-12-28 09:40:09.647538] FETCHING BAC INSIDER
[2025-12-28 09:40:10.804521] FETCHING BAM INSIDER
[2025-12-28 09:40:11.106069] FETCHING BARC INSIDER
[2025-12-28 09:40:11.271781] FETCHING BATS INSIDER
[2025-12-28 09:40:11.436996] FETCHING BDX INSIDER
[2025-12-28 09:40:12.278134] FETCHING BHE INSIDER
[2025-12-28 09:40:12.822064] FETCHING BIIB INSIDER
[2025-12-28 09:40:13.837212] FETCHING BK INSIDER
[2025-12-28 09:40:14.724363] FETCHING BKNG INSIDER
[2025-12-28 09:40:15.220712] FETCHING BKR INSIDER
[2025-12-28 09:40:15.867377] FETCHING BLBD INSIDER
[2025-12-28 09:40:16.450199] FETCHING BLK INSIDER
[2025-12-28 09:40:17.679563] FETCHING BN INSIDER
[2025-12-28 09:40:17.850940] FETCHING BP INSIDER
[2025-12-28 09:40:18.035723] FETCHING BR INSIDER
[2025-12-28 09:40:18.847177] FETCHING BRK.A INSIDER
[2025-12-28 09:40:19.010495] FETCHING BRKR INSIDER
[2025-12-28 09:40:19.512234] FETCHING BSX INSIDER
[2025-12-28 09:40:20.150864] FETCHING BSY INSIDER
[2025-12-28 09:40:34.076088] FETCHING BT.A INSIDER
[2025-12-28 09:40:34.485318] FETCHING BX INSIDER
[2025-12-28 09:40:36.199908] FETCHING C INSIDER
[2025-12-28 09:40:37.043684] FETCHING CAH INSIDER
[2025-12-28 09:40:37.823589] FETCHING CARR INSIDER
[2025-12-28 09:40:38.285873] FETCHING CAT INSIDER
[2025-12-28 09:40:39.084182] FETCHING CATO INSIDER
[2025-12-28 09:40:39.635341] FETCHING CB INSIDER
[2025-12-28 09:40:40.145279] FETCHING CBOE INSIDER
[2025-12-28 09:40:40.813962] FETCHING CCEP INSIDER
[2025-12-28 09:40:40.977042] FETCHING CCI INSIDER
[2025-12-28 09:40:41.952066] FETCHING CCL INSIDER
[2025-12-28 09:40:43.160288] FETCHING CCZ INSIDER
[2025-12-28 09:40:44.131446] FETCHING CDNS INSIDER
[2025-12-28 09:40:44.759982] FETCHING CEG INSIDER
[2025-12-28 09:40:45.211947] FETCHING CGNX INSIDER
[2025-12-28 09:40:45.822432] FETCHING CHTR INSIDER
[2025-12-28 09:40:46.329053] FETCHING CI INSIDER
[2025-12-28 09:40:46.617702] FETCHING CIEN INSIDER
[2025-12-28 09:40:47.506208] FETCHING CINF INSIDER
[2025-12-28 09:40:48.369882] FETCHING CL INSIDER
[2025-12-28 09:40:49.233222] FETCHING CMC INSIDER
[2025-12-28 09:40:50.121293] FETCHING CMCSA INSIDER
[2025-12-28 09:40:51.110175] FETCHING CME INSIDER
[2025-12-28 09:40:51.978657] FETCHING CMG INSIDER
[2025-12-28 09:40:52.510886] FETCHING CNH INSIDER
[2025-12-28 09:40:52.681499] FETCHING COF INSIDER
[2025-12-28 09:40:54.377403] FETCHING COGT INSIDER
[2025-12-28 09:40:54.592186] FETCHING COHR INSIDER
[2025-12-28 09:40:55.386404] FETCHING COIN INSIDER
[2025-12-28 09:40:56.275169] FETCHING COP INSIDER
[2025-12-28 09:40:57.107914] FETCHING COR INSIDER
[2025-12-28 09:40:57.273985] FETCHING COST INSIDER
[2025-12-28 09:40:58.085471] FETCHING CPAY INSIDER
[2025-12-28 09:40:58.253599] FETCHING CPG INSIDER
[2025-12-28 09:40:58.427071] FETCHING CPNG INSIDER
[2025-12-28 09:40:59.071203] FETCHING CPRT INSIDER
[2025-12-28 09:41:00.115885] FETCHING CRBG INSIDER
[2025-12-28 09:41:00.335815] FETCHING CRK INSIDER
[2025-12-28 09:41:01.220492] FETCHING CRM INSIDER
[2025-12-28 09:41:02.735462] FETCHING CRSP INSIDER
[2025-12-28 09:41:03.040957] FETCHING CRWD INSIDER
[2025-12-28 09:41:03.874694] FETCHING CSCO INSIDER
[2025-12-28 09:41:04.729410] FETCHING CSGP INSIDER
[2025-12-28 09:41:05.387027] FETCHING CSX INSIDER
[2025-12-28 09:41:05.731130] FETCHING CTSH INSIDER
[2025-12-28 09:41:06.792902] FETCHING CTVA INSIDER
[2025-12-28 09:41:07.273460] FETCHING CURY INSIDER
[2025-12-28 09:41:07.440560] FETCHING CVNA INSIDER
[2025-12-28 09:41:08.784656] FETCHING CVS INSIDER
[2025-12-28 09:41:09.593639] FETCHING CVX INSIDER
[2025-12-28 09:41:10.434530] FETCHING CWEN INSIDER
[2025-12-28 09:41:10.835374] FETCHING D INSIDER
[2025-12-28 09:41:11.601307] FETCHING DAL INSIDER
[2025-12-28 09:41:12.419889] FETCHING DASH INSIDER
[2025-12-28 09:41:13.273885] FETCHING DDOG INSIDER
[2025-12-28 09:41:14.297065] FETCHING DE INSIDER
[2025-12-28 09:41:15.093376] FETCHING DELL INSIDER
[2025-12-28 09:41:15.922631] FETCHING DG INSIDER
[2025-12-28 09:41:16.667042] FETCHING DGE INSIDER
[2025-12-28 09:41:16.831558] FETCHING DHI INSIDER
[2025-12-28 09:41:17.522117] FETCHING DHR INSIDER
[2025-12-28 09:41:18.097018] FETCHING DIS INSIDER
[2025-12-28 09:41:18.764531] FETCHING DLR INSIDER
[2025-12-28 09:41:19.135988] FETCHING DLTR INSIDER
[2025-12-28 09:41:19.991850] FETCHING DOV INSIDER
[2025-12-28 09:41:20.786200] FETCHING DUK INSIDER
[2025-12-28 09:41:21.602268] FETCHING EA INSIDER
[2025-12-28 09:41:22.660880] FETCHING EBAY INSIDER
[2025-12-28 09:41:23.736787] FETCHING ECL INSIDER
[2025-12-28 09:41:24.594546] FETCHING ED INSIDER
[2025-12-28 09:41:25.221271] FETCHING EFX INSIDER
[2025-12-28 09:41:26.037523] FETCHING EL INSIDER
[2025-12-28 09:41:27.046026] FETCHING ELTEK INSIDER
[2025-12-28 09:41:27.207244] FETCHING ELV INSIDER
[2025-12-28 09:41:34.570022] FETCHING EME INSIDER
[2025-12-28 09:41:35.684603] FETCHING EMR INSIDER
[2025-12-28 09:41:36.428951] FETCHING EOG INSIDER
[2025-12-28 09:41:37.229645] FETCHING EPD INSIDER
[2025-12-28 09:41:37.666847] FETCHING EQIX INSIDER
[2025-12-28 09:41:39.001079] FETCHING EQT INSIDER
[2025-12-28 09:41:39.667046] FETCHING EQX INSIDER
[2025-12-28 09:41:39.833772] FETCHING ESAB INSIDER
[2025-12-28 09:41:40.391374] FETCHING ET INSIDER
[2025-12-28 09:41:40.806846] FETCHING ETN INSIDER
[2025-12-28 09:41:41.721617] FETCHING ETR INSIDER
[2025-12-28 09:41:42.641144] FETCHING ETS INSIDER
[2025-12-28 09:41:42.806951] FETCHING EW INSIDER
[2025-12-28 09:41:43.979325] FETCHING EXC INSIDER
[2025-12-28 09:41:45.207708] FETCHING EXPE INSIDER
[2025-12-28 09:41:46.018343] FETCHING EXPN INSIDER
[2025-12-28 09:41:46.182393] FETCHING F INSIDER
[2025-12-28 09:41:47.141090] FETCHING FANG INSIDER
[2025-12-28 09:41:47.800265] FETCHING FCF INSIDER
[2025-12-28 09:41:48.454421] FETCHING FCX INSIDER
[2025-12-28 09:41:49.291281] FETCHING FDX INSIDER
[2025-12-28 09:41:49.942843] FETCHING FE INSIDER
[2025-12-28 09:41:50.373100] FETCHING FERG INSIDER
[2025-12-28 09:41:50.543940] FETCHING FICO INSIDER
[2025-12-28 09:41:51.835790] FETCHING FIS INSIDER
[2025-12-28 09:41:52.895540] FETCHING FISV INSIDER
[2025-12-28 09:41:53.660042] FETCHING FITB INSIDER
[2025-12-28 09:41:54.485086] FETCHING FIX INSIDER
[2025-12-28 09:41:54.777853] FETCHING FLS INSIDER
[2025-12-28 09:41:55.612845] FETCHING FLUT INSIDER
[2025-12-28 09:41:55.781000] FETCHING FNTN INSIDER
[2025-12-28 09:41:56.532492] FETCHING FOX INSIDER
[2025-12-28 09:41:57.750577] FETCHING FSLR INSIDER
[2025-12-28 09:41:58.893904] FETCHING FSS INSIDER
[2025-12-28 09:41:59.538263] FETCHING FTNT INSIDER
[2025-12-28 09:42:00.425715] FETCHING FYBR INSIDER
[2025-12-28 09:42:01.115603] FETCHING GD INSIDER
[2025-12-28 09:42:01.568337] FETCHING GE INSIDER
[2025-12-28 09:42:02.403822] FETCHING GEV INSIDER
[2025-12-28 09:42:02.586229] FETCHING GH INSIDER
[2025-12-28 09:42:03.359436] FETCHING GILD INSIDER
[2025-12-28 09:42:04.767515] FETCHING GLEN INSIDER
[2025-12-28 09:42:04.924506] FETCHING GLW INSIDER
[2025-12-28 09:42:06.008731] FETCHING GM INSIDER
[2025-12-28 09:42:06.849519] FETCHING GOGO INSIDER
[2025-12-28 09:42:07.176052] FETCHING GOOG INSIDER
[2025-12-28 09:42:08.633672] FETCHING GPOR INSIDER
[2025-12-28 09:42:09.179214] FETCHING GRMN INSIDER
[2025-12-28 09:42:10.080906] FETCHING GRNT INSIDER
[2025-12-28 09:42:10.448991] FETCHING GS INSIDER
[2025-12-28 09:42:11.325600] FETCHING GSK INSIDER
[2025-12-28 09:42:11.708772] FETCHING GTLS INSIDER
[2025-12-28 09:42:12.399142] FETCHING GWW INSIDER
[2025-12-28 09:42:13.376478] FETCHING HCA INSIDER
[2025-12-28 09:42:14.194805] FETCHING HCC INSIDER
[2025-12-28 09:42:14.537965] FETCHING HD INSIDER
[2025-12-28 09:42:14.962724] FETCHING HEI INSIDER
[2025-12-28 09:42:15.615876] FETCHING HIG INSIDER
[2025-12-28 09:42:16.179785] FETCHING HIMS INSIDER
[2025-12-28 09:42:16.970327] FETCHING HIMX INSIDER
[2025-12-28 09:42:17.129492] FETCHING HON INSIDER
[2025-12-28 09:42:17.964789] FETCHING HOOD INSIDER
[2025-12-28 09:42:18.787583] FETCHING HPQ INSIDER
[2025-12-28 09:42:19.567415] FETCHING HSBA INSIDER
[2025-12-28 09:42:19.720138] FETCHING HSY INSIDER
[2025-12-28 09:42:20.188661] FETCHING HTO INSIDER
[2025-12-28 09:42:20.366018] FETCHING HUBB INSIDER
[2025-12-28 09:42:21.889635] FETCHING HUM INSIDER
[2025-12-28 09:42:22.742856] FETCHING IBKR INSIDER
[2025-12-28 09:42:23.593405] FETCHING IBM INSIDER
[2025-12-28 09:42:24.694234] FETCHING ICE INSIDER
[2025-12-28 09:42:25.375612] FETCHING IDXX INSIDER
[2025-12-28 09:42:26.327061] FETCHING IMB INSIDER
[2025-12-28 09:42:26.501793] FETCHING IMTX INSIDER
[2025-12-28 09:42:27.320210] FETCHING INSM INSIDER
[2025-12-28 09:42:34.098252] FETCHING INTC INSIDER
[2025-12-28 09:42:35.702038] FETCHING INTU INSIDER
[2025-12-28 09:42:36.811143] FETCHING IQV INSIDER
[2025-12-28 09:42:37.492847] FETCHING IR INSIDER
[2025-12-28 09:42:38.130260] FETCHING IRDM INSIDER
[2025-12-28 09:42:38.935597] FETCHING ISRG INSIDER
[2025-12-28 09:42:40.153055] FETCHING IT INSIDER
[2025-12-28 09:42:41.157051] FETCHING ITW INSIDER
[2025-12-28 09:42:41.966617] FETCHING JCI INSIDER
[2025-12-28 09:42:42.778685] FETCHING JD INSIDER
[2025-12-28 09:42:42.950459] FETCHING JNJ INSIDER
[2025-12-28 09:42:43.541016] FETCHING JPM INSIDER
[2025-12-28 09:42:44.031248] FETCHING KEY INSIDER
[2025-12-28 09:42:44.928143] FETCHING KEYS INSIDER
[2025-12-28 09:42:45.582265] FETCHING KHC INSIDER
[2025-12-28 09:42:46.115245] FETCHING KKR INSIDER
[2025-12-28 09:42:46.744136] FETCHING KLAC INSIDER
[2025-12-28 09:42:47.113083] FETCHING KMB INSIDER
[2025-12-28 09:42:48.066873] FETCHING KMI INSIDER
[2025-12-28 09:42:48.684241] FETCHING KO INSIDER
[2025-12-28 09:42:49.489851] FETCHING KR INSIDER
[2025-12-28 09:42:50.354136] FETCHING KVUE INSIDER
[2025-12-28 09:42:50.523155] FETCHING KVYO INSIDER
[2025-12-28 09:42:50.688997] FETCHING LASER INSIDER
[2025-12-28 09:42:51.458959] FETCHING LECO INSIDER
[2025-12-28 09:42:52.804713] FETCHING LEG INSIDER
[2025-12-28 09:42:53.870888] FETCHING LEN INSIDER
[2025-12-28 09:42:54.547979] FETCHING LGIH INSIDER
[2025-12-28 09:42:55.093340] FETCHING LHX INSIDER
[2025-12-28 09:42:56.069434] FETCHING LII INSIDER
[2025-12-28 09:42:57.186358] FETCHING LIN INSIDER
[2025-12-28 09:42:57.778109] FETCHING LINK INSIDER
[2025-12-28 09:42:58.167940] FETCHING LITE INSIDER
[2025-12-28 09:42:58.864820] FETCHING LKFN INSIDER
[2025-12-28 09:42:59.836280] FETCHING LLOY INSIDER
[2025-12-28 09:42:59.989746] FETCHING LLY INSIDER
[2025-12-28 09:43:01.795106] FETCHING LMT INSIDER
[2025-12-28 09:43:02.770092] FETCHING LNG INSIDER
[2025-12-28 09:43:03.536917] FETCHING LOW INSIDER
[2025-12-28 09:43:04.363403] FETCHING LRCX INSIDER
[2025-12-28 09:43:04.773125] FETCHING LSEG INSIDER
[2025-12-28 09:43:04.948086] FETCHING LVSL INSIDER
[2025-12-28 09:43:05.113486] FETCHING LYV INSIDER
[2025-12-28 09:43:05.768616] FETCHING M INSIDER
[2025-12-28 09:43:06.923132] FETCHING MA INSIDER
[2025-12-28 09:43:07.886712] FETCHING MAR INSIDER
[2025-12-28 09:43:08.739738] FETCHING MBIN INSIDER
[2025-12-28 09:43:09.218561] FETCHING MCD INSIDER
[2025-12-28 09:43:10.069208] FETCHING MCK INSIDER
[2025-12-28 09:43:10.998689] FETCHING MCPH INSIDER
[2025-12-28 09:43:11.162194] FETCHING MDB INSIDER
[2025-12-28 09:43:12.286350] FETCHING MDLZ INSIDER
[2025-12-28 09:43:12.996451] FETCHING MDT INSIDER
[2025-12-28 09:43:13.653703] FETCHING MELI INSIDER
[2025-12-28 09:43:14.118582] FETCHING MET INSIDER
[2025-12-28 09:43:15.118900] FETCHING META INSIDER
[2025-12-28 09:43:17.064918] FETCHING METC INSIDER
[2025-12-28 09:43:17.646085] FETCHING MGEE INSIDER
[2025-12-28 09:43:18.188364] FETCHING MMM INSIDER
[2025-12-28 09:43:19.286602] FETCHING MNST INSIDER
[2025-12-28 09:43:19.913538] FETCHING MO INSIDER
[2025-12-28 09:43:20.630341] FETCHING MORN INSIDER
[2025-12-28 09:43:21.384035] FETCHING MPC INSIDER
[2025-12-28 09:43:22.052677] FETCHING MPLX INSIDER
[2025-12-28 09:43:22.550460] FETCHING MPWR INSIDER
[2025-12-28 09:43:23.522620] FETCHING MRK INSIDER
[2025-12-28 09:43:23.917806] FETCHING MRVL INSIDER
[2025-12-28 09:43:24.596969] FETCHING MS INSIDER
[2025-12-28 09:43:25.104509] FETCHING MSCI INSIDER
[2025-12-28 09:43:25.405932] FETCHING MSEX INSIDER
[2025-12-28 09:43:25.916983] FETCHING MSFT INSIDER
[2025-12-28 09:43:26.555510] FETCHING MSI INSIDER
[2025-12-28 09:43:27.156545] FETCHING MTD INSIDER
[2025-12-28 09:43:28.024019] FETCHING MU INSIDER
[2025-12-28 09:43:28.935197] FETCHING NDAQ INSIDER
[2025-12-28 09:43:34.605786] FETCHING NEE INSIDER
[2025-12-28 09:43:35.593749] FETCHING NEM INSIDER
[2025-12-28 09:43:36.637689] FETCHING NET INSIDER
[2025-12-28 09:43:37.900890] FETCHING NFLX INSIDER
[2025-12-28 09:43:38.953838] FETCHING NKE INSIDER
[2025-12-28 09:43:40.016983] FETCHING NOW INSIDER
[2025-12-28 09:43:40.874865] FETCHING NRG INSIDER
[2025-12-28 09:43:41.653457] FETCHING NSC INSIDER
[2025-12-28 09:43:42.521338] FETCHING NTES INSIDER
[2025-12-28 09:43:42.684499] FETCHING NTRAC INSIDER
[2025-12-28 09:43:43.052157] FETCHING NU INSIDER
[2025-12-28 09:43:43.218113] FETCHING NUE INSIDER
[2025-12-28 09:43:44.330172] FETCHING NVDA INSIDER
[2025-12-28 09:43:45.374415] FETCHING NVMI INSIDER
[2025-12-28 09:43:45.549915] FETCHING NVTK INSIDER
[2025-12-28 09:43:45.886704] FETCHING NWE INSIDER
[2025-12-28 09:43:46.780950] FETCHING NWN INSIDER
[2025-12-28 09:43:47.245354] FETCHING O INSIDER
[2025-12-28 09:43:47.819854] FETCHING ODFL INSIDER
[2025-12-28 09:43:48.852388] FETCHING OKE INSIDER
[2025-12-28 09:43:49.723365] FETCHING OLVI INSIDER
[2025-12-28 09:43:49.885078] FETCHING OMC INSIDER
[2025-12-28 09:43:51.122389] FETCHING OPL INSIDER
[2025-12-28 09:43:51.292887] FETCHING ORCL INSIDER
[2025-12-28 09:43:52.017180] FETCHING ORLY INSIDER
[2025-12-28 09:43:53.093069] FETCHING OTIS INSIDER
[2025-12-28 09:43:53.653907] FETCHING OXY INSIDER
[2025-12-28 09:43:54.746093] FETCHING PANW INSIDER
[2025-12-28 09:43:55.564371] FETCHING PARR INSIDER
[2025-12-28 09:43:56.248103] FETCHING PAYX INSIDER
[2025-12-28 09:43:56.909585] FETCHING PCAR INSIDER
[2025-12-28 09:43:57.973817] FETCHING PCTY INSIDER
[2025-12-28 09:43:59.030196] FETCHING PDD INSIDER
[2025-12-28 09:43:59.209688] FETCHING PDFS INSIDER
[2025-12-28 09:44:00.131083] FETCHING PEG INSIDER
[2025-12-28 09:44:00.956283] FETCHING PEP INSIDER
[2025-12-28 09:44:02.093821] FETCHING PFE INSIDER
[2025-12-28 09:44:02.950798] FETCHING PG INSIDER
[2025-12-28 09:44:03.619166] FETCHING PGR INSIDER
