date,symbol,eps,revenue_ttm,pe_ratio,accumulateddepreciationamortizationppe,beta,book_value,capitalexpenditures,capitalleaseobligations,cashandcashequivalentsatcarryingvalue,cashandshortterminvestments,cashflowfromfinancing,cashflowfrominvestment,changeincashandcashequivalents,changeinexchangerate,changeininventory,changeinoperatingassets,changeinoperatingliabilities,changeinreceivables,commonstock,commonstocksharesoutstanding,comprehensiveincomenetoftax,costofgoodsandservicessold,costofrevenue,currentaccountspayable,currentdebt,currentlongtermdebt,currentnetreceivables,deferredrevenue,depreciation,depreciationandamortization,depreciationdepletionandamortization,dividendpayout,dividendpayoutcommonstock,dividendpayoutpreferredstock,earnings_growth_yoy,earnings_surprise,ebit,ebitda,estimated_eps,fiscaldateending,forward_pe,goodwill,gross_profit_ttm,grossprofit,incomebeforetax,incometaxexpense,intangibleassets,intangibleassetsexcludinggoodwill,interestanddebtexpense,interestexpense,interestincome,inventory,investmentincomenet,investments,longtermdebt,longtermdebtnoncurrent,longterminvestments,netincome,netincomefromcontinuingoperations,netinterestincome,noninterestincome,operating_margin_ttm,operatingcashflow,operatingexpenses,operatingincome,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,othernonoperatingincome,paymentsforoperatingactivities,paymentsforrepurchaseofcommonstock,paymentsforrepurchaseofequity,paymentsforrepurchaseofpreferredstock,price_to_book,price_to_sales_ttm,proceedsfromissuanceofcommonstock,proceedsfromissuanceoflongtermdebtandcapitalsecuritiesnet,proceedsfromissuanceofpreferredstock,proceedsfromoperatingactivities,proceedsfromrepaymentsofshorttermdebt,proceedsfromrepurchaseofequity,proceedsfromsaleoftreasurystock,profit_margin,profitloss,propertyplantequipment,report_date,report_type,reported_eps,reportedcurrency,reporttime,researchanddevelopment,retainedearnings,return_on_assets_ttm,return_on_equity_ttm,revenue_growth_yoy,revenue_per_share_ttm,sellinggeneralandadministrative,shortlongtermdebttotal,shorttermdebt,shortterminvestments,sma_200,sma_50,stockbasedcompensation,surprise_pct,totalassets,totalcurrentassets,totalcurrentliabilities,totalliabilities,totalnoncurrentassets,totalnoncurrentliabilities,totalrevenue,totalshareholderequity,trailing_pe,treasurystock,week_52_high,week_52_low
2022-06-30,GTM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-08-01,,0.21,,pre-market,,,,,,,,,,,,,,0.0,,,,,,,,,,,,
2022-09-30,GTM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-11-01,,0.24,,pre-market,,,,,,,,,,,,,,20.0,,,,,,,,,,,,
2022-12-31,GTM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,,,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-06,,0.26,,pre-market,,,,,,,,,,,,,,18.1818,,,,,,,,,,,,
2023-03-31,GTM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-01,,0.24,,pre-market,,,,,,,,,,,,,,9.0909,,,,,,,,,,,,
2023-06-30,GTM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,,,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-07-31,,0.26,,pre-market,,,,,,,,,,,,,,13.0435,,,,,,,,,,,,
2023-09-30,GTM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-10-30,,0.26,,pre-market,,,,,,,,,,,,,,4.0,,,,,,,,,,,,
2023-12-31,GTM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-12,,0.26,,pre-market,,,,,,,,,,,,,,4.0,,,,,,,,,,,,
2024-03-31,GTM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,,,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-05-07,,0.26,,pre-market,,,,,,,,,,,,,,13.0435,,,,,,,,,,,,
2024-06-30,GTM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.07,,,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-08-05,,0.17,,pre-market,,,,,,,,,,,,,,-29.1667,,,,,,,,,,,,
2024-09-30,GTM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,,,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-12,,0.28,,post-market,,,,,,,,,,,,,,27.2727,,,,,,,,,,,,
2024-12-31,GTM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,,,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-02-25,,0.26,,pre-market,,,,,,,,,,,,,,13.0435,,,,,,,,,,,,
2025-03-31,GTM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-12,,0.23,,post-market,,,,,,,,,,,,,,4.5455,,,,,,,,,,,,
2025-06-30,GTM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-08-04,,0.25,,post-market,,,,,,,,,,,,,,8.6957,,,,,,,,,,,,
2025-09-30,GTM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1379,,,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-11-10,,0.1221,,post-market,,,,,,,,,,,,,,-53.0385,,,,,,,,,,,,
2025-12-31,GTM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1696,,,0.2825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-02-23,,0.1129,,post-market,,,,,,,,,,,,,,-60.0354,,,,,,,,,,,,
2026-04-16,GTM,0.38,1249500000.0,15.24,,1.082,4.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.804,-0.1696,,,0.2825,,5.22,,1088900000.0,,,,,,,,,,,,,,,,,,,0.248,,,,,,,,,,,,,1.144,1.415,,,,,,,,0.0994,,,2026-02-23,,0.1129,,post-market,,,0.0258,0.0776,0.032,3.856,,,,,9.32,6.2,,-60.0354,,,,,,,,,15.24,,12.51,5.15
2026-04-16,GTM,0.38,1249500000.0,15.24,,1.082,4.91,,,,,,,,,,,,,,,None,56100000,56100000,,,,,,None,22700000,,,,,1.804,-0.1696,79300000,102000000,0.2825,2025-12-31,5.22,,1088900000.0,263000000,41300000,6600000,,,None,10600000,None,,None,,,,,34700000,34700000,-10600000,None,0.248,,183700000,79300000,,,,,None,,,,,1.144,1.415,,,,,,,,0.0994,,,2026-02-23,quarterly,0.1129,USD,post-market,42200000,,0.0258,0.0776,0.032,3.856,65700000,,,,9.32,6.2,,-60.0354,,,,,,,319100000,,15.24,,12.51,5.15
2026-04-16,GTM,0.38,1249500000.0,15.24,,1.082,4.91,,,,,,,,,,,,,,,None,41800000,41800000,,,,,,None,13300000,,,,,1.804,-0.1696,67900000,81200000,0.2825,2025-09-30,5.22,,1088900000.0,276200000,56400000,17700000,,,None,11500000,None,,None,,,,,38700000,38700000,-11500000,None,0.248,,208700000,67500000,,,,,None,,,,,1.144,1.415,,,,,,,,0.0994,,,2026-02-23,quarterly,0.1129,USD,post-market,53500000,,0.0258,0.0776,0.032,3.856,46300000,,,,9.32,6.2,,-60.0354,,,,,,,318000000,,15.24,,12.51,5.15
2026-04-16,GTM,0.38,1249500000.0,15.24,,1.082,4.91,,,,,,,,,,,,,,,None,49500000,49500000,,,,,,None,21300000,,,,,1.804,-0.1696,67700000,89000000,0.2825,2025-06-30,5.22,,1088900000.0,257200000,57000000,33000000,,,None,10700000,None,,None,,,,,24000000,24000000,-10700000,None,0.248,,203500000,53700000,,,,,None,,,,,1.144,1.415,,,,,,,,0.0994,,,2026-02-23,quarterly,0.1129,USD,post-market,44600000,,0.0258,0.0776,0.032,3.856,47300000,,,,9.32,6.2,,-60.0354,,,,,,,306700000,,15.24,,12.51,5.15
2026-04-16,GTM,0.38,1249500000.0,15.24,,1.082,4.91,,,,,,,,,,,,,,,None,47300000,47300000,,,,,,None,22100000,,,,,1.804,-0.1696,49400000,71500000,0.2825,2025-03-31,5.22,,1088900000.0,258400000,39600000,12800000,,,None,9800000,None,,None,,,,,26800000,26800000,-9800000,None,0.248,,208100000,50300000,,,,,None,,,,,1.144,1.415,,,,,,,,0.0994,,,2026-02-23,quarterly,0.1129,USD,post-market,51100000,,0.0258,0.0776,0.032,3.856,45800000,,,,9.32,6.2,,-60.0354,,,,,,,305700000,,15.24,,12.51,5.15
2026-04-16,GTM,0.38,1249500000.0,15.24,,1.082,4.91,,,,,,,,,,,,,,,None,53200000,53200000,,,,,,None,22400000,,,,,1.804,-0.1696,1300000,23700000,0.2825,2024-12-31,5.22,,1088900000.0,255900000,-8500000,-23100000,,,None,9800000,None,,None,,,,,14600000,14600000,-9800000,None,0.248,,225000000,30900000,,,,,None,,,,,1.144,1.415,,,,,,,,0.0994,,,2026-02-23,quarterly,0.1129,USD,post-market,56400000,,0.0258,0.0776,0.032,3.856,48300000,,,,9.32,6.2,,-60.0354,,,,,,,309100000,,15.24,,12.51,5.15
2026-04-16,GTM,0.38,1249500000.0,15.24,,1.082,4.91,,,,,,,,,,,,,,,None,47300000,47300000,,,,,,None,22400000,,,,,1.804,-0.1696,44500000,66900000,0.2825,2024-09-30,5.22,,1088900000.0,256300000,34900000,11100000,,,None,9600000,None,,None,,,,,23800000,23800000,-9600000,None,0.248,,212800000,43500000,,,,,None,,,,,1.144,1.415,,,,,,,,0.0994,,,2026-02-23,quarterly,0.1129,USD,post-market,47700000,,0.0258,0.0776,0.032,3.856,60600000,,,,9.32,6.2,,-60.0354,,,,,,,303600000,,15.24,,12.51,5.15
2026-04-16,GTM,0.38,1249500000.0,15.24,,1.082,4.91,,,,,,,,,,,,,,,None,45900000,45900000,,,,,,None,20900000,,,,,1.804,-0.1696,-14800000,6100000,0.2825,2024-06-30,5.22,,1088900000.0,245600000,-24600000,-200000,,,None,9800000,None,,None,,,,,-24400000,-24400000,-9800000,None,0.248,,265600000,-20000000,,,,,None,,,,,1.144,1.415,,,,,,,,0.0994,,,2026-02-23,quarterly,0.1129,USD,post-market,48300000,,0.0258,0.0776,0.032,3.856,111300000,,,,9.32,6.2,,-60.0354,,,,,,,291500000,,15.24,,12.51,5.15
2026-04-16,GTM,0.38,1249500000.0,15.24,,1.082,4.91,,,,,,,,,,,,,,,None,48700000,48700000,,,,,,None,20000000,,,,,1.804,-0.1696,39600000,59600000,0.2825,2024-03-31,5.22,,1088900000.0,261400000,29500000,14400000,,,None,10100000,None,,None,,,,,15100000,15100000,-10100000,None,0.248,,218200000,43200000,,,,,None,,,,,1.144,1.415,,,,,,,,0.0994,,,2026-02-23,quarterly,0.1129,USD,post-market,43700000,,0.0258,0.0776,0.032,3.856,75100000,,,,9.32,6.2,,-60.0354,,,,,,,310100000,,15.24,,12.51,5.15
2026-04-16,GTM,0.38,1249500000.0,15.24,,1.082,4.91,,,,,,,,,,,,,,,None,50000000,50000000,,,,,,None,20100000,,,,,1.804,-0.1696,218100000,238200000,0.2825,2023-12-31,5.22,,1088900000.0,266400000,206700000,212200000,,,None,11400000,None,,None,,,,,-5500000,None,None,None,0.248,,195500000,70900000,,,,,None,,,,,1.144,1.415,,,,,,,,0.0994,,,2026-02-23,quarterly,0.1129,None,post-market,48200000,,0.0258,0.0776,0.032,3.856,49000000,,,,9.32,6.2,,-60.0354,,,,,,,316400000,,15.24,,12.51,5.15
2026-04-16,GTM,0.38,1249500000.0,15.24,,1.082,4.91,,,,,,,,,,,,,,,None,44800000,44800000,,,,,,None,19800000,,,,,1.804,-0.1696,71100000,90900000,0.2825,2023-09-30,5.22,,1088900000.0,269000000,59200000,29000000,,,None,11900000,None,,None,,,,,30200000,None,None,None,0.248,,205900000,63100000,,,,,None,,,,,1.144,1.415,,,,,,,,0.0994,,,2026-02-23,quarterly,0.1129,None,post-market,47600000,,0.0258,0.0776,0.032,3.856,50500000,,,,9.32,6.2,,-60.0354,,,,,,,313800000,,15.24,,12.51,5.15
2026-04-16,GTM,0.38,1249500000.0,15.24,,1.082,4.91,,,,,,,,,,,,,,,None,43600000,43600000,,,,,,None,19800000,,,,,1.804,-0.1696,66700000,86500000,0.2825,2023-06-30,5.22,,1088900000.0,265000000,54700000,16600000,,,None,12000000,None,,None,,,,,38100000,None,None,None,0.248,,205400000,59600000,,,,,None,,,,,1.144,1.415,,,,,,,,0.0994,,,2026-02-23,quarterly,0.1129,None,post-market,53300000,,0.0258,0.0776,0.032,3.856,42100000,,,,9.32,6.2,,-60.0354,,,,,,,308600000,,15.24,,12.51,5.15
2026-04-16,GTM,0.38,1249500000.0,15.24,,1.082,4.91,,,,,,,,,,,,,,,None,45500000,45500000,,,,,,None,20900000,,,,,1.804,-0.1696,78100000,99000000,0.2825,2023-03-31,5.22,,1088900000.0,255200000,68200000,23700000,,,None,9900000,None,,None,,,,,44500000,None,None,None,0.248,,188900000,66300000,,,,,None,,,,,1.144,1.415,,,,,,,,0.0994,,,2026-02-23,quarterly,0.1129,None,post-market,42300000,,0.0258,0.0776,0.032,3.856,37700000,,,,9.32,6.2,,-60.0354,,,,,,,300700000,,15.24,,12.51,5.15
2026-04-16,GTM,0.38,1249500000.0,15.24,,1.082,4.91,,,,,,,,,,,,,,,None,49200000,49200000,,,,,,None,22600000,,,,,1.804,-0.1696,111500000,134100000,0.2825,2022-12-31,5.22,,1088900000.0,252400000,99000000,75800000,,,None,12500000,None,,None,,,,,23200000,None,None,None,0.248,,200300000,52100000,,,,,None,,,,,1.144,1.415,,,,,,,,0.0994,,,2026-02-23,quarterly,0.1129,None,post-market,55900000,,0.0258,0.0776,0.032,3.856,35000000,,,,9.32,6.2,,-60.0354,,,,,,,301600000,,15.24,,12.51,5.15
2026-04-16,GTM,0.38,1249500000.0,15.24,,1.082,4.91,,,,,,,,,,,,,,,None,48200000,48200000,,,,,,None,22700000,,,,,1.804,-0.1696,61600000,84300000,0.2825,2022-09-30,5.22,,1088900000.0,239400000,50000000,32100000,,,None,11600000,None,,None,,,,,17900000,None,None,None,0.248,,187600000,51800000,,,,,None,,,,,1.144,1.415,,,,,,,,0.0994,,,2026-02-23,quarterly,0.1129,None,post-market,54200000,,0.0258,0.0776,0.032,3.856,31200000,,,,9.32,6.2,,-60.0354,,,,,,,287600000,,15.24,,12.51,5.15
2026-04-16,GTM,0.38,1249500000.0,15.24,,1.082,4.91,,,,,,,,,,,,,,,None,47000000,47000000,,,,,,None,22500000,,,,,1.804,-0.1696,38100000,60600000,0.2825,2022-06-30,5.22,,1088900000.0,220100000,26400000,10500000,,,None,11700000,None,,None,,,,,15900000,None,None,None,0.248,,180600000,39500000,,,,,None,,,,,1.144,1.415,,,,,,,,0.0994,,,2026-02-23,quarterly,0.1129,None,post-market,49500000,,0.0258,0.0776,0.032,3.856,29200000,,,,9.32,6.2,,-60.0354,,,,,,,267100000,,15.24,,12.51,5.15
2026-04-16,GTM,0.38,1249500000.0,15.24,,1.082,4.91,,,,,,,,,,,,,,,None,44000000,44000000,,,,,,None,20000000,,,,,1.804,-0.1696,31000000,51000000,0.2825,2022-03-31,5.22,,1088900000.0,197700000,19200000,13000000,,,None,11800000,None,,None,,,,,6200000,None,None,None,0.248,,165300000,32400000,,,,,None,,,,,1.144,1.415,,,,,,,,0.0994,,,2026-02-23,quarterly,0.1129,None,post-market,45600000,,0.0258,0.0776,0.032,3.856,27800000,,,,9.32,6.2,,-60.0354,,,,,,,241700000,,15.24,,12.51,5.15
2026-04-16,GTM,0.38,1249500000.0,15.24,,1.082,4.91,,,,,,,,,,,,,,,None,40400000,40400000,,,,,,None,19700000,,,,,1.804,-0.1696,63300000,83000000,0.2825,2021-12-31,5.22,,1088900000.0,181900000,49900000,-95300000,,,None,13400000,None,,None,,,,,144900000,None,None,None,0.248,,157700000,24200000,,,,,None,,,,,1.144,1.415,,,,,,,,0.0994,,,2026-02-23,quarterly,0.1129,None,post-market,40900000,,0.0258,0.0776,0.032,3.856,28300000,,,,9.32,6.2,,-60.0354,,,,,,,222300000,,15.24,,12.51,5.15
2026-04-16,GTM,0.38,1249500000.0,15.24,,1.082,4.91,,,,,,,,,,,,,,,None,37900000,37900000,,,,,,None,19000000,,,,,1.804,-0.1696,18500000,37500000,0.2825,2021-09-30,5.22,,1088900000.0,159700000,4600000,45500000,,,None,13900000,None,,None,,,,,-40600000,None,None,None,0.248,,139500000,20200000,,,,,None,,,,,1.144,1.415,,,,,,,,0.0994,,,2026-02-23,quarterly,0.1129,None,post-market,34400000,,0.0258,0.0776,0.032,3.856,23400000,,,,9.32,6.2,,-60.0354,,,,,,,197600000,,15.24,,12.51,5.15
2026-04-16,GTM,0.38,1249500000.0,15.24,,1.082,4.91,,,,,,,,,,,,,,,None,30300000,30300000,,,,,,None,15100000,,,,,1.804,-0.1696,40800000,55900000,0.2825,2021-06-30,5.22,,1088900000.0,143700000,30700000,6200000,,,None,10100000,None,,None,,,,,9300000,None,None,None,0.248,,102800000,40900000,,,,,None,,,,,1.144,1.415,,,,,,,,0.0994,,,2026-02-23,quarterly,0.1129,None,post-market,24000000,,0.0258,0.0776,0.032,3.856,21900000,,,,9.32,6.2,,-60.0354,,,,,,,174000000,,15.24,,12.51,5.15
2026-04-16,GTM,0.38,1249500000.0,15.24,,1.082,4.91,,,,,,,,,,,,,,,None,28100000,28100000,,,,,,None,15500000,,,,,1.804,-0.1696,22300000,37800000,0.2825,2021-03-31,5.22,,1088900000.0,125200000,15800000,49700000,,,None,6500000,None,,None,,,,,3200000,None,None,None,0.248,,97200000,28000000,,,,,None,,,,,1.144,1.415,,,,,,,,0.0994,,,2026-02-23,quarterly,0.1129,None,post-market,20400000,,0.0258,0.0776,0.032,3.856,18800000,,,,9.32,6.2,,-60.0354,,,,,,,153300000,,15.24,,12.51,5.15
2026-04-16,GTM,0.38,1249500000.0,15.24,,1.082,4.91,,,,,,,,,,,,,,,None,26600000,26600000,,,,,,None,13800000,,,,,1.804,-0.1696,41200000,55000000,0.2825,2020-12-31,5.22,,1088900000.0,113100000,31200000,-5100000,,,None,10000000,None,,None,,,,,25500000,None,None,None,0.248,,83500000,29600000,,,,,None,,,,,1.144,1.415,,,,,,,,0.0994,,,2026-02-23,quarterly,0.1129,None,post-market,14500000,,0.0258,0.0776,0.032,3.856,17500000,,,,9.32,6.2,,-60.0354,,,,,,,139700000,,15.24,,12.51,5.15
2026-04-16,GTM,0.38,1249500000.0,15.24,,1.082,4.91,,,,,,,,,,,,,,,None,26700000,26700000,,,,,,None,12500000,,,,,1.804,-0.1696,22200000,34700000,0.2825,2020-09-30,5.22,,1088900000.0,96700000,12500000,1400000,,,None,9700000,None,,None,,,,,4900000,None,None,None,0.248,,78300000,18400000,,,,,None,,,,,1.144,1.415,,,,,,,,0.0994,,,2026-02-23,quarterly,0.1129,None,post-market,10600000,,0.0258,0.0776,0.032,3.856,17100000,,,,9.32,6.2,,-60.0354,,,,,,,123400000,,15.24,,12.51,5.15
2026-04-16,GTM,0.38,1249500000.0,15.24,,1.082,4.91,,,,,,,,,,,,,,,None,33800000,33800000,,,,,,None,12300000,,,,,1.804,-0.1696,-44000000,-31700000,0.2825,2020-06-30,5.22,,1088900000.0,77100000,-69100000,8800000,,,None,25100000,None,,None,,,,,-33600000,None,None,None,0.248,,108300000,-31200000,,,,,None,,,,,1.144,1.415,,,,,,,,0.0994,,,2026-02-23,quarterly,0.1129,None,post-market,16400000,,0.0258,0.0776,0.032,3.856,18200000,,,,9.32,6.2,,-60.0354,,,,,,,110900000,,15.24,,12.51,5.15
2026-04-16,GTM,0.38,1249500000.0,15.24,,1.082,4.91,,,,,,,,,,,,,,,None,20400000,20400000,,,,,,None,12200000,,,,,1.804,-0.1696,18200000,30400000,0.2825,2020-03-31,5.22,,1088900000.0,81800000,-6300000,-400000,,,None,24500000,None,,None,,,,,-5900000,None,None,None,0.248,,61500000,20300000,,,,,None,,,,,1.144,1.415,,,,,,,,0.0994,,,2026-02-23,quarterly,0.1129,None,post-market,9900000,,0.0258,0.0776,0.032,3.856,10000000,,,,9.32,6.2,,-60.0354,,,,,,,102200000,,15.24,,12.51,5.15
2026-04-16,GTM,0.38,1249500000.0,15.24,,1.082,4.91,,,,,,,,,,,,,,,None,18500000,18500000,,,,,,None,12000000,,,,,1.804,-0.1696,19200000,31200000,0.2825,2019-12-31,5.22,,1088900000.0,72600000,-6300000,-800000,,,None,25500000,None,,None,,,,,26300000,None,None,None,0.248,,53400000,19200000,,,,,None,,,,,1.144,1.415,,,,,,,,0.0994,,,2026-02-23,quarterly,0.1129,None,post-market,8500000,,0.0258,0.0776,0.032,3.856,9200000,,,,9.32,6.2,,-60.0354,,,,,,,91100000,,15.24,,12.51,5.15
2026-04-16,GTM,0.38,1249500000.0,15.24,,1.082,4.91,,,,,,,,,,,,,,,None,17800000,17800000,,,,,,None,13000000,,,,,1.804,-0.1696,13100000,26100000,0.2825,2019-09-30,5.22,,1088900000.0,61300000,-13400000,-1000000,,,None,26500000,None,,None,,,,,-12400000,None,None,None,0.248,,45400000,13100000,,,,,None,,,,,1.144,1.415,,,,,,,,0.0994,,,2026-02-23,quarterly,0.1129,None,post-market,7500000,,0.0258,0.0776,0.032,3.856,9100000,,,,9.32,6.2,,-60.0354,,,,,,,79100000,,15.24,,12.51,5.15
