date,symbol,eps,revenue_ttm,pe_ratio,accumulateddepreciationamortizationppe,beta,book_value,capitalexpenditures,capitalleaseobligations,cashandcashequivalentsatcarryingvalue,cashandshortterminvestments,cashflowfromfinancing,cashflowfrominvestment,changeincashandcashequivalents,changeinexchangerate,changeininventory,changeinoperatingassets,changeinoperatingliabilities,changeinreceivables,commonstock,commonstocksharesoutstanding,comprehensiveincomenetoftax,costofgoodsandservicessold,costofrevenue,currentaccountspayable,currentdebt,currentlongtermdebt,currentnetreceivables,deferredrevenue,depreciation,depreciationandamortization,depreciationdepletionandamortization,dividendpayout,dividendpayoutcommonstock,dividendpayoutpreferredstock,earnings_growth_yoy,earnings_surprise,ebit,ebitda,estimated_eps,fiscaldateending,forward_pe,goodwill,gross_profit_ttm,grossprofit,incomebeforetax,incometaxexpense,intangibleassets,intangibleassetsexcludinggoodwill,interestanddebtexpense,interestexpense,interestincome,inventory,investmentincomenet,investments,longtermdebt,longtermdebtnoncurrent,longterminvestments,netincome,netincomefromcontinuingoperations,netinterestincome,noninterestincome,operating_margin_ttm,operatingcashflow,operatingexpenses,operatingincome,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,othernonoperatingincome,paymentsforoperatingactivities,paymentsforrepurchaseofcommonstock,paymentsforrepurchaseofequity,paymentsforrepurchaseofpreferredstock,peg_ratio,price_to_book,price_to_sales_ttm,proceedsfromissuanceofcommonstock,proceedsfromissuanceoflongtermdebtandcapitalsecuritiesnet,proceedsfromissuanceofpreferredstock,proceedsfromoperatingactivities,proceedsfromrepaymentsofshorttermdebt,proceedsfromrepurchaseofequity,proceedsfromsaleoftreasurystock,profit_margin,profitloss,propertyplantequipment,report_date,report_type,reported_eps,reportedcurrency,reporttime,researchanddevelopment,retainedearnings,return_on_assets_ttm,return_on_equity_ttm,revenue_growth_yoy,revenue_per_share_ttm,sellinggeneralandadministrative,shortlongtermdebttotal,shorttermdebt,shortterminvestments,sma_200,sma_50,stockbasedcompensation,surprise_pct,totalassets,totalcurrentassets,totalcurrentliabilities,totalliabilities,totalnoncurrentassets,totalnoncurrentliabilities,totalrevenue,totalshareholderequity,trailing_pe,treasurystock,week_52_high,week_52_low
2023-09-30,PGY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12,,,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-11-02,,0.24,,pre-market,,,,,,,,,,,,,,100.0,,,,,,,,,,,,
2023-12-31,PGY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.03,,,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-21,,0.24,,pre-market,,,,,,,,,,,,,,-11.1111,,,,,,,,,,,,
2024-03-31,PGY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.08,,,-0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-05-09,,-0.11,,pre-market,,,,,,,,,,,,,,-266.6667,,,,,,,,,,,,
2024-06-30,PGY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.18,,,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-08-09,,0.1,,pre-market,,,,,,,,,,,,,,-64.2857,,,,,,,,,,,,
2024-09-30,PGY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.74,,,-0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-12,,-0.93,,pre-market,,,,,,,,,,,,,,-389.4737,,,,,,,,,,,,
2024-12-31,PGY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.15,,,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-02-13,,0.17,,pre-market,,,,,,,,,,,,,,-46.875,,,,,,,,,,,,
2025-03-31,PGY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23,,,0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-07,,0.69,,pre-market,,,,,,,,,,,,,,50.0,,,,,,,,,,,,
2025-06-30,PGY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.03,,,0.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-08-07,,0.64,,pre-market,,,,,,,,,,,,,,-4.4776,,,,,,,,,,,,
2025-09-30,PGY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.36,,,0.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-11-10,,1.02,,pre-market,,,,,,,,,,,,,,54.5455,,,,,,,,,,,,
2025-12-31,PGY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,,,0.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-02-09,,0.8,,pre-market,,,,,,,,,,,,,,3.8961,,,,,,,,,,,,
2026-04-16,PGY,0.93,1301360000.0,13.99,,5.76,5.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.03,,,0.77,,4.301,,552191000.0,,,,,,,,,,,,,,,,,,,0.238,,,,,,,,,,,,,0.0356,2.145,0.825,,,,,,,,0.0625,,,2026-02-09,,0.8,,pre-market,,,0.116,0.13,0.198,16.61,,,,,24.07,12.43,,3.8961,,,,,,,,,13.99,,44.99,8.95
2026-04-16,PGY,0.93,1301360000.0,13.99,,5.76,5.85,,,,,,,,,,,,,,,None,190047000,190047000,,,,,,None,7126000,,,,,0.0,0.03,22069000,29195000,0.77,2025-12-31,4.301,,552191000.0,130989000,22069000,-6973000,,,None,None,15101000,,None,,,,,34296000,29042000,15101000,None,0.238,,65046000,65943000,,,,,None,,,,,0.0356,2.145,0.825,,,,,,,,0.0625,,,2026-02-09,quarterly,0.8,USD,pre-market,19078000,,0.116,0.13,0.198,16.61,45968000,,,,24.07,12.43,,3.8961,,,,,,,321036000,,13.99,,44.99,8.95
2026-04-16,PGY,0.93,1301360000.0,13.99,,5.76,5.85,,,,,,,,,,,,,,,None,200574000,200574000,,,,,,None,7636000,,,,,0.0,0.03,8063000,15699000,0.77,2025-09-30,4.301,,552191000.0,139313000,8063000,-15210000,,,None,None,14918000,,None,,,,,22545000,23273000,14918000,None,0.238,,59355000,79958000,,,,,None,,,,,0.0356,2.145,0.825,,,,,,,,0.0625,,,2026-02-09,quarterly,0.8,USD,pre-market,18236000,,0.116,0.13,0.198,16.61,36944000,,,,24.07,12.43,,3.8961,,,,,,,339887000,,13.99,,44.99,8.95
2026-04-16,PGY,0.93,1301360000.0,13.99,,5.76,5.85,,,,,,,,,,,,,,,None,191465000,191465000,,,,,,None,7593000,,,,,0.0,0.03,47785000,55378000,0.77,2025-06-30,4.301,,552191000.0,126249000,21541000,4978000,,,None,None,10739000,,None,,,,,16655000,16563000,10739000,None,0.238,,69780000,56469000,,,,,None,,,,,0.0356,2.145,0.825,,,,,,,,0.0625,,,2026-02-09,quarterly,0.8,USD,pre-market,18455000,,0.116,0.13,0.198,16.61,40349000,,,,24.07,12.43,,3.8961,,,,,,,317714000,,13.99,,44.99,8.95
2026-04-16,PGY,0.93,1301360000.0,13.99,,5.76,5.85,,,,,,,,,,,,,,,None,167083000,167083000,,,,,,None,7722000,,,,,0.0,0.03,40400000,48122000,0.77,2025-03-31,4.301,,552191000.0,115621000,-48000,-2540000,,,None,None,7676000,,None,,,,,7893000,2492000,7676000,None,0.238,,67936000,47685000,,,,,None,,,,,0.0356,2.145,0.825,,,,,,,,0.0625,,,2026-02-09,quarterly,0.8,USD,pre-market,19444000,,0.116,0.13,0.198,16.61,46183000,,,,24.07,12.43,,3.8961,,,,,,,282704000,,13.99,,44.99,8.95
2026-04-16,PGY,0.93,1301360000.0,13.99,,5.76,5.85,,,,,,,,,,,,,,,None,158204000,158204000,,,,,,None,8278000,,,,,0.0,0.03,28014000,36292000,0.77,2024-12-31,4.301,,552191000.0,117465000,-240541000,16585000,,,None,None,7619000,,None,,,,,-237922000,-257126000,7619000,None,0.238,,85726000,31739000,,,,,None,,,,,0.0356,2.145,0.825,,,,,,,,0.0625,,,2026-02-09,quarterly,0.8,USD,pre-market,18601000,,0.116,0.13,0.198,16.61,55474000,,,,24.07,12.43,,3.8961,,,,,,,275669000,,13.99,,44.99,8.95
2026-04-16,PGY,0.93,1301360000.0,13.99,,5.76,5.85,,,,,,,,,,,,,,,None,148965000,148965000,,,,,,None,7116000,,,,,0.0,0.03,14433000,21549000,0.77,2024-09-30,4.301,,552191000.0,100318000,-85755000,-11524000,,,None,None,8735000,,None,,,,,-67476000,-74231000,8735000,None,0.238,,77934000,22384000,,,,,None,,,,,0.0356,2.145,0.825,,,,,,,,0.0625,,,2026-02-09,quarterly,0.8,USD,pre-market,16655000,,0.116,0.13,0.198,16.61,57790000,,,,24.07,12.43,,3.8961,,,,,,,249283000,,13.99,,44.99,8.95
2026-04-16,PGY,0.93,1301360000.0,13.99,,5.76,5.85,,,,,,,,,,,,,,,None,145602000,145602000,,,,,,None,7042000,,,,,0.0,0.03,-2723000,4319000,0.77,2024-06-30,4.301,,552191000.0,96992000,-68167000,14512000,,,None,None,8193000,,None,,,,,-74785000,-82679000,8193000,None,0.238,,91965000,5027000,,,,,None,,,,,0.0356,2.145,0.825,,,,,,,,0.0625,,,2026-02-09,quarterly,0.8,USD,pre-market,21935000,,0.116,0.13,0.198,16.61,64449000,,,,24.07,12.43,,3.8961,,,,,,,242594000,,13.99,,44.99,8.95
2026-04-16,PGY,0.93,1301360000.0,13.99,,5.76,5.85,,,,,,,,,,,,,,,None,144881000,144881000,,,,,,None,6317000,,,,,0.0,0.03,-582000,5735000,0.77,2024-03-31,4.301,,552191000.0,92123000,-26659000,5003000,,,None,None,7744000,,None,,,,,-21223000,-31662000,7744000,None,0.238,,84433000,7690000,,,,,None,,,,,0.0356,2.145,0.825,,,,,,,,0.0625,,,2026-02-09,quarterly,0.8,USD,pre-market,19380000,,0.116,0.13,0.198,16.61,63068000,,,,24.07,12.43,,3.8961,,,,,,,237004000,,13.99,,44.99,8.95
2026-04-16,PGY,0.93,1301360000.0,13.99,,5.76,5.85,,,,,,,,,,,,,,,None,134482000,134482000,,,,,,None,5966000,,,,,0.0,0.03,3036000,9002000,0.77,2023-12-31,4.301,,552191000.0,75946000,-14981000,5056000,,,None,16957000,7783000,,None,,,,,-14418000,-20037000,7783000,None,0.238,,65294000,10652000,,,,,None,,,,,0.0356,2.145,0.825,,,,,,,,0.0625,,,2026-02-09,quarterly,0.8,USD,pre-market,17550000,,0.116,0.13,0.198,16.61,45784000,,,,24.07,12.43,,3.8961,,,,,,,210428000,,13.99,,44.99,8.95
2026-04-16,PGY,0.93,1301360000.0,13.99,,5.76,5.85,,,,,,,,,,,,,,,None,128792000,128792000,,,,,,None,5177000,,,,,0.0,0.03,-10148000,-4971000,0.77,2023-09-30,4.301,,552191000.0,72655000,-47098000,-1158000,,,None,16957000,10375000,,None,,,,,-21752000,-45940000,10375000,None,0.238,,72493000,162000,,,,,None,,,,,0.0356,2.145,0.825,,,,,,,,0.0625,,,2026-02-09,quarterly,0.8,USD,pre-market,18039000,,0.116,0.13,0.198,16.61,53425000,,,,24.07,12.43,,3.8961,,,,,,,201447000,,13.99,,44.99,8.95
2026-04-16,PGY,0.93,1301360000.0,13.99,,5.76,5.85,,,,,,,,,,,,,,,None,120613000,120613000,,,,,,None,4468000,,,,,0.0,0.03,-20165000,-15697000,0.77,2023-06-30,4.301,,552191000.0,65072000,-27133000,5006000,,,None,None,10193000,,None,,,,,-31297000,-32139000,10193000,None,0.238,,75310000,-10238000,,,,,None,,,,,0.0356,2.145,0.825,,,,,,,,0.0625,,,2026-02-09,quarterly,0.8,USD,pre-market,17663000,,0.116,0.13,0.198,16.61,53016000,,,,24.07,12.43,,3.8961,,,,,,,185685000,,13.99,,44.99,8.95
2026-04-16,PGY,0.93,1301360000.0,13.99,,5.76,5.85,,,,,,,,,,,,,,,None,125057000,125057000,,,,,,None,3516000,,,,,0.0,0.03,-36360000,-32844000,0.77,2023-03-31,4.301,,552191000.0,50197000,-91956000,6667000,,,None,16957000,10397000,,None,,,,,-60971000,-98623000,10397000,None,0.238,,75173000,-24976000,,,,,None,,,,,0.0356,2.145,0.825,,,,,,,,0.0625,,,2026-02-09,quarterly,0.8,USD,pre-market,21131000,,0.116,0.13,0.198,16.61,51126000,,,,24.07,12.43,,3.8961,,,,,,,175254000,,13.99,,44.99,8.95
2026-04-16,PGY,0.93,1301360000.0,13.99,,5.76,5.85,,,,,,,,,,,,,,,None,124709000,124709000,,,,,,None,2217000,,,,,0.0,0.03,-41414000,-39197000,0.77,2022-12-31,4.301,,552191000.0,53464000,-61412000,-9204000,,,None,14631000,14631000,,None,,,,,-33998000,-52208000,14631000,None,0.238,,80161000,-26697000,,,,,None,,,,,0.0356,2.145,0.825,,,,,,,,0.0625,,,2026-02-09,quarterly,0.8,USD,pre-market,23554000,,0.116,0.13,0.198,16.61,57350000,,,,24.07,12.43,,3.8961,,,,,,,178173000,,13.99,,44.99,8.95
2026-04-16,PGY,0.93,1301360000.0,13.99,,5.76,5.85,,,,,,,,,,,,,,,None,129115000,129115000,,,,,,None,2929000,,,,,0.0,0.03,-82513000,-79584000,0.77,2022-09-30,4.301,,552191000.0,56499000,-60939000,6065000,,,None,13666000,13666000,,None,,,,,-74789000,-67004000,13666000,None,0.238,,120671000,-64172000,,,,,None,,,,,0.0356,2.145,0.825,,,,,,,,0.0625,,,2026-02-09,quarterly,0.8,USD,pre-market,38643000,,0.116,0.13,0.198,16.61,73790000,,,,24.07,12.43,,3.8961,,,,,,,185614000,,13.99,,44.99,8.95
2026-04-16,PGY,0.93,1301360000.0,13.99,,5.76,5.85,,,,,,,,,,,,,,,None,104980000,104980000,,,,,,None,671000,,,,,0.0,0.03,-168871000,-168200000,0.77,2022-06-30,4.301,,552191000.0,58322000,-144324000,19725000,,,None,17252000,17252000,,None,,,,,-175262000,-135061000,17252000,None,0.238,,208946000,-150624000,,,,,None,,,,,0.0356,2.145,0.825,,,,,,,,0.0625,,,2026-02-09,quarterly,0.8,USD,pre-market,65110000,,0.116,0.13,0.198,16.61,111479000,,,,24.07,12.43,,3.8961,,,,,,,163302000,,13.99,,44.99,8.95
2026-04-16,PGY,0.93,1301360000.0,13.99,,5.76,5.85,,,,,,,,,,,,,,,None,92280000,92280000,,,,,,None,477000,,,,,0.0,0.03,-22221000,-21744000,0.77,2022-03-31,4.301,,552191000.0,66045000,-9699000,-186000,,,None,7274500,12209000,,None,,,,,-18272000,-9513000,12209000,None,0.238,,76057000,-10012000,,,,,None,,,,,0.0356,2.145,0.825,,,,,,,,0.0625,,,2026-02-09,quarterly,0.8,USD,pre-market,23626000,,0.116,0.13,0.198,16.61,51594000,,,,24.07,12.43,,3.8961,,,,,,,158325000,,13.99,,44.99,8.95
2026-04-16,PGY,0.93,1301360000.0,13.99,,5.76,5.85,,,,,,,,,,,,,,,None,50819000,50819000,,,,,,None,326000,,,,,0.0,0.03,-12654000,-12328000,0.77,2021-12-31,4.301,,552191000.0,93443000,-6486000,-3542000,,,None,10621000,10621000,,None,,,,,-10456000,-2944000,10621000,None,0.238,,95629000,-2186000,,,,,None,,,,,0.0356,2.145,0.825,,,,,,,,0.0625,,,2026-02-09,quarterly,0.8,USD,pre-market,14867000,,0.116,0.13,0.198,16.61,79167000,,,,24.07,12.43,,3.8961,,,,,,,144262000,,13.99,,44.99,8.95
2026-04-16,PGY,0.93,1301360000.0,13.99,,5.76,5.85,,,,,,,,,,,,,,,None,81731000,81731000,,,,,,None,207000,,,,,0.0,0.03,6364000,6571000,0.77,2021-09-30,4.301,,552191000.0,46418000,-17963000,3624000,,,None,8455000,8455000,,None,,,,,-28157000,-21587000,8455000,None,0.238,,31613000,14805000,,,,,None,,,,,0.0356,2.145,0.825,,,,,,,,0.0625,,,2026-02-09,quarterly,0.8,USD,pre-market,11932000,,0.116,0.13,0.198,16.61,18961000,,,,24.07,12.43,,3.8961,,,,,,,128149000,,13.99,,44.99,8.95
2026-04-16,PGY,0.93,1301360000.0,13.99,,5.76,5.85,,,,,,,,,,,,,,,None,62592000,62592000,,,,,,None,141000,,,,,0.0,0.03,3459000,3459000,0.77,2021-06-30,4.301,,552191000.0,29587000,1172000,1627000,,,None,6969000,6969000,,None,,,,,-5874000,-455000,6969000,None,0.238,,19217000,10370000,,,,,None,,,,,0.0356,2.145,0.825,,,,,,,,0.0625,,,2026-02-09,quarterly,0.8,USD,pre-market,8562000,,0.116,0.13,0.198,16.61,11338000,,,,24.07,12.43,,3.8961,,,,,,,92179000,,13.99,,44.99,8.95
2026-04-16,PGY,0.93,1301360000.0,13.99,,5.76,5.85,,,,,,,,,,,,,,,None,49887000,49887000,,,,,,None,141000,,,,,0.0,0.03,-9214000,-9073000,0.77,2021-03-31,4.301,,552191000.0,41747000,-18599500,3896500,,,None,12186250,None,,None,,,,,-26269000,None,None,None,0.238,,50961000,-9214000,,,,,None,,,,,0.0356,2.145,0.825,,,,,,,,0.0625,,,2026-02-09,quarterly,0.8,USD,pre-market,19706000,,0.116,0.13,0.198,16.61,17053500,,,,24.07,12.43,,3.8961,,,,,,,91634000,,13.99,,44.99,8.95
2026-04-16,PGY,0.93,1301360000.0,13.99,,5.76,5.85,,,,,,,,,,,,,,,None,17687500,17687500,,,,,,None,90000,,,,,0.0,0.03,9282000,9372000,0.77,2020-12-31,4.301,,552191000.0,18689000,9280000,581500,,,None,440750,None,,None,,,,,5972500,None,None,None,0.238,,9407000,9282000,,,,,None,,,,,0.0356,2.145,0.825,,,,,,,,0.0625,,,2026-02-09,quarterly,0.8,USD,pre-market,3526000,,0.116,0.13,0.198,16.61,4396000,,,,24.07,12.43,,3.8961,,,,,,,36376500,,13.99,,44.99,8.95
2026-04-16,PGY,0.93,1301360000.0,13.99,,5.76,5.85,,,,,,,,,,,,,,,None,17687500,17687500,,,,,,None,90000,,,,,0.0,0.03,9282000,9372000,0.77,2020-09-30,4.301,,552191000.0,18689000,9280000,581500,,,None,440750,None,,None,,,,,5972500,None,None,None,0.238,,9407000,9282000,,,,,None,,,,,0.0356,2.145,0.825,,,,,,,,0.0625,,,2026-02-09,quarterly,0.8,USD,pre-market,3526000,,0.116,0.13,0.198,16.61,3796000,,,,24.07,12.43,,3.8961,,,,,,,36376500,,13.99,,44.99,8.95
2026-04-16,PGY,0.93,1301360000.0,13.99,,5.76,5.85,,,,,,,,,,,,,,,None,6855000,6855000,,,,,,None,55000,,,,,0.0,0.03,1344500,1399500,0.77,2020-06-30,4.301,,552191000.0,6273500,1319000,56500,,,None,440750,None,,None,,,,,1262500,None,None,None,0.238,,4929000,1344500,,,,,None,,,,,0.0356,2.145,0.825,,,,,,,,0.0625,,,2026-02-09,quarterly,0.8,USD,pre-market,2640000,,0.116,0.13,0.198,16.61,1240000,,,,24.07,12.43,,3.8961,,,,,,,13128500,,13.99,,44.99,8.95
2026-04-16,PGY,0.93,1301360000.0,13.99,,5.76,5.85,,,,,,,,,,,,,,,None,6855000,6855000,,,,,,None,55000,,,,,0.0,0.03,1344500,1399500,0.77,2020-03-31,4.301,,552191000.0,6273500,1319000,56500,,,None,440750,None,,None,,,,,1262500,None,None,None,0.238,,4929000,1344500,,,,,None,,,,,0.0356,2.145,0.825,,,,,,,,0.0625,,,2026-02-09,quarterly,0.8,USD,pre-market,2640000,,0.116,0.13,0.198,16.61,1240000,,,,24.07,12.43,,3.8961,,,,,,,13128500,,13.99,,44.99,8.95
2026-04-16,PGY,0.93,1301360000.0,13.99,,5.76,5.85,,,,,,,,,,,,,,,None,749169000,749169000,,,,,,None,30077000,,,,,0.0,0.03,51625000,81702000,0.77,2025-12-31,4.301,,552191000.0,512172000,51625000,-19745000,,,None,None,48434000,,None,,,,,81389000,71370000,48434000,None,0.238,,288364000,223808000,,,,,None,,,,,0.0356,2.145,0.825,,,,,,,,0.0625,,,2026-02-09,annual,0.8,USD,pre-market,75213000,,0.116,0.13,0.198,16.61,213151000,,,,24.07,12.43,,3.8961,,,,,,,1261341000,,13.99,,44.99,8.95
2026-04-16,PGY,0.93,1301360000.0,13.99,,5.76,5.85,,,,,,,,,,,,,,,None,597652000,597652000,,,,,,None,28753000,,,,,0.0,0.03,39142000,67895000,0.77,2024-12-31,4.301,,552191000.0,406898000,-421122000,24576000,,,None,None,32291000,,None,,,,,-401406000,-445698000,32291000,None,0.238,,340058000,66840000,,,,,None,,,,,0.0356,2.145,0.825,,,,,,,,0.0625,,,2026-02-09,annual,0.8,USD,pre-market,76571000,,0.116,0.13,0.198,16.61,240781000,,,,24.07,12.43,,3.8961,,,,,,,1004550000,,13.99,,44.99,8.95
2026-04-16,PGY,0.93,1301360000.0,13.99,,5.76,5.85,,,,,,,,,,,,,,,None,508944000,508944000,,,,,,None,19127000,,,,,0.0,0.03,-63637000,-44510000,0.77,2023-12-31,4.301,,552191000.0,263870000,-181168000,15571000,,,None,None,45596000,,None,,,,,-128438000,-228910000,45596000,None,0.238,,288270000,-24400000,,,,,None,,,,,0.0356,2.145,0.825,,,,,,,,0.0625,,,2026-02-09,annual,0.8,USD,pre-market,74383000,,0.116,0.13,0.198,16.61,203351000,,,,24.07,12.43,,3.8961,,,,,,,772814000,,13.99,,44.99,8.95
2026-04-16,PGY,0.93,1301360000.0,13.99,,5.76,5.85,,,,,,,,,,,,,,,None,451084000,451084000,,,,,,None,6294000,,,,,0.0,0.03,-315019000,-308725000,0.77,2022-12-31,4.301,,552191000.0,234330000,-276374000,16400000,,,None,57758000,57758000,,None,,,,,-302321000,-292774000,57758000,None,0.238,,485835000,-251505000,,,,,None,,,,,0.0356,2.145,0.825,,,,,,,,0.0625,,,2026-02-09,annual,0.8,USD,pre-market,150933000,,0.116,0.13,0.198,16.61,294213000,,,,24.07,12.43,,3.8961,,,,,,,685414000,,13.99,,44.99,8.95
