date,symbol,eps,revenue_ttm,accumulateddepreciationamortizationppe,beta,book_value,capitalexpenditures,capitalleaseobligations,cashandcashequivalentsatcarryingvalue,cashandshortterminvestments,cashflowfromfinancing,cashflowfrominvestment,changeincashandcashequivalents,changeinexchangerate,changeininventory,changeinoperatingassets,changeinoperatingliabilities,changeinreceivables,commonstock,commonstocksharesoutstanding,comprehensiveincomenetoftax,costofgoodsandservicessold,costofrevenue,currentaccountspayable,currentdebt,currentlongtermdebt,currentnetreceivables,deferredrevenue,depreciation,depreciationandamortization,depreciationdepletionandamortization,dividendpayout,dividendpayoutcommonstock,dividendpayoutpreferredstock,earnings_growth_yoy,earnings_surprise,ebit,ebitda,estimated_eps,fiscaldateending,goodwill,gross_profit_ttm,grossprofit,incomebeforetax,incometaxexpense,intangibleassets,intangibleassetsexcludinggoodwill,interestanddebtexpense,interestexpense,interestincome,inventory,investmentincomenet,investments,longtermdebt,longtermdebtnoncurrent,longterminvestments,netincome,netincomefromcontinuingoperations,netinterestincome,noninterestincome,operating_margin_ttm,operatingcashflow,operatingexpenses,operatingincome,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,othernonoperatingincome,paymentsforoperatingactivities,paymentsforrepurchaseofcommonstock,paymentsforrepurchaseofequity,paymentsforrepurchaseofpreferredstock,price_to_book,proceedsfromissuanceofcommonstock,proceedsfromissuanceoflongtermdebtandcapitalsecuritiesnet,proceedsfromissuanceofpreferredstock,proceedsfromoperatingactivities,proceedsfromrepaymentsofshorttermdebt,proceedsfromrepurchaseofequity,proceedsfromsaleoftreasurystock,profit_margin,profitloss,propertyplantequipment,report_date,report_type,reported_eps,reportedcurrency,reporttime,researchanddevelopment,retainedearnings,return_on_assets_ttm,return_on_equity_ttm,revenue_growth_yoy,revenue_per_share_ttm,sellinggeneralandadministrative,shortlongtermdebttotal,shorttermdebt,shortterminvestments,sma_200,sma_50,stockbasedcompensation,surprise_pct,totalassets,totalcurrentassets,totalcurrentliabilities,totalliabilities,totalnoncurrentassets,totalnoncurrentliabilities,totalrevenue,totalshareholderequity,treasurystock,week_52_high,week_52_low
2026-04-16,OKLO,-0.72,0.0,,0.943,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.297,-0.1064,,,-0.1636,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,5.91,,,,,,,,0.0,,,2026-03-18,,-0.27,,pre-market,,,-0.0962,-0.122,0.0,0.0,,,,,85.48,60.54,,-65.0367,,,,,,,,,,193.84,19.89
2026-04-16,OKLO,-0.72,0.0,,0.943,9.2,,,,,,,,,,,,,,,None,149000,149000,,,,,,None,149000,,,,,0.297,-0.1064,-57245000,-57096000,-0.1636,2025-12-31,,0.0,-149000,-42526000,-1080000,,,None,None,14570000,,None,,,,,-41446000,-41446000,14570000,None,0.0,,57096000,-57096000,,,,,None,,,,,5.91,,,,,,,,0.0,,,2026-03-18,quarterly,-0.27,USD,pre-market,24593000,,-0.0962,-0.122,0.0,0.0,32503000,,,,85.48,60.54,,-65.0367,,,,,,,0,,,193.84,19.89
2026-04-16,OKLO,-0.72,0.0,,0.943,9.2,,,,,,,,,,,,,,,None,None,None,,,,,,None,124000,,,,,0.297,-0.1064,-36309000,-36185000,-0.1636,2025-09-30,,0.0,None,-29191000,531000,,,None,None,7118000,,None,,,,,-29722000,-29722000,7118000,None,0.0,,36309000,-36309000,,,,,None,,,,,5.91,,,,,,,,0.0,,,2026-03-18,quarterly,-0.27,USD,pre-market,14945000,,-0.0962,-0.122,0.0,0.0,21364000,,,,85.48,60.54,,-65.0367,,,,,,,0,,,193.84,19.89
2026-04-16,OKLO,-0.72,0.0,,0.943,9.2,,,,,,,,,,,,,,,None,125000,125000,,,,,,None,125000,,,,,0.297,-0.1064,-28015000,-27890000,-0.1636,2025-06-30,,0.0,-125000,-24254000,431000,,,None,None,3761000,,None,,,,,-24685000,-24685000,3761000,None,0.0,,28015000,-28015000,,,,,None,,,,,5.91,,,,,,,,0.0,,,2026-03-18,quarterly,-0.27,USD,pre-market,11468000,,-0.0962,-0.122,0.0,0.0,16441000,,,,85.48,60.54,,-65.0367,,,,,,,0,,,193.84,19.89
2026-04-16,OKLO,-0.72,0.0,,0.943,9.2,,,,,,,,,,,,,,,None,124000,124000,,,,,,None,124000,,,,,0.297,-0.1064,-17874000,-17750000,-0.1636,2025-03-31,,0.0,-124000,-14221000,-4411000,,,None,None,3653000,,None,,,,,-9810000,-9810000,3653000,None,0.0,,17874000,-17874000,,,,,None,,,,,5.91,,,,,,,,0.0,,,2026-03-18,quarterly,-0.27,USD,pre-market,7846000,,-0.0962,-0.122,0.0,0.0,9948000,,,,85.48,60.54,,-65.0367,,,,,,,0,,,193.84,19.89
2026-04-16,OKLO,-0.72,0.0,,0.943,9.2,,,,,,,,,,,,,,,None,87580,87580,,,,,,None,87580,,,,,0.297,-0.1064,-15378547,-15290967,-0.1636,2024-12-31,,0.0,-87580,-9994351,294416,,,None,None,3328237,,None,,,,,-10288767,-10288767,3328237,None,0.0,,15378547,-15378547,,,,,None,,,,,5.91,,,,,,,,0.0,,,2026-03-18,quarterly,-0.27,USD,pre-market,7282146,,-0.0962,-0.122,0.0,0.0,8096401,,,,85.48,60.54,,-65.0367,,,,,,,0,,,193.84,19.89
2026-04-16,OKLO,-0.72,0.0,,0.943,9.2,,,,,,,,,,,,,,,None,68747,68747,,,,,,None,68747,,,,,0.297,-0.1064,-12281088,-12212341,-0.1636,2024-09-30,,0.0,-68747,-9734202,224963,,,None,None,2546886,,None,,,,,-9959165,-9959165,2546886,None,0.0,,12281088,-12281088,,,,,None,,,,,5.91,,,,,,,,0.0,,,2026-03-18,quarterly,-0.27,USD,pre-market,5049070,,-0.0962,-0.122,0.0,0.0,7198594,,,,85.48,60.54,,-65.0367,,,,,,,0,,,193.84,19.89
2026-04-16,OKLO,-0.72,0.0,,0.943,9.2,,,,,,,,,,,,,,,None,63000,63000,,,,,,None,63000,,,,,0.297,-0.1064,-17771000,-17708000,-0.1636,2024-06-30,,0.0,-63000,-27126000,164000,,,None,None,1715574,,None,,,,,-27290000,-29345984,1715574,None,0.0,,17771000,-17771000,,,,,None,,,,,5.91,,,,,,,,0.0,,,2026-03-18,quarterly,-0.27,USD,pre-market,10719000,,-0.0962,-0.122,0.0,0.0,7027000,,,,85.48,60.54,,-65.0367,,,,,,,0,,,193.84,19.89
2026-04-16,OKLO,-0.72,0.0,,0.943,9.2,,,,,,,,,,,,,,,None,49000,49000,,,,,,None,49000,,,,,0.297,-0.1064,-7370000,-7321000,-0.1636,2024-03-31,,0.0,-49000,-24022000,1407000,,,None,None,141000,,None,,,,,-24022000,-24022000,141000,None,0.0,,7370000,-7370000,,,,,None,,,,,5.91,,,,,,,,0.0,,,2026-03-18,quarterly,-0.27,USD,pre-market,3660000,,-0.0962,-0.122,0.0,0.0,3687000,,,,85.48,60.54,,-65.0367,,,,,,,0,,,193.84,19.89
2026-04-16,OKLO,-0.72,0.0,,0.943,9.2,,,,,,,,,,,,,,,None,38486,38486,,,,,,None,38486,,,,,0.297,-0.1064,-7282941,-7244455,-0.1636,2023-12-31,,0.0,-38486,-14321242,1559000,,,None,3132108,4305900,,None,,,,,-14321242,2576373,4305900,None,0.0,,7282941,-7282941,,,,,None,,,,,5.91,,,,,,,,0.0,,,2026-03-18,quarterly,-0.27,USD,pre-market,4305824,,-0.0962,-0.122,0.0,0.0,2951213,,,,85.48,60.54,,-65.0367,,,,,,,8199730,,,193.84,19.89
2026-04-16,OKLO,-0.72,0.0,,0.943,9.2,,,,,,,,,,,,,,,None,13112,13112,,,,,,None,13112,,,,,0.297,-0.1064,-4663795,-4650683,-0.1636,2023-09-30,,0.0,-13112,-8667956,2186000,,,None,None,6645452,,None,,,,,-8667956,2418722,6645452,None,0.0,,4663795,-4663795,,,,,None,,,,,5.91,,,,,,,,0.0,,,2026-03-18,quarterly,-0.27,USD,pre-market,1707457,,-0.0962,-0.122,0.0,0.0,2922662,,,,85.48,60.54,,-65.0367,,,,,,,0,,,193.84,19.89
2026-04-16,OKLO,-0.72,0.0,,0.943,9.2,,,,,,,,,,,,,,,None,12406,12406,,,,,,None,12406,,,,,0.297,-0.1064,-3352966,-3340560,-0.1636,2023-06-30,,0.0,-12406,-4474829,1232000,,,None,None,5862881,,None,,,,,-4474829,3782431,5862881,None,0.0,,3352966,-3352966,,,,,5915735,,,,,5.91,,,,,,,,0.0,,,2026-03-18,quarterly,-0.27,USD,pre-market,1833269,,-0.0962,-0.122,0.0,0.0,1477227,,,,85.48,60.54,,-65.0367,,,,,,,0,,,193.84,19.89
2026-04-16,OKLO,-0.72,0.0,,0.943,9.2,,,,,,,,,,,,,,,None,1157365,1157365,,,,,,None,10996,,,,,0.297,-0.1064,-3336298,-3325302,-0.1636,2023-03-31,,0.0,-1157365,-4708973,1115936,,,None,3132108,5416834,,None,,,,,-4708973,3090679,5416834,None,0.0,,3336298,-3336298,,,,,5363980,,,,,5.91,,,,,,,,0.0,,,2026-03-18,quarterly,-0.27,USD,pre-market,1916450,,-0.0962,-0.122,0.0,0.0,1391898,,,,85.48,60.54,,-65.0367,,,,,,,0,,,193.84,19.89
2026-04-16,OKLO,-0.72,0.0,,0.943,9.2,,,,,,,,,,,,,,,None,None,None,,,,,,None,7383,,,,,0.297,-0.1064,-2895330,-2887947,-0.1636,2022-12-31,,0.0,None,-2894911,847670,,,None,4798293,4093418,,None,,,,,-2894911,2785515,4093418,None,0.0,,2895330,-2895330,,,,,None,,,,,5.91,,,,,,,,0.0,,,2026-03-18,quarterly,-0.27,USD,pre-market,1817183,,-0.0962,-0.122,0.0,0.0,1045019,,,,85.48,60.54,,-65.0367,,,,,,,0,,,193.84,19.89
2026-04-16,OKLO,-0.72,0.0,,0.943,9.2,,,,,,,,,,,,,,,None,402616,402616,,,,,,None,19742,,,,,0.297,-0.1064,-2931895,-2912153,-0.1636,2022-09-30,,0.0,-402616,-2931742,534571,,,None,2354571,2354571,,None,,,,,-2931742,1474130,2354571,None,0.0,,2931895,-2931895,,,,,2411317,,,,,5.91,,,,,,,,0.0,,,2026-03-18,quarterly,-0.27,USD,pre-market,1705292,,-0.0962,-0.122,0.0,0.0,1195119,,,,85.48,60.54,,-65.0367,,,,,,,0,,,193.84,19.89
2026-04-16,OKLO,-0.72,0.0,,0.943,9.2,,,,,,,,,,,,,,,None,430744,430744,,,,,,None,5561,,,,,0.297,-0.1064,-2395107,-2389546,-0.1636,2022-06-30,,0.0,-430744,-2394936,92115,,,None,703370,703370,,None,,,,,-2394936,54361,703370,None,0.0,,2395107,-2395107,,,,,577220,,,,,5.91,,,,,,,,0.0,,,2026-03-18,quarterly,-0.27,USD,pre-market,1419183,,-0.0962,-0.122,0.0,0.0,943563,,,,85.48,60.54,,-65.0367,,,,,,,0,,,193.84,19.89
2026-04-16,OKLO,-0.72,0.0,,0.943,9.2,,,,,,,,,,,,,,,None,529115,529115,,,,,,None,5561,,,,,0.297,-0.1064,-2098793,-2093232,-0.1636,2022-03-31,,0.0,-529115,-2098619,-267180,,,None,126301,126301,,None,,,,,-2098619,-388236,126301,None,0.0,,2098793,-2098793,,,,,140879,,,,,5.91,,,,,,,,0.0,,,2026-03-18,quarterly,-0.27,USD,pre-market,1250896,,-0.0962,-0.122,0.0,0.0,814608,,,,85.48,60.54,,-65.0367,,,,,,,0,,,193.84,19.89
2026-04-16,OKLO,-0.72,0.0,,0.943,9.2,,,,,,,,,,,,,,,None,None,None,,,,,,None,86794,,,,,0.297,-0.1064,-610735,-518109,-0.1636,2021-12-31,,0.0,None,-518109,2416,,,None,86794,None,,None,,,,,-520525,None,None,None,0.0,,609735,-609735,,,,,None,,,,,5.91,,,,,,,,0.0,,,2026-03-18,quarterly,-0.27,USD,pre-market,None,,-0.0962,-0.122,0.0,0.0,None,,,,85.48,60.54,,-65.0367,,,,,,,None,,,193.84,19.89
2026-04-16,OKLO,-0.72,0.0,,0.943,9.2,,,,,,,,,,,,,,,None,569025,569025,,,,,,None,7051,,,,,0.297,-0.1064,-569025,-535181,-0.1636,2021-09-30,,0.0,-569025,-535181,-40895,,,None,None,40895,,None,,,,,-535181,-535181,40895,None,0.0,,569025,-569025,,,,,33844,,,,,5.91,,,,,,,,0.0,,,2026-03-18,quarterly,-0.27,USD,pre-market,None,,-0.0962,-0.122,0.0,0.0,569025,,,,85.48,60.54,,-65.0367,,,,,,,0,,,193.84,19.89
2026-04-16,OKLO,-0.72,0.0,,0.943,9.2,,,,,,,,,,,,,,,None,None,None,,,,,,None,None,,,,,0.297,-0.1064,None,None,-0.1636,2021-06-30,,0.0,None,-1000,None,,,None,None,None,,None,,,,,-1000,None,None,None,0.0,,None,-1000,,,,,None,,,,,5.91,,,,,,,,0.0,,,2026-03-18,quarterly,-0.27,USD,pre-market,None,,-0.0962,-0.122,0.0,0.0,None,,,,85.48,60.54,,-65.0367,,,,,,,None,,,193.84,19.89
2026-04-16,OKLO,-0.72,0.0,,0.943,9.2,,,,,,,,,,,,,,,None,None,None,,,,,,None,None,,,,,0.297,-0.1064,None,None,-0.1636,2021-03-31,,0.0,None,None,None,,,None,None,None,,None,,,,,None,None,None,None,0.0,,None,None,,,,,None,,,,,5.91,,,,,,,,0.0,,,2026-03-18,quarterly,-0.27,USD,pre-market,None,,-0.0962,-0.122,0.0,0.0,None,,,,85.48,60.54,,-65.0367,,,,,,,None,,,193.84,19.89
2026-04-16,OKLO,-0.72,0.0,,0.943,9.2,,,,,,,,,,,,,,,None,522000,522000,,,,,,None,522000,,,,,0.297,-0.1064,-139816000,-139294000,-0.1636,2025-12-31,,0.0,-522000,-110192000,-4529000,,,None,None,29102000,,None,,,,,-105663000,-105663000,29102000,None,0.0,,139294000,-139294000,,,,,None,,,,,5.91,,,,,,,,0.0,,,2026-03-18,annual,-0.27,USD,pre-market,58852000,,-0.0962,-0.122,0.0,0.0,80442000,,,,85.48,60.54,,-65.0367,,,,,,,0,,,193.84,19.89
2026-04-16,OKLO,-0.72,0.0,,0.943,9.2,,,,,,,,,,,,,,,None,268000,268000,,,,,,None,268000,,,,,0.297,-0.1064,-52801000,-52533000,-0.1636,2024-12-31,,0.0,-268000,-72933000,683000,,,None,None,7732000,,None,,,,,-73616000,-73616000,7732000,None,0.0,,52801000,-52801000,,,,,None,,,,,5.91,,,,,,,,0.0,,,2026-03-18,annual,-0.27,USD,pre-market,26711000,,-0.0962,-0.122,0.0,0.0,26003000,,,,85.48,60.54,,-65.0367,,,,,,,0,,,193.84,19.89
2026-04-16,OKLO,-0.72,0.0,,0.943,9.2,,,,,,,,,,,,,,,None,75000,75000,,,,,,None,75000,,,,,0.297,-0.1064,-18636000,-18561000,-0.1636,2023-12-31,,0.0,-75000,-32173000,6092149,,,None,None,22018585,,None,,,,,-32173000,12077347,22018585,None,0.0,,18636000,-18636000,,,,,None,,,,,5.91,,,,,,,,0.0,,,2026-03-18,annual,-0.27,USD,pre-market,9763000,,-0.0962,-0.122,0.0,0.0,8743000,,,,85.48,60.54,,-65.0367,,,,,,,0,,,193.84,19.89
2026-04-16,OKLO,-0.72,0.0,,0.943,9.2,,,,,,,,,,,,,,,None,None,None,,,,,,None,29532,,,,,0.297,-0.1064,-10024811,-9995279,-0.1636,2022-12-31,,0.0,None,-10023891,1474356,,,None,7209610,7277660,,None,,,,,-10023891,3925770,7277660,None,0.0,,10024811,-10024811,,,,,None,,,,,5.91,,,,,,,,0.0,,,2026-03-18,annual,-0.27,USD,pre-market,6024267,,-0.0962,-0.122,0.0,0.0,3869353,,,,85.48,60.54,,-65.0367,,,,,,,0,,,193.84,19.89
2026-04-16,OKLO,-0.72,0.0,,0.943,9.2,,,,,,,,,,,,,,,None,None,None,,,,,,None,2570,,,,,0.297,-0.1064,-5161410,-5158840,-0.1636,2021-12-31,,0.0,None,-5156536,2416,,,None,120638,4874,,None,,,,,-5156536,-5156536,4874,None,0.0,,5161410,-5161410,,,,,None,,,,,5.91,,,,,,,,0.0,,,2026-03-18,annual,-0.27,USD,pre-market,2477237,,-0.0962,-0.122,0.0,0.0,2558903,,,,85.48,60.54,,-65.0367,,,,,,,0,,,193.84,19.89
2026-04-16,OKLO,-0.72,0.0,None,0.943,9.2,,1450000,788445000,788445000,,,,,,,,,16000,146351775,None,None,None,4145000,None,None,4976000,None,None,2570,,,,,0.297,-0.1064,-5161410,-5158840,-0.1636,2025-12-31,6621000,0.0,None,-5156536,2416,27500000,27500000,None,120638,4874,None,None,None,None,None,196654000,-5156536,-5156536,4874,None,0.0,,5161410,-5161410,20822000,20497000,None,25000000,None,,,,,5.91,,,,,,,,0.0,,None,2026-03-18,quarterly,-0.27,USD,pre-market,2477237,-240772000,-0.0962,-0.122,0.0,0.0,2558903,1450000,904000,439526000,85.48,60.54,,-65.0367,1528457000,1253769000,25546000,52247000,274688000,26701000,0,1476210000,None,193.84,19.89
2026-04-16,OKLO,-0.72,0.0,None,0.943,9.2,,1661000,410041000,410041000,,,,,,,,,16000,150364909,None,None,None,2023000,None,283000,5235000,None,None,2570,,,,,0.297,-0.1064,-5161410,-5158840,-0.1636,2025-09-30,6720000,0.0,None,-5156536,2416,27500000,27500000,None,120638,4874,None,None,None,None,None,261963000,-5156536,-5156536,4874,None,0.0,,5161410,-5161410,4944000,10617000,None,25000000,None,,,,,5.91,,,,,,,,0.0,,None,2026-03-18,quarterly,-0.27,USD,pre-market,2477237,-199326000,-0.0962,-0.122,0.0,0.0,2558903,1944000,1163000,511559000,85.48,60.54,,-65.0367,1246219000,931779000,13803000,40633000,314440000,26830000,0,1205586000,None,193.84,19.89
2026-04-16,OKLO,-0.72,0.0,None,0.943,9.2,,1864000,226771000,226771000,,,,,,,,,15000,140085498,None,None,None,2340000,None,275000,2826000,None,None,2570,,,,,0.297,-0.1064,-5161410,-5158840,-0.1636,2025-06-30,6720000,0.0,None,-5156536,2416,27500000,27500000,None,120638,4874,None,None,None,None,None,148540000,-5156536,-5156536,4874,None,0.0,,5161410,-5161410,5411000,4145000,None,25000000,None,,,,,5.91,,,,,,,,0.0,,None,2026-03-18,quarterly,-0.27,USD,pre-market,2477237,-169604000,-0.0962,-0.122,0.0,0.0,2558903,2139000,1129000,307654000,85.48,60.54,,-65.0367,731084000,542662000,7614000,34673000,188422000,27059000,0,696411000,None,193.84,19.89
2026-04-16,OKLO,-0.72,0.0,None,0.943,9.2,,1793000,90078000,90078000,,,,,,,,,14000,138109974,None,None,None,1430000,None,260000,1643000,None,None,2570,,,,,0.297,-0.1064,-5161410,-5158840,-0.1636,2025-03-31,6720000,0.0,None,-5156536,2416,27500000,27500000,None,120638,4874,None,None,None,None,None,59670000,-5156536,-5156536,4874,None,0.0,,5161410,-5161410,2245000,2778000,None,25000000,None,,,,,5.91,,,,,,,,0.0,,None,2026-03-18,quarterly,-0.27,USD,pre-market,2477237,-144919000,-0.0962,-0.122,0.0,0.0,2558903,2053000,941000,110940000,85.48,60.54,,-65.0367,302146000,204906000,5655000,32816000,97240000,27161000,0,269330000,None,193.84,19.89
2026-04-16,OKLO,-0.72,0.0,None,0.943,9.2,,1024000,97132000,97132000,,,,,,,,,14000,137706596,None,None,None,2970000,None,261000,1738000,None,None,2570,,,,,0.297,-0.1064,-5161410,-5158840,-0.1636,2024-12-31,0,0.0,None,-5156536,2416,None,None,None,120638,4874,None,None,None,None,None,47473000,-5156536,-5156536,4874,None,0.0,,5161410,-5161410,2387000,1422000,None,25000000,None,,,,,5.91,,,,,,,,0.0,,None,2026-03-18,quarterly,-0.27,USD,pre-market,2477237,-135109000,-0.0962,-0.122,0.0,0.0,2558903,1285000,742000,130682000,85.48,60.54,,-65.0367,281736000,231939000,5336000,30879000,49797000,25543000,0,250857000,None,193.84,19.89
