date,symbol,eps,revenue_ttm,accumulateddepreciationamortizationppe,beta,book_value,capitalexpenditures,capitalleaseobligations,cashandcashequivalentsatcarryingvalue,cashandshortterminvestments,cashflowfromfinancing,cashflowfrominvestment,changeincashandcashequivalents,changeinexchangerate,changeininventory,changeinoperatingassets,changeinoperatingliabilities,changeinreceivables,commonstock,commonstocksharesoutstanding,comprehensiveincomenetoftax,costofgoodsandservicessold,costofrevenue,currentaccountspayable,currentdebt,currentlongtermdebt,currentnetreceivables,deferredrevenue,depreciation,depreciationandamortization,depreciationdepletionandamortization,dividendpayout,dividendpayoutcommonstock,dividendpayoutpreferredstock,earnings_growth_yoy,earnings_surprise,ebit,ebitda,estimated_eps,fiscaldateending,forward_pe,goodwill,gross_profit_ttm,grossprofit,incomebeforetax,incometaxexpense,intangibleassets,intangibleassetsexcludinggoodwill,interestanddebtexpense,interestexpense,interestincome,inventory,investmentincomenet,investments,longtermdebt,longtermdebtnoncurrent,longterminvestments,netincome,netincomefromcontinuingoperations,netinterestincome,noninterestincome,operating_margin_ttm,operatingcashflow,operatingexpenses,operatingincome,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,othernonoperatingincome,paymentsforoperatingactivities,paymentsforrepurchaseofcommonstock,paymentsforrepurchaseofequity,paymentsforrepurchaseofpreferredstock,peg_ratio,price_to_book,price_to_sales_ttm,proceedsfromissuanceofcommonstock,proceedsfromissuanceoflongtermdebtandcapitalsecuritiesnet,proceedsfromissuanceofpreferredstock,proceedsfromoperatingactivities,proceedsfromrepaymentsofshorttermdebt,proceedsfromrepurchaseofequity,proceedsfromsaleoftreasurystock,profit_margin,profitloss,propertyplantequipment,report_date,report_type,reported_eps,reportedcurrency,reporttime,researchanddevelopment,retainedearnings,return_on_assets_ttm,return_on_equity_ttm,revenue_growth_yoy,revenue_per_share_ttm,sellinggeneralandadministrative,shortlongtermdebttotal,shorttermdebt,shortterminvestments,sma_200,sma_50,stockbasedcompensation,surprise_pct,totalassets,totalcurrentassets,totalcurrentliabilities,totalliabilities,totalnoncurrentassets,totalnoncurrentliabilities,totalrevenue,totalshareholderequity,treasurystock,week_52_high,week_52_low
2014-12-31,JAZZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14,,,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-02-24,,2.44,,post-market,,,,,,,,,,,,,,6.087,,,,,,,,,,,
2015-03-31,JAZZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.16,,,2.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-05-07,,1.99,,post-market,,,,,,,,,,,,,,-7.4419,,,,,,,,,,,
2015-06-30,JAZZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,2.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-08-05,,2.41,,post-market,,,,,,,,,,,,,,0.0,,,,,,,,,,,
2015-09-30,JAZZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04,,,2.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-11-09,,2.52,,post-market,,,,,,,,,,,,,,-1.5625,,,,,,,,,,,
2015-12-31,JAZZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-02-23,,2.6,,post-market,,,,,,,,,,,,,,0.0,,,,,,,,,,,
2016-03-31,JAZZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.05,,,2.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-05-10,,2.26,,post-market,,,,,,,,,,,,,,-2.1645,,,,,,,,,,,
2016-06-30,JAZZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.17,,,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-08-09,,2.63,,post-market,,,,,,,,,,,,,,-6.0714,,,,,,,,,,,
2016-09-30,JAZZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04,,,2.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-11-08,,2.57,,post-market,,,,,,,,,,,,,,-1.5326,,,,,,,,,,,
2016-12-31,JAZZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,,,2.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-02-28,,2.71,,post-market,,,,,,,,,,,,,,2.2642,,,,,,,,,,,
2017-03-31,JAZZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.03,,,2.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-05-09,,2.31,,post-market,,,,,,,,,,,,,,-1.2821,,,,,,,,,,,
2017-06-30,JAZZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.19,,,2.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-08-08,,2.56,,post-market,,,,,,,,,,,,,,-6.9091,,,,,,,,,,,
2017-09-30,JAZZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.33,,,2.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-07,,3.22,,post-market,,,,,,,,,,,,,,11.4187,,,,,,,,,,,
2017-12-31,JAZZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.03,,,2.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,,2.95,,post-market,,,,,,,,,,,,,,-1.0067,,,,,,,,,,,
2018-03-31,JAZZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,2.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-05-08,,2.98,,post-market,,,,,,,,,,,,,,7.1942,,,,,,,,,,,
2018-06-30,JAZZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.26,,,3.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-07,,3.49,,post-market,,,,,,,,,,,,,,8.0495,,,,,,,,,,,
2018-09-30,JAZZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.26,,,3.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-11-06,,3.58,,post-market,,,,,,,,,,,,,,7.8313,,,,,,,,,,,
2018-12-31,JAZZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.62,,,3.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-26,,3.64,,post-market,,,,,,,,,,,,,,20.5298,,,,,,,,,,,
2019-03-31,JAZZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.51,,,3.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-05-07,,3.67,,post-market,,,,,,,,,,,,,,16.1392,,,,,,,,,,,
2019-06-30,JAZZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.48,,,3.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-08-06,,4.05,,post-market,,,,,,,,,,,,,,13.4454,,,,,,,,,,,
2019-09-30,JAZZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-11-05,,4.1,,post-market,,,,,,,,,,,,,,13.8889,,,,,,,,,,,
2019-12-31,JAZZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,,,4.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-02-25,,4.42,,post-market,,,,,,,,,,,,,,7.2816,,,,,,,,,,,
2020-03-31,JAZZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.22,,,0.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-05-05,,0.45,,post-market,,,,,,,,,,,,,,-32.8358,,,,,,,,,,,
2020-06-30,JAZZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,,,3.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-08-04,,3.71,,post-market,,,,,,,,,,,,,,19.2926,,,,,,,,,,,
2020-09-30,JAZZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23,,,4.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-11-02,,4.31,,post-market,,,,,,,,,,,,,,5.6373,,,,,,,,,,,
2020-12-31,JAZZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2,,,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-02-23,,4.0,,post-market,,,,,,,,,,,,,,-4.7619,,,,,,,,,,,
2021-03-31,JAZZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21,,,3.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-05-04,,3.92,,post-market,,,,,,,,,,,,,,5.6604,,,,,,,,,,,
2021-06-30,JAZZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.47,,,3.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-03,,3.9,,post-market,,,,,,,,,,,,,,13.7026,,,,,,,,,,,
2021-09-30,JAZZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.88,,,3.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-11-09,,4.2,,post-market,,,,,,,,,,,,,,26.506,,,,,,,,,,,
2021-12-31,JAZZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.57,,,3.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-03-01,,4.21,,post-market,,,,,,,,,,,,,,15.6593,,,,,,,,,,,
2022-03-31,JAZZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.11,,,3.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-05-04,,3.73,,post-market,,,,,,,,,,,,,,-2.8646,,,,,,,,,,,
2022-06-30,JAZZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11,,,4.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-08-03,,4.3,,post-market,,,,,,,,,,,,,,2.6253,,,,,,,,,,,
2022-09-30,JAZZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.51,,,4.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-11-09,,5.17,,post-market,,,,,,,,,,,,,,10.9442,,,,,,,,,,,
2022-12-31,JAZZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.39,,,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03-01,,-0.07,,post-market,,,,,,,,,,,,,,-121.875,,,,,,,,,,,
2023-03-31,JAZZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.29,,,4.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-10,,3.95,,post-market,,,,,,,,,,,,,,-6.8396,,,,,,,,,,,
2023-06-30,JAZZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,,,4.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-08-09,,4.51,,post-market,,,,,,,,,,,,,,1.8059,,,,,,,,,,,
2023-09-30,JAZZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.09,,,4.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-11-08,,4.84,,post-market,,,,,,,,,,,,,,-1.8256,,,,,,,,,,,
2023-12-31,JAZZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.16,,,5.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-28,,5.02,,post-market,,,,,,,,,,,,,,-3.0888,,,,,,,,,,,
2024-03-31,JAZZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.5,,,4.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-05-01,,2.68,,post-market,,,,,,,,,,,,,,-35.8852,,,,,,,,,,,
2024-06-30,JAZZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.53,,,4.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-31,,5.3,,post-market,,,,,,,,,,,,,,11.1111,,,,,,,,,,,
2024-09-30,JAZZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.11,,,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-06,,6.61,,post-market,,,,,,,,,,,,,,20.1818,,,,,,,,,,,
2024-12-31,JAZZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7892,,,5.8108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-02-25,,6.6,,post-market,,,,,,,,,,,,,,13.5816,,,,,,,,,,,
2025-03-31,JAZZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.33,,,4.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-07,,-1.52,,pre-market,,,,,,,,,,,,,,-131.6008,,,,,,,,,,,
2025-06-30,JAZZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.63,,,-7.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-08-05,,-8.25,,pre-market,,,,,,,,,,,,,,-8.2677,,,,,,,,,,,
2025-09-30,JAZZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.17,,,5.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-11-05,,8.13,,pre-market,,,,,,,,,,,,,,36.4094,,,,,,,,,,,
2025-12-31,JAZZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1336,,,6.5064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-02-25,,6.64,,pre-market,,,,,,,,,,,,,,2.0534,,,,,,,,,,,
2026-04-16,JAZZ,-5.84,4267586000.0,,0.233,70.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.032,0.1336,,,6.5064,,8.27,,3912238000.0,,,,,,,,,,,,,,,,,,,0.271,,,,,,,,,,,,,0.632,2.783,2.9,,,,,,,,-0.0835,,,2026-02-25,,6.64,,pre-market,,,0.0538,-0.0847,0.101,69.98,,,,,150.5,181.02,,2.0534,,,,,,,,,,202.2,97.5
