date,symbol,eps,revenue_ttm,accumulateddepreciationamortizationppe,beta,book_value,capitalexpenditures,capitalleaseobligations,cashandcashequivalentsatcarryingvalue,cashandshortterminvestments,cashflowfromfinancing,cashflowfrominvestment,changeincashandcashequivalents,changeinexchangerate,changeininventory,changeinoperatingassets,changeinoperatingliabilities,changeinreceivables,commonstock,commonstocksharesoutstanding,comprehensiveincomenetoftax,costofgoodsandservicessold,costofrevenue,currentaccountspayable,currentdebt,currentlongtermdebt,currentnetreceivables,deferredrevenue,depreciation,depreciationandamortization,depreciationdepletionandamortization,dividendpayout,dividendpayoutcommonstock,dividendpayoutpreferredstock,earnings_growth_yoy,earnings_surprise,ebit,ebitda,estimated_eps,fiscaldateending,goodwill,gross_profit_ttm,grossprofit,incomebeforetax,incometaxexpense,intangibleassets,intangibleassetsexcludinggoodwill,interestanddebtexpense,interestexpense,interestincome,inventory,investmentincomenet,investments,longtermdebt,longtermdebtnoncurrent,longterminvestments,netincome,netincomefromcontinuingoperations,netinterestincome,noninterestincome,operating_margin_ttm,operatingcashflow,operatingexpenses,operatingincome,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,othernonoperatingincome,paymentsforoperatingactivities,paymentsforrepurchaseofcommonstock,paymentsforrepurchaseofequity,paymentsforrepurchaseofpreferredstock,price_to_book,proceedsfromissuanceofcommonstock,proceedsfromissuanceoflongtermdebtandcapitalsecuritiesnet,proceedsfromissuanceofpreferredstock,proceedsfromoperatingactivities,proceedsfromrepaymentsofshorttermdebt,proceedsfromrepurchaseofequity,proceedsfromsaleoftreasurystock,profit_margin,profitloss,propertyplantequipment,report_date,report_type,reported_eps,reportedcurrency,reporttime,researchanddevelopment,retainedearnings,return_on_assets_ttm,return_on_equity_ttm,revenue_growth_yoy,revenue_per_share_ttm,sellinggeneralandadministrative,shortlongtermdebttotal,shorttermdebt,shortterminvestments,sma_200,sma_50,stockbasedcompensation,surprise_pct,totalassets,totalcurrentassets,totalcurrentliabilities,totalliabilities,totalnoncurrentassets,totalnoncurrentliabilities,totalrevenue,totalshareholderequity,treasurystock,week_52_high,week_52_low
2026-04-16,IMVT,-2.67,0.0,,0.673,4.85,,,,,,,,,,,,,,,None,67742,67742,,,,,,None,5000,,,,,0.0,0.1896,-97342,-92342,-0.7269,2019-06-30,,0.0,-67742,249216,66467,,,None,249315,341558,,None,,,,,182749,182749,341558,None,0.0,,92342,-92342,,,,,None,,,,,5.48,,,,,,,,0.0,,,2026-02-18,quarterly,-0.5373,USD,pre-market,18476000,,-0.413,-0.694,0.0,0.0,1585000,,,,21.5,25.62,,26.0834,,,,,,,0,,,29.25,13.36
2026-04-16,IMVT,-2.67,0.0,,0.673,4.85,,,,,,,,,,,,,,,None,None,None,,,,,,None,5159,,,,,0.0,0.1896,-5609,-450,-0.7269,2019-03-31,,0.0,None,-450,7384,,,None,None,None,,None,,,,,-450,-450,None,None,0.0,,450,-450,,,,,None,,,,,5.48,,,,,,,,0.0,,,2026-02-18,quarterly,-0.5373,USD,pre-market,7969543,,-0.413,-0.694,0.0,0.0,962792,,,,21.5,25.62,,26.0834,,,,,,,0,,,29.25,13.36
2026-04-16,IMVT,-2.67,0.0,,0.673,4.85,,,,,,,,,,,,,,,None,None,None,,,,,,None,1614,,,,,0.0,0.1896,-8884378,-8882764,-0.7269,2018-12-31,,0.0,None,-8841432,7631,,,None,249315,None,,None,,,,,-8849063,-8849063,None,None,0.0,,8841432,-8884378,,,,,None,,,,,5.48,,,,,,,,0.0,,,2026-02-18,quarterly,-0.5373,USD,pre-market,7683345,,-0.413,-0.694,0.0,0.0,1201033,,,,21.5,25.62,,26.0834,,,,,,,None,,,29.25,13.36
2026-04-16,IMVT,-2.67,0.0,,0.673,4.85,,,,,,,,,,,,,,,None,None,None,,,,,,None,6239912,,,,,0.0,0.1896,-6239912,None,-0.7269,2018-09-30,,0.0,None,-6345995,3985,,,None,249315,None,,None,,,,,-6349980,-6349980,None,None,0.0,,6345995,-6239912,,,,,None,,,,,5.48,,,,,,,,0.0,,,2026-02-18,quarterly,-0.5373,USD,pre-market,5744881,,-0.413,-0.694,0.0,0.0,495031,,,,21.5,25.62,,26.0834,,,,,,,None,,,29.25,13.36
2026-04-16,IMVT,-2.67,0.0,,0.673,4.85,,,,,,,,,,,,,,,None,None,None,,,,,,None,4368375,,,,,0.0,0.1896,-4368375,None,-0.7269,2018-06-30,,0.0,None,-4368384,-9,,,None,249315,None,,None,,,,,-4368384,-4368384,None,None,0.0,,4368384,-4368375,,,,,None,,,,,5.48,,,,,,,,0.0,,,2026-02-18,quarterly,-0.5373,USD,pre-market,4335231,,-0.413,-0.694,0.0,0.0,33144,,,,21.5,25.62,,26.0834,,,,,,,None,,,29.25,13.36
2026-04-16,IMVT,-2.67,0.0,,0.673,4.85,,,,,,,,,,,,,,,None,377000,377000,,,,,,None,377000,,,,,0.0,0.1896,-438152000,-437775000,-0.7269,2025-03-31,,0.0,-377000,-412949000,891000,,,None,None,24732000,,None,,,,,-413840000,-413840000,24732000,None,0.0,,438152000,-438152000,,,,,None,,,,,5.48,,,,,,,,0.0,,,2026-02-18,annual,-0.5373,USD,pre-market,360917000,,-0.413,-0.694,0.0,0.0,77235000,,,,21.5,25.62,,26.0834,,,,,,,0,,,29.25,13.36
2026-04-16,IMVT,-2.67,0.0,,0.673,4.85,,,,,,,,,,,,,,,None,231000,231000,,,,,,None,231000,,,,,0.0,0.1896,-270209000,-269978000,-0.7269,2024-03-31,,0.0,-231000,-258769000,567000,,,None,49896000,24948000,,None,,,,,-259336000,-259336000,24948000,None,0.0,,270209000,-270209000,,,,,None,,,,,5.48,,,,,,,,0.0,,,2026-02-18,annual,-0.5373,USD,pre-market,212928000,,-0.413,-0.694,0.0,0.0,57281000,,,,21.5,25.62,,26.0834,,,,,,,0,,,29.25,13.36
2026-04-16,IMVT,-2.67,0.0,,0.673,4.85,,,,,,,,,,,,,,,None,1324000,1324000,,,,,,None,193000,,,,,0.0,0.1896,-208276000,-208083000,-0.7269,2023-03-31,,0.0,-1324000,-210951000,9000,,,None,12482000,7578000,,None,,,,,-210960000,-210960000,7578000,None,0.0,,208276000,-208276000,,,,,-253000,,,,,5.48,,,,,,,,0.0,,,2026-02-18,annual,-0.5373,USD,pre-market,160257000,,-0.413,-0.694,0.0,0.0,48019000,,,,21.5,25.62,,26.0834,,,,,,,0,,,29.25,13.36
2026-04-16,IMVT,-2.67,0.0,,0.673,4.85,,,,,,,,,,,,,,,None,1232000,1232000,,,,,,None,126000,,,,,0.0,0.1896,-156033000,-155907000,-0.7269,2022-03-31,,0.0,-1232000,-156814000,-84000,,,None,655000,0,,None,,,,,-156730000,-156730000,0,None,0.0,,156033000,-156033000,,,,,-781000,,,,,5.48,,,,,,,,0.0,,,2026-02-18,annual,-0.5373,USD,pre-market,101808000,,-0.413,-0.694,0.0,0.0,54225000,,,,21.5,25.62,,26.0834,,,,,,,0,,,29.25,13.36
2026-04-16,IMVT,-2.67,0.0,,0.673,4.85,,,,,,,,,,,,,,,None,998000,998000,,,,,,None,65000,,,,,0.0,0.1896,-108117000,-108052000,-0.7269,2021-03-31,,0.0,-998000,-107789000,-358000,,,None,0,None,,None,,,,,-107431000,-107431000,0,None,0.0,,108117000,-108117000,,,,,328000,,,,,5.48,,,,,,,,0.0,,,2026-02-18,annual,-0.5373,USD,pre-market,68604000,,-0.413,-0.694,0.0,0.0,39513000,,,,21.5,25.62,,26.0834,,,,,,,0,,,29.25,13.36
2026-04-16,IMVT,-2.67,0.0,,0.673,4.85,,,,,,,,,,,,,,,None,21000,21000,,,,,,None,21000,,,,,0.0,0.1896,-65666000,-65645000,-0.7269,2020-03-31,,0.0,-21000,-66291000,97000,,,None,625000,625000,,None,,,,,-66388000,-66388000,-625000,None,0.0,,59657000,-59678000,,,,,None,,,,,5.48,,,,,,,,0.0,,,2026-02-18,annual,-0.5373,USD,pre-market,47927000,,-0.413,-0.694,0.0,0.0,18151000,,,,21.5,25.62,,26.0834,,,,,,,0,,,29.25,13.36
2026-04-16,IMVT,-2.67,0.0,,0.673,4.85,,,,,,,,,,,,,,,None,None,None,,,,,,None,10,,,,,0.0,0.1896,-450,-28415,-0.7269,2019-03-31,,0.0,None,-450,19000,,,None,0,None,,None,,,,,-450,-28599424,None,None,0.0,,450,-450,,,,,None,,,,,5.48,,,,,,,,0.0,,,2026-02-18,annual,-0.5373,USD,pre-market,25733274,,-0.413,-0.694,0.0,0.0,2691946,,,,21.5,25.62,,26.0834,,,,,,,None,,,29.25,13.36
2026-04-16,IMVT,-2.67,0.0,,0.673,4.85,,,,,,,,,,,,,,,None,None,None,,,,,,None,None,,,,,0.0,0.1896,None,None,-0.7269,2018-12-31,,0.0,None,-450,None,,,None,0,None,,None,,,,,-450,None,None,None,0.0,,None,-450,,,,,None,,,,,5.48,,,,,,,,0.0,,,2026-02-18,annual,-0.5373,USD,pre-market,None,,-0.413,-0.694,0.0,0.0,None,,,,21.5,25.62,,26.0834,,,,,,,None,,,29.25,13.36
2026-04-16,IMVT,-2.67,0.0,,0.673,4.85,,,,,,,,,,,,,,,None,None,None,,,,,,None,136740000,,,,,0.0,0.1896,-136740568,None,-0.7269,2018-03-31,,0.0,None,-136740000,None,,,None,0,None,,None,,,,,-136740000,-136740568,None,None,0.0,,136740000,-136740000,,,,,None,,,,,5.48,,,,,,,,0.0,,,2026-02-18,annual,-0.5373,USD,pre-market,135263000,,-0.413,-0.694,0.0,0.0,1477116,,,,21.5,25.62,,26.0834,,,,,,,None,,,29.25,13.36
2026-04-16,IMVT,-2.67,0.0,None,0.673,4.85,,None,994525000,994525000,,,,,,,,,20000,181513386,None,None,None,8616000,None,None,1643000,None,None,136740000,,,,,0.0,0.1896,-136740568,None,-0.7269,2025-12-31,None,0.0,None,-136740000,None,None,None,None,0,None,None,None,None,None,None,None,-136740000,-136740568,None,None,0.0,,136740000,-136740000,46771000,57641000,None,None,None,,,,,5.48,,,,,,,,0.0,,None,2026-02-18,quarterly,-0.5373,USD,pre-market,135263000,-1597273000,-0.413,-0.694,0.0,0.0,1477116,None,None,None,21.5,25.62,,26.0834,1052392000,1042939000,66257000,66257000,9453000,0,None,986135000,None,29.25,13.36
2026-04-16,IMVT,-2.67,0.0,None,0.673,4.85,,None,521870000,521870000,,,,,,,,,17000,173643829,None,None,None,6916000,None,None,1970000,None,None,136740000,,,,,0.0,0.1896,-136740568,None,-0.7269,2025-09-30,None,0.0,None,-136740000,None,None,None,None,0,None,None,None,None,None,None,None,-136740000,-136740568,None,None,0.0,,136740000,-136740000,49706000,56338000,None,None,None,,,,,5.48,,,,,,,,0.0,,None,2026-02-18,quarterly,-0.5373,USD,pre-market,135263000,-1486638000,-0.413,-0.694,0.0,0.0,1477116,None,None,None,21.5,25.62,,26.0834,582959000,573546000,63254000,63254000,9413000,0,None,519705000,None,29.25,13.36
2026-04-16,IMVT,-2.67,0.0,None,0.673,4.85,,None,598912000,598912000,,,,,,,,,16000,170872994,None,None,None,7843000,None,None,1936000,None,None,136740000,,,,,0.0,0.1896,-136740568,None,-0.7269,2025-06-30,None,0.0,None,-136740000,None,None,None,None,0,None,None,None,None,None,None,None,-136740000,-136740568,None,None,0.0,,136740000,-136740000,50915000,45057000,None,None,None,,,,,5.48,,,,,,,,0.0,,None,2026-02-18,quarterly,-0.5373,USD,pre-market,135263000,-1360136000,-0.413,-0.694,0.0,0.0,1477116,None,None,None,21.5,25.62,,26.0834,661440000,651763000,52900000,52900000,9677000,0,None,608540000,None,29.25,13.36
2026-04-16,IMVT,-2.67,0.0,None,0.673,4.85,,98000,713971000,713971000,,,,,,,,,16000,151574000,None,None,None,17656000,None,None,2511000,None,None,136740000,,,,,0.0,0.1896,-136740568,None,-0.7269,2025-03-31,None,0.0,None,-136740000,None,None,None,None,0,None,None,None,None,None,None,None,-136740000,-136740568,None,None,0.0,,136740000,-136740000,51180000,51021000,None,None,None,,,,,5.48,,,,,,,,0.0,,None,2026-02-18,quarterly,-0.5373,USD,pre-market,135263000,-1239523000,-0.413,-0.694,0.0,0.0,1477116,98000,98000,None,21.5,25.62,,26.0834,776222000,767662000,68775000,68775000,8560000,1097999,None,707447000,None,29.25,13.36
2026-04-16,IMVT,-2.67,0.0,None,0.673,4.85,,23000,374685000,374685000,,,,,,,,,14000,146922000,None,None,None,19816000,None,None,2224000,None,None,136740000,,,,,0.0,0.1896,-136740568,None,-0.7269,2024-12-31,None,0.0,None,-136740000,None,None,None,None,0,None,None,None,None,None,None,None,-136740000,-136740568,None,None,0.0,,136740000,-136740000,35632000,48476000,None,None,None,,,,,5.48,,,,,,,,0.0,,None,2026-02-18,quarterly,-0.5373,USD,pre-market,135263000,-1133074000,-0.413,-0.694,0.0,0.0,1477116,23000,23000,None,21.5,25.62,,26.0834,420932000,412541000,68315000,68315000,8391000,0,None,352617000,None,29.25,13.36
2026-04-16,IMVT,-2.67,0.0,None,0.673,4.85,,47000,472941000,472941000,,,,,,,,,14000,146469000,None,None,None,20727000,None,None,1876000,None,None,136740000,,,,,0.0,0.1896,-136740568,None,-0.7269,2024-09-30,None,0.0,None,-136740000,None,None,None,None,0,None,None,None,None,None,None,None,-136740000,-136740568,None,None,0.0,,136740000,-136740000,32555000,45879000,None,None,None,,,,,5.48,,,,,,,,0.0,,None,2026-02-18,quarterly,-0.5373,USD,pre-market,135263000,-1021952000,-0.413,-0.694,0.0,0.0,1477116,47000,47000,None,21.5,25.62,,26.0834,515707000,507372000,66653000,66653000,8335000,0,None,449054000,None,29.25,13.36
2026-04-16,IMVT,-2.67,0.0,None,0.673,4.85,,69000,560005000,560005000,,,,,,,,,14000,146086000,None,None,None,11035000,None,None,2417000,None,None,136740000,,,,,0.0,0.1896,-136740568,None,-0.7269,2024-06-30,None,0.0,None,-136740000,None,None,None,None,0,None,None,None,None,None,None,None,-136740000,-136740568,None,None,0.0,,136740000,-136740000,26625000,33914000,None,None,None,,,,,5.48,,,,,,,,0.0,,None,2026-02-18,quarterly,-0.5373,USD,pre-market,135263000,-912833000,-0.413,-0.694,0.0,0.0,1477116,69000,69000,None,21.5,25.62,,26.0834,589678000,589047000,45018000,45018000,631000,0,None,544660000,None,29.25,13.36
2026-04-16,IMVT,-2.67,0.0,None,0.673,4.85,,138000,635365000,635365000,,,,,,,,,14000,145355546,None,None,None,7155000,None,None,5503000,None,None,136740000,,,,,0.0,0.1896,-136740568,None,-0.7269,2024-03-31,None,0.0,None,-136740000,None,None,None,None,0,None,None,None,None,None,None,None,-136740000,-136740568,None,None,0.0,,136740000,-136740000,24902000,41315000,None,None,None,,,,,5.48,,,,,,,,0.0,,None,2026-02-18,quarterly,-0.5373,USD,pre-market,135263000,-825683000,-0.413,-0.694,0.0,0.0,1477116,138000,138000,None,21.5,25.62,,26.0834,666712000,665770000,48608000,48955000,942000,347000,None,617757000,None,29.25,13.36
2026-04-16,IMVT,-2.67,0.0,None,0.673,4.85,,306000,690937000,690937000,,,,,,,,,14000,144523034,None,None,None,3910000,None,None,1029000,None,None,136740000,,,,,0.0,0.1896,-136740568,None,-0.7269,2023-12-31,None,0.0,None,-136740000,None,None,None,None,0,None,1,None,None,None,None,None,-136740000,-136740568,None,None,0.0,,136740000,-136740000,18810000,27886000,None,None,None,,,,,5.48,,,,,,,,0.0,,None,2026-02-18,quarterly,-0.5373,USD,pre-market,135263000,-750364000,-0.413,-0.694,0.0,0.0,1477116,306000,306000,None,21.5,25.62,,26.0834,711446000,710776000,32102000,32102000,670000,0,None,679344000,None,29.25,13.36
2026-04-16,IMVT,-2.67,0.0,None,0.673,4.85,,614000,269928000,269928000,,,,,,,,,13000,131155642,None,None,None,7511000,None,None,1421000,None,None,136740000,,,,,0.0,0.1896,-136740568,None,-0.7269,2023-09-30,None,0.0,None,-136740000,None,None,None,None,0,None,None,None,None,None,None,None,-136740000,-136740568,None,None,0.0,,136740000,-136740000,19828000,32134000,None,None,None,,,,,5.48,,,,,,,,0.0,,None,2026-02-18,quarterly,-0.5373,USD,pre-market,135263000,-698946000,-0.413,-0.694,0.0,0.0,1477116,614000,614000,None,21.5,25.62,,26.0834,292070000,291177000,40259000,40259000,893000,0,None,251811000,None,29.25,13.36
2026-04-16,IMVT,-2.67,0.0,None,0.673,4.85,,919000,329960000,329960000,,,,,,,,,13000,130503264,None,None,None,26459000,None,None,823000,None,None,136740000,,,,,0.0,0.1896,-136740568,None,-0.7269,2023-06-30,None,0.0,None,-136740000,None,None,None,None,0,None,None,None,None,None,None,None,-136740000,-136740568,None,None,0.0,,136740000,-136740000,19232000,23979000,None,None,None,,,,,5.48,,,,,,,,0.0,,325000,2026-02-18,quarterly,-0.5373,USD,pre-market,135263000,-640284000,-0.413,-0.694,0.0,0.0,1477116,919000,919000,None,21.5,25.62,,26.0834,351222000,350015000,51357000,51357000,1207000,0,None,299865000,None,29.25,13.36
2026-04-16,IMVT,-2.67,0.0,None,0.673,4.85,,1220000,376532000,376532000,,,,,,,,,13000,129632591,None,None,None,1353000,None,None,885000,None,None,136740000,,,,,0.0,0.1896,-136740568,None,-0.7269,2023-03-31,None,0.0,None,-136740000,None,None,None,None,0,None,0,None,None,None,None,None,-136740000,-136740568,None,None,0.0,,136740000,-136740000,26916000,40771000,None,47000,None,,,,,5.48,,,,,,,,0.0,,333000,2026-02-18,quarterly,-0.5373,USD,pre-market,135263000,-566347000,-0.413,-0.694,0.0,0.0,1477116,1220000,1173000,None,21.5,25.62,,26.0834,405838000,404333000,43297000,43344000,1505000,47000,None,362494000,None,29.25,13.36
2026-04-16,IMVT,-2.67,0.0,None,0.673,4.85,,1511000,432608000,432608000,,,,,,,,,13000,128574189,None,None,None,14004000,None,None,704000,None,None,136740000,,,,,0.0,0.1896,-136740568,None,-0.7269,2022-12-31,None,0.0,None,-136740000,None,None,None,None,0,None,None,None,None,None,None,None,-136740000,-136740568,None,None,0.0,,136740000,-136740000,21110000,26050000,None,None,None,,,,,5.48,,,,,,,,0.0,,362000,2026-02-18,quarterly,-0.5373,USD,pre-market,135263000,-506915000,-0.413,-0.694,0.0,0.0,1477116,1511000,1205000,None,21.5,25.62,,26.0834,456243000,454422000,41259000,41565000,1821000,306000,None,414678000,None,29.25,13.36
2026-04-16,IMVT,-2.67,0.0,None,0.673,4.85,,1799000,405773000,405773000,,,,,,,,,12000,116572820,None,None,None,7461000,None,None,3782000,None,None,136740000,,,,,0.0,0.1896,-136740568,None,-0.7269,2022-09-30,None,0.0,None,-136740000,None,None,None,None,0,None,None,None,None,None,None,None,-136740000,-136740568,None,None,0.0,,136740000,-136740000,16536000,23138000,None,None,None,,,,,5.48,,,,,,,,0.0,,2055000,2026-02-18,quarterly,-0.5373,USD,pre-market,135263000,-443688000,-0.413,-0.694,0.0,0.0,1477116,1799000,1185000,None,21.5,25.62,,26.0834,428146000,426091000,31784000,32398000,2055000,614000,None,395748000,None,29.25,13.36
2026-04-16,IMVT,-2.67,0.0,None,0.673,4.85,,2084000,427205000,427205000,,,,,,,,,12000,116557508,None,None,None,1066000,None,None,13177000,None,None,136740000,,,,,0.0,0.1896,-136740568,None,-0.7269,2022-06-30,None,0.0,None,-136740000,None,None,None,None,0,None,None,None,None,None,None,None,-136740000,-136740568,None,None,0.0,,136740000,-136740000,15922000,19013000,None,None,None,,,,,5.48,,,,,,,,0.0,,328000,2026-02-18,quarterly,-0.5373,USD,pre-market,135263000,-395760000,-0.413,-0.694,0.0,0.0,1477116,2084000,1165000,None,21.5,25.62,,26.0834,458656000,456304000,21244000,22163000,2352000,919000,None,436493000,None,29.25,13.36
2026-04-16,IMVT,-2.67,0.0,None,0.673,4.85,,2364000,493817000,493817000,,,,,,,,,12000,116337733,None,None,None,18629000,None,None,12861000,None,None,136740000,,,,,0.0,0.1896,-136740568,None,-0.7269,2022-03-31,None,0.0,None,-136740000,None,None,None,None,0,None,0,None,None,None,None,None,-136740000,-136740568,None,None,0.0,,136740000,-136740000,6253000,24746000,None,1219000,None,,,,,5.48,,,,,,,,0.0,,330000,2026-02-18,quarterly,-0.5373,USD,pre-market,135263000,-355387000,-0.413,-0.694,0.0,0.0,1477116,2364000,1145000,None,21.5,25.62,,26.0834,515564000,512931000,44520000,45739000,2633000,1219000,None,469825000,None,29.25,13.36
2026-04-16,IMVT,-2.67,0.0,None,0.673,4.85,,2759000,527003000,527003000,,,,,,,,,12000,115025191,None,None,None,3827000,None,None,None,None,None,136740000,,,,,0.0,0.1896,-136740568,None,-0.7269,2021-12-31,None,0.0,None,-136740000,None,None,None,None,0,None,None,None,None,None,None,None,-136740000,-136740568,None,None,0.0,,136740000,-136740000,13477000,31448000,None,None,None,,,,,5.48,,,,,,,,0.0,,2702000,2026-02-18,quarterly,-0.5373,USD,pre-market,135263000,-308216000,-0.413,-0.694,0.0,0.0,1477116,2759000,1079000,None,21.5,25.62,,26.0834,543182000,540480000,36354000,38034000,2702000,1680000,None,505148000,None,29.25,13.36
2026-04-16,IMVT,-2.67,0.0,None,0.673,4.85,,3034000,558952000,558952000,,,,,,,,,12000,109078427,None,None,None,4243000,None,None,None,None,None,136740000,,,,,0.0,0.1896,-136740568,None,-0.7269,2021-09-30,None,0.0,None,-136740000,None,None,None,None,0,None,None,None,None,None,None,None,-136740000,-136740568,None,None,0.0,,136740000,-136740000,4840000,23058000,None,None,None,,,,,5.48,,,,,,,,0.0,,209000,2026-02-18,quarterly,-0.5373,USD,pre-market,135263000,-266831000,-0.413,-0.694,0.0,0.0,1477116,3034000,1082000,None,21.5,25.62,,26.0834,566732000,563792000,28383000,30335000,2940000,1952000,None,536397000,None,29.25,13.36
2026-04-16,IMVT,-2.67,0.0,None,0.673,4.85,,3057000,379005000,379005000,,,,,,,,,10000,97976982,None,None,None,3107000,None,None,548000,None,None,136740000,,,,,0.0,0.1896,-136740568,None,-0.7269,2021-06-30,None,0.0,None,-136740000,None,None,None,None,0,None,None,None,None,None,None,None,-136740000,-136740568,None,None,0.0,,136740000,-136740000,5821000,16331000,None,2238000,None,,,,,5.48,,,,,,,,0.0,,201000,2026-02-18,quarterly,-0.5373,USD,pre-market,135263000,-229128000,-0.413,-0.694,0.0,0.0,1477116,3057000,1085000,None,21.5,25.62,,26.0834,388027000,384826000,20523000,22495000,3201000,1972000,None,365532000,None,29.25,13.36
2026-04-16,IMVT,-2.67,0.0,None,0.673,4.85,,3417000,400146000,400146000,,,,,,,,,10000,97971243,None,None,None,2432000,None,None,596000,None,None,136740000,,,,,0.0,0.1896,-136740568,None,-0.7269,2021-03-31,None,0.0,None,-136740000,None,None,None,None,0,None,0,None,None,None,None,None,-136740000,-136740568,None,None,0.0,,136740000,-136740000,8264000,15160000,None,2238000,None,,,,,5.48,,,,,,,,0.0,,201000,2026-02-18,quarterly,-0.5373,USD,pre-market,135263000,-198657000,-0.413,-0.694,0.0,0.0,1477116,3417000,1179000,None,21.5,25.62,,26.0834,412489000,409006000,18771000,21009000,3483000,2238000,None,391480000,None,29.25,13.36
2026-04-16,IMVT,-2.67,0.0,None,0.673,4.85,,3496000,421974000,421974000,,,,,,,,,10000,97920460,None,None,None,2100000,None,None,481000,None,None,136740000,,,,,0.0,0.1896,-136740568,None,-0.7269,2020-12-31,None,0.0,None,-136740000,None,None,None,None,0,None,None,None,None,None,None,None,-136740000,-136740568,None,None,0.0,,136740000,-136740000,7454000,13281000,None,None,None,,,,,5.48,,,,,,,,0.0,,132000,2026-02-18,quarterly,-0.5373,USD,pre-market,135263000,-170499000,-0.413,-0.694,0.0,0.0,1477116,3496000,1104000,None,21.5,25.62,,26.0834,433029000,429428000,16485000,18877000,3601000,2392000,None,414152000,None,29.25,13.36
2026-04-16,IMVT,-2.67,0.0,None,0.673,4.85,,3781000,444372000,444372000,,,,,,,,,10000,97920460,None,None,None,5787000,None,None,40000,None,None,136740000,,,,,0.0,0.1896,-136740568,None,-0.7269,2020-09-30,None,0.0,None,-136740000,None,None,None,None,0,None,None,None,None,None,None,None,-136740000,-136740568,None,None,0.0,,136740000,-136740000,5854000,5921000,None,None,None,,,,,5.48,,,,,,,,0.0,,3629000,2026-02-18,quarterly,-0.5373,USD,pre-market,135263000,-138723000,-0.413,-0.694,0.0,0.0,1477116,3781000,1102000,None,21.5,25.62,,26.0834,453895000,450266000,12810000,15489000,3629000,2679000,None,438406000,None,29.25,13.36
2026-04-16,IMVT,-2.67,0.0,None,0.673,4.85,,4074000,280279000,280279000,,,,,,,,,8000,84353438,None,None,None,8011000,None,None,24000,None,None,136740000,,,,,0.0,0.1896,-136740568,None,-0.7269,2020-06-30,None,0.0,None,-136740000,None,None,None,None,0,None,None,None,None,None,None,None,-136740000,-136740568,None,None,0.0,,136740000,-136740000,5813000,10431000,None,None,None,,,,,5.48,,,,,,,,0.0,,4175000,2026-02-18,quarterly,-0.5373,USD,pre-market,135263000,-117934000,-0.413,-0.694,0.0,0.0,1477116,4074000,1102000,None,21.5,25.62,,26.0834,290291000,286116000,19544000,22516000,4175000,2972000,None,267775000,None,29.25,13.36
2026-04-16,IMVT,-2.67,0.0,None,0.673,4.85,,None,100571000,100571000,,,,,,,,,5000,70818867,None,None,None,1190000,None,None,3045000,None,None,136740000,,,,,0.0,0.1896,-136740568,None,-0.7269,2020-03-31,None,0.0,None,-136740000,None,None,None,None,0,None,None,None,None,None,None,None,-136740000,-136740568,None,None,0.0,,136740000,-136740000,5460000,14128000,None,None,None,,,,,5.48,,,,,,,,0.0,,65000,2026-02-18,quarterly,-0.5373,USD,pre-market,135263000,-91226000,-0.413,-0.694,0.0,0.0,1477116,3190000,3190000,None,21.5,25.62,,26.0834,109387000,109076000,15318000,15318000,311000,1190000,None,94069000,None,29.25,13.36
2026-04-16,IMVT,-2.67,0.0,None,0.673,4.85,,None,123530000,123530000,,,,,,,,,5466,41035055,None,None,None,2810351,None,None,2996000,None,None,136740000,,,,,0.0,0.1896,-136740568,None,-0.7269,2019-12-31,None,0.0,None,-136740000,None,None,None,None,0,None,None,None,None,None,None,None,-136740000,-136740568,None,None,0.0,,136740000,-136740000,3040000,9044858,None,None,None,,,,,5.48,,,,,,,,0.0,,49339,2026-02-18,quarterly,-0.5373,USD,pre-market,135263000,-70674708,-0.413,-0.694,0.0,0.0,1477116,2900000,2900000,None,21.5,25.62,,26.0834,126619000,126570000,14755209,14755000,49000,-209,None,111864000,None,29.25,13.36
2026-04-16,IMVT,-2.67,0.0,None,0.673,4.85,,None,1610350,1610350,,,,,,,,,108424873,41035055,None,None,None,1176236,None,None,2925767,None,None,136740000,,,,,0.0,0.1896,-136740568,None,-0.7269,2019-09-30,None,0.0,None,-136740000,None,None,None,None,0,None,None,None,None,None,None,None,-136740000,-136740568,None,None,0.0,,136740000,-136740000,152103,337625,None,None,None,,,,,5.48,,,,,,,,0.0,,45327,2026-02-18,quarterly,-0.5373,USD,pre-market,135263000,306941,-0.413,-0.694,0.0,0.0,1477116,37906750,None,116024698,21.5,25.62,,26.0834,117787151,1762453,337625,4362625,116024698,4025000,None,113424526,None,29.25,13.36
2026-04-16,IMVT,-2.67,0.0,None,0.673,4.85,,None,1911852,1911852,,,,,,,,,108299785,2875000,None,None,None,515986,None,None,2996296,None,None,136740000,,,,,0.0,0.1896,-136740568,None,-0.7269,2019-06-30,None,0.0,None,-136740000,None,None,None,None,0,None,None,None,None,None,None,None,-136740000,-136740568,None,None,0.0,,136740000,-136740000,162093,24600,None,None,None,,,,,5.48,,,,,,,,0.0,,41699,2026-02-18,quarterly,-0.5373,USD,pre-market,135263000,181851,-0.413,-0.694,0.0,0.0,1477116,5000000,300000,115341558,21.5,25.62,,26.0834,117415503,2073945,91067,4116067,115341558,4025000,None,113299436,None,29.25,13.36
