date,symbol,eps,revenue_ttm,accumulateddepreciationamortizationppe,beta,book_value,capitalexpenditures,capitalleaseobligations,cashandcashequivalentsatcarryingvalue,cashandshortterminvestments,cashflowfromfinancing,cashflowfrominvestment,changeincashandcashequivalents,changeinexchangerate,changeininventory,changeinoperatingassets,changeinoperatingliabilities,changeinreceivables,commonstock,commonstocksharesoutstanding,comprehensiveincomenetoftax,costofgoodsandservicessold,costofrevenue,currentaccountspayable,currentdebt,currentlongtermdebt,currentnetreceivables,deferredrevenue,depreciation,depreciationandamortization,depreciationdepletionandamortization,dividendpayout,dividendpayoutcommonstock,dividendpayoutpreferredstock,earnings_growth_yoy,earnings_surprise,ebit,ebitda,estimated_eps,fiscaldateending,goodwill,gross_profit_ttm,grossprofit,incomebeforetax,incometaxexpense,intangibleassets,intangibleassetsexcludinggoodwill,interestanddebtexpense,interestexpense,interestincome,inventory,investmentincomenet,investments,longtermdebt,longtermdebtnoncurrent,longterminvestments,netincome,netincomefromcontinuingoperations,netinterestincome,noninterestincome,operating_margin_ttm,operatingcashflow,operatingexpenses,operatingincome,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,othernonoperatingincome,paymentsforoperatingactivities,paymentsforrepurchaseofcommonstock,paymentsforrepurchaseofequity,paymentsforrepurchaseofpreferredstock,price_to_book,price_to_sales_ttm,proceedsfromissuanceofcommonstock,proceedsfromissuanceoflongtermdebtandcapitalsecuritiesnet,proceedsfromissuanceofpreferredstock,proceedsfromoperatingactivities,proceedsfromrepaymentsofshorttermdebt,proceedsfromrepurchaseofequity,proceedsfromsaleoftreasurystock,profit_margin,profitloss,propertyplantequipment,report_date,report_type,reported_eps,reportedcurrency,reporttime,researchanddevelopment,retainedearnings,return_on_assets_ttm,return_on_equity_ttm,revenue_growth_yoy,revenue_per_share_ttm,sellinggeneralandadministrative,shortlongtermdebttotal,shorttermdebt,shortterminvestments,sma_200,sma_50,stockbasedcompensation,surprise_pct,totalassets,totalcurrentassets,totalcurrentliabilities,totalliabilities,totalnoncurrentassets,totalnoncurrentliabilities,totalrevenue,totalshareholderequity,treasurystock,week_52_high,week_52_low
2026-04-16,DNLI,-3.08,0.0,,1.096,6.49,,,,,,,,,,,,,,,None,1942000,1942000,,,,,,None,1942000,,,,,0.0,0.02,-116593000,-114651000,-0.75,2024-06-30,,-418777984.0,-1942000,-99026000,None,,,None,None,17567000,,None,,,,,-99026000,-99026000,17567000,None,0.0,,116593000,-116593000,,,,,None,,,,,3.037,3643.65,,,,,,,,0.0,,,2026-02-26,quarterly,-0.73,USD,pre-market,91399000,,-0.276,-0.457,-1.0,0.0,25194000,,,,17.09,20.31,,2.6667,,,,,,,0,,,23.77,12.31
2026-04-16,DNLI,-3.08,0.0,,1.096,6.49,,,,,,,,,,,,,,,None,2162000,2162000,,,,,,None,2162000,,,,,0.0,0.02,-132252000,-130090000,-0.75,2024-03-31,,-418777984.0,-2162000,-101802000,2118724,,,None,None,15913000,,None,,,,,-101802000,-101802000,15913000,None,0.0,,117715000,-117715000,,,,,None,,,,,3.037,3643.65,,,,,,,,0.0,,,2026-02-26,quarterly,-0.73,USD,pre-market,107016000,,-0.276,-0.457,-1.0,0.0,25236000,,,,17.09,20.31,,2.6667,,,,,,,0,,,23.77,12.31
2026-04-16,DNLI,-3.08,0.0,,1.096,6.49,,,,,,,,,,,,,,,None,2177000,2177000,,,,,,None,2177000,,,,,0.0,0.02,-132572000,-130395000,-0.75,2023-12-31,,-418777984.0,-307220000,-119443000,30000,,,None,21081000,None,,None,,,,,-119473000,-119473000,13129000,None,0.0,,132572000,-132572000,,,,,None,,,,,3.037,3643.65,,,,,,,,0.0,,,2026-02-26,quarterly,-0.73,USD,pre-market,107803000,,-0.276,-0.457,-1.0,0.0,24769000,,,,17.09,20.31,,2.6667,,,,,,,-305043000,,,23.77,12.31
2026-04-16,DNLI,-3.08,0.0,,1.096,6.49,,,,,,,,,,,,,,,None,89737000,89737000,,,,,,None,2217000,,,,,0.0,0.02,-113795000,-111578000,-0.75,2023-09-30,,-418777984.0,1267000,-99353000,2256586,,,None,None,14442000,,None,,,,,-99353000,-99353000,14442000,None,0.0,,115062000,-113795000,,,,,None,,,,,3.037,3643.65,,,,,,,,0.0,,,2026-02-26,quarterly,-0.73,USD,pre-market,89737000,,-0.276,-0.457,-1.0,0.0,25325000,,,,17.09,20.31,,2.6667,,,,,,,1267000,,,23.77,12.31
2026-04-16,DNLI,-3.08,0.0,,1.096,6.49,,,,,,,,,,,,,,,None,15189000,15189000,,,,,,None,2285000,,,,,0.0,0.02,170483000,172768000,-0.75,2023-06-30,,-418777984.0,294123000,183383000,-2285000,,,None,None,12900000,,None,,,,,183383000,183383000,12900000,None,0.0,,123640000,170483000,,,,,12900000,,,,,3.037,3643.65,,,,,,,,0.0,,,2026-02-26,quarterly,-0.73,USD,pre-market,97520000,,-0.276,-0.457,-1.0,0.0,26120000,,,,17.09,20.31,,2.6667,,,,,,,294123000,,,23.77,12.31
2026-04-16,DNLI,-3.08,0.0,,1.096,6.49,,,,,,,,,,,,,,,None,128816000,128816000,,,,,,None,10047000,,,,,0.0,0.02,-120815000,-110768000,-0.75,2023-03-31,,-418777984.0,35141000,-109781000,-10047000,,,None,21081000,11034000,,None,,,,,-109781000,-109781000,11034000,None,0.0,,155956000,-120815000,,,,,11034000,,,,,3.037,3643.65,,,,,,,,0.0,,,2026-02-26,quarterly,-0.73,USD,pre-market,128816000,,-0.276,-0.457,-1.0,0.0,27140000,,,,17.09,20.31,,2.6667,,,,,,,35141000,,,23.77,12.31
2026-04-16,DNLI,-3.08,0.0,,1.096,6.49,,,,,,,,,,,,,,,None,92111000,92111000,,,,,,None,4091000,,,,,0.0,0.02,-105344000,-101253000,-0.75,2022-12-31,,-418777984.0,10283000,-98684000,-6000,,,None,6660000,6660000,,None,,,,,-98678000,-98678000,6660000,None,0.0,,115627000,-105344000,,,,,None,,,,,3.037,3643.65,,,,,,,,0.0,,,2026-02-26,quarterly,-0.73,USD,pre-market,92111000,,-0.276,-0.457,-1.0,0.0,23516000,,,,17.09,20.31,,2.6667,,,,,,,10283000,,,23.77,12.31
2026-04-16,DNLI,-3.08,0.0,,1.096,6.49,,,,,,,,,,,,,,,None,87786000,87786000,,,,,,None,2141000,,,,,0.0,0.02,-107486000,-105345000,-0.75,2022-09-30,,-418777984.0,3559000,-103299000,2113919,,,None,4187000,None,,None,,,,,-103299000,-103299000,4187000,None,0.0,,111045000,-107486000,,,,,4187000,,,,,3.037,3643.65,,,,,,,,0.0,,,2026-02-26,quarterly,-0.73,USD,pre-market,87786000,,-0.276,-0.457,-1.0,0.0,23259000,,,,17.09,20.31,,2.6667,,,,,,,3559000,,,23.77,12.31
2026-04-16,DNLI,-3.08,0.0,,1.096,6.49,,,,,,,,,,,,,,,None,92737000,92737000,,,,,,None,2072000,,,,,0.0,0.02,-61416000,-59344000,-0.75,2022-06-30,,-418777984.0,52480000,-58767000,27000,,,None,2649000,2649000,,None,,,,,-58794000,-58794000,2649000,None,0.0,,113896000,-61416000,,,,,2649000,,,,,3.037,3643.65,,,,,,,,0.0,,,2026-02-26,quarterly,-0.73,USD,pre-market,92737000,,-0.276,-0.457,-1.0,0.0,21159000,,,,17.09,20.31,,2.6667,,,,,,,52480000,,,23.77,12.31
2026-04-16,DNLI,-3.08,0.0,,1.096,6.49,,,,,,,,,,,,,,,None,86098000,86098000,,,,,,None,2079000,,,,,0.0,0.02,-66498000,-64419000,-0.75,2022-03-31,,-418777984.0,42141000,-65220000,-1278000,,,None,1278000,1278000,,None,,,,,-65220000,-65220000,1278000,None,0.0,,108639000,-66498000,,,,,1278000,,,,,3.037,3643.65,,,,,,,,0.0,,,2026-02-26,quarterly,-0.73,USD,pre-market,86098000,,-0.276,-0.457,-1.0,0.0,22541000,,,,17.09,20.31,,2.6667,,,,,,,42141000,,,23.77,12.31
2026-04-16,DNLI,-3.08,0.0,,1.096,6.49,,,,,,,,,,,,,,,None,67876000,67876000,,,,,,None,2094000,,,,,0.0,0.02,-77121000,-75027000,-0.75,2021-12-31,,-418777984.0,12514000,-75836000,-575000,,,None,1285000,1285000,,None,,,,,-75261000,-75261000,1285000,None,0.0,,89635000,-77121000,,,,,1285000,,,,,3.037,3643.65,,,,,,,,0.0,,,2026-02-26,quarterly,-0.73,USD,pre-market,67876000,,-0.276,-0.457,-1.0,0.0,21759000,,,,17.09,20.31,,2.6667,,,,,,,12514000,,,23.77,12.31
2026-04-16,DNLI,-3.08,0.0,,1.096,6.49,,,,,,,,,,,,,,,None,71559000,71559000,,,,,,None,2187000,,,,,0.0,0.02,-85593000,-83406000,-0.75,2021-09-30,,-418777984.0,5285000,-84588000,782000,,,None,1005000,1005000,,None,,,,,-84588000,-84588000,1005000,None,0.0,,90878000,-85593000,,,,,1005000,,,,,3.037,3643.65,,,,,,,,0.0,,,2026-02-26,quarterly,-0.73,USD,pre-market,71559000,,-0.276,-0.457,-1.0,0.0,19319000,,,,17.09,20.31,,2.6667,,,,,,,5285000,,,23.77,12.31
2026-04-16,DNLI,-3.08,0.0,,1.096,6.49,,,,,,,,,,,,,,,None,65711000,65711000,,,,,,None,2204000,,,,,0.0,0.02,-61817000,-59613000,-0.75,2021-06-30,,-418777984.0,22939000,-60691000,728000,,,None,1126000,1126000,,None,,,,,-60691000,-60691000,1126000,None,0.0,,84756000,-61817000,,,,,1126000,,,,,3.037,3643.65,,,,,,,,0.0,,,2026-02-26,quarterly,-0.73,USD,pre-market,65711000,,-0.276,-0.457,-1.0,0.0,19045000,,,,17.09,20.31,,2.6667,,,,,,,22939000,,,23.77,12.31
2026-04-16,DNLI,-3.08,0.0,,1.096,6.49,,,,,,,,,,,,,,,None,60207000,60207000,,,,,,None,2108000,,,,,0.0,0.02,-71220000,-69112000,-0.75,2021-03-31,,-418777984.0,7923000,-70041000,-2108000,,,None,1179000,None,,None,,,,,-70041000,-70041000,1179000,None,0.0,,79143000,-71220000,,,,,1179000,,,,,3.037,3643.65,,,,,,,,0.0,,,2026-02-26,quarterly,-0.73,USD,pre-market,60207000,,-0.276,-0.457,-1.0,0.0,18936000,,,,17.09,20.31,,2.6667,,,,,,,7923000,,,23.77,12.31
2026-04-16,DNLI,-3.08,0.0,,1.096,6.49,,,,,,,,,,,,,,,None,54743000,54743000,,,,,,None,2121000,,,,,0.0,0.02,244078000,246199000,-0.75,2020-12-31,,-418777984.0,316815000,245708000,823000,,,None,1630000,None,,None,,,,,244885000,246531000,1630000,None,0.0,,72737000,244078000,,,,,1630000,,,,,3.037,3643.65,,,,,,,,0.0,,,2026-02-26,quarterly,-0.73,USD,pre-market,54743000,,-0.276,-0.457,-1.0,0.0,17994000,,,,17.09,20.31,,2.6667,,,,,,,316815000,,,23.77,12.31
2026-04-16,DNLI,-3.08,0.0,,1.096,6.49,,,,,,,,,,,,,,,None,53704000,53704000,,,,,,None,2156000,,,,,0.0,0.02,-60116000,-57960000,-0.75,2020-09-30,,-418777984.0,9393000,-58172000,56000,,,None,1944000,1944000,,None,,,,,-58228000,-58228000,1944000,None,0.0,,69509000,-60116000,,,,,1944000,,,,,3.037,3643.65,,,,,,,,0.0,,,2026-02-26,quarterly,-0.73,USD,pre-market,53704000,,-0.276,-0.457,-1.0,0.0,15805000,,,,17.09,20.31,,2.6667,,,,,,,9393000,,,23.77,12.31
2026-04-16,DNLI,-3.08,0.0,,1.096,6.49,,,,,,,,,,,,,,,None,53152000,53152000,,,,,,None,2145000,,,,,0.0,0.02,-61277000,-59132000,-0.75,2020-06-30,,-418777984.0,5847000,-58679000,79000,,,None,2598000,2598000,,None,,,,,-58758000,-58758000,2598000,None,0.0,,67124000,-61277000,,,,,2598000,,,,,3.037,3643.65,,,,,,,,0.0,,,2026-02-26,quarterly,-0.73,USD,pre-market,53152000,,-0.276,-0.457,-1.0,0.0,13972000,,,,17.09,20.31,,2.6667,,,,,,,5847000,,,23.77,12.31
2026-04-16,DNLI,-3.08,0.0,,1.096,6.49,,,,,,,,,,,,,,,None,51016000,51016000,,,,,,None,2109000,,,,,0.0,0.02,-59967000,-57858000,-0.75,2020-03-31,,-418777984.0,3604000,-56898000,-135000,,,None,3069000,3069000,,None,,,,,-56763000,-56763000,3069000,None,0.0,,63571000,-59967000,,,,,3069000,,,,,3.037,3643.65,,,,,,,,0.0,,,2026-02-26,quarterly,-0.73,USD,pre-market,51016000,,-0.276,-0.457,-1.0,0.0,12555000,,,,17.09,20.31,,2.6667,,,,,,,3604000,,,23.77,12.31
2026-04-16,DNLI,-3.08,0.0,,1.096,6.49,,,,,,,,,,,,,,,None,51551000,51551000,,,,,,None,2055000,,,,,0.0,0.02,-57758000,-55703000,-0.75,2019-12-31,,-418777984.0,4672000,-53950000,75000,,,None,15219000,3808000,,None,,,,,-54025000,-54025000,3808000,None,0.0,,62430000,-57758000,,,,,None,,,,,3.037,3643.65,,,,,,,,0.0,,,2026-02-26,quarterly,-0.73,USD,pre-market,51551000,,-0.276,-0.457,-1.0,0.0,10879000,,,,17.09,20.31,,2.6667,,,,,,,4672000,,,23.77,12.31
2026-04-16,DNLI,-3.08,0.0,,1.096,6.49,,,,,,,,,,,,,,,None,52544000,52544000,,,,,,None,1890000,,,,,0.0,0.02,-50155000,-48265000,-0.75,2019-09-30,,-418777984.0,13604000,-46373000,-113000,,,None,2411000,3782000,,None,,,,,-46260000,-46260000,3782000,None,0.0,,63759000,-50155000,,,,,3782000,,,,,3.037,3643.65,,,,,,,,0.0,,,2026-02-26,quarterly,-0.73,USD,pre-market,52544000,,-0.276,-0.457,-1.0,0.0,11215000,,,,17.09,20.31,,2.6667,,,,,,,13604000,,,23.77,12.31
2026-04-16,DNLI,-3.08,0.0,,1.096,6.49,,,,,,,,,,,,,,,None,51884000,51884000,,,,,,None,1643000,,,,,0.0,0.02,-62763000,-61120000,-0.75,2019-06-30,,-418777984.0,4197000,-58650000,-313000,,,None,2411000,4113000,,None,,,,,-58337000,-58337000,4113000,None,0.0,,66960000,-62763000,,,,,4113000,,,,,3.037,3643.65,,,,,,,,0.0,,,2026-02-26,quarterly,-0.73,USD,pre-market,51884000,,-0.276,-0.457,-1.0,0.0,15076000,,,,17.09,20.31,,2.6667,,,,,,,4197000,,,23.77,12.31
2026-04-16,DNLI,-3.08,0.0,,1.096,6.49,,,,,,,,,,,,,,,None,37403000,37403000,,,,,,None,2403000,,,,,0.0,0.02,-42508000,-40105000,-0.75,2019-03-31,,-418777984.0,4205000,-38992000,None,,,None,15771000,3516000,,None,,,,,-38992000,-38992000,3516000,None,0.0,,46713000,-42508000,,,,,3516000,,,,,3.037,3643.65,,,,,,,,0.0,,,2026-02-26,quarterly,-0.73,USD,pre-market,37403000,,-0.276,-0.457,-1.0,0.0,9310000,,,,17.09,20.31,,2.6667,,,,,,,4205000,,,23.77,12.31
2026-04-16,DNLI,-3.08,0.0,,1.096,6.49,,,,,,,,,,,,,,,None,39909000,39909000,,,,,,None,2379000,,,,,0.0,0.02,74722000,77101000,-0.75,2018-12-31,,-418777984.0,125676000,77533000,-2379000,,,None,15771000,None,,None,,,,,77533000,77533000,None,None,0.0,,50954000,74722000,,,,,None,,,,,3.037,3643.65,,,,,,,,0.0,,,2026-02-26,quarterly,-0.73,USD,pre-market,39909000,,-0.276,-0.457,-1.0,0.0,11045000,,,,17.09,20.31,,2.6667,,,,,,,125676000,,,23.77,12.31
2026-04-16,DNLI,-3.08,0.0,,1.096,6.49,,,,,,,,,,,,,,,None,30321000,30321000,,,,,,None,2327000,,,,,0.0,0.02,-37964000,-35637000,-0.75,2018-09-30,,-418777984.0,1195000,-35371000,0,,,None,15771000,None,,None,,,,,-35371000,-35371000,None,None,0.0,,39159000,-37964000,,,,,2593000,,,,,3.037,3643.65,,,,,,,,0.0,,,2026-02-26,quarterly,-0.73,USD,pre-market,30321000,,-0.276,-0.457,-1.0,0.0,8838000,,,,17.09,20.31,,2.6667,,,,,,,1195000,,,23.77,12.31
2026-04-16,DNLI,-3.08,0.0,,1.096,6.49,,,,,,,,,,,,,,,None,52134000,52134000,,,,,,None,1855000,,,,,0.0,0.02,-57382000,-55527000,-0.75,2018-06-30,,-418777984.0,1648000,-54724000,-807000,,,None,15771000,None,,None,,,,,-54724000,-54724000,None,None,0.0,,59030000,-57382000,,,,,2658000,,,,,3.037,3643.65,,,,,,,,0.0,,,2026-02-26,quarterly,-0.73,USD,pre-market,52134000,,-0.276,-0.457,-1.0,0.0,6896000,,,,17.09,20.31,,2.6667,,,,,,,1648000,,,23.77,12.31
2026-04-16,DNLI,-3.08,0.0,,1.096,6.49,,,,,,,,,,,,,,,None,20819000,20819000,,,,,,None,854000,,,,,0.0,0.02,-25748000,-24894000,-0.75,2018-03-31,,-418777984.0,641000,-23678000,0,,,None,0,None,,None,,,,,-23678000,-23678000,None,None,0.0,,26389000,-25748000,,,,,2070000,,,,,3.037,3643.65,,,,,,,,0.0,,,2026-02-26,quarterly,-0.73,USD,pre-market,20819000,,-0.276,-0.457,-1.0,0.0,5570000,,,,17.09,20.31,,2.6667,,,,,,,641000,,,23.77,12.31
2026-04-16,DNLI,-3.08,0.0,,1.096,6.49,,,,,,,,,,,,,,,None,74460000,74460000,,,,,,None,807000,,,,,0.0,0.02,-24347000,-23540000,-0.75,2017-12-31,,-418777984.0,145149000,-22887000,-807000,,,None,0,None,,None,,,,,-22887000,-66341000,None,None,0.0,,23540000,-23540000,,,,,None,,,,,3.037,3643.65,,,,,,,,0.0,,,2026-02-26,quarterly,-0.73,USD,pre-market,18471000,,-0.276,-0.457,-1.0,0.0,5069000,,,,17.09,20.31,,2.6667,,,,,,,145149000,,,23.77,12.31
2026-04-16,DNLI,-3.08,0.0,,1.096,6.49,,,,,,,,,,,,,,,None,18515000,18515000,,,,,,None,778000,,,,,0.0,0.02,-22288000,-21510000,-0.75,2017-09-30,,-418777984.0,-18515000,-21844000,0,,,None,0,None,,None,,,,,-21844000,-65298000,None,None,0.0,,22288000,-22288000,,,,,None,,,,,3.037,3643.65,,,,,,,,0.0,,,2026-02-26,quarterly,-0.73,USD,pre-market,18515000,,-0.276,-0.457,-1.0,0.0,3773000,,,,17.09,20.31,,2.6667,,,,,,,0,,,23.77,12.31
2026-04-16,DNLI,-3.08,0.0,,1.096,6.49,,,,,,,,,,,,,,,None,19004000,19004000,,,,,,None,766000,,,,,0.0,0.02,-22568000,-21802000,-0.75,2017-06-30,,-418777984.0,-19004000,-22134000,0,,,None,0,None,,None,,,,,-22134000,65181000,None,None,0.0,,22568000,-22568000,,,,,None,,,,,3.037,3643.65,,,,,,,,0.0,,,2026-02-26,quarterly,-0.73,USD,pre-market,19004000,,-0.276,-0.457,-1.0,0.0,3564000,,,,17.09,20.31,,2.6667,,,,,,,0,,,23.77,12.31
2026-04-16,DNLI,-3.08,0.0,,1.096,6.49,,,,,,,,,,,,,,,None,18470000,18470000,,,,,,None,731000,,,,,0.0,0.02,-21744000,-21013000,-0.75,2017-03-31,,-418777984.0,-18470000,-21320000,0,,,None,0,None,,None,,,,,-21320000,-21727000,None,None,0.0,,21744000,-21744000,,,,,None,,,,,3.037,3643.65,,,,,,,,0.0,,,2026-02-26,quarterly,-0.73,USD,pre-market,18470000,,-0.276,-0.457,-1.0,0.0,3274000,,,,17.09,20.31,,2.6667,,,,,,,0,,,23.77,12.31
2026-04-16,DNLI,-3.08,0.0,,1.096,6.49,,,,,,,,,,,,,,,None,75702000,75702000,,,,,,None,686000,,,,,0.0,0.02,-19776000,-19090000,-0.75,2016-12-31,,-418777984.0,-75702000,-19354000,90000,,,None,0,None,,None,,,,,-19354000,-86652000,None,None,0.0,,19866000,-19866000,,,,,None,,,,,3.037,3643.65,,,,,,,,0.0,,,2026-02-26,quarterly,-0.73,USD,pre-market,16730000,,-0.276,-0.457,-1.0,0.0,3046000,,,,17.09,20.31,,2.6667,,,,,,,0,,,23.77,12.31
2026-04-16,DNLI,-3.08,0.0,,1.096,6.49,,,,,,,,,,,,,,,None,None,None,,,,,,None,401000,,,,,0.0,0.02,-25632000,-25231000,-0.75,2016-09-30,,-418777984.0,None,-30611000,None,,,None,None,None,,None,,,,,-30611000,None,None,None,0.0,,30932000,-25632000,,,,,None,,,,,3.037,3643.65,,,,,,,,0.0,,,2026-02-26,quarterly,-0.73,None,pre-market,27819000,,-0.276,-0.457,-1.0,0.0,3113000,,,,17.09,20.31,,2.6667,,,,,,,None,,,23.77,12.31
2026-04-16,DNLI,-3.08,0.0,,1.096,6.49,,,,,,,,,,,,,,,None,None,None,,,,,,None,191000,,,,,0.0,0.02,-18362500,-18171500,-0.75,2016-06-30,,-418777984.0,None,-18343500,None,,,None,None,None,,None,,,,,-18343500,None,None,None,0.0,,18362499,-18362500,,,,,None,,,,,3.037,3643.65,,,,,,,,0.0,,,2026-02-26,quarterly,-0.73,None,pre-market,15576500,,-0.276,-0.457,-1.0,0.0,2786000,,,,17.09,20.31,,2.6667,,,,,,,None,,,23.77,12.31
2026-04-16,DNLI,-3.08,0.0,,1.096,6.49,,,,,,,,,,,,,,,None,None,None,,,,,,None,191000,,,,,0.0,0.02,-18362500,-18171500,-0.75,2016-03-31,,-418777984.0,None,-18343500,None,,,None,None,None,,None,,,,,-18343500,None,None,None,0.0,,18362499,-18362500,,,,,None,,,,,3.037,3643.65,,,,,,,,0.0,,,2026-02-26,quarterly,-0.73,None,pre-market,15576500,,-0.276,-0.457,-1.0,0.0,2786000,,,,17.09,20.31,,2.6667,,,,,,,None,,,23.77,12.31
2026-04-16,DNLI,-3.08,0.0,,1.096,6.49,,,,,,,,,,,,,,,None,0,0,,,,,,None,None,,,,,0.0,0.02,-15179000,None,-0.75,2015-12-31,,-418777984.0,0,-16788000,0,,,None,109000,None,,None,,,,,-16788000,-16788000,None,None,0.0,,15179000,-15179000,,,,,None,,,,,3.037,3643.65,,,,,,,,0.0,,,2026-02-26,quarterly,-0.73,USD,pre-market,11571000,,-0.276,-0.457,-1.0,0.0,15058000,,,,17.09,20.31,,2.6667,,,,,,,0,,,23.77,12.31
2026-04-16,DNLI,-3.08,0.0,,1.096,6.49,,,,,,,,,,,,,,,None,11183000,11183000,,,,,,None,14812000,,,,,0.0,0.02,-512438000,-497626000,-0.75,2025-12-31,,-418777984.0,-11183000,-512438000,102000,,,None,None,42904000,,None,,,,,-512540000,-512540000,42904000,None,0.0,,544159000,-555342000,,,,,None,,,,,3.037,3643.65,,,,,,,,0.0,,,2026-02-26,annual,-0.73,USD,pre-market,418778000,,-0.276,-0.457,-1.0,0.0,97104000,,,,17.09,20.31,,2.6667,,,,,,,0,,,23.77,12.31
2026-04-16,DNLI,-3.08,0.0,,1.096,6.49,,,,,,,,,,,,,,,None,7795000,7795000,,,,,,None,8992000,,,,,0.0,0.02,-501878000,-492886000,-0.75,2024-12-31,,-418777984.0,-7795000,-422705000,68000,,,None,None,64636000,,None,,,,,-422773000,-422773000,64636000,None,0.0,,487341000,-487341000,,,,,None,,,,,3.037,3643.65,,,,,,,,0.0,,,2026-02-26,annual,-0.73,USD,pre-market,396440000,,-0.276,-0.457,-1.0,0.0,105438000,,,,17.09,20.31,,2.6667,,,,,,,0,,,23.77,12.31
2026-04-16,DNLI,-3.08,0.0,,1.096,6.49,,,,,,,,,,,,,,,None,16726000,16726000,,,,,,None,16726000,,,,,0.0,0.02,-196699000,-179973000,-0.75,2023-12-31,,-418777984.0,330531000,-145194000,30000,,,None,None,51505000,,None,,,,,-145224000,-124429000,45036000,None,0.0,,527230000,-196699000,,,,,None,,,,,3.037,3643.65,,,,,,,,0.0,,,2026-02-26,annual,-0.73,USD,pre-market,423876000,,-0.276,-0.457,-1.0,0.0,103354000,,,,17.09,20.31,,2.6667,,,,,,,330531000,,,23.77,12.31
2026-04-16,DNLI,-3.08,0.0,,1.096,6.49,,,,,,,,,,,,,,,None,7032000,7032000,,,,,,None,10383000,,,,,0.0,0.02,-340744000,-330361000,-0.75,2022-12-31,,-418777984.0,108463000,-325970000,21000,,,None,14774000,14774000,,None,,,,,-325991000,-325991000,14774000,None,0.0,,449207000,-340744000,,,,,None,,,,,3.037,3643.65,,,,,,,,0.0,,,2026-02-26,annual,-0.73,USD,pre-market,358732000,,-0.276,-0.457,-1.0,0.0,90475000,,,,17.09,20.31,,2.6667,,,,,,,108463000,,,23.77,12.31
2026-04-16,DNLI,-3.08,0.0,,1.096,6.49,,,,,,,,,,,,,,,None,5609000,5609000,,,,,,None,8593000,,,,,0.0,0.02,-295751000,-287158000,-0.75,2021-12-31,,-418777984.0,48661000,-291156000,-575000,,,None,13188000,4595000,,None,,,,,-290581000,-290581000,4595000,None,0.0,,344412000,-295751000,,,,,4595000,,,,,3.037,3643.65,,,,,,,,0.0,,,2026-02-26,annual,-0.73,USD,pre-market,265353000,,-0.276,-0.457,-1.0,0.0,79059000,,,,17.09,20.31,,2.6667,,,,,,,48661000,,,23.77,12.31
2026-04-16,DNLI,-3.08,0.0,,1.096,6.49,,,,,,,,,,,,,,,None,212615000,212615000,,,,,,None,8531000,,,,,0.0,0.02,62718000,71249000,-0.75,2020-12-31,,-418777984.0,335659000,71959000,823000,,,None,17772000,9241000,,None,,,,,71136000,72782000,9241000,None,0.0,,272941000,62718000,,,,,9241000,,,,,3.037,3643.65,,,,,,,,0.0,,,2026-02-26,annual,-0.73,USD,pre-market,212615000,,-0.276,-0.457,-1.0,0.0,60326000,,,,17.09,20.31,,2.6667,,,,,,,335659000,,,23.77,12.31
2026-04-16,DNLI,-3.08,0.0,,1.096,6.49,,,,,,,,,,,,,,,None,193382000,193382000,,,,,,None,7991000,,,,,0.0,0.02,-213184000,-205193000,-0.75,2019-12-31,,-418777984.0,26678000,-197965000,-351000,,,None,15219000,15219000,,None,,,,,-197614000,-197614000,15219000,None,0.0,,239862000,-213184000,,,,,15219000,,,,,3.037,3643.65,,,,,,,,0.0,,,2026-02-26,annual,-0.73,USD,pre-market,193382000,,-0.276,-0.457,-1.0,0.0,46480000,,,,17.09,20.31,,2.6667,,,,,,,26678000,,,23.77,12.31
2026-04-16,DNLI,-3.08,0.0,,1.096,6.49,,,,,,,,,,,,,,,None,143183000,143183000,,,,,,None,7415000,,,,,0.0,0.02,-46372000,-38957000,-0.75,2018-12-31,,-418777984.0,129160000,-36240000,10132000,,,None,1955000,10132000,,None,,,,,-36240000,-36240000,10132000,None,0.0,,175532000,-46372000,,,,,10132000,,,,,3.037,3643.65,,,,,,,,0.0,,,2026-02-26,annual,-0.73,USD,pre-market,143183000,,-0.276,-0.457,-1.0,0.0,32349000,,,,17.09,20.31,,2.6667,,,,,,,129160000,,,23.77,12.31
2026-04-16,DNLI,-3.08,0.0,,1.096,6.49,,,,,,,,,,,,,,,None,74460000,74460000,,,,,,None,3082000,,,,,0.0,0.02,-90140000,-87058000,-0.75,2017-12-31,,-418777984.0,-74460000,-88185000,-3082000,,,None,1955000,1955000,,None,,,,,-88185000,-88185000,1955000,None,0.0,,90140000,-90140000,,,,,None,,,,,3.037,3643.65,,,,,,,,0.0,,,2026-02-26,annual,-0.73,USD,pre-market,74460000,,-0.276,-0.457,-1.0,0.0,15680000,,,,17.09,20.31,,2.6667,,,,,,,0,,,23.77,12.31
2026-04-16,DNLI,-3.08,0.0,,1.096,6.49,,,,,,,,,,,,,,,None,1469000,1469000,,,,,,None,1469000,,,,,0.0,0.02,-87433000,-85964000,-0.75,2016-12-31,,-418777984.0,-1469000,-86652000,0,,,None,0,781000,,None,,,,,-86652000,-86652000,781000,None,0.0,,87433000,-87433000,,,,,None,,,,,3.037,3643.65,,,,,,,,0.0,,,2026-02-26,annual,-0.73,USD,pre-market,75702000,,-0.276,-0.457,-1.0,0.0,11731000,,,,17.09,20.31,,2.6667,,,,,,,0,,,23.77,12.31
