date,symbol,eps,revenue_ttm,accumulateddepreciationamortizationppe,beta,book_value,capitalexpenditures,capitalleaseobligations,cashandcashequivalentsatcarryingvalue,cashandshortterminvestments,cashflowfromfinancing,cashflowfrominvestment,changeincashandcashequivalents,changeinexchangerate,changeininventory,changeinoperatingassets,changeinoperatingliabilities,changeinreceivables,commonstock,commonstocksharesoutstanding,comprehensiveincomenetoftax,costofgoodsandservicessold,costofrevenue,currentaccountspayable,currentdebt,currentlongtermdebt,currentnetreceivables,deferredrevenue,depreciation,depreciationandamortization,depreciationdepletionandamortization,dividendpayout,dividendpayoutcommonstock,dividendpayoutpreferredstock,earnings_growth_yoy,earnings_surprise,ebit,ebitda,estimated_eps,fiscaldateending,forward_pe,goodwill,gross_profit_ttm,grossprofit,incomebeforetax,incometaxexpense,intangibleassets,intangibleassetsexcludinggoodwill,interestanddebtexpense,interestexpense,interestincome,inventory,investmentincomenet,investments,longtermdebt,longtermdebtnoncurrent,longterminvestments,netincome,netincomefromcontinuingoperations,netinterestincome,noninterestincome,operating_margin_ttm,operatingcashflow,operatingexpenses,operatingincome,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,othernonoperatingincome,paymentsforoperatingactivities,paymentsforrepurchaseofcommonstock,paymentsforrepurchaseofequity,paymentsforrepurchaseofpreferredstock,price_to_book,price_to_sales_ttm,proceedsfromissuanceofcommonstock,proceedsfromissuanceoflongtermdebtandcapitalsecuritiesnet,proceedsfromissuanceofpreferredstock,proceedsfromoperatingactivities,proceedsfromrepaymentsofshorttermdebt,proceedsfromrepurchaseofequity,proceedsfromsaleoftreasurystock,profit_margin,profitloss,propertyplantequipment,report_date,report_type,reported_eps,reportedcurrency,reporttime,researchanddevelopment,retainedearnings,return_on_assets_ttm,return_on_equity_ttm,revenue_growth_yoy,revenue_per_share_ttm,sellinggeneralandadministrative,shortlongtermdebttotal,shorttermdebt,shortterminvestments,sma_200,sma_50,stockbasedcompensation,surprise_pct,totalassets,totalcurrentassets,totalcurrentliabilities,totalliabilities,totalnoncurrentassets,totalnoncurrentliabilities,totalrevenue,totalshareholderequity,treasurystock,week_52_high,week_52_low
2026-04-16,ARQT,-0.13,376072000.0,,1.767,1.536,,,,,,,,,,,,,,,None,None,None,,,,,,None,19000,,,,,0.0,0.0414,-14648000,-14629000,0.0886,2019-09-30,138.89,,339377000.0,None,-14480000,None,,,None,542000,None,,None,,,,,-14480000,-14480000,None,None,0.142,,14648000,-14648000,,,,,None,,,,,16.42,8.28,,,,,,,,-0.0429,,,2026-02-26,quarterly,0.13,USD,pre-market,12348000,,-0.0196,-0.093,0.815,2.956,2300000,,,,22.25,24.63,,46.7269,,,,,,,0,,,31.77,12.42
2026-04-16,ARQT,-0.13,376072000.0,,1.767,1.536,,,,,,,,,,,,,,,None,None,None,,,,,,None,1000,,,,,0.0,0.0414,-8538000,-8537000,0.0886,2019-06-30,138.89,,339377000.0,None,-8290000,None,,,None,542000,None,,None,,,,,-8290000,-8290000,None,None,0.142,,8538000,-8538000,,,,,None,,,,,16.42,8.28,,,,,,,,-0.0429,,,2026-02-26,quarterly,0.13,USD,pre-market,7214000,,-0.0196,-0.093,0.815,2.956,1324000,,,,22.25,24.63,,46.7269,,,,,,,0,,,31.77,12.42
2026-04-16,ARQT,-0.13,376072000.0,,1.767,1.536,,,,,,,,,,,,,,,None,None,None,,,,,,None,24000,,,,,0.0,0.0414,-6952000,-6928000,0.0886,2019-03-31,138.89,,339377000.0,None,-6658000,None,,,None,542000,None,,None,,,,,-6658000,-6658000,None,None,0.142,,6952000,-6952000,,,,,None,,,,,16.42,8.28,,,,,,,,-0.0429,,,2026-02-26,quarterly,0.13,USD,pre-market,6203000,,-0.0196,-0.093,0.815,2.956,749000,,,,22.25,24.63,,46.7269,,,,,,,0,,,31.77,12.42
2026-04-16,ARQT,-0.13,376072000.0,,1.767,1.536,,,,,,,,,,,,,,,None,None,None,,,,,,None,5953000,,,,,0.0,0.0414,-11906000,-5953000,0.0886,2018-12-31,138.89,,339377000.0,None,-5601000,-5953000,,,None,None,None,,None,,,,,-5601000,None,None,None,0.142,,5953000,-5953000,,,,,None,,,,,16.42,8.28,,,,,,,,-0.0429,,,2026-02-26,quarterly,0.13,USD,pre-market,5347000,,-0.0196,-0.093,0.815,2.956,606000,,,,22.25,24.63,,46.7269,,,,,,,None,,,31.77,12.42
2026-04-16,ARQT,-0.13,376072000.0,,1.767,1.536,,,,,,,,,,,,,,,None,None,None,,,,,,None,7695000,,,,,0.0,0.0414,-7675000,20000,0.0886,2018-09-30,138.89,,339377000.0,None,-7675000,20000,,,None,33000,None,,None,,,,,-7675000,-7675000,None,None,0.142,,7642000,-7695000,,,,,None,,,,,16.42,8.28,,,,,,,,-0.0429,,,2026-02-26,quarterly,0.13,USD,pre-market,7081000,,-0.0196,-0.093,0.815,2.956,614000,,,,22.25,24.63,,46.7269,,,,,,,None,,,31.77,12.42
2026-04-16,ARQT,-0.13,376072000.0,,1.767,1.536,,,,,,,,,,,,,,,None,None,None,,,,,,None,3044000,,,,,0.0,0.0414,-2990000,54000,0.0886,2018-06-30,138.89,,339377000.0,None,-2989000,54000,,,None,None,None,,None,,,,,-2989000,None,None,None,0.142,,3006000,-3043000,,,,,None,,,,,16.42,8.28,,,,,,,,-0.0429,,,2026-02-26,quarterly,0.13,USD,pre-market,2756000,,-0.0196,-0.093,0.815,2.956,287500,,,,22.25,24.63,,46.7269,,,,,,,None,,,31.77,12.42
2026-04-16,ARQT,-0.13,376072000.0,,1.767,1.536,,,,,,,,,,,,,,,None,None,None,,,,,,None,3044000,,,,,0.0,0.0414,-2990000,54000,0.0886,2018-03-31,138.89,,339377000.0,None,-2989000,54000,,,None,None,None,,None,,,,,-2989000,None,None,None,0.142,,3006000,-3043000,,,,,None,,,,,16.42,8.28,,,,,,,,-0.0429,,,2026-02-26,quarterly,0.13,None,pre-market,2756000,,-0.0196,-0.093,0.815,2.956,287500,,,,22.25,24.63,,46.7269,,,,,,,None,,,31.77,12.42
2026-04-16,ARQT,-0.13,376072000.0,,1.767,1.536,,,,,,,,,,,,,,,None,36695000,36695000,,,,,,None,5367000,,,,,0.0,0.0414,-2887000,2480000,0.0886,2025-12-31,138.89,,339377000.0,339377000,-14970000,1171000,,,None,12083000,8897000,,None,,,,,-16140999,-16141000,-3186000,None,0.142,,351604000,-12227000,,,,,None,,,,,16.42,8.28,,,,,,,,-0.0429,,,2026-02-26,annual,0.13,USD,pre-market,77051000,,-0.0196,-0.093,0.815,2.956,274553000,,,,22.25,24.63,,46.7269,,,,,,,376072000,,,31.77,12.42
2026-04-16,ARQT,-0.13,376072000.0,,1.767,1.536,,,,,,,,,,,,,,,None,19128000,19128000,,,,,,None,2599000,,,,,0.0,0.0414,-112224000,-109625000,0.0886,2024-12-31,138.89,,339377000.0,177414000,-139392000,647000,,,None,27168000,16126000,,None,,,,,-140039000,-140039000,-27168000,None,0.142,,305811000,-128397000,,,,,None,,,,,16.42,8.28,,,,,,,,-0.0429,,,2026-02-26,annual,0.13,USD,pre-market,76420000,,-0.0196,-0.093,0.815,2.956,222491000,,,,22.25,24.63,,46.7269,,,,,,,196542000,,,31.77,12.42
2026-04-16,ARQT,-0.13,376072000.0,,1.767,1.536,,,,,,,,,,,,,,,None,4987000,4987000,,,,,,None,1881000,,,,,0.0,0.0414,-229315000,-227434000,0.0886,2023-12-31,138.89,,339377000.0,54619000,-259027000,3113000,,,None,29712000,12517000,,None,,,,,-262140000,-267875000,-28865000,None,0.142,,295720000,-241101000,,,,,None,,,,,16.42,8.28,,,,,,,,-0.0429,,,2026-02-26,annual,0.13,USD,pre-market,110575000,,-0.0196,-0.093,0.815,2.956,173494000,,,,22.25,24.63,,46.7269,,,,,,,59606000,,,31.77,12.42
2026-04-16,ARQT,-0.13,376072000.0,,1.767,1.536,,,,,,,,,,,,,,,None,754000,754000,,,,,,None,1253000,,,,,0.0,0.0414,-295806000,-294553000,0.0886,2022-12-31,138.89,,339377000.0,2932000,-311458000,9831000,,,None,15652000,None,,None,,,,,-311458000,-311458000,-15652000,None,0.142,,304559000,-301627000,,,,,None,,,,,16.42,8.28,,,,,,,,-0.0429,,,2026-02-26,annual,0.13,USD,pre-market,182435000,,-0.0196,-0.093,0.815,2.956,122124000,,,,22.25,24.63,,46.7269,,,,,,,3686000,,,31.77,12.42
2026-04-16,ARQT,-0.13,376072000.0,,1.767,1.536,,,,,,,,,,,,,,,None,763000,763000,,,,,,None,454000,,,,,0.0,0.0414,-206529000,-206075000,0.0886,2021-12-31,138.89,,339377000.0,-763000,-206356000,-454000,,,None,454000,None,,None,,,,,-205902000,-206356000,0,None,0.142,,206529000,-206529000,,,,,173000,,,,,16.42,8.28,,,,,,,,-0.0429,,,2026-02-26,annual,0.13,USD,pre-market,145558000,,-0.0196,-0.093,0.815,2.956,60971000,,,,22.25,24.63,,46.7269,,,,,,,0,,,31.77,12.42
2026-04-16,ARQT,-0.13,376072000.0,,1.767,1.536,,,,,,,,,,,,,,,None,455000,455000,,,,,,None,455000,,,,,0.0,0.0414,-135678000,-135223000,0.0886,2020-12-31,138.89,,339377000.0,-455000,-135678000,-84297,,,None,0,None,,None,,,,,-135678000,-135678000,0,None,0.142,,136190000,-136645000,,,,,967000,,,,,16.42,8.28,,,,,,,,-0.0429,,,2026-02-26,annual,0.13,USD,pre-market,115308000,,-0.0196,-0.093,0.815,2.956,21337000,,,,22.25,24.63,,46.7269,,,,,,,0,,,31.77,12.42
2026-04-16,ARQT,-0.13,376072000.0,,1.767,1.536,,,,,,,,,,,,,,,None,195000,195000,,,,,,None,195000,,,,,0.0,0.0414,-41996000,-41801000,0.0886,2019-12-31,138.89,,339377000.0,-195000,-41996000,23140,,,None,0,None,,None,,,,,-41996000,-41996000,None,None,0.142,,42937000,-43132000,,,,,None,,,,,16.42,8.28,,,,,,,,-0.0429,,,2026-02-26,annual,0.13,USD,pre-market,36522000,,-0.0196,-0.093,0.815,2.956,6610000,,,,22.25,24.63,,46.7269,,,,,,,0,,,31.77,12.42
2026-04-16,ARQT,-0.13,376072000.0,,1.767,1.536,,,,,,,,,,,,,,,None,None,None,,,,,,None,480000,,,,,0.0,0.0414,-19735000,-19255000,0.0886,2018-12-31,138.89,,339377000.0,None,-19255000,-480000,,,None,0,None,,None,,,,,-19255000,-19255000,None,None,0.142,,19735000,-19735000,,,,,None,,,,,16.42,8.28,,,,,,,,-0.0429,,,2026-02-26,annual,0.13,USD,pre-market,17940000,,-0.0196,-0.093,0.815,2.956,1795000,,,,22.25,24.63,,46.7269,,,,,,,0,,,31.77,12.42
2026-04-16,ARQT,-0.13,376072000.0,,1.767,1.536,,,,,,,,,,,,,,,None,None,None,,,,,,None,4106000,,,,,0.0,0.0414,-4106000,-4106000,0.0886,2017-12-31,138.89,,339377000.0,None,-4978000,-4106000,,,None,0,None,,None,,,,,-4978000,-4978000,None,None,0.142,,4106000,-4106000,,,,,None,,,,,16.42,8.28,,,,,,,,-0.0429,,,2026-02-26,annual,0.13,USD,pre-market,3411000,,-0.0196,-0.093,0.815,2.956,695000,,,,22.25,24.63,,46.7269,,,,,,,0,,,31.77,12.42
2026-04-16,ARQT,-0.13,376072000.0,None,1.767,1.536,,5266000,42907000,42907000,,,,,,,,,12000,135635000,None,None,None,12528000,None,1000000,146229000,None,None,4106000,,,,,0.0,0.0414,-4106000,-4106000,0.0886,2025-12-31,138.89,None,339377000.0,None,-4978000,-4106000,14812000,14812000,None,0,None,22634000,None,None,107959000,None,None,-4978000,-4978000,None,None,0.142,,4106000,-4106000,21387000,116310000,None,431000,None,,,,,16.42,8.28,,,,,,,,-0.0429,,None,2026-02-26,quarterly,0.13,USD,pre-market,3411000,-1138084000,-0.0196,-0.093,0.815,2.956,695000,6266000,1000000,178075000,22.25,24.63,,46.7269,432973000,411232000,129838000,243494000,21741000,113656000,0,189479000,None,31.77,12.42
2026-04-16,ARQT,-0.13,376072000.0,None,1.767,1.536,,5276000,47120000,47120000,,,,,,,,,12000,132885000,None,None,None,5795000,None,1000000,115116000,None,None,4106000,,,,,0.0,0.0414,-4106000,-4106000,0.0886,2025-09-30,138.89,None,339377000.0,None,-4978000,-4106000,15375000,15375000,None,0,None,22419000,None,None,107498000,None,None,-4978000,-4978000,None,None,0.142,,4106000,-4106000,20621000,92975000,None,360000,None,,,,,16.42,8.28,,,,,,,,-0.0429,,None,2026-02-26,quarterly,0.13,USD,pre-market,3411000,-1155479000,-0.0196,-0.093,0.815,2.956,695000,113774000,1000000,143948000,22.25,24.63,,46.7269,370977000,349224000,99770000,212904000,21753000,113134000,0,158073000,None,31.77,12.42
2026-04-16,ARQT,-0.13,376072000.0,None,1.767,1.536,,2114000,73048000,73048000,,,,,,,,,12000,126997000,None,None,None,15082000,None,1000000,106688000,None,None,4106000,,,,,0.0,0.0414,-4106000,-4106000,0.0886,2025-06-30,138.89,None,339377000.0,None,-4978000,-4106000,15937000,15937000,None,0,None,16324000,None,None,107049000,None,None,-4978000,-4978000,None,None,0.142,,4106000,-4106000,18635000,87854000,None,360000,None,,,,,16.42,8.28,,,,,,,,-0.0429,,None,2026-02-26,quarterly,0.13,USD,pre-market,3411000,-1162889000,-0.0196,-0.093,0.815,2.956,695000,110163000,1000000,118083000,22.25,24.63,,46.7269,352433000,332778000,103936000,213459000,19654999,109523000,0,138974000,None,31.77,12.42
2026-04-16,ARQT,-0.13,376072000.0,None,1.767,1.536,,3182000,53104000,53104000,,,,,,,,,12000,126037000,None,None,None,24529000,None,None,85415000,None,None,4106000,,,,,0.0,0.0414,-4106000,-4106000,0.0886,2025-03-31,138.89,None,339377000.0,None,-4978000,-4106000,16500000,16500000,None,0,None,16614000,None,None,107618000,None,None,-4978000,-4978000,None,None,0.142,,4106000,-4106000,23554000,65758000,None,360000,None,,,,,16.42,8.28,,,,,,,,-0.0429,,None,2026-02-26,quarterly,0.13,USD,pre-market,3411000,-1147003000,-0.0196,-0.093,0.815,2.956,695000,110800000,842000,144984000,22.25,24.63,,46.7269,344105000,323671000,91129000,201447000,20434000,110318000,0,142658000,None,31.77,12.42
2026-04-16,ARQT,-0.13,376072000.0,None,1.767,1.536,,3382000,71335000,71335000,,,,,,,,,12000,120958000,None,None,None,14220000,None,None,73066000,None,None,4106000,,,,,0.0,0.0414,-4106000,-4106000,0.0886,2024-12-31,138.89,None,339377000.0,None,-4978000,-4106000,9479000,9479000,None,0,None,14526000,None,None,107203000,None,None,-4978000,-4978000,None,None,0.142,,4106000,-4106000,20273000,65973000,None,570000,None,,,,,16.42,8.28,,,,,,,,-0.0429,,None,2026-02-26,quarterly,0.13,USD,pre-market,3411000,-1121943000,-0.0196,-0.093,0.815,2.956,695000,110585000,820000,156620000,22.25,24.63,,46.7269,348889000,335820000,81013000,191348000,13069000,110335000,0,157541000,None,31.77,12.42
2026-04-16,ARQT,-0.13,376072000.0,None,1.767,1.536,,3570000,134851000,134851000,,,,,,,,,12000,124302000,None,None,None,19325000,None,99513000,60119000,None,None,4106000,,,,,0.0,0.0414,-4106000,-4106000,0.0886,2024-09-30,138.89,None,339377000.0,None,-4978000,-4106000,9792000,9792000,None,0,None,14015000,None,None,105095000,None,None,-4978000,-4978000,None,None,0.142,,4106000,-4106000,19025000,52790000,None,420000,None,,,,,16.42,8.28,,,,,,,,-0.0429,,None,2026-02-26,quarterly,0.13,USD,pre-market,3411000,-1111155000,-0.0196,-0.093,0.815,2.956,695000,208178000,100311000,195710000,22.25,24.63,,46.7269,437354000,423720000,172426000,280713000,13634000,108287000,0,156641000,None,31.77,12.42
2026-04-16,ARQT,-0.13,376072000.0,None,1.767,1.536,,3755000,84887000,84887000,,,,,,,,,12000,123481000,None,None,None,7943000,None,None,43411000,None,None,4106000,,,,,0.0,0.0414,-4106000,-4106000,0.0886,2024-06-30,138.89,None,339377000.0,None,-4978000,-4106000,6063000,6063000,None,0,None,13880000,None,None,203808000,None,None,-4978000,-4978000,None,None,0.142,,4106000,-4106000,14863000,41855000,None,194000,None,,,,,16.42,8.28,,,,,,,,-0.0429,,None,2026-02-26,quarterly,0.13,USD,pre-market,3411000,-1069618000,-0.0196,-0.093,0.815,2.956,695000,207563000,1554000,278167000,22.25,24.63,,46.7269,444759000,434591000,51352000,258332000,10168000,206980000,0,186427000,None,31.77,12.42
2026-04-16,ARQT,-0.13,376072000.0,None,1.767,1.536,,3937000,190714000,190714000,,,,,,,,,12000,111049000,None,None,None,12969000,None,None,37154000,None,None,4106000,,,,,0.0,0.0414,-4106000,-4106000,0.0886,2024-03-31,138.89,None,339377000.0,None,-4978000,-4106000,6250000,6250000,None,0,None,13247000,None,None,202803000,None,None,-4978000,-4978000,None,None,0.142,,4106000,-4106000,13795000,33584000,None,306000,None,,,,,16.42,8.28,,,,,,,,-0.0429,,None,2026-02-26,quarterly,0.13,USD,pre-market,3411000,-1017286000,-0.0196,-0.093,0.815,2.956,695000,206740000,756000,213769000,22.25,24.63,,46.7269,478541000,468062000,47309000,253599000,10479000,206290000,0,224942000,None,31.77,12.42
2026-04-16,ARQT,-0.13,376072000.0,None,1.767,1.536,,4117000,88398000,88398000,,,,,,,,,9000,92580000,None,None,None,11992000,None,None,25807000,None,None,4106000,,,,,0.0,0.0414,-4106000,-4106000,0.0886,2023-12-31,138.89,None,339377000.0,None,-4978000,-4106000,6438000,6438000,None,0,None,13134000,None,None,201799000,None,None,-4978000,-4978000,None,None,0.142,,4106000,-4106000,19629000,33941000,None,849000,None,,,,,16.42,8.28,,,,,,,,-0.0429,,None,2026-02-26,quarterly,0.13,USD,pre-market,3411000,-981904000,-0.0196,-0.093,0.815,2.956,695000,205916000,735000,183463000,22.25,24.63,,46.7269,341365000,330431000,46668000,252698000,10934000,206030000,0,88667000,None,31.77,12.42
2026-04-16,ARQT,-0.13,376072000.0,None,1.767,1.536,,4285000,107471000,107471000,,,,,,,,,6000,61727000,None,None,None,13179000,None,None,19417000,None,None,4106000,,,,,0.0,0.0414,-4106000,-4106000,0.0886,2023-09-30,138.89,None,339377000.0,None,-4978000,-4106000,6625000,6625000,None,0,None,13913000,None,None,200783000,None,None,-4978000,-4978000,None,None,0.142,,4106000,-4106000,21105000,27280000,None,None,None,,,,,16.42,8.28,,,,,,,,-0.0429,,None,2026-02-26,quarterly,0.13,USD,pre-market,3411000,-915620000,-0.0196,-0.093,0.815,2.956,695000,205068000,1430000,119642000,22.25,24.63,,46.7269,292959000,281548000,41889000,246242000,11411000,204353000,0,46717000,None,31.77,12.42
2026-04-16,ARQT,-0.13,376072000.0,None,1.767,1.536,,4450000,105114000,105114000,,,,,,,,,6000,61431000,None,None,None,17156000,None,None,17207000,None,None,4106000,,,,,0.0,0.0414,-4106000,-4106000,0.0886,2023-06-30,138.89,None,339377000.0,None,-4978000,-4106000,6812000,6812000,None,0,None,10474000,None,None,199767000,None,None,-4978000,-4978000,None,None,0.142,,4106000,-4106000,12516000,18113000,None,3755000,None,,,,,16.42,8.28,,,,,,,,-0.0429,,1867000,2026-02-26,quarterly,0.13,USD,pre-market,3411000,-870855000,-0.0196,-0.093,0.815,2.956,695000,204217000,1390000,163557000,22.25,24.63,,46.7269,320689000,308868000,36659000,240181000,11821000,203522000,0,80508000,None,31.77,12.42
2026-04-16,ARQT,-0.13,376072000.0,None,1.767,1.536,,4614000,81405000,81405000,,,,,,,,,6000,61169000,None,None,None,12485000,None,None,12769000,None,None,4106000,,,,,0.0,0.0414,-4106000,-4106000,0.0886,2023-03-31,138.89,None,339377000.0,None,-4978000,-4106000,7000000,7000000,None,0,None,8551000,None,None,198763000,None,None,-4978000,-4978000,None,None,0.142,,4106000,-4106000,13951000,23188000,None,3938000,None,,,,,16.42,8.28,,,,,,,,-0.0429,,2070000,2026-02-26,quarterly,0.13,USD,pre-market,3411000,-799864000,-0.0196,-0.093,0.815,2.956,695000,203377000,1352000,251000000,22.25,24.63,,46.7269,379458000,367676000,37025000,239726000,11782000,202701000,0,139732000,None,31.77,12.42
2026-04-16,ARQT,-0.13,376072000.0,None,1.767,1.536,,4774000,53641000,53641000,,,,,,,,,6000,60960000,None,None,None,8827000,None,None,8458000,None,None,4106000,,,,,0.0,0.0414,-4106000,-4106000,0.0886,2022-12-31,138.89,None,339377000.0,None,-4978000,-4106000,7188000,7188000,None,0,None,7514000,None,None,197769000,None,None,-4978000,-4978000,None,None,0.142,,4106000,-4106000,11845000,27666000,None,None,None,,,,,16.42,8.28,,,,,,,,-0.0429,,4602000,2026-02-26,quarterly,0.13,USD,pre-market,3411000,-719764000,-0.0196,-0.093,0.815,2.956,695000,202543000,1314000,355948000,22.25,24.63,,46.7269,449274000,437406000,37807000,239693000,11868000,201886000,0,209581000,None,31.77,12.42
2026-04-16,ARQT,-0.13,376072000.0,None,1.767,1.536,,4924000,81543000,81543000,,,,,,,,,6000,57092000,None,None,None,8666000,None,None,2431000,None,None,4106000,,,,,0.0,0.0414,-4106000,-4106000,0.0886,2022-09-30,138.89,None,339377000.0,None,-4978000,-4106000,7375000,7375000,None,0,None,4307000,None,None,196753000,None,None,-4978000,-4978000,None,None,0.142,,4106000,-4106000,13018000,27158000,None,4285000,None,,,,,16.42,8.28,,,,,,,,-0.0429,,1939000,2026-02-26,quarterly,0.13,USD,pre-market,3411000,-647745000,-0.0196,-0.093,0.815,2.956,695000,201677000,1278000,395420000,22.25,24.63,,46.7269,508914000,496719000,37102000,238140000,12195000,201038000,0,270774000,None,31.77,12.42
2026-04-16,ARQT,-0.13,376072000.0,None,1.767,1.536,,5032000,61512000,61512000,,,,,,,,,5000,51422000,None,None,None,8437000,None,None,None,None,None,4106000,,,,,0.0,0.0414,-4106000,-4106000,0.0886,2022-06-30,138.89,None,339377000.0,None,-4978000,-4106000,None,None,None,0,None,None,None,None,73138000,None,None,-4978000,-4978000,None,None,0.142,,4106000,-4106000,13257000,18463000,None,4462000,None,,,,,16.42,8.28,,,,,,,,-0.0429,,4960000,2026-02-26,quarterly,0.13,USD,pre-market,3411000,-540036000,-0.0196,-0.093,0.815,2.956,695000,78170000,582000,220657000,22.25,24.63,,46.7269,300464000,295426000,27482000,105082000,5038000,77600000,0,195382000,None,31.77,12.42
2026-04-16,ARQT,-0.13,376072000.0,None,1.767,1.536,,5120000,71029000,71029000,,,,,,,,,5000,50514000,None,None,None,12466000,None,None,362000,None,None,4106000,,,,,0.0,0.0414,-4106000,-4106000,0.0886,2022-03-31,138.89,None,339377000.0,None,-4978000,-4106000,None,None,None,0,None,None,None,None,72742000,None,None,-4978000,-4978000,None,None,0.142,,4106000,-4106000,13721000,19990000,None,4632000,None,,,,,16.42,8.28,,,,,,,,-0.0429,,2152000,2026-02-26,quarterly,0.13,USD,pre-market,3411000,-472630000,-0.0196,-0.093,0.815,2.956,695000,77862000,507000,273806000,22.25,24.63,,46.7269,364109000,358918000,32963000,110337000,5190999,77374000,0,253772000,None,31.77,12.42
2026-04-16,ARQT,-0.13,376072000.0,None,1.767,1.536,,5207000,97991000,97991000,,,,,,,,,5000,50202000,None,None,None,7353000,None,None,362000,None,None,4106000,,,,,0.0,0.0414,-4106000,-4106000,0.0886,2021-12-31,138.89,None,339377000.0,None,-4978000,-4106000,None,None,None,0,None,1180000,None,None,72350000,None,None,-4978000,-4978000,None,None,0.142,,4106000,-4106000,13810000,25540000,None,4799000,None,,,,,16.42,8.28,,,,,,,,-0.0429,,2261000,2026-02-26,quarterly,0.13,USD,pre-market,3411000,-408306000,-0.0196,-0.093,0.815,2.956,695000,77557000,433000,290610000,22.25,24.63,,46.7269,408152000,402773000,33326000,110475000,5378999,77149000,0,297677000,None,31.77,12.42
2026-04-16,ARQT,-0.13,376072000.0,None,1.767,1.536,,5230000,53320000,53320000,,,,,,,,,5000,50098000,None,None,None,4871000,None,None,362000,None,None,4106000,,,,,0.0,0.0414,-4106000,-4106000,0.0886,2021-09-30,138.89,None,339377000.0,None,-4978000,-4106000,None,None,None,0,None,None,None,None,None,None,None,-4978000,-4978000,None,None,0.142,,4106000,-4106000,12596000,13881000,None,4955000,None,,,,,16.42,8.28,,,,,,,,-0.0429,,2045000,2026-02-26,quarterly,0.13,USD,pre-market,3411000,-336980000,-0.0196,-0.093,0.815,2.956,695000,5230000,306000,315492000,22.25,24.63,,46.7269,387008000,381770000,19058000,24013000,5238000,4955000,0,362995000,None,31.77,12.42
2026-04-16,ARQT,-0.13,376072000.0,None,1.767,1.536,,5138000,90670000,90670000,,,,,,,,,5000,50001000,None,None,None,2676000,None,None,399000,None,None,4106000,,,,,0.0,0.0414,-4106000,-4106000,0.0886,2021-06-30,138.89,None,339377000.0,None,-4978000,-4106000,None,None,None,0,None,None,None,None,None,None,None,-4978000,-4978000,None,None,0.142,,4106000,-4106000,16249000,10565000,None,25000,None,,,,,16.42,8.28,,,,,,,,-0.0429,,5260000,2026-02-26,quarterly,0.13,USD,pre-market,3411000,-280000000,-0.0196,-0.093,0.815,2.956,695000,5138000,106000,320236000,22.25,24.63,,46.7269,432892000,427554000,13347000,18404000,5338000,5057000,0,414488000,None,31.77,12.42
2026-04-16,ARQT,-0.13,376072000.0,None,1.767,1.536,,5050000,288690000,288690000,,,,,,,,,5000,47281000,None,None,None,3146000,None,None,577000,None,None,4106000,,,,,0.0,0.0414,-4106000,-4106000,0.0886,2021-03-31,138.89,None,339377000.0,None,-4978000,-4106000,None,None,None,0,None,965000,None,None,None,None,None,-4978000,-4978000,None,None,0.142,,4106000,-4106000,21048000,12168000,None,5108000,None,,,,,16.42,8.28,,,,,,,,-0.0429,,2094000,2026-02-26,quarterly,0.13,USD,pre-market,3411000,-237992000,-0.0196,-0.093,0.815,2.956,695000,5050000,None,156237000,22.25,24.63,,46.7269,471416000,465975000,15314000,20422000,5441000,5108000,0,450994000,None,31.77,12.42
2026-04-16,ARQT,-0.13,376072000.0,None,1.767,1.536,,4964000,65082000,65082000,,,,,,,,,4000,42977000,None,None,None,7140000,None,None,510000,None,None,4106000,,,,,0.0,0.0414,-4106000,-4106000,0.0886,2020-12-31,138.89,None,339377000.0,None,-4978000,-4106000,None,None,None,0,None,None,None,None,None,None,None,-4978000,-4978000,None,None,0.142,,4106000,-4106000,7875000,15462000,None,5046000,None,,,,,16.42,8.28,,,,,,,,-0.0429,,2016000,2026-02-26,quarterly,0.13,USD,pre-market,3411000,-201950000,-0.0196,-0.093,0.815,2.956,695000,4964000,None,219359000,22.25,24.63,,46.7269,298269000,292826000,22602000,27648000,5443000,5046000,0,270621000,None,31.77,12.42
2026-04-16,ARQT,-0.13,376072000.0,None,1.767,1.536,,3707000,45707000,45707000,,,,,,,,,4000,37748000,None,None,None,5039000,None,None,472000,None,None,4106000,,,,,0.0,0.0414,-4106000,-4106000,0.0886,2020-09-30,138.89,None,339377000.0,None,-4978000,-4106000,None,None,None,0,None,None,None,None,None,None,None,-4978000,-4978000,None,None,0.142,,4106000,-4106000,3937000,16083000,None,113000,None,,,,,16.42,8.28,,,,,,,,-0.0429,,3814000,2026-02-26,quarterly,0.13,USD,pre-market,3411000,-167901000,-0.0196,-0.093,0.815,2.956,695000,3707000,32000,144005000,22.25,24.63,,46.7269,198013000,194121000,21154000,24942000,3892000,3788000,0,173071000,None,31.77,12.42
