date,symbol,eps,revenue_ttm,accumulateddepreciationamortizationppe,beta,book_value,capitalexpenditures,capitalleaseobligations,cashandcashequivalentsatcarryingvalue,cashandshortterminvestments,cashflowfromfinancing,cashflowfrominvestment,changeincashandcashequivalents,changeinexchangerate,changeininventory,changeinoperatingassets,changeinoperatingliabilities,changeinreceivables,commonstock,commonstocksharesoutstanding,comprehensiveincomenetoftax,costofgoodsandservicessold,costofrevenue,currentaccountspayable,currentdebt,currentlongtermdebt,currentnetreceivables,deferredrevenue,depreciation,depreciationandamortization,depreciationdepletionandamortization,dividendpayout,dividendpayoutcommonstock,dividendpayoutpreferredstock,earnings_growth_yoy,earnings_surprise,ebit,ebitda,estimated_eps,fiscaldateending,goodwill,gross_profit_ttm,grossprofit,incomebeforetax,incometaxexpense,intangibleassets,intangibleassetsexcludinggoodwill,interestanddebtexpense,interestexpense,interestincome,inventory,investmentincomenet,investments,longtermdebt,longtermdebtnoncurrent,longterminvestments,netincome,netincomefromcontinuingoperations,netinterestincome,noninterestincome,operating_margin_ttm,operatingcashflow,operatingexpenses,operatingincome,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,othernonoperatingincome,paymentsforoperatingactivities,paymentsforrepurchaseofcommonstock,paymentsforrepurchaseofequity,paymentsforrepurchaseofpreferredstock,price_to_book,price_to_sales_ttm,proceedsfromissuanceofcommonstock,proceedsfromissuanceoflongtermdebtandcapitalsecuritiesnet,proceedsfromissuanceofpreferredstock,proceedsfromoperatingactivities,proceedsfromrepaymentsofshorttermdebt,proceedsfromrepurchaseofequity,proceedsfromsaleoftreasurystock,profit_margin,profitloss,propertyplantequipment,report_date,report_type,reported_eps,reportedcurrency,reporttime,researchanddevelopment,retainedearnings,return_on_assets_ttm,return_on_equity_ttm,revenue_growth_yoy,revenue_per_share_ttm,sellinggeneralandadministrative,shortlongtermdebttotal,shorttermdebt,shortterminvestments,sma_200,sma_50,stockbasedcompensation,surprise_pct,totalassets,totalcurrentassets,totalcurrentliabilities,totalliabilities,totalnoncurrentassets,totalnoncurrentliabilities,totalrevenue,totalshareholderequity,treasurystock,week_52_high,week_52_low
2022-12-31,TSHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.66,,,-0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03-28,,-0.99,,post-market,,,,,,,,,,,,,,-200.0,,,,,,,,,,,
2023-03-31,TSHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07,,,-0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-11,,-0.28,,post-market,,,,,,,,,,,,,,20.0,,,,,,,,,,,
2023-06-30,TSHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.07,,,-0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-08-14,,-0.38,,pre-market,,,,,,,,,,,,,,-22.5806,,,,,,,,,,,
2023-09-30,TSHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,,,-0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-11-14,,-0.13,,post-market,,,,,,,,,,,,,,23.5294,,,,,,,,,,,
2023-12-31,TSHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.03,,,-0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-03-19,,0.92,,post-market,,,,,,,,,,,,,,936.3636,,,,,,,,,,,
2024-03-31,TSHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,-0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-05-14,,-0.1,,post-market,,,,,,,,,,,,,,9.0909,,,,,,,,,,,
2024-06-30,TSHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07,,,-0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-08-12,,-0.09,,pre-market,,,,,,,,,,,,,,43.75,,,,,,,,,,,
2024-09-30,TSHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,,-0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-13,,-0.07,,post-market,,,,,,,,,,,,,,22.2222,,,,,,,,,,,
2024-12-31,TSHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,-0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-02-26,,-0.07,,pre-market,,,,,,,,,,,,,,12.5,,,,,,,,,,,
2025-03-31,TSHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,,-0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-15,,-0.07,,pre-market,,,,,,,,,,,,,,22.2222,,,,,,,,,,,
2025-06-30,TSHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01,,,-0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-08-12,,-0.08,,pre-market,,,,,,,,,,,,,,-14.2857,,,,,,,,,,,
2025-09-30,TSHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0075,,,-0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-11-13,,-0.0875,,pre-market,,,,,,,,,,,,,,-9.375,,,,,,,,,,,
2025-12-31,TSHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0224,,,-0.0956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-04,,-0.0732,,pre-market,,,,,,,,,,,,,,23.431,,,,,,,,,,,
2026-04-16,TSHA,-0.34,9773000.0,,1.079,0.866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0224,,,-0.0956,,,9773000.0,,,,,,,,,,,,,,,,,,,-5.16,,,,,,,,,,,,,5.48,138.45,,,,,,,,0.0,,,2026-03-04,,-0.0732,,pre-market,,,-0.274,-0.684,1.713,0.031,,,,,4.105,4.541,,23.431,,,,,,,,,,6.04,1.13
2026-04-16,TSHA,-0.34,9773000.0,,1.079,0.866,,,,,,,,,,,,,,,None,299000,299000,,,,,,None,299000,,,,,0.0,0.0224,-28300000,-28001000,-0.0956,2025-12-31,,9773000.0,5186000,-27851000,None,,,None,12000,2870000,,None,,,,,-27851000,-27851000,2858000,None,-5.16,,33485999,-28300000,,,,,None,,,,,5.48,138.45,,,,,,,,0.0,,,2026-03-04,quarterly,-0.0732,USD,pre-market,24653000,,-0.274,-0.684,1.713,0.031,8833000,,,,4.105,4.541,,23.431,,,,,,,5485000,,,6.04,1.13
2026-04-16,TSHA,-0.34,9773000.0,,1.079,0.866,,,,,,,,,,,,,,,None,286000,286000,,,,,,None,286000,,,,,0.0,0.0224,-32717999,-32431999,-0.0956,2025-09-30,,9773000.0,-286000,-32732999,None,,,None,15000,3169000,,None,,,,,-32732999,-32733000,3154000,None,-5.16,,33738000,-34024000,,,,,None,,,,,5.48,138.45,,,,,,,,0.0,,,2026-03-04,quarterly,-0.0732,USD,pre-market,25459000,,-0.274,-0.684,1.713,0.031,8279000,,,,4.105,4.541,,23.431,,,,,,,0,,,6.04,1.13
2026-04-16,TSHA,-0.34,9773000.0,,1.079,0.866,,,,,,,,,,,,,,,None,277000,277000,,,,,,None,277000,,,,,0.0,0.0224,-26865000,-26588000,-0.0956,2025-06-30,,9773000.0,1986000,-26882000,None,,,None,17000,1859000,,None,,,,,-26882000,-26882000,1842000,None,-5.16,,28739000,-26753000,,,,,None,,,,,5.48,138.45,,,,,,,,0.0,,,2026-03-04,quarterly,-0.0732,USD,pre-market,20141000,,-0.274,-0.684,1.713,0.031,8598000,,,,4.105,4.541,,23.431,,,,,,,1986000,,,6.04,1.13
2026-04-16,TSHA,-0.34,9773000.0,,1.079,0.866,,,,,,,,,,,,,,,None,None,None,,,,,,None,283000,,,,,0.0,0.0224,-21510000,-21227000,-0.0956,2025-03-31,,9773000.0,2302000,-21529000,None,,,None,19000,1326000,,None,,,,,-21529000,-21529000,1307000,None,-5.16,,23723000,-21421000,,,,,None,,,,,5.48,138.45,,,,,,,,0.0,,,2026-03-04,quarterly,-0.0732,USD,pre-market,15565000,,-0.274,-0.684,1.713,0.031,8158000,,,,4.105,4.541,,23.431,,,,,,,2302000,,,6.04,1.13
2026-04-16,TSHA,-0.34,9773000.0,,1.079,0.866,,,,,,,,,,,,,,,None,-625000,-625000,,,,,,None,304000,,,,,0.0,0.0224,-18763000,-18459000,-0.0956,2024-12-31,,9773000.0,2022000,-18785000,-281724,,,None,22000,1700000,,None,,,,,-18785000,-18785000,1678000,None,-5.16,,21954000,-19932000,,,,,None,,,,,5.48,138.45,,,,,,,,0.0,,,2026-03-04,quarterly,-0.0732,USD,pre-market,15325000,,-0.274,-0.684,1.713,0.031,6629000,,,,4.105,4.541,,23.431,,,,,,,2022000,,,6.04,1.13
2026-04-16,TSHA,-0.34,9773000.0,,1.079,0.866,,,,,,,,,,,,,,,None,None,None,,,,,,None,294000,,,,,0.0,0.0224,-25500000,-25206000,-0.0956,2024-09-30,,9773000.0,1788000,-25524000,None,,,None,24000,2107000,,None,,,,,-25524000,-25524000,2083000,None,-5.16,,27686000,-25898000,,,,,None,,,,,5.48,138.45,,,,,,,,0.0,,,2026-03-04,quarterly,-0.0732,USD,pre-market,14946000,,-0.274,-0.684,1.713,0.031,7902000,,,,4.105,4.541,,23.431,,,,,,,1788000,,,6.04,1.13
2026-04-16,TSHA,-0.34,9773000.0,,1.079,0.866,,,,,,,,,,,,,,,None,300000,300000,,,,,,None,322000,,,,,0.0,0.0224,-20901000,-20579000,-0.0956,2024-06-30,,9773000.0,1112000,-20928000,None,,,None,27000,1440000,,None,,,,,-20928000,-20928000,1413000,None,-5.16,,22411000,-21299000,,,,,None,,,,,5.48,138.45,,,,,,,,0.0,,,2026-03-04,quarterly,-0.0732,USD,pre-market,15073000,,-0.274,-0.684,1.713,0.031,7338000,,,,4.105,4.541,,23.431,,,,,,,1112000,,,6.04,1.13
2026-04-16,TSHA,-0.34,9773000.0,,1.079,0.866,,,,,,,,,,,,,,,None,325000,325000,,,,,,None,325000,,,,,0.0,0.0224,-24032000,-23707000,-0.0956,2024-03-31,,9773000.0,3411000,-24061000,281724,,,None,29000,1693000,,None,,,,,-24061000,-24061000,1664000,None,-5.16,,27741000,-24330000,,,,,None,,,,,5.48,138.45,,,,,,,,0.0,,,2026-03-04,quarterly,-0.0732,USD,pre-market,20657000,,-0.274,-0.684,1.713,0.031,7084000,,,,4.105,4.541,,23.431,,,,,,,3411000,,,6.04,1.13
2026-04-16,TSHA,-0.34,9773000.0,,1.079,0.866,,,,,,,,,,,,,,,None,366000,366000,,,,,,None,366000,,,,,0.0,0.0224,48454000,48820000,-0.0956,2023-12-31,,9773000.0,3604000,47741000,-3549000,,,None,713000,1921000,,None,,,,,47741000,47741000,1208000,None,-5.16,,19850000,-16246000,,,,,None,,,,,5.48,138.45,,,,,,,,0.0,,,2026-03-04,quarterly,-0.0732,USD,pre-market,12682000,,-0.274,-0.684,1.713,0.031,6719000,,,,4.105,4.541,,23.431,,,,,,,3604000,,,6.04,1.13
2026-04-16,TSHA,-0.34,9773000.0,,1.079,0.866,,,,,,,,,,,,,,,None,331000,331000,,,,,,None,331000,,,,,0.0,0.0224,-115616000,-115285000,-0.0956,2023-09-30,,9773000.0,4415000,-117087000,-331000,,,None,1471000,1109000,,None,,,,,-117087000,-117087000,-362000,None,-5.16,,20049000,-15634000,,,,,None,,,,,5.48,138.45,,,,,,,,0.0,,,2026-03-04,quarterly,-0.0732,USD,pre-market,11791000,,-0.274,-0.684,1.713,0.031,8589000,,,,4.105,4.541,,23.431,,,,,,,4746000,,,6.04,1.13
2026-04-16,TSHA,-0.34,9773000.0,,1.079,0.866,,,,,,,,,,,,,,,None,703000,703000,,,,,,None,703000,,,,,0.0,0.0224,-23158000,-22455000,-0.0956,2023-06-30,,9773000.0,1692000,-24598000,1443000,,,None,1440000,223000,,None,,,,,-24598000,-24598000,-1217000,None,-5.16,,25076000,-23384000,,,,,3000,,,,,5.48,138.45,,,,,,,,0.0,,,2026-03-04,quarterly,-0.0732,USD,pre-market,19791000,,-0.274,-0.684,1.713,0.031,5988000,,,,4.105,4.541,,23.431,,,,,,,2395000,,,6.04,1.13
2026-04-16,TSHA,-0.34,9773000.0,,1.079,0.866,,,,,,,,,,,,,,,None,631000,631000,,,,,,None,631000,,,,,0.0,0.0224,-16248000,-15617000,-0.0956,2023-03-31,,9773000.0,4075000,-17622000,2437000,,,None,1374000,319000,,None,,,,,-17622000,-17622000,-1055000,None,-5.16,,20634000,-16559000,,,,,-8000,,,,,5.48,138.45,,,,,,,,0.0,,,2026-03-04,quarterly,-0.0732,USD,pre-market,12514000,,-0.274,-0.684,1.713,0.031,8751000,,,,4.105,4.541,,23.431,,,,,,,4706000,,,6.04,1.13
2026-04-16,TSHA,-0.34,9773000.0,,1.079,0.866,,,,,,,,,,,,,,,None,1679000,1679000,,,,,,None,36613000,,,,,0.0,0.0224,-55120000,-18507000,-0.0956,2022-12-31,,9773000.0,823000,-55723000,2334000,,,None,796000,199000,,None,,,,,-58057000,-55723000,-597000,None,-5.16,,21202000,-55120000,,,,,None,,,,,5.48,138.45,,,,,,,,0.0,,,2026-03-04,quarterly,-0.0732,USD,pre-market,13861000,,-0.274,-0.684,1.713,0.031,7341000,,,,4.105,4.541,,23.431,,,,,,,2502000,,,6.04,1.13
2026-04-16,TSHA,-0.34,9773000.0,,1.079,0.866,,,,,,,,,,,,,,,None,300000,300000,,,,,,None,277000,,,,,0.0,0.0224,-25449000,-25172000,-0.0956,2022-09-30,,9773000.0,-300000,-26527000,1233000,,,None,1078000,9000,,None,,,,,-26527000,-26307000,-1232000,None,-5.16,,25457000,-25457000,,,,,-1000,,,,,5.48,138.45,,,,,,,,0.0,,,2026-03-04,quarterly,-0.0732,USD,pre-market,16774000,,-0.274,-0.684,1.713,0.031,8683000,,,,4.105,4.541,,23.431,,,,,,,0,,,6.04,1.13
2026-04-16,TSHA,-0.34,9773000.0,,1.079,0.866,,,,,,,,,,,,,,,None,300000,300000,,,,,,None,273000,,,,,0.0,0.0224,-33349000,-33076000,-0.0956,2022-06-30,,9773000.0,-300000,-34092000,888000,,,None,743000,27000,,None,,,,,-34092000,-33873000,-885000,None,-5.16,,33373000,-33373000,,,,,-3000,,,,,5.48,138.45,,,,,,,,0.0,,,2026-03-04,quarterly,-0.0732,USD,pre-market,23506000,,-0.274,-0.684,1.713,0.031,9867000,,,,4.105,4.541,,23.431,,,,,,,0,,,6.04,1.13
2026-04-16,TSHA,-0.34,9773000.0,,1.079,0.866,,,,,,,,,,,,,,,None,257000,257000,,,,,,None,260000,,,,,0.0,0.0224,-49645000,-49385000,-0.0956,2022-03-31,,9773000.0,-257000,-50317000,843000,,,None,672000,14000,,None,,,,,-50317000,-50111000,-835000,None,-5.16,,49651000,-49651000,,,,,-8000,,,,,5.48,138.45,,,,,,,,0.0,,,2026-03-04,quarterly,-0.0732,USD,pre-market,38182000,,-0.274,-0.684,1.713,0.031,11469000,,,,4.105,4.541,,23.431,,,,,,,0,,,6.04,1.13
2026-04-16,TSHA,-0.34,9773000.0,,1.079,0.866,,,,,,,,,,,,,,,None,209000,209000,,,,,,None,209000,,,,,0.0,0.0224,-49695000,-49486000,-0.0956,2021-12-31,,9773000.0,-209000,-50386000,691000,,,None,691000,29000,,None,,,,,-50386000,-50386000,-662000,None,-5.16,,49724000,-49724000,,,,,None,,,,,5.48,138.45,,,,,,,,0.0,,,2026-03-04,quarterly,-0.0732,USD,pre-market,37918000,,-0.274,-0.684,1.713,0.031,11806000,,,,4.105,4.541,,23.431,,,,,,,0,,,6.04,1.13
2026-04-16,TSHA,-0.34,9773000.0,,1.079,0.866,,,,,,,,,,,,,,,None,166000,166000,,,,,,None,166000,,,,,0.0,0.0224,-50644000,-50478000,-0.0956,2021-09-30,,9773000.0,-166000,-51187000,37000,,,None,543000,37000,,None,,,,,-51187000,-51187000,-506000,None,-5.16,,50681000,-50681000,,,,,None,,,,,5.48,138.45,,,,,,,,0.0,,,2026-03-04,quarterly,-0.0732,USD,pre-market,39528000,,-0.274,-0.684,1.713,0.031,11153000,,,,4.105,4.541,,23.431,,,,,,,0,,,6.04,1.13
2026-04-16,TSHA,-0.34,9773000.0,,1.079,0.866,,,,,,,,,,,,,,,None,85000,85000,,,,,,None,85000,,,,,0.0,0.0224,-40732000,-40647000,-0.0956,2021-06-30,,9773000.0,-85000,-40926000,40000,,,None,194000,40000,,None,,,,,-40926000,-40926000,-154000,None,-5.16,,40772000,-40772000,,,,,None,,,,,5.48,138.45,,,,,,,,0.0,,,2026-03-04,quarterly,-0.0732,USD,pre-market,30643000,,-0.274,-0.684,1.713,0.031,10129000,,,,4.105,4.541,,23.431,,,,,,,0,,,6.04,1.13
2026-04-16,TSHA,-0.34,9773000.0,,1.079,0.866,,,,,,,,,,,,,,,None,32000,32000,,,,,,None,32000,,,,,0.0,0.0224,-32024000,-31992000,-0.0956,2021-03-31,,9773000.0,-32000,-32024000,66000,,,None,66000,66000,,None,,,,,-32024000,-32024000,66000,None,-5.16,,32090000,-32090000,,,,,200000,,,,,5.48,138.45,,,,,,,,0.0,,,2026-03-04,quarterly,-0.0732,USD,pre-market,23854000,,-0.274,-0.684,1.713,0.031,8236000,,,,4.105,4.541,,23.431,,,,,,,0,,,6.04,1.13
2026-04-16,TSHA,-0.34,9773000.0,,1.079,0.866,,,,,,,,,,,,,,,None,None,None,,,,,,None,6000,,,,,0.0,0.0224,-18318000,-18312000,-0.0956,2020-12-31,,9773000.0,None,-18318000,49000,,,None,56000,None,,None,,,,,-18318000,-18318000,49000,None,-5.16,,18367000,-18367000,,,,,None,,,,,5.48,138.45,,,,,,,,0.0,,,2026-03-04,quarterly,-0.0732,USD,pre-market,12260000,,-0.274,-0.684,1.713,0.031,6107000,,,,4.105,4.541,,23.431,,,,,,,0,,,6.04,1.13
2026-04-16,TSHA,-0.34,9773000.0,,1.079,0.866,,,,,,,,,,,,,,,None,None,None,,,,,,None,3000,,,,,0.0,0.0224,-15041000,-15038000,-0.0956,2020-09-30,,9773000.0,None,-15042000,-3000,,,None,1000,None,,None,,,,,-15042000,-15042000,-1000,None,-5.16,,15041000,-15041000,,,,,None,,,,,5.48,138.45,,,,,,,,0.0,,,2026-03-04,quarterly,-0.0732,USD,pre-market,11057000,,-0.274,-0.684,1.713,0.031,3984000,,,,4.105,4.541,,23.431,,,,,,,0,,,6.04,1.13
2026-04-16,TSHA,-0.34,9773000.0,,1.079,0.866,,,,,,,,,,,,,,,None,None,None,,,,,,None,4010000,,,,,0.0,0.0224,-25230000,-21220000,-0.0956,2020-06-30,,9773000.0,None,-21220000,-21220000,,,None,0,0,,None,,,,,-21220000,-21220000,0,None,-5.16,,4010000,-4010000,,,,,None,,,,,5.48,138.45,,,,,,,,0.0,,,2026-03-04,quarterly,-0.0732,USD,pre-market,3062000,,-0.274,-0.684,1.713,0.031,948000,,,,4.105,4.541,,23.431,,,,,,,0,,,6.04,1.13
2026-04-16,TSHA,-0.34,9773000.0,,1.079,0.866,,,,,,,,,,,,,,,None,None,None,,,,,,None,5584000,,,,,0.0,0.0224,-10988000,-5404000,-0.0956,2020-03-31,,9773000.0,None,-5431000,27000,,,None,27000,0,,None,,,,,-5431000,-5431000,-27000,None,-5.16,,5584000,-5584000,,,,,None,,,,,5.48,138.45,,,,,,,,0.0,,,2026-03-04,quarterly,-0.0732,USD,pre-market,5514000,,-0.274,-0.684,1.713,0.031,70000,,,,4.105,4.541,,23.431,,,,,,,0,,,6.04,1.13
2026-04-16,TSHA,-0.34,9773000.0,,1.079,0.866,,,,,,,,,,,,,,,None,None,None,,,,,,None,46467,,,,,0.0,0.0224,-1161467,-1115000,-0.0956,2019-12-31,,9773000.0,None,-1115000,-1161467,,,None,None,None,,None,,,,,-1115000,-1115000,None,None,-5.16,,1115000,-1115000,,,,,None,,,,,5.48,138.45,,,,,,,,0.0,,,2026-03-04,quarterly,-0.0732,USD,pre-market,987000,,-0.274,-0.684,1.713,0.031,128000,,,,4.105,4.541,,23.431,,,,,,,0,,,6.04,1.13
2026-04-16,TSHA,-0.34,9773000.0,,1.079,0.866,,,,,,,,,,,,,,,None,1145000,1145000,,,,,,None,1145000,,,,,0.0,0.0224,-110498000,-109353000,-0.0956,2025-12-31,,9773000.0,8628000,-108995000,None,,,None,63000,9224000,,None,,,,,-108995000,-108995000,9161000,None,-5.16,,119126000,-110498000,,,,,None,,,,,5.48,138.45,,,,,,,,0.0,,,2026-03-04,annual,-0.0732,USD,pre-market,86403000,,-0.274,-0.684,1.713,0.031,33868000,,,,4.105,4.541,,23.431,,,,,,,9773000,,,6.04,1.13
2026-04-16,TSHA,-0.34,9773000.0,,1.079,0.866,,,,,,,,,,,,,,,None,1245000,1245000,,,,,,None,1245000,,,,,0.0,0.0224,-89196000,-87951000,-0.0956,2024-12-31,,9773000.0,8333000,-89298000,-89298000,,,None,102000,6940000,,None,,,,,-89298000,-89298000,6838000,None,-5.16,,99792000,-91459000,,,,,None,,,,,5.48,138.45,,,,,,,,0.0,,,2026-03-04,annual,-0.0732,USD,pre-market,66001000,,-0.274,-0.684,1.713,0.031,28953000,,,,4.105,4.541,,23.431,,,,,,,8333000,,,6.04,1.13
2026-04-16,TSHA,-0.34,9773000.0,,1.079,0.866,,,,,,,,,,,,,,,None,1371000,1371000,,,,,,None,1371000,,,,,0.0,0.0224,-106568000,-105197000,-0.0956,2023-12-31,,9773000.0,15451000,-111566000,1203105,,,None,4998000,1850000,,None,,,,,-111566000,-214385000,-3740000,None,-5.16,,87890000,-72439000,,,,,None,,,,,5.48,138.45,,,,,,,,0.0,,,2026-03-04,annual,-0.0732,USD,pre-market,56778000,,-0.274,-0.684,1.713,0.031,30047000,,,,4.105,4.541,,23.431,,,,,,,15451000,,,6.04,1.13
