date,symbol,eps,revenue_ttm,pe_ratio,accumulateddepreciationamortizationppe,beta,book_value,capitalexpenditures,capitalleaseobligations,cashandcashequivalentsatcarryingvalue,cashandshortterminvestments,cashflowfromfinancing,cashflowfrominvestment,changeincashandcashequivalents,changeinexchangerate,changeininventory,changeinoperatingassets,changeinoperatingliabilities,changeinreceivables,commonstock,commonstocksharesoutstanding,comprehensiveincomenetoftax,costofgoodsandservicessold,costofrevenue,currentaccountspayable,currentdebt,currentlongtermdebt,currentnetreceivables,deferredrevenue,depreciation,depreciationandamortization,depreciationdepletionandamortization,dividendpayout,dividendpayoutcommonstock,dividendpayoutpreferredstock,earnings_growth_yoy,earnings_surprise,ebit,ebitda,estimated_eps,fiscaldateending,forward_pe,goodwill,gross_profit_ttm,grossprofit,incomebeforetax,incometaxexpense,intangibleassets,intangibleassetsexcludinggoodwill,interestanddebtexpense,interestexpense,interestincome,inventory,investmentincomenet,investments,longtermdebt,longtermdebtnoncurrent,longterminvestments,netincome,netincomefromcontinuingoperations,netinterestincome,noninterestincome,operating_margin_ttm,operatingcashflow,operatingexpenses,operatingincome,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,othernonoperatingincome,paymentsforoperatingactivities,paymentsforrepurchaseofcommonstock,paymentsforrepurchaseofequity,paymentsforrepurchaseofpreferredstock,peg_ratio,price_to_book,price_to_sales_ttm,proceedsfromissuanceofcommonstock,proceedsfromissuanceoflongtermdebtandcapitalsecuritiesnet,proceedsfromissuanceofpreferredstock,proceedsfromoperatingactivities,proceedsfromrepaymentsofshorttermdebt,proceedsfromrepurchaseofequity,proceedsfromsaleoftreasurystock,profit_margin,profitloss,propertyplantequipment,report_date,report_type,reported_eps,reportedcurrency,reporttime,researchanddevelopment,retainedearnings,return_on_assets_ttm,return_on_equity_ttm,revenue_growth_yoy,revenue_per_share_ttm,sellinggeneralandadministrative,shortlongtermdebttotal,shorttermdebt,shortterminvestments,sma_200,sma_50,stockbasedcompensation,surprise_pct,totalassets,totalcurrentassets,totalcurrentliabilities,totalliabilities,totalnoncurrentassets,totalnoncurrentliabilities,totalrevenue,totalshareholderequity,trailing_pe,treasurystock,week_52_high,week_52_low
2018-12-31,LYFT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.46,,,-0.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-03-01,,-11.32,,post-market,,,,,,,,,,,,,,-1216.2791,,,,,,,,,,,,
2019-03-31,LYFT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-42.73,,,-5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-05-07,,-48.53,,post-market,,,,,,,,,,,,,,-736.7241,,,,,,,,,,,,
2019-06-30,LYFT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.64,,,-1.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-08-07,,-2.23,,post-market,,,,,,,,,,,,,,-40.2516,,,,,,,,,,,,
2019-09-30,LYFT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09,,,-1.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-10-30,,-1.57,,post-market,,,,,,,,,,,,,,5.4217,,,,,,,,,,,,
2019-12-31,LYFT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19,,,-1.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-02-11,,-1.19,,post-market,,,,,,,,,,,,,,13.7681,,,,,,,,,,,,
2020-03-31,LYFT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.46,,,-0.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-05-06,,-1.09,,post-market,,,,,,,,,,,,,,-73.0159,,,,,,,,,,,,
2020-06-30,LYFT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14,,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-08-12,,-0.86,,post-market,,,,,,,,,,,,,,14.0,,,,,,,,,,,,
2020-09-30,LYFT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,,-0.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-11-10,,-0.89,,post-market,,,,,,,,,,,,,,2.1978,,,,,,,,,,,,
2020-12-31,LYFT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14,,,-0.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-02-09,,-0.58,,post-market,,,,,,,,,,,,,,19.4444,,,,,,,,,,,,
2021-03-31,LYFT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,-0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-05-04,,-0.35,,post-market,,,,,,,,,,,,,,36.3636,,,,,,,,,,,,
2021-06-30,LYFT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19,,,-0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-03,,-0.05,,post-market,,,,,,,,,,,,,,79.1667,,,,,,,,,,,,
2021-09-30,LYFT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,,,-0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-11-02,,0.05,,post-market,,,,,,,,,,,,,,266.6667,,,,,,,,,,,,
2021-12-31,LYFT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-08,,0.09,,post-market,,,,,,,,,,,,,,12.5,,,,,,,,,,,,
2022-03-31,LYFT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14,,,-0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-05-03,,0.07,,post-market,,,,,,,,,,,,,,200.0,,,,,,,,,,,,
2022-06-30,LYFT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16,,,-0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-08-04,,0.13,,post-market,,,,,,,,,,,,,,533.3333,,,,,,,,,,,,
2022-09-30,LYFT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,,,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-11-07,,0.1,,post-market,,,,,,,,,,,,,,42.8571,,,,,,,,,,,,
2022-12-31,LYFT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16,,,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-09,,0.29,,post-market,,,,,,,,,,,,,,123.0769,,,,,,,,,,,,
2023-03-31,LYFT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13,,,-0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-04,,0.07,,post-market,,,,,,,,,,,,,,216.6667,,,,,,,,,,,,
2023-06-30,LYFT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17,,,-0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-08-08,,0.16,,post-market,,,,,,,,,,,,,,1700.0,,,,,,,,,,,,
2023-09-30,LYFT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11,,,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-11-08,,0.24,,post-market,,,,,,,,,,,,,,84.6154,,,,,,,,,,,,
2023-12-31,LYFT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-13,,0.18,,pre-market,,,,,,,,,,,,,,125.0,,,,,,,,,,,,
2024-03-31,LYFT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12,,,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-05-07,,0.15,,post-market,,,,,,,,,,,,,,400.0,,,,,,,,,,,,
2024-06-30,LYFT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-08-07,,0.24,,pre-market,,,,,,,,,,,,,,26.3158,,,,,,,,,,,,
2024-09-30,LYFT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,-0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-06,,-0.03,,post-market,,,,,,,,,,,,,,0.0,,,,,,,,,,,,
2024-12-31,LYFT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17,,,-0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-02-11,,0.16,,post-market,,,,,,,,,,,,,,1700.0,,,,,,,,,,,,
2025-03-31,LYFT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,,,-0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-08,,0.01,,post-market,,,,,,,,,,,,,,150.0,,,,,,,,,,,,
2025-06-30,LYFT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,,,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-08-06,,0.1,,post-market,,,,,,,,,,,,,,150.0,,,,,,,,,,,,
2025-09-30,LYFT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,,,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-11-05,,0.11,,post-market,,,,,,,,,,,,,,57.1429,,,,,,,,,,,,
2025-12-31,LYFT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.3163,,,0.2737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-02-09,,6.59,,pre-market,,,,,,,,,,,,,,2307.7457,,,,,,,,,,,,
2026-04-16,LYFT,6.81,6316261000.0,2.013,,1.859,8.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.11,6.3163,,,0.2737,,10.8,,2140276000.0,,,,,,,,,,,,,,,,,,,-0.112,,,,,,,,,,,,,0.148,1.588,0.864,,,,,,,,0.45,,,2026-02-09,,6.59,,pre-market,,,-0.0146,1.408,0.027,15.37,,,,,17.49,13.87,,2307.7457,,,,,,,,,2.013,,25.54,10.61
2026-04-16,LYFT,6.81,6316261000.0,2.013,,1.859,8.17,,,,,,,,,,,,,,,None,971824000,971824000,,,,,,None,37265000,,,,,45.11,6.3163,-142836000,-105571000,0.2737,2025-12-31,10.8,,2140276000.0,620887000,-147667000,-2902720000,,,None,4831000,None,,None,,,,,2755053000,2755053000,-4831000,None,-0.112,,805895000,-185008000,,,,,None,,,,,0.148,1.588,0.864,,,,,,,,0.45,,,2026-02-09,quarterly,6.59,USD,pre-market,119984000,,-0.0146,1.408,0.027,15.37,303926000,,,,17.49,13.87,,2307.7457,,,,,,,1592711000,,2.013,,25.54,10.61
2026-04-16,LYFT,6.81,6316261000.0,2.013,,1.859,8.17,,,,,,,,,,,,,,,None,927221000,927221000,,,,,,None,33760000,,,,,45.11,6.3163,48857000,82617000,0.2737,2025-09-30,10.8,,2140276000.0,757974000,44115000,-1959000,,,None,4742000,None,,None,,,,,46074000,46074000,-4742000,None,-0.112,,734921000,23053000,,,,,None,,,,,0.148,1.588,0.864,,,,,,,,0.45,,,2026-02-09,quarterly,6.59,USD,pre-market,109615000,,-0.0146,1.408,0.027,15.37,250565000,,,,17.49,13.87,,2307.7457,,,,,,,1685195000,,2.013,,25.54,10.61
2026-04-16,LYFT,6.81,6316261000.0,2.013,,1.859,8.17,,,,,,,,,,,,,,,None,935734000,935734000,,,,,,None,30630000,,,,,45.11,6.3163,49419000,80049000,0.2737,2025-06-30,10.8,,2140276000.0,652449000,44387000,4073000,,,None,5032000,None,,None,,,,,40314000,40314000,-5032000,None,-0.112,,650019000,2430000,,,,,None,,,,,0.148,1.588,0.864,,,,,,,,0.45,,,2026-02-09,quarterly,6.59,USD,pre-market,109325000,,-0.0146,1.408,0.027,15.37,232339000,,,,17.49,13.87,,2307.7457,,,,,,,1588183000,,2.013,,25.54,10.61
2026-04-16,LYFT,6.81,6316261000.0,2.013,,1.859,8.17,,,,,,,,,,,,,,,None,862874000,862874000,,,,,,None,33572000,,,,,45.11,6.3163,12068000,45640000,0.2737,2025-03-31,10.8,,2140276000.0,587298000,5918000,3351000,,,None,6150000,None,,None,,,,,2567000,2567000,-6150000,None,-0.112,,616147000,-28849000,,,,,None,,,,,0.148,1.588,0.864,,,,,,,,0.45,,,2026-02-09,quarterly,6.59,USD,pre-market,112495000,,-0.0146,1.408,0.027,15.37,215300000,,,,17.49,13.87,,2307.7457,,,,,,,1450172000,,2.013,,25.54,10.61
2026-04-16,LYFT,6.81,6316261000.0,2.013,,1.859,8.17,,,,,,,,,,,,,,,None,874579000,874579000,,,,,,None,33703000,,,,,45.11,6.3163,67194000,100897000,0.2737,2024-12-31,10.8,,2140276000.0,675698000,60535000,-1196000,,,None,6659000,43426000,,None,,,,,61731000,61731000,36767000,None,-0.112,,647746000,27952000,,,,,None,,,,,0.148,1.588,0.864,,,,,,,,0.45,,,2026-02-09,quarterly,6.59,USD,pre-market,93796000,,-0.0146,1.408,0.027,15.37,195016000,,,,17.49,13.87,,2307.7457,,,,,,,1550277000,,2.013,,25.54,10.61
2026-04-16,LYFT,6.81,6316261000.0,2.013,,1.859,8.17,,,,,,,,,,,,,,,None,888255000,888255000,,,,,,None,45118000,,,,,45.11,6.3163,-5746000,39372000,0.2737,2024-09-30,10.8,,2140276000.0,634437000,-13108000,-682000,,,None,7362000,44247000,,None,,,,,-12426000,-12426000,36885000,None,-0.112,,691124000,-56687000,,,,,None,,,,,0.148,1.588,0.864,,,,,,,,0.45,,,2026-02-09,quarterly,6.59,USD,pre-market,104447000,,-0.0146,1.408,0.027,15.37,253436000,,,,17.49,13.87,,2307.7457,,,,,,,1522692000,,2.013,,25.54,10.61
2026-04-16,LYFT,6.81,6316261000.0,2.013,,1.859,8.17,,,,,,,,,,,,,,,None,819518000,819518000,,,,,,None,37663000,,,,,45.11,6.3163,14717000,52380000,0.2737,2024-06-30,10.8,,2140276000.0,616328000,6865000,1851000,,,None,7852000,40079000,,None,,,,,5014000,5014000,32227000,None,-0.112,,643554000,-27226000,,,,,None,,,,,0.148,1.588,0.864,,,,,,,,0.45,,,2026-02-09,quarterly,6.59,USD,pre-market,98807000,,-0.0146,1.408,0.027,15.37,252643000,,,,17.49,13.87,,2307.7457,,,,,,,1435846000,,2.013,,25.54,10.61
2026-04-16,LYFT,6.81,6316261000.0,2.013,,1.859,8.17,,,,,,,,,,,,,,,None,755362000,755362000,,,,,,None,32408000,,,,,45.11,6.3163,-21894000,10514000,0.2737,2024-03-31,10.8,,2140276000.0,521839000,-28942000,2593000,,,None,7048000,38552000,,None,,,,,-31535000,-31535000,31504000,None,-0.112,,584790000,-62951000,,,,,None,,,,,0.148,1.588,0.864,,,,,,,,0.45,,,2026-02-09,quarterly,6.59,USD,pre-market,100023000,,-0.0146,1.408,0.027,15.37,236253000,,,,17.49,13.87,,2307.7457,,,,,,,1277201000,,2.013,,25.54,10.61
2026-04-16,LYFT,6.81,6316261000.0,2.013,,1.859,8.17,,,,,,,,,,,,,,,None,743863000,743863000,,,,,,None,31163000,,,,,45.11,6.3163,-14717000,16446000,0.2737,2023-12-31,10.8,,2140276000.0,480722000,-23147000,3162000,,,None,8430000,40299000,,None,,,,,-26309000,-26309000,31869000,None,-0.112,,540873000,-60151000,,,,,None,,,,,0.148,1.588,0.864,,,,,,,,0.45,,,2026-02-09,quarterly,6.59,USD,pre-market,95171000,,-0.0146,1.408,0.027,15.37,217852000,,,,17.49,13.87,,2307.7457,,,,,,,1224585000,,2.013,,25.54,10.61
2026-04-16,LYFT,6.81,6316261000.0,2.013,,1.859,8.17,,,,,,,,,,,,,,,None,644500000,644500000,,,,,,None,29509000,,,,,45.11,6.3163,-5780000,23729000,0.2737,2023-09-30,10.8,,2140276000.0,513050000,-11989000,111000,,,None,6209000,36869000,,None,,,,,-12100000,-12100000,-6209000,None,-0.112,,553229000,-40179000,,,,,None,,,,,0.148,1.588,0.864,,,,,,,,0.45,,,2026-02-09,quarterly,6.59,USD,pre-market,109229000,,-0.0146,1.408,0.027,15.37,195290000,,,,17.49,13.87,,2307.7457,,,,,,,1157550000,,2.013,,25.54,10.61
2026-04-16,LYFT,6.81,6316261000.0,2.013,,1.859,8.17,,,,,,,,,,,,,,,None,606599000,606599000,,,,,,None,28611000,,,,,45.11,6.3163,-105444000,-76833000,0.2737,2023-06-30,10.8,,2140276000.0,414307000,-111595000,2667000,,,None,6151000,34469000,,None,,,,,-114262000,-114262000,-6151000,None,-0.112,,572826000,-158519000,,,,,53075000,,,,,0.148,1.588,0.864,,,,,,,,0.45,,,2026-02-09,quarterly,6.59,USD,pre-market,154612000,,-0.0146,1.408,0.027,15.37,201398000,,,,17.49,13.87,,2307.7457,,,,,,,1020906000,,2.013,,25.54,10.61
