date,symbol,eps,revenue_ttm,accumulateddepreciationamortizationppe,beta,book_value,capitalexpenditures,capitalleaseobligations,cashandcashequivalentsatcarryingvalue,cashandshortterminvestments,cashflowfromfinancing,cashflowfrominvestment,changeincashandcashequivalents,changeinexchangerate,changeininventory,changeinoperatingassets,changeinoperatingliabilities,changeinreceivables,commonstock,commonstocksharesoutstanding,comprehensiveincomenetoftax,costofgoodsandservicessold,costofrevenue,currentaccountspayable,currentdebt,currentlongtermdebt,currentnetreceivables,deferredrevenue,depreciation,depreciationandamortization,depreciationdepletionandamortization,dividendpayout,dividendpayoutcommonstock,dividendpayoutpreferredstock,earnings_growth_yoy,earnings_surprise,ebit,ebitda,estimated_eps,fiscaldateending,forward_pe,goodwill,gross_profit_ttm,grossprofit,incomebeforetax,incometaxexpense,intangibleassets,intangibleassetsexcludinggoodwill,interestanddebtexpense,interestexpense,interestincome,inventory,investmentincomenet,investments,longtermdebt,longtermdebtnoncurrent,longterminvestments,netincome,netincomefromcontinuingoperations,netinterestincome,noninterestincome,operating_margin_ttm,operatingcashflow,operatingexpenses,operatingincome,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,othernonoperatingincome,paymentsforoperatingactivities,paymentsforrepurchaseofcommonstock,paymentsforrepurchaseofequity,paymentsforrepurchaseofpreferredstock,peg_ratio,price_to_book,price_to_sales_ttm,proceedsfromissuanceofcommonstock,proceedsfromissuanceoflongtermdebtandcapitalsecuritiesnet,proceedsfromissuanceofpreferredstock,proceedsfromoperatingactivities,proceedsfromrepaymentsofshorttermdebt,proceedsfromrepurchaseofequity,proceedsfromsaleoftreasurystock,profit_margin,profitloss,propertyplantequipment,report_date,report_type,reported_eps,reportedcurrency,reporttime,researchanddevelopment,retainedearnings,return_on_assets_ttm,return_on_equity_ttm,revenue_growth_yoy,revenue_per_share_ttm,sellinggeneralandadministrative,shortlongtermdebttotal,shorttermdebt,shortterminvestments,sma_200,sma_50,stockbasedcompensation,surprise_pct,totalassets,totalcurrentassets,totalcurrentliabilities,totalliabilities,totalnoncurrentassets,totalnoncurrentliabilities,totalrevenue,totalshareholderequity,treasurystock,week_52_high,week_52_low
2017-12-31,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.06,,,-0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-22,,-0.58,,pre-market,,,,,,,,,,,,,,-11.5385,,,,,,,,,,,
2018-03-31,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01,,,-0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-05-02,,-0.91,,pre-market,,,,,,,,,,,,,,-1.1111,,,,,,,,,,,
2018-06-30,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04,,,-0.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-02,,-0.77,,pre-market,,,,,,,,,,,,,,-5.4795,,,,,,,,,,,
2018-09-30,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.19,,,-1.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-11-01,,-1.28,,pre-market,,,,,,,,,,,,,,-17.4312,,,,,,,,,,,
2018-12-31,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16,,,-1.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-22,,-1.12,,pre-market,,,,,,,,,,,,,,12.5,,,,,,,,,,,
2019-03-31,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.02,,,-1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-05-02,,-1.62,,pre-market,,,,,,,,,,,,,,-1.25,,,,,,,,,,,
2019-06-30,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,-1.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-08-01,,-1.35,,pre-market,,,,,,,,,,,,,,0.0,,,,,,,,,,,
2019-09-30,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.13,,,-2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-10-31,,-2.23,,pre-market,,,,,,,,,,,,,,-6.1905,,,,,,,,,,,
2019-12-31,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.15,,,-2.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-02-28,,-2.8,,pre-market,,,,,,,,,,,,,,-5.6604,,,,,,,,,,,
2020-03-31,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,,,-2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-05-05,,-2.3,,pre-market,,,,,,,,,,,,,,11.5385,,,,,,,,,,,
2020-06-30,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.09,,,1.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-08-05,,3.13,,pre-market,,,,,,,,,,,,,,200.9615,,,,,,,,,,,
2020-09-30,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-11-03,,2.3,,pre-market,,,,,,,,,,,,,,187.5,,,,,,,,,,,
2020-12-31,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.38,,,0.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-02-25,,1.24,,pre-market,,,,,,,,,,,,,,44.186,,,,,,,,,,,
2021-03-31,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.77,,,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-05-06,,1.0,,pre-market,,,,,,,,,,,,,,334.7826,,,,,,,,,,,
2021-06-30,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.74,,,1.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-05,,1.89,,pre-market,,,,,,,,,,,,,,64.3478,,,,,,,,,,,
2021-09-30,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1292,,,0.0108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-11-04,,0.14,,pre-market,,,,,,,,,,,,,,1196.2963,,,,,,,,,,,
2021-12-31,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.23,,,-0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-24,,-0.92,,pre-market,,,,,,,,,,,,,,-33.3333,,,,,,,,,,,
2022-03-31,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4,,,-1.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-05-05,,-1.96,,pre-market,,,,,,,,,,,,,,-25.641,,,,,,,,,,,
2022-06-30,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.05,,,-1.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-08-04,,-1.94,,pre-market,,,,,,,,,,,,,,-2.6455,,,,,,,,,,,
2022-09-30,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,,,-2.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-11-03,,-2.11,,pre-market,,,,,,,,,,,,,,1.8605,,,,,,,,,,,
2022-12-31,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1,,,-1.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-23,,-1.71,,pre-market,,,,,,,,,,,,,,-6.2112,,,,,,,,,,,
2023-03-31,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.56,,,-1.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-04,,-1.13,,pre-market,,,,,,,,,,,,,,33.1361,,,,,,,,,,,
2023-06-30,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.95,,,-0.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-08-03,,0.21,,pre-market,,,,,,,,,,,,,,128.3784,,,,,,,,,,,
2023-09-30,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35,,,-0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-11-01,,-0.13,,pre-market,,,,,,,,,,,,,,72.9167,,,,,,,,,,,
2023-12-31,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,,-0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-22,,-0.11,,pre-market,,,,,,,,,,,,,,31.25,,,,,,,,,,,
2024-03-31,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12,,,-0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-05-02,,-0.32,,pre-market,,,,,,,,,,,,,,27.2727,,,,,,,,,,,
2024-06-30,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.02,,,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-08-01,,0.47,,pre-market,,,,,,,,,,,,,,-4.0816,,,,,,,,,,,
2024-09-30,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09,,,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-01,,0.22,,pre-market,,,,,,,,,,,,,,69.2308,,,,,,,,,,,
2024-12-31,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2409,,,-0.0091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-02-20,,-0.25,,pre-market,,,,,,,,,,,,,,-2647.2527,,,,,,,,,,,
2025-03-31,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2991,,,-0.1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-30,,0.1,,pre-market,,,,,,,,,,,,,,150.226,,,,,,,,,,,
2025-06-30,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.54,,,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-08-04,,0.87,,pre-market,,,,,,,,,,,,,,163.6364,,,,,,,,,,,
2025-09-30,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.26,,,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-28,,0.7,,pre-market,,,,,,,,,,,,,,59.0909,,,,,,,,,,,
2025-12-31,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17,,,0.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-02-19,,0.85,,pre-market,,,,,,,,,,,,,,25.0,,,,,,,,,,,
2026-04-16,W,-2.44,12457000000.0,,3.307,-21.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.551,0.17,,,0.68,,24.27,,3765000000.0,,,,,,,,,,,,,,,,,,,0.0207,,,,,,,,,,,,,23.5,2679.46,0.784,,,,,,,,-0.0251,,,2026-02-19,,0.85,,pre-market,,,0.0163,0.0,0.069,97.32,,,,,85.48,79.63,,25.0,,,,,,,,,,119.98,24.65
2026-04-16,W,-2.44,12457000000.0,,3.307,-21.34,,,,,,,,,,,,,,,None,2327000000,2327000000,,,,,,None,71000000,,,,,-0.551,0.17,-78000000,-7000000,0.68,2025-12-31,24.27,,3765000000.0,1010000000,-114000000,2000000,,,None,36000000,36000000,,None,,,,,-116000000,-116000000,-36000000,None,0.0207,,941000000,69000000,,,,,None,,,,,23.5,2679.46,0.784,,,,,,,,-0.0251,,,2026-02-19,quarterly,0.85,USD,pre-market,None,,0.0163,0.0,0.069,97.32,926000000,,,,85.48,79.63,,25.0,,,,,,,3337000000,,,119.98,24.65
2026-04-16,W,-2.44,12457000000.0,,3.307,-21.34,,,,,,,,,,,,,,,None,2183000000,2183000000,,,,,,None,75000000,,,,,-0.551,0.17,-66000000,9000000,0.68,2025-09-30,24.27,,3765000000.0,934000000,-97000000,2000000,,,None,31000000,31000000,,None,,,,,-99000000,-99000000,-31000000,None,0.0207,,896000000,38000000,,,,,None,,,,,23.5,2679.46,0.784,,,,,,,,-0.0251,,,2026-02-19,quarterly,0.85,USD,pre-market,None,,0.0163,0.0,0.069,97.32,445000000,,,,85.48,79.63,,25.0,,,,,,,3117000000,,,119.98,24.65
2026-04-16,W,-2.44,12457000000.0,,3.307,-21.34,,,,,,,,,,,,,,,None,2289000000,2289000000,,,,,,None,78000000,,,,,-0.551,0.17,46000000,124000000,0.68,2025-06-30,24.27,,3765000000.0,984000000,17000000,2000000,,,None,29000000,29000000,,None,,,,,15000000,15000000,-29000000,None,0.0207,,967000000,17000000,,,,,None,,,,,23.5,2679.46,0.784,,,,,,,,-0.0251,,,2026-02-19,quarterly,0.85,USD,pre-market,None,,0.0163,0.0,0.069,97.32,465000000,,,,85.48,79.63,,25.0,,,,,,,3273000000,,,119.98,24.65
2026-04-16,W,-2.44,12457000000.0,,3.307,-21.34,,,,,,,,,,,,,,,None,1893000000,1893000000,,,,,,None,81000000,,,,,-0.551,0.17,-87000000,-6000000,0.68,2025-03-31,24.27,,3765000000.0,837000000,-110000000,3000000,,,None,23000000,23000000,,None,,,,,-113000000,-113000000,-23000000,None,0.0207,,959000000,-122000000,,,,,None,,,,,23.5,2679.46,0.784,,,,,,,,-0.0251,,,2026-02-19,quarterly,0.85,USD,pre-market,None,,0.0163,0.0,0.069,97.32,429000000,,,,85.48,79.63,,25.0,,,,,,,2730000000,,,119.98,24.65
2026-04-16,W,-2.44,12457000000.0,,3.307,-21.34,,,,,,,,,,,,,,,None,2180000000,2180000000,,,,,,None,90000000,,,,,-0.551,0.17,-112000000,-22000000,0.68,2024-12-31,24.27,,3765000000.0,941000000,-126000000,2000000,,,None,14000000,14000000,,None,,,,,-128000000,-128000000,-14000000,None,0.0207,,1058000000,-117000000,,,,,None,,,,,23.5,2679.46,0.784,,,,,,,,-0.0251,,,2026-02-19,quarterly,0.85,USD,pre-market,257000000,,0.0163,0.0,0.069,97.32,474000000,,,,85.48,79.63,,25.0,,,,,,,3121000000,,,119.98,24.65
2026-04-16,W,-2.44,12457000000.0,,3.307,-21.34,,,,,,,,,,,,,,,None,2011000000,2011000000,,,,,,None,94000000,,,,,-0.551,0.17,-66000000,28000000,0.68,2024-09-30,24.27,,3765000000.0,873000000,-71000000,3000000,,,None,5000000,5000000,,None,,,,,-74000000,-74000000,-5000000,None,0.0207,,947000000,-74000000,,,,,None,,,,,23.5,2679.46,0.784,,,,,,,,-0.0251,,,2026-02-19,quarterly,0.85,USD,pre-market,None,,0.0163,0.0,0.069,97.32,480000000,,,,85.48,79.63,,25.0,,,,,,,2884000000,,,119.98,24.65
2026-04-16,W,-2.44,12457000000.0,,3.307,-21.34,,,,,,,,,,,,,,,None,2176000000,2176000000,,,,,,None,99000000,,,,,-0.551,0.17,-36000000,63000000,0.68,2024-06-30,24.27,,3765000000.0,941000000,-40000000,2000000,,,None,4000000,None,,None,,,,,-42000000,-42000000,-4000000,None,0.0207,,976000000,-35000000,,,,,None,,,,,23.5,2679.46,0.784,,,,,,,,-0.0251,,,2026-02-19,quarterly,0.85,USD,pre-market,None,,0.0163,0.0,0.069,97.32,489000000,,,,85.48,79.63,,25.0,,,,,,,3117000000,,,119.98,24.65
2026-04-16,W,-2.44,12457000000.0,,3.307,-21.34,,,,,,,,,,,,,,,None,1910000000,1910000000,,,,,,None,104000000,,,,,-0.551,0.17,-239000000,-135000000,0.68,2024-03-31,24.27,,3765000000.0,819000000,-245000000,3000000,,,None,6000000,None,,None,,,,,-248000000,-248000000,-6000000,None,0.0207,,1054000000,-235000000,,,,,None,,,,,23.5,2679.46,0.784,,,,,,,,-0.0251,,,2026-02-19,quarterly,0.85,USD,pre-market,None,,0.0163,0.0,0.069,97.32,534000000,,,,85.48,79.63,,25.0,,,,,,,2729000000,,,119.98,24.65
2026-04-16,W,-2.44,12457000000.0,,3.307,-21.34,,,,,,,,,,,,,,,None,2170000000,2170000000,,,,,,None,105000000,,,,,-0.551,0.17,-169000000,-64000000,0.68,2023-12-31,24.27,,3765000000.0,944000000,-171000000,3000000,,,None,2000000,None,,None,,,,,-174000000,-174000000,-2000000,None,0.0207,,1116000000,-172000000,,,,,None,,,,,23.5,2679.46,0.784,,,,,,,,-0.0251,,,2026-02-19,quarterly,0.85,USD,pre-market,279000000,,0.0163,0.0,0.069,97.32,597000000,,,,85.48,79.63,,25.0,,,,,,,3114000000,,,119.98,24.65
2026-04-16,W,-2.44,12457000000.0,,3.307,-21.34,,,,,,,,,,,,,,,None,2027000000,2027000000,,,,,,None,106000000,,,,,-0.551,0.17,-156000000,-50000000,0.68,2023-09-30,24.27,,3765000000.0,917000000,-161000000,2000000,,,None,5000000,5000000,,None,,,,,-163000000,-163000000,-5000000,None,0.0207,,1069000000,-152000000,,,,,None,,,,,23.5,2679.46,0.784,,,,,,,,-0.0251,,,2026-02-19,quarterly,0.85,USD,pre-market,None,,0.0163,0.0,0.069,97.32,596000000,,,,85.48,79.63,,25.0,,,,,,,2944000000,,,119.98,24.65
2026-04-16,W,-2.44,12457000000.0,,3.307,-21.34,,,,,,,,,,,,,,,None,2186000000,2186000000,,,,,,None,102000000,,,,,-0.551,0.17,-39000000,63000000,0.68,2023-06-30,24.27,,3765000000.0,985000000,-44000000,2000000,,,None,5000000,5000000,,None,,,,,-46000000,-46000000,-5000000,None,0.0207,,1126000000,-142000000,,,,,103000000,,,,,23.5,2679.46,0.784,,,,,,,,-0.0251,,,2026-02-19,quarterly,0.85,USD,pre-market,None,,0.0163,0.0,0.069,97.32,630000000,,,,85.48,79.63,,25.0,,,,,,,3171000000,,,119.98,24.65
2026-04-16,W,-2.44,12457000000.0,,3.307,-21.34,,,,,,,,,,,,,,,None,1953000000,1953000000,,,,,,None,104000000,,,,,-0.551,0.17,-348000000,-244000000,0.68,2023-03-31,24.27,,3765000000.0,821000000,-353000000,2000000,,,None,5000000,5000000,,None,,,,,-355000000,-355000000,-5000000,None,0.0207,,1168000000,-347000000,,,,,-1000000,,,,,23.5,2679.46,0.784,,,,,,,,-0.0251,,,2026-02-19,quarterly,0.85,USD,pre-market,None,,0.0163,0.0,0.069,97.32,624000000,,,,85.48,79.63,,25.0,,,,,,,2774000000,,,119.98,24.65
2026-04-16,W,-2.44,12457000000.0,,3.307,-21.34,,,,,,,,,,,,,,,None,2208000000,2208000000,,,,,,None,101000000,,,,,-0.551,0.17,-334000000,-233000000,0.68,2022-12-31,24.27,,3765000000.0,893000000,-342000000,9000000,,,None,8000000,8000000,,None,,,,,-351000000,-351000000,-8000000,None,0.0207,,1224000000,-330000000,,,,,-4000000,,,,,23.5,2679.46,0.784,,,,,,,,-0.0251,,,2026-02-19,quarterly,0.85,USD,pre-market,224000000,,0.0163,0.0,0.069,97.32,163000000,,,,85.48,79.63,,25.0,,,,,,,3101000000,,,119.98,24.65
2026-04-16,W,-2.44,12457000000.0,,3.307,-21.34,,,,,,,,,,,,,,,None,2016000000,2016000000,,,,,,None,94000000,,,,,-0.551,0.17,-277000000,-183000000,0.68,2022-09-30,24.27,,3765000000.0,824000000,-282000000,1000000,,,None,5000000,5000000,,None,,,,,-283000000,-283000000,-5000000,None,0.0207,,1196000000,-372000000,,,,,95000000,,,,,23.5,2679.46,0.784,,,,,,,,-0.0251,,,2026-02-19,quarterly,0.85,USD,pre-market,None,,0.0163,0.0,0.069,97.32,656000000,,,,85.48,79.63,,25.0,,,,,,,2840000000,,,119.98,24.65
2026-04-16,W,-2.44,12457000000.0,,3.307,-21.34,,,,,,,,,,,,,,,None,2388000000,2388000000,,,,,,None,91000000,,,,,-0.551,0.17,-371000000,-280000000,0.68,2022-06-30,24.27,,3765000000.0,896000000,-377000000,1000000,,,None,6000000,6000000,,None,,,,,-378000000,-378000000,-6000000,None,0.0207,,1268000000,-372000000,,,,,1000000,,,,,23.5,2679.46,0.784,,,,,,,,-0.0251,,,2026-02-19,quarterly,0.85,USD,pre-market,None,,0.0163,0.0,0.069,97.32,688000000,,,,85.48,79.63,,25.0,,,,,,,3284000000,,,119.98,24.65
