date,symbol,open,high,low,close
2015-09-20,GBPEUR,1.36075,1.38752,1.35169,1.37357
2015-09-27,GBPEUR,1.37388,1.39683,1.34518,1.35726
2015-10-04,GBPEUR,1.35749,1.3664,1.33649,1.35342
2015-10-11,GBPEUR,1.35342,1.36782,1.3402,1.34782
2015-10-18,GBPEUR,1.34783,1.36543,1.3265,1.35906
2015-10-25,GBPEUR,1.35937,1.40174,1.35286,1.38944
2015-11-01,GBPEUR,1.38942,1.40988,1.3741,1.39993
2015-11-08,GBPEUR,1.39995,1.42358,1.37879,1.40179
2015-11-15,GBPEUR,1.40187,1.42495,1.39354,1.41749
2015-11-22,GBPEUR,1.41734,1.43851,1.41089,1.42637
2015-11-29,GBPEUR,1.42622,1.43351,1.40796,1.4188
2015-12-06,GBPEUR,1.41902,1.43753,1.35702,1.38872
2015-12-13,GBPEUR,1.38876,1.39948,1.35826,1.38429
2015-12-20,GBPEUR,1.38416,1.3921,1.35843,1.37225
2015-12-27,GBPEUR,1.37253,1.37544,1.34737,1.3606
2016-01-03,GBPEUR,1.36058,1.36823,1.34454,1.35559
2016-01-10,GBPEUR,1.35538,1.37447,1.32425,1.32451
2016-01-17,GBPEUR,1.32471,1.34564,1.29712,1.30616
2016-01-24,GBPEUR,1.30629,1.33084,1.28669,1.32123
2016-01-31,GBPEUR,1.32147,1.3328,1.29185,1.31391
2016-02-07,GBPEUR,1.314,1.34302,1.28802,1.30037
2016-02-14,GBPEUR,1.30055,1.31168,1.26407,1.29028
2016-02-21,GBPEUR,1.2897,1.30572,1.27288,1.28557
2016-02-28,GBPEUR,1.28563,1.29924,1.25116,1.26928
2016-03-06,GBPEUR,1.26928,1.30742,1.2618,1.29332
2016-03-13,GBPEUR,1.29334,1.32218,1.25813,1.2873
2016-03-20,GBPEUR,1.28733,1.29832,1.25005,1.28263
2016-03-27,GBPEUR,1.28265,1.28726,1.25419,1.26588
2016-04-03,GBPEUR,1.26605,1.28916,1.2388,1.24763
2016-04-10,GBPEUR,1.24773,1.26044,1.22465,1.23826
2016-04-15,GBPEUR,1.2381,1.26626,1.23193,1.2586
2016-04-24,GBPEUR,1.25537,1.28997,1.24648,1.28653
2016-05-01,GBPEUR,1.28654,1.30007,1.27107,1.27346
2016-05-08,GBPEUR,1.27332,1.28468,1.25042,1.2657
2016-05-15,GBPEUR,1.26556,1.28034,1.25671,1.2679
2016-05-22,GBPEUR,1.26795,1.31114,1.26305,1.29216
2016-05-29,GBPEUR,1.29214,1.32296,1.28415,1.31507
2016-06-05,GBPEUR,1.31508,1.32345,1.2655,1.27303
2016-06-12,GBPEUR,1.27306,1.29243,1.25215,1.2642
2016-06-19,GBPEUR,1.2642,1.28295,1.24002,1.27923
2016-06-26,GBPEUR,1.27896,1.36346,1.16194,1.21564
2016-07-03,GBPEUR,1.21563,1.22764,1.18348,1.1931
2016-07-10,GBPEUR,1.19296,1.20168,1.15038,1.17067
2016-07-17,GBPEUR,1.17055,1.22207,1.16001,1.19626
2016-07-24,GBPEUR,1.1964,1.21262,1.17914,1.19761
2016-07-31,GBPEUR,1.19756,1.20675,1.17394,1.18284
2016-08-07,GBPEUR,1.18298,1.20018,1.16611,1.17807
2016-08-14,GBPEUR,1.17847,1.1825,1.14948,1.15611
2016-08-21,GBPEUR,1.15613,1.1691,1.13686,1.1548
2016-08-28,GBPEUR,1.15487,1.18711,1.14993,1.1725
2016-09-04,GBPEUR,1.1725,1.19704,1.16447,1.19102
2016-09-11,GBPEUR,1.19098,1.20643,1.17258,1.17948
2016-09-18,GBPEUR,1.17948,1.19023,1.15446,1.16634
2016-09-25,GBPEUR,1.16632,1.17349,1.14839,1.15396
2016-10-02,GBPEUR,1.15402,1.16722,1.14483,1.15099
2016-10-09,GBPEUR,1.15086,1.15497,1.06498,1.11068
2016-10-16,GBPEUR,1.11063,1.11987,1.0843,1.10835
2016-10-23,GBPEUR,1.10839,1.12864,1.1018,1.12279
2016-10-30,GBPEUR,1.12291,1.12799,1.10162,1.11018
2016-11-06,GBPEUR,1.11016,1.13291,1.09815,1.12437
2016-11-13,GBPEUR,1.12442,1.16978,1.09255,1.15991
2016-11-20,GBPEUR,1.1599,1.17708,1.14419,1.16551
2016-11-27,GBPEUR,1.16596,1.18724,1.15566,1.17593
2016-12-04,GBPEUR,1.17568,1.20748,1.15909,1.19843
2016-12-11,GBPEUR,1.19884,1.21268,1.15897,1.19369
2016-12-18,GBPEUR,1.19358,1.2119,1.1739,1.1947
2016-12-25,GBPEUR,1.19483,1.20289,1.16798,1.17262
2017-01-01,GBPEUR,1.17278,1.18506,1.1505,1.17193
2017-01-08,GBPEUR,1.17194,1.18944,1.15479,1.16303
2017-01-15,GBPEUR,1.16299,1.17345,1.12715,1.13382
2017-01-22,GBPEUR,1.13372,1.17124,1.12121,1.15616
2017-01-29,GBPEUR,1.15621,1.18879,1.14836,1.17235
2017-02-05,GBPEUR,1.1726,1.18596,1.14776,1.15669
2017-02-12,GBPEUR,1.15666,1.18098,1.14793,1.17457
2017-02-19,GBPEUR,1.17414,1.18785,1.1596,1.16868
2017-02-26,GBPEUR,1.16887,1.1917,1.16629,1.17888
2017-03-05,GBPEUR,1.17896,1.18237,1.149,1.15769
2017-03-12,GBPEUR,1.15792,1.16288,1.13411,1.13859
2017-03-19,GBPEUR,1.13868,1.16005,1.1309,1.15281
2017-03-26,GBPEUR,1.15281,1.16498,1.13999,1.15329
2017-04-02,GBPEUR,1.15334,1.17962,1.14278,1.17558
2017-04-09,GBPEUR,1.17565,1.1791,1.1594,1.16898
2017-04-16,GBPEUR,1.16922,1.18471,1.16512,1.18126
2017-04-23,GBPEUR,1.18119,1.21301,1.16505,1.17705
2017-04-30,GBPEUR,1.17674,1.19386,1.16608,1.18529
2017-05-07,GBPEUR,1.18546,1.18949,1.16731,1.17915
2017-05-14,GBPEUR,1.17912,1.19632,1.17433,1.17896
2017-05-21,GBPEUR,1.17909,1.18447,1.15297,1.16131
2017-05-28,GBPEUR,1.16131,1.16814,1.13673,1.14592
2017-06-04,GBPEUR,1.14584,1.15981,1.13434,1.14068
2017-06-11,GBPEUR,1.14081,1.15879,1.12635,1.13668
2017-06-18,GBPEUR,1.13673,1.14934,1.12485,1.13985
2017-06-25,GBPEUR,1.13985,1.14958,1.12628,1.13755
2017-07-02,GBPEUR,1.13757,1.15031,1.11983,1.13906
2017-07-09,GBPEUR,1.13909,1.14668,1.12435,1.13
2017-07-16,GBPEUR,1.13007,1.15087,1.11453,1.14244
2017-07-23,GBPEUR,1.14253,1.1462,1.1082,1.1132
2017-07-30,GBPEUR,1.11346,1.12976,1.10604,1.11765
2017-08-06,GBPEUR,1.11765,1.1277,1.09498,1.10643
2017-08-13,GBPEUR,1.10643,1.11406,1.09214,1.10013
2017-08-20,GBPEUR,1.1001,1.1092,1.08894,1.09477
2017-08-27,GBPEUR,1.09494,1.10049,1.07132,1.0794
2017-09-03,GBPEUR,1.07937,1.09617,1.0696,1.0908
2017-09-10,GBPEUR,1.09085,1.10041,1.08083,1.09714
2017-09-17,GBPEUR,1.09723,1.14379,1.09356,1.13687
2017-09-24,GBPEUR,1.13693,1.15093,1.11856,1.13221
2017-10-01,GBPEUR,1.13228,1.14887,1.12463,1.13385
2017-10-08,GBPEUR,1.1339,1.1418,1.10929,1.11403
2017-10-15,GBPEUR,1.11402,1.12946,1.10405,1.12444
2017-10-22,GBPEUR,1.12442,1.13169,1.10341,1.12021
2017-10-29,GBPEUR,1.12035,1.14028,1.10889,1.13135
2017-11-05,GBPEUR,1.13149,1.14735,1.1154,1.12557
2017-11-12,GBPEUR,1.1255,1.13989,1.12235,1.12923
2017-11-19,GBPEUR,1.12942,1.13159,1.10651,1.12194
2017-11-26,GBPEUR,1.12249,1.13567,1.1112,1.11625
2017-12-03,GBPEUR,1.11612,1.14689,1.10876,1.1348
2017-12-10,GBPEUR,1.13493,1.15207,1.12513,1.13703
2017-12-17,GBPEUR,1.13716,1.14466,1.1239,1.13335
2017-12-24,GBPEUR,1.1334,1.14245,1.12092,1.12708
2017-12-31,GBPEUR,1.12708,1.13434,1.11619,1.12525
2018-01-07,GBPEUR,1.12492,1.13367,1.1167,1.12729
2018-01-14,GBPEUR,1.12729,1.14201,1.10836,1.12563
2018-01-21,GBPEUR,1.12547,1.14553,1.11609,1.13242
2018-01-28,GBPEUR,1.13242,1.15983,1.12317,1.13871
2018-02-04,GBPEUR,1.13871,1.15239,1.12223,1.13331
2018-02-11,GBPEUR,1.13312,1.15139,1.11289,1.12813
2018-02-18,GBPEUR,1.12793,1.14164,1.10682,1.12976
2018-02-25,GBPEUR,1.1299,1.14088,1.12142,1.13624
2018-03-04,GBPEUR,1.13614,1.1453,1.11462,1.11739
2018-03-11,GBPEUR,1.11773,1.131,1.10681,1.12499
2018-03-18,GBPEUR,1.12499,1.13985,1.11775,1.13456
2018-03-25,GBPEUR,1.13458,1.15693,1.12526,1.14392
2018-04-01,GBPEUR,1.14406,1.15407,1.12695,1.1389
2018-04-08,GBPEUR,1.13894,1.15411,1.13569,1.14762
2018-04-15,GBPEUR,1.14768,1.16116,1.14045,1.15454
2018-04-22,GBPEUR,1.15455,1.16494,1.13237,1.1401
2018-04-29,GBPEUR,1.14011,1.1568,1.13267,1.13597
2018-05-06,GBPEUR,1.13602,1.14893,1.12357,1.13152
2018-05-13,GBPEUR,1.13151,1.15049,1.12652,1.13341
2018-05-20,GBPEUR,1.13345,1.15163,1.12617,1.14483
2018-05-27,GBPEUR,1.14487,1.15093,1.12818,1.13825
2018-06-03,GBPEUR,1.13839,1.15704,1.13079,1.1444
2018-06-10,GBPEUR,1.14444,1.15021,1.12901,1.1385
2018-06-17,GBPEUR,1.1385,1.16233,1.11839,1.14424
2018-06-24,GBPEUR,1.14424,1.1525,1.12603,1.13669
2018-07-01,GBPEUR,1.13672,1.14631,1.11749,1.13072
2018-07-08,GBPEUR,1.13063,1.13912,1.12045,1.13136
2018-07-15,GBPEUR,1.13156,1.1396,1.11814,1.13207
2018-07-22,GBPEUR,1.1321,1.13886,1.10674,1.11953
2018-07-29,GBPEUR,1.11949,1.13488,1.1128,1.12399
2018-08-05,GBPEUR,1.12404,1.1334,1.114,1.12429
2018-08-12,GBPEUR,1.12414,1.12762,1.10248,1.11975
2018-08-19,GBPEUR,1.11975,1.13163,1.10874,1.11414
2018-08-26,GBPEUR,1.11402,1.12497,1.09913,1.10477
2018-09-02,GBPEUR,1.10477,1.12438,1.09584,1.11414
2018-09-09,GBPEUR,1.11414,1.12747,1.09815,1.11812
2018-09-16,GBPEUR,1.11816,1.13185,1.11,1.1244
2018-09-23,GBPEUR,1.12442,1.13929,1.1058,1.11297
2018-09-30,GBPEUR,1.11298,1.13225,1.10535,1.12252
2018-10-07,GBPEUR,1.12252,1.14221,1.11448,1.13871
2018-10-14,GBPEUR,1.13858,1.15083,1.12944,1.13346
2018-10-21,GBPEUR,1.13364,1.1471,1.12771,1.13457
2018-10-28,GBPEUR,1.13457,1.14224,1.11832,1.12506
2018-11-04,GBPEUR,1.12492,1.15176,1.11452,1.1414
2018-11-11,GBPEUR,1.14119,1.15773,1.13439,1.14188
2018-11-18,GBPEUR,1.14151,1.1625,1.11686,1.12352
2018-11-25,GBPEUR,1.12367,1.13692,1.11309,1.13028
2018-12-02,GBPEUR,1.13028,1.13979,1.11662,1.1235
2018-12-09,GBPEUR,1.12358,1.13399,1.10833,1.11517
2018-12-16,GBPEUR,1.11495,1.12415,1.09263,1.11211
2018-12-23,GBPEUR,1.11245,1.12025,1.09779,1.11196
2018-12-30,GBPEUR,1.11171,1.12092,1.10059,1.10929
2019-01-06,GBPEUR,1.10946,1.13079,1.08152,1.11528
2019-01-13,GBPEUR,1.11495,1.1241,1.09965,1.12127
2019-01-20,GBPEUR,1.1215,1.14404,1.10199,1.13169
2019-01-27,GBPEUR,1.1316,1.16952,1.12613,1.15735
2019-02-03,GBPEUR,1.15735,1.15934,1.1347,1.14116
2019-02-10,GBPEUR,1.14077,1.1472,1.1293,1.14227
2019-02-17,GBPEUR,1.14223,1.15154,1.12908,1.14225
2019-02-24,GBPEUR,1.14225,1.15906,1.13497,1.15135
2019-03-03,GBPEUR,1.15122,1.17456,1.14675,1.16272
2019-03-10,GBPEUR,1.16258,1.17928,1.15073,1.1554
2019-03-17,GBPEUR,1.15541,1.18609,1.1492,1.17303
2019-03-24,GBPEUR,1.17308,1.17468,1.13638,1.16907
2019-03-31,GBPEUR,1.16907,1.17992,1.1537,1.15972
2019-04-07,GBPEUR,1.15985,1.17776,1.15476,1.16171
2019-04-14,GBPEUR,1.16157,1.16793,1.1521,1.15658
2019-04-21,GBPEUR,1.15671,1.16272,1.14769,1.15535
2019-04-28,GBPEUR,1.15534,1.16324,1.14731,1.15843
2019-05-05,GBPEUR,1.15843,1.18234,1.15075,1.17555
2019-05-12,GBPEUR,1.17586,1.17766,1.15216,1.1573
2019-05-19,GBPEUR,1.1573,1.1622,1.13624,1.13969
2019-05-26,GBPEUR,1.13981,1.14967,1.12608,1.13498
2019-06-02,GBPEUR,1.13498,1.13902,1.12306,1.13054
2019-06-09,GBPEUR,1.13053,1.13546,1.1176,1.12354
2019-06-16,GBPEUR,1.12379,1.13174,1.11391,1.12234
2019-06-23,GBPEUR,1.12241,1.13251,1.11064,1.1201
2019-06-30,GBPEUR,1.12013,1.12651,1.11002,1.11672
2019-07-07,GBPEUR,1.11674,1.12598,1.1051,1.11528
2019-07-14,GBPEUR,1.11527,1.11878,1.10435,1.11514
2019-07-21,GBPEUR,1.11514,1.1202,1.09993,1.11454
2019-07-28,GBPEUR,1.11444,1.12725,1.10726,1.1118
2019-08-04,GBPEUR,1.11186,1.11369,1.08532,1.09354
2019-08-11,GBPEUR,1.09354,1.09719,1.07079,1.07354
2019-08-18,GBPEUR,1.07354,1.09994,1.06952,1.09532
2019-08-25,GBPEUR,1.0953,1.11197,1.08555,1.09959
2019-09-01,GBPEUR,1.09957,1.11491,1.09378,1.1059
2019-09-08,GBPEUR,1.1059,1.12098,1.0888,1.11396
2019-09-15,GBPEUR,1.11399,1.13116,1.10483,1.12737
2019-09-22,GBPEUR,1.12754,1.14374,1.1178,1.13176
2019-09-29,GBPEUR,1.13163,1.14185,1.11939,1.1227
2019-10-06,GBPEUR,1.12282,1.13418,1.11455,1.12276
2019-10-13,GBPEUR,1.12274,1.15457,1.10586,1.14559
2019-10-20,GBPEUR,1.14563,1.1735,1.13277,1.15634
2019-10-27,GBPEUR,1.1564,1.16884,1.14533,1.15749
2019-11-03,GBPEUR,1.15762,1.16536,1.15086,1.15809
2019-11-10,GBPEUR,1.15807,1.16722,1.15158,1.16026
2019-11-17,GBPEUR,1.16021,1.17253,1.15721,1.1682
2019-11-24,GBPEUR,1.16821,1.17466,1.15667,1.16537
2019-12-01,GBPEUR,1.16539,1.17815,1.16297,1.17125
2019-12-08,GBPEUR,1.17126,1.19213,1.16252,1.18735
2019-12-15,GBPEUR,1.18734,1.21675,1.16488,1.1986
2019-12-22,GBPEUR,1.1986,1.20639,1.16524,1.17279
2019-12-29,GBPEUR,1.17266,1.18162,1.15843,1.16959
2020-01-05,GBPEUR,1.16972,1.18799,1.16454,1.17038
2020-01-12,GBPEUR,1.17048,1.18634,1.16513,1.17212
2020-01-19,GBPEUR,1.17197,1.18291,1.16153,1.17181
2020-01-26,GBPEUR,1.17181,1.19509,1.16666,1.18491
2020-02-02,GBPEUR,1.1849,1.19862,1.17498,1.18834
2020-02-09,GBPEUR,1.18847,1.19354,1.16887,1.17728
2020-02-16,GBPEUR,1.17714,1.20649,1.17387,1.20302
2020-02-23,GBPEUR,1.20328,1.20936,1.18485,1.19523
2020-03-01,GBPEUR,1.19501,1.20168,1.15089,1.15831
2020-03-08,GBPEUR,1.15721,1.16574,1.13726,1.14983
2020-03-15,GBPEUR,1.14915,1.16202,1.09211,1.11067
2020-03-22,GBPEUR,1.11089,1.12294,1.03625,1.08271
2020-03-29,GBPEUR,1.08269,1.13942,1.0569,1.11559
2020-04-05,GBPEUR,1.11585,1.15259,1.10501,1.13101
2020-04-12,GBPEUR,1.13107,1.15115,1.11627,1.13934
2020-04-19,GBPEUR,1.1393,1.16304,1.13129,1.14912
2020-04-26,GBPEUR,1.14906,1.15373,1.12541,1.14268
2020-05-03,GBPEUR,1.14272,1.16646,1.13281,1.13662
2020-05-10,GBPEUR,1.13666,1.15304,1.13086,1.14459
2020-05-17,GBPEUR,1.14471,1.1511,1.11446,1.11678
2020-05-24,GBPEUR,1.11702,1.13176,1.10492,1.11726
2020-05-31,GBPEUR,1.11714,1.13442,1.10232,1.11061
2020-06-07,GBPEUR,1.11067,1.13108,1.0997,1.12307
2020-06-14,GBPEUR,1.12312,1.13436,1.09928,1.1119
2020-06-21,GBPEUR,1.11215,1.12945,1.09634,1.10387
2020-06-28,GBPEUR,1.10395,1.11815,1.0932,1.09914
2020-07-05,GBPEUR,1.09892,1.11605,1.08489,1.10872
2020-07-12,GBPEUR,1.1084,1.1247,1.09868,1.1163
2020-07-19,GBPEUR,1.11631,1.12045,1.09262,1.09851
2020-07-26,GBPEUR,1.09844,1.11721,1.08949,1.09756
2020-08-02,GBPEUR,1.09762,1.11894,1.08485,1.1103
2020-08-09,GBPEUR,1.11111,1.12034,1.09415,1.10725
2020-08-16,GBPEUR,1.10699,1.1199,1.09799,1.10551
2020-08-23,GBPEUR,1.10556,1.12736,1.09455,1.10952
2020-08-30,GBPEUR,1.10939,1.13037,1.10074,1.12028
2020-09-06,GBPEUR,1.12019,1.13319,1.11004,1.11878
2020-09-13,GBPEUR,1.11871,1.12252,1.0717,1.08075
2020-09-20,GBPEUR,1.08049,1.10662,1.0753,1.09108
2020-09-27,GBPEUR,1.09132,1.10488,1.07549,1.09704
2020-10-04,GBPEUR,1.09671,1.11275,1.08876,1.10264
2020-10-11,GBPEUR,1.10197,1.10943,1.08908,1.10239
2020-10-18,GBPEUR,1.10204,1.11433,1.09224,1.10082
2020-10-25,GBPEUR,1.10099,1.11425,1.08842,1.10052
2020-11-01,GBPEUR,1.09989,1.11771,1.09472,1.10867
2020-11-08,GBPEUR,1.10928,1.13176,1.08997,1.10641
2020-11-15,GBPEUR,1.10701,1.12694,1.10012,1.11266
2020-11-22,GBPEUR,1.11336,1.12328,1.10846,1.12076
2020-11-29,GBPEUR,1.12039,1.13492,1.1097,1.11396
2020-12-06,GBPEUR,1.114,1.12684,1.09583,1.10504
2020-12-13,GBPEUR,1.10477,1.11212,1.07932,1.10049
2020-12-20,GBPEUR,1.10071,1.11727,1.09081,1.09564
2020-12-25,GBPEUR,1.09616,1.11815,1.0758,1.1089
2021-01-03,GBPEUR,1.11039,1.1205,1.09447,1.11572
2021-01-08,GBPEUR,1.11552,1.12043,1.09569,1.11031
2021-01-17,GBPEUR,1.10952,1.13419,1.09886,1.12478
2021-01-24,GBPEUR,1.12538,1.13552,1.11681,1.12317
2021-01-31,GBPEUR,1.12366,1.14047,1.11735,1.12926
2021-02-07,GBPEUR,1.12911,1.14921,1.12468,1.13895
2021-02-14,GBPEUR,1.13914,1.14816,1.13224,1.14173
2021-02-21,GBPEUR,1.14229,1.16168,1.13912,1.15602
2021-02-28,GBPEUR,1.15548,1.17553,1.13907,1.15454
2021-03-14,GBPEUR,1.15439,1.17616,1.14528,1.16425
2021-03-21,GBPEUR,1.16424,1.17542,1.15482,1.16425
2021-03-28,GBPEUR,1.16417,1.18386,1.15009,1.16912
2021-04-04,GBPEUR,1.16891,1.18081,1.16342,1.1744
2021-04-11,GBPEUR,1.1751,1.18487,1.14601,1.15168
2021-04-18,GBPEUR,1.1512,1.16014,1.14315,1.15393
2021-04-25,GBPEUR,1.1542,1.17121,1.1428,1.14684
2021-05-02,GBPEUR,1.14632,1.16118,1.13748,1.14919
2021-05-09,GBPEUR,1.14812,1.16197,1.14015,1.15005
2021-05-16,GBPEUR,1.15008,1.1726,1.14887,1.16095
2021-05-23,GBPEUR,1.16023,1.1699,1.15082,1.16148
2021-05-30,GBPEUR,1.16154,1.17064,1.14996,1.16269
2021-06-06,GBPEUR,1.16329,1.17281,1.15258,1.16349
2021-06-13,GBPEUR,1.16306,1.1727,1.15376,1.16476
2021-06-20,GBPEUR,1.1651,1.17811,1.15153,1.16251
2021-06-27,GBPEUR,1.16254,1.1759,1.15565,1.16291
2021-07-04,GBPEUR,1.16234,1.17152,1.15557,1.16548
2021-07-11,GBPEUR,1.16517,1.17666,1.15704,1.16902
2021-07-18,GBPEUR,1.16882,1.18082,1.16124,1.16503
2021-07-25,GBPEUR,1.16535,1.17233,1.14924,1.16794
2021-08-01,GBPEUR,1.16782,1.18067,1.16198,1.17064
2021-08-08,GBPEUR,1.17071,1.185,1.16569,1.17923
2021-08-15,GBPEUR,1.17992,1.18609,1.16752,1.1753
2021-08-22,GBPEUR,1.17502,1.18248,1.16158,1.16386
2021-08-29,GBPEUR,1.16304,1.17416,1.15765,1.16546
2021-09-05,GBPEUR,1.16519,1.17023,1.15722,1.16617
2021-09-12,GBPEUR,1.16593,1.17565,1.15758,1.17073
2021-09-19,GBPEUR,1.17073,1.17872,1.16366,1.171
2021-09-26,GBPEUR,1.17039,1.17651,1.15709,1.16556
2021-10-03,GBPEUR,1.16546,1.17501,1.14655,1.16746
2021-10-10,GBPEUR,1.16711,1.18292,1.16218,1.17644
2021-10-17,GBPEUR,1.17574,1.18821,1.16967,1.18528
2021-10-24,GBPEUR,1.18516,1.19123,1.17562,1.18107
2021-10-31,GBPEUR,1.18094,1.19625,1.16858,1.18288
2021-11-07,GBPEUR,1.18331,1.18778,1.15879,1.16602
2021-11-14,GBPEUR,1.16575,1.18166,1.15473,1.17153
2021-11-21,GBPEUR,1.17165,1.20033,1.16843,1.19087
2021-11-28,GBPEUR,1.19047,1.19763,1.1709,1.17953
2021-12-12,GBPEUR,1.17959,1.18891,1.15835,1.16989
2021-12-19,GBPEUR,1.17033,1.18693,1.16371,1.17757
2021-12-26,GBPEUR,1.17748,1.18965,1.16471,1.18264
2022-01-23,GBPEUR,1.18381,1.20838,1.17852,1.19434
2022-01-30,GBPEUR,1.19454,1.20942,1.18389,1.2014
2022-02-27,GBPEUR,1.20168,1.21945,1.17249,1.19636
2022-03-06,GBPEUR,1.19633,1.22581,1.18369,1.20958
2022-03-13,GBPEUR,1.21069,1.22462,1.1761,1.19362
2022-03-20,GBPEUR,1.19423,1.20105,1.17438,1.19155
2022-03-27,GBPEUR,1.1913,1.21256,1.18523,1.19952
2022-04-03,GBPEUR,1.19961,1.20444,1.17116,1.18655
2022-04-10,GBPEUR,1.18678,1.20765,1.18356,1.19369
2022-04-17,GBPEUR,1.1942,1.22177,1.1874,1.20746
2022-04-24,GBPEUR,1.20773,1.21265,1.18085,1.18723
2022-05-01,GBPEUR,1.18717,1.20189,1.16996,1.19235
2022-05-08,GBPEUR,1.19202,1.20351,1.15781,1.17033
2022-05-15,GBPEUR,1.17033,1.18434,1.15475,1.17724
2022-05-22,GBPEUR,1.17722,1.19813,1.1627,1.18162
2022-05-29,GBPEUR,1.18193,1.19267,1.15987,1.17583
2022-06-05,GBPEUR,1.17608,1.18634,1.15856,1.16451
2022-06-12,GBPEUR,1.16478,1.19106,1.15537,1.17085
2022-06-19,GBPEUR,1.17068,1.19486,1.13552,1.16507
2022-06-26,GBPEUR,1.16458,1.1757,1.14611,1.1621
2022-07-03,GBPEUR,1.16186,1.17389,1.14206,1.1606
2022-07-10,GBPEUR,1.16047,1.19585,1.13842,1.18161
2022-07-17,GBPEUR,1.18189,1.19924,1.16491,1.17614
2022-07-24,GBPEUR,1.17564,1.19361,1.15644,1.17448
2022-07-31,GBPEUR,1.1746,1.20632,1.1659,1.19093
2022-08-07,GBPEUR,1.19086,1.20805,1.17031,1.18517
2022-08-14,GBPEUR,1.18529,1.20299,1.16324,1.18207
2022-08-21,GBPEUR,1.18229,1.19795,1.16756,1.17732
2022-08-28,GBPEUR,1.17756,1.19909,1.16301,1.17726
2022-09-04,GBPEUR,1.17779,1.18427,1.14325,1.1574
2022-09-11,GBPEUR,1.15719,1.17605,1.13681,1.15241
2022-09-18,GBPEUR,1.15238,1.17768,1.12759,1.13985
2022-09-25,GBPEUR,1.13959,1.16583,1.09962,1.11784
2022-10-02,GBPEUR,1.11709,1.1542,1.06572,1.14149
2022-10-09,GBPEUR,1.14183,1.17142,1.11898,1.13848
2022-10-16,GBPEUR,1.13874,1.18098,1.12018,1.1532
2022-10-23,GBPEUR,1.15304,1.17613,1.12032,1.15196
2022-10-30,GBPEUR,1.15175,1.17062,1.12923,1.16381
2022-11-06,GBPEUR,1.16404,1.17824,1.11767,1.14041
2022-11-13,GBPEUR,1.14079,1.18028,1.11014,1.14279
2022-11-20,GBPEUR,1.142,1.16945,1.12072,1.15148
2022-11-27,GBPEUR,1.1519,1.17282,1.13883,1.1627
