date,symbol,open,high,low,close
2014-10-17,GBPUSD,1.6068,1.6125,1.5877,1.6091
2014-10-24,GBPUSD,1.6093,1.6184,1.5995,1.6085
2014-10-31,GBPUSD,1.6083,1.618,1.5946,1.599
2014-11-07,GBPUSD,1.596,1.6021,1.5824,1.5868
2014-11-14,GBPUSD,1.58806,1.59446,1.55917,1.5665
2014-11-21,GBPUSD,1.56649,1.57374,1.5585,1.56558
2014-11-28,GBPUSD,1.56977,1.58256,1.5611,1.5647
2014-12-05,GBPUSD,1.56311,1.57638,1.55665,1.5582
2014-12-12,GBPUSD,1.55631,1.5757,1.5537,1.5715
2014-12-19,GBPUSD,1.57276,1.57855,1.55378,1.56279
2015-01-02,GBPUSD,1.56247,1.56652,1.53218,1.5326
2015-01-09,GBPUSD,1.5268,1.53193,1.503,1.51577
2015-01-16,GBPUSD,1.5189,1.5269,1.5074,1.51489
2015-01-23,GBPUSD,1.51322,1.52124,1.4947,1.49889
2015-01-30,GBPUSD,1.50029,1.52237,1.4984,1.50669
2015-02-06,GBPUSD,1.50905,1.53523,1.4985,1.52409
2015-02-13,GBPUSD,1.52339,1.54221,1.5194,1.54
2015-02-20,GBPUSD,1.54101,1.54799,1.5312,1.53994
2015-02-27,GBPUSD,1.53887,1.55522,1.5328,1.54329
2015-03-06,GBPUSD,1.54258,1.5429,1.50289,1.50339
2015-03-13,GBPUSD,1.50589,1.51373,1.4695,1.474
2015-03-20,GBPUSD,1.4752,1.51644,1.4631,1.49499
2015-03-27,GBPUSD,1.49582,1.49945,1.4792,1.48759
2015-04-03,GBPUSD,1.48961,1.4945,1.4736,1.49173
2015-04-10,GBPUSD,1.49189,1.49814,1.4584,1.463
2015-04-17,GBPUSD,1.46449,1.50534,1.4563,1.49594
2015-04-24,GBPUSD,1.49498,1.5188,1.4854,1.5188
2015-05-01,GBPUSD,1.5174,1.54987,1.5105,1.5138
2015-05-08,GBPUSD,1.51521,1.55225,1.5087,1.54579
2015-05-15,GBPUSD,1.54388,1.58148,1.5392,1.572
2015-05-22,GBPUSD,1.57342,1.5746,1.54458,1.54891
2015-05-29,GBPUSD,1.54836,1.5508,1.5235,1.52928
2015-06-05,GBPUSD,1.52871,1.54413,1.5169,1.52669
2015-06-12,GBPUSD,1.52674,1.5598,1.5218,1.55649
2015-06-19,GBPUSD,1.5563,1.59301,1.5484,1.588
2015-06-26,GBPUSD,1.58737,1.591,1.5664,1.57434
2015-07-03,GBPUSD,1.57079,1.57886,1.55552,1.55689
2015-07-10,GBPUSD,1.55617,1.56285,1.5327,1.55129
2015-07-17,GBPUSD,1.54997,1.56754,1.5448,1.56009
2015-07-24,GBPUSD,1.56051,1.56707,1.5464,1.55065
2015-07-31,GBPUSD,1.55152,1.56898,1.5488,1.56193
2015-08-07,GBPUSD,1.56269,1.56515,1.5422,1.54939
2015-08-14,GBPUSD,1.54944,1.56601,1.5454,1.56414
2015-08-21,GBPUSD,1.56479,1.57233,1.556,1.56889
2015-08-28,GBPUSD,1.56829,1.58185,1.5334,1.53932
2015-09-04,GBPUSD,1.54139,1.54368,1.51617,1.5165
2015-09-11,GBPUSD,1.51869,1.54761,1.5167,1.5426
2015-09-18,GBPUSD,1.54403,1.56587,1.5327,1.55294
2015-09-25,GBPUSD,1.55206,1.55678,1.51343,1.51773
2015-10-02,GBPUSD,1.5198,1.52415,1.5105,1.51854
2015-10-09,GBPUSD,1.51831,1.53834,1.5135,1.53122
2015-10-16,GBPUSD,1.5318,1.55089,1.5198,1.54354
2015-10-23,GBPUSD,1.54351,1.55082,1.53035,1.53099
2015-10-30,GBPUSD,1.53138,1.54677,1.524,1.5425
2015-11-06,GBPUSD,1.54503,1.54973,1.50244,1.5047
2015-11-13,GBPUSD,1.5048,1.52634,1.50393,1.5241
2015-11-20,GBPUSD,1.52206,1.53356,1.5152,1.51883
2015-11-27,GBPUSD,1.51839,1.51968,1.5026,1.50329
2015-12-04,GBPUSD,1.50352,1.5159,1.48938,1.51094
2015-12-11,GBPUSD,1.51067,1.52398,1.4954,1.52204
2015-12-18,GBPUSD,1.51905,1.52051,1.48629,1.48929
2015-12-25,GBPUSD,1.49042,1.49449,1.4803,1.49253
2016-01-01,GBPUSD,1.49187,1.4935,1.47229,1.4733
2016-01-08,GBPUSD,1.4734,1.48161,1.4504,1.45211
2016-01-15,GBPUSD,1.45046,1.46043,1.42478,1.4256
2016-01-22,GBPUSD,1.42561,1.43626,1.40798,1.42639
2016-01-29,GBPUSD,1.42661,1.44133,1.4148,1.4245
2016-02-05,GBPUSD,1.42346,1.4668,1.42258,1.45008
2016-02-12,GBPUSD,1.45005,1.45782,1.43503,1.45031
2016-02-19,GBPUSD,1.44992,1.45355,1.42333,1.4405
2016-02-26,GBPUSD,1.42943,1.43025,1.3851,1.38701
2016-03-04,GBPUSD,1.38613,1.42486,1.3834,1.42263
2016-03-11,GBPUSD,1.42203,1.44366,1.41157,1.43779
2016-03-18,GBPUSD,1.43772,1.45145,1.40518,1.44764
2016-03-25,GBPUSD,1.44638,1.44668,1.4053,1.4135
2016-04-01,GBPUSD,1.41332,1.44591,1.41176,1.42279
2016-04-08,GBPUSD,1.42175,1.43216,1.4004,1.41259
2016-04-15,GBPUSD,1.41255,1.43475,1.4089,1.42151
2016-04-22,GBPUSD,1.41674,1.44517,1.41292,1.44098
2016-04-29,GBPUSD,1.44523,1.46707,1.4401,1.46064
2016-05-06,GBPUSD,1.45906,1.47698,1.44122,1.44236
2016-05-13,GBPUSD,1.44289,1.45307,1.4337,1.4363
2016-05-20,GBPUSD,1.43514,1.46627,1.433,1.45025
2016-05-27,GBPUSD,1.44973,1.47395,1.444,1.46209
2016-06-03,GBPUSD,1.46152,1.47246,1.43841,1.45119
2016-06-10,GBPUSD,1.44633,1.466,1.4179,1.42509
2016-06-17,GBPUSD,1.42253,1.43876,1.401,1.43569
2016-06-24,GBPUSD,1.44842,1.50186,1.32264,1.36749
2016-07-01,GBPUSD,1.34636,1.35336,1.31194,1.32692
2016-07-08,GBPUSD,1.32817,1.33402,1.2792,1.2952
2016-07-15,GBPUSD,1.29385,1.34812,1.2849,1.31841
2016-07-22,GBPUSD,1.32345,1.33149,1.3061,1.31045
2016-07-29,GBPUSD,1.31427,1.33016,1.3056,1.32299
2016-08-05,GBPUSD,1.32191,1.33717,1.3019,1.3068
2016-08-12,GBPUSD,1.30738,1.30967,1.2901,1.2918
2016-08-19,GBPUSD,1.29075,1.31853,1.2864,1.307
2016-08-26,GBPUSD,1.307,1.32786,1.30318,1.31358
2016-09-02,GBPUSD,1.31299,1.33524,1.3056,1.3289
2016-09-09,GBPUSD,1.32922,1.34451,1.3238,1.327
2016-09-16,GBPUSD,1.32571,1.33469,1.29948,1.29965
2016-09-23,GBPUSD,1.30184,1.31208,1.2912,1.29635
2016-09-30,GBPUSD,1.29694,1.30581,1.2914,1.29763
2016-10-07,GBPUSD,1.29339,1.29466,1.19432,1.2433
2016-10-14,GBPUSD,1.24343,1.24442,1.20881,1.21864
2016-10-21,GBPUSD,1.21641,1.23325,1.2133,1.22289
2016-10-28,GBPUSD,1.22188,1.22719,1.2081,1.2186
2016-11-04,GBPUSD,1.21915,1.25572,1.2142,1.25139
2016-11-11,GBPUSD,1.24686,1.26737,1.2348,1.25958
2016-11-18,GBPUSD,1.25762,1.2593,1.2299,1.23453
2016-11-25,GBPUSD,1.23487,1.25137,1.231,1.2483
2016-12-02,GBPUSD,1.24648,1.27372,1.23848,1.27269
2016-12-09,GBPUSD,1.26313,1.27747,1.2547,1.25749
2016-12-16,GBPUSD,1.25905,1.27279,1.23744,1.24879
2016-12-23,GBPUSD,1.24826,1.25028,1.22276,1.22831
2016-12-30,GBPUSD,1.22701,1.2388,1.21977,1.2346
2017-01-06,GBPUSD,1.23414,1.24324,1.21988,1.22825
2017-01-13,GBPUSD,1.22536,1.2317,1.2037,1.21809
2017-01-20,GBPUSD,1.20467,1.24164,1.1986,1.2368
2017-01-27,GBPUSD,1.23791,1.26737,1.23732,1.2546
2017-02-03,GBPUSD,1.2564,1.2706,1.24109,1.24859
2017-02-10,GBPUSD,1.24775,1.25823,1.23447,1.24862
2017-02-17,GBPUSD,1.24869,1.25486,1.23822,1.24069
2017-02-24,GBPUSD,1.24163,1.25698,1.23993,1.24613
2017-03-03,GBPUSD,1.24534,1.24788,1.2213,1.22895
2017-03-10,GBPUSD,1.22882,1.23004,1.21327,1.21619
2017-03-17,GBPUSD,1.21628,1.24048,1.21073,1.2394
2017-03-24,GBPUSD,1.23865,1.25312,1.2333,1.2467
2017-03-31,GBPUSD,1.25145,1.26154,1.23745,1.25429
2017-04-07,GBPUSD,1.25496,1.25543,1.2363,1.23695
2017-04-14,GBPUSD,1.23714,1.25752,1.23633,1.25169
2017-04-21,GBPUSD,1.25299,1.29057,1.25126,1.28082
2017-04-28,GBPUSD,1.28116,1.29655,1.27705,1.29445
2017-05-05,GBPUSD,1.29276,1.2985,1.2829,1.2985
2017-05-12,GBPUSD,1.29659,1.29879,1.28426,1.28859
2017-05-19,GBPUSD,1.28862,1.30478,1.28647,1.30279
2017-05-26,GBPUSD,1.30177,1.30431,1.27737,1.27986
2017-06-02,GBPUSD,1.2817,1.2921,1.27683,1.2882
2017-06-09,GBPUSD,1.28702,1.29778,1.26343,1.27379
2017-06-16,GBPUSD,1.27393,1.28179,1.26359,1.2777
2017-06-23,GBPUSD,1.27743,1.28144,1.2587,1.2715
2017-06-30,GBPUSD,1.27402,1.30304,1.2703,1.30218
2017-07-07,GBPUSD,1.30182,1.30231,1.2863,1.2888
2017-07-14,GBPUSD,1.28871,1.31138,1.28092,1.30899
2017-07-21,GBPUSD,1.31084,1.31258,1.29306,1.29929
2017-07-28,GBPUSD,1.30001,1.31592,1.29881,1.3131
2017-08-04,GBPUSD,1.31473,1.32687,1.30215,1.30359
2017-08-11,GBPUSD,1.30445,1.30591,1.29385,1.30078
2017-08-18,GBPUSD,1.30082,1.3022,1.283,1.28729
2017-08-25,GBPUSD,1.28726,1.29165,1.27725,1.2877
2017-09-01,GBPUSD,1.29049,1.29955,1.28512,1.2948
2017-09-08,GBPUSD,1.29616,1.32242,1.2907,1.31933
2017-09-15,GBPUSD,1.3191,1.36166,1.315,1.35889
2017-09-22,GBPUSD,1.35818,1.36576,1.3448,1.3494
2017-09-29,GBPUSD,1.35036,1.35708,1.3342,1.33933
2017-10-06,GBPUSD,1.33968,1.33983,1.3026,1.30629
2017-10-13,GBPUSD,1.30815,1.3338,1.3073,1.32828
2017-10-20,GBPUSD,1.328,1.33118,1.3086,1.3185
2017-10-27,GBPUSD,1.31822,1.32792,1.30689,1.31247
2017-11-03,GBPUSD,1.31233,1.33211,1.3038,1.30749
2017-11-10,GBPUSD,1.30766,1.32296,1.3057,1.3187
2017-11-17,GBPUSD,1.31695,1.32604,1.306,1.32123
2017-11-24,GBPUSD,1.3212,1.336,1.3184,1.33349
2017-12-01,GBPUSD,1.33268,1.35498,1.322,1.34676
2017-12-08,GBPUSD,1.34742,1.35388,1.33189,1.33849
2017-12-15,GBPUSD,1.33862,1.34658,1.33,1.33173
2017-12-22,GBPUSD,1.33184,1.34204,1.3308,1.3361
2017-12-29,GBPUSD,1.33604,1.35443,1.3346,1.35009
2018-01-05,GBPUSD,1.3498,1.36128,1.3491,1.3564
2018-01-12,GBPUSD,1.35687,1.37442,1.3456,1.37249
2018-01-19,GBPUSD,1.37386,1.39453,1.3728,1.38539
2018-01-26,GBPUSD,1.38879,1.43455,1.3855,1.41539
2018-02-02,GBPUSD,1.4142,1.42782,1.39789,1.41199
2018-02-09,GBPUSD,1.40918,1.41507,1.3763,1.38284
2018-02-16,GBPUSD,1.38261,1.4145,1.3795,1.40249
2018-02-23,GBPUSD,1.40308,1.40496,1.3855,1.39649
2018-03-02,GBPUSD,1.39661,1.407,1.371,1.3799
2018-03-09,GBPUSD,1.38042,1.39295,1.37659,1.38467
2018-03-16,GBPUSD,1.38528,1.39958,1.384,1.3941
2018-03-23,GBPUSD,1.39435,1.42199,1.3911,1.4134
2018-03-30,GBPUSD,1.41522,1.42446,1.40077,1.401
2018-04-06,GBPUSD,1.40332,1.41055,1.3964,1.40891
2018-04-13,GBPUSD,1.40906,1.42965,1.4077,1.42362
2018-04-20,GBPUSD,1.42379,1.43767,1.3992,1.39968
2018-04-27,GBPUSD,1.40046,1.40311,1.3746,1.3774
2018-05-04,GBPUSD,1.37749,1.37924,1.3485,1.3526
2018-05-11,GBPUSD,1.35364,1.36178,1.3459,1.354
2018-05-18,GBPUSD,1.35467,1.36082,1.345,1.34662
2018-05-25,GBPUSD,1.34754,1.34917,1.32918,1.3307
2018-06-01,GBPUSD,1.33098,1.3362,1.3204,1.3346
2018-06-08,GBPUSD,1.33509,1.34726,1.3293,1.34015
2018-06-15,GBPUSD,1.34051,1.34467,1.3209,1.32748
2018-06-22,GBPUSD,1.32712,1.33151,1.3101,1.3263
2018-06-29,GBPUSD,1.32686,1.3292,1.30489,1.32071
2018-07-06,GBPUSD,1.32037,1.32902,1.3094,1.3285
2018-07-13,GBPUSD,1.32999,1.33628,1.3101,1.3232
2018-07-20,GBPUSD,1.32301,1.32929,1.2956,1.31319
2018-07-27,GBPUSD,1.31395,1.32132,1.307,1.30977
2018-08-03,GBPUSD,1.31099,1.31729,1.2974,1.29966
2018-08-10,GBPUSD,1.30003,1.3006,1.27219,1.27653
2018-08-17,GBPUSD,1.27665,1.28274,1.26606,1.2754
2018-08-24,GBPUSD,1.27462,1.29365,1.2727,1.28392
2018-08-31,GBPUSD,1.28506,1.30433,1.2827,1.2956
2018-09-07,GBPUSD,1.2925,1.30283,1.2784,1.29185
2018-09-14,GBPUSD,1.29252,1.31437,1.2895,1.30664
2018-09-21,GBPUSD,1.30762,1.32986,1.3054,1.3067
2018-09-28,GBPUSD,1.3077,1.32176,1.2999,1.3026
2018-10-05,GBPUSD,1.30313,1.31228,1.2921,1.31169
2018-10-12,GBPUSD,1.31264,1.32578,1.3027,1.31507
2018-10-19,GBPUSD,1.30981,1.32364,1.301,1.3066
2018-10-26,GBPUSD,1.30651,1.30901,1.2775,1.2829
2018-11-02,GBPUSD,1.28328,1.30408,1.26938,1.2971
2018-11-09,GBPUSD,1.30065,1.31746,1.2957,1.29687
2018-11-16,GBPUSD,1.29247,1.3072,1.2723,1.28282
2018-11-23,GBPUSD,1.28317,1.29281,1.2762,1.2819
2018-11-30,GBPUSD,1.28164,1.28641,1.2724,1.27512
2018-12-07,GBPUSD,1.27361,1.28396,1.26579,1.27286
2018-12-14,GBPUSD,1.27132,1.27599,1.2476,1.2585
2018-12-21,GBPUSD,1.258,1.27074,1.2573,1.263
2018-12-28,GBPUSD,1.26417,1.27385,1.2614,1.2698
2019-01-04,GBPUSD,1.26955,1.2815,1.2437,1.272
2019-01-11,GBPUSD,1.27205,1.28659,1.2705,1.28386
2019-01-18,GBPUSD,1.28613,1.3001,1.2668,1.2872
2019-01-25,GBPUSD,1.2865,1.32179,1.2829,1.3199
2019-02-01,GBPUSD,1.32087,1.32103,1.3042,1.3079
2019-02-08,GBPUSD,1.30732,1.31034,1.2853,1.29371
2019-02-15,GBPUSD,1.29314,1.2959,1.2771,1.28932
2019-02-22,GBPUSD,1.29009,1.31093,1.289,1.30492
2019-03-01,GBPUSD,1.30553,1.33503,1.3049,1.3203
2019-03-08,GBPUSD,1.32322,1.32544,1.2988,1.3015
2019-03-15,GBPUSD,1.29836,1.3381,1.2959,1.3296
2019-03-22,GBPUSD,1.32912,1.3311,1.30035,1.3214
2019-03-29,GBPUSD,1.32098,1.32694,1.2976,1.3043
2019-04-05,GBPUSD,1.30189,1.31962,1.2985,1.3036
2019-04-12,GBPUSD,1.30352,1.31328,1.3028,1.30709
2019-04-19,GBPUSD,1.3079,1.31193,1.2977,1.2994
2019-04-26,GBPUSD,1.2993,1.30194,1.2864,1.2917
2019-05-03,GBPUSD,1.29203,1.31766,1.2903,1.3173
2019-05-10,GBPUSD,1.31661,1.317,1.2966,1.2999
2019-05-17,GBPUSD,1.30063,1.30408,1.2711,1.2718
2019-05-24,GBPUSD,1.27268,1.2814,1.2603,1.2711
2019-05-31,GBPUSD,1.27269,1.27479,1.2558,1.26264
2019-06-07,GBPUSD,1.26344,1.2763,1.2608,1.2736
2019-06-14,GBPUSD,1.27212,1.27588,1.2578,1.259
2019-06-21,GBPUSD,1.25916,1.27467,1.2505,1.2738
2019-06-28,GBPUSD,1.27447,1.27838,1.2659,1.2696
2019-07-05,GBPUSD,1.26989,1.27057,1.248,1.25226
2019-07-12,GBPUSD,1.25269,1.2579,1.2438,1.2573
2019-07-19,GBPUSD,1.25735,1.25761,1.238,1.2499
2019-07-26,GBPUSD,1.25049,1.25223,1.2374,1.238
2019-08-02,GBPUSD,1.23801,1.23812,1.2078,1.21606
2019-08-09,GBPUSD,1.21478,1.22095,1.20206,1.2034
2019-08-16,GBPUSD,1.20298,1.21755,1.2013,1.21444
2019-08-23,GBPUSD,1.21551,1.22937,1.2063,1.22876
2019-08-30,GBPUSD,1.22693,1.23099,1.2137,1.2159
2019-09-06,GBPUSD,1.21594,1.23537,1.1957,1.2278
2019-09-13,GBPUSD,1.22848,1.25056,1.2231,1.2505
2019-09-20,GBPUSD,1.24949,1.25824,1.2391,1.2478
2019-09-27,GBPUSD,1.24725,1.25034,1.227,1.2288
2019-10-04,GBPUSD,1.22914,1.24131,1.22044,1.2332
2019-10-11,GBPUSD,1.23324,1.27071,1.2193,1.26421
2019-10-18,GBPUSD,1.26393,1.29898,1.2514,1.2972
2019-10-25,GBPUSD,1.29062,1.30125,1.2787,1.28233
2019-11-01,GBPUSD,1.28311,1.29758,1.2806,1.29353
2019-11-08,GBPUSD,1.29336,1.29426,1.2767,1.2773
2019-11-15,GBPUSD,1.27903,1.2919,1.2784,1.2902
2019-11-22,GBPUSD,1.29141,1.29854,1.2822,1.2829
2019-11-29,GBPUSD,1.28489,1.2951,1.2825,1.29284
2019-12-06,GBPUSD,1.29121,1.31662,1.2894,1.31319
2019-12-13,GBPUSD,1.31328,1.35149,1.3049,1.3324
2019-12-20,GBPUSD,1.3343,1.34222,1.29781,1.2998
2019-12-27,GBPUSD,1.29963,1.31174,1.2903,1.3078
2020-01-03,GBPUSD,1.30768,1.32842,1.3053,1.3085
2020-01-10,GBPUSD,1.30692,1.32124,1.3012,1.3059
2020-01-17,GBPUSD,1.30349,1.31187,1.2952,1.3008
2020-01-24,GBPUSD,1.30013,1.31748,1.296,1.3078
2020-01-31,GBPUSD,1.3074,1.32094,1.2973,1.3201
2020-02-07,GBPUSD,1.31774,1.31839,1.28765,1.289
2020-02-14,GBPUSD,1.28889,1.30693,1.287,1.30467
2020-02-21,GBPUSD,1.30437,1.30541,1.2848,1.2964
2020-02-28,GBPUSD,1.2947,1.30179,1.2724,1.28214
2020-03-06,GBPUSD,1.27982,1.30527,1.27381,1.3045
2020-03-13,GBPUSD,1.30883,1.32003,1.22558,1.22741
2020-03-20,GBPUSD,1.24025,1.24207,1.14078,1.165
2020-03-27,GBPUSD,1.1545,1.24854,1.14458,1.2452
2020-04-03,GBPUSD,1.23997,1.24753,1.2204,1.22678
2020-04-10,GBPUSD,1.22384,1.24865,1.21629,1.2452
2020-04-17,GBPUSD,1.24636,1.26476,1.2405,1.2506
2020-04-24,GBPUSD,1.24911,1.2494,1.2246,1.2367
2020-05-01,GBPUSD,1.23644,1.26432,1.2358,1.24919
2020-05-08,GBPUSD,1.24565,1.24836,1.2264,1.24082
2020-05-15,GBPUSD,1.24048,1.24376,1.2099,1.21012
2020-05-22,GBPUSD,1.20903,1.22964,1.2077,1.21663
2020-05-29,GBPUSD,1.21852,1.23941,1.2162,1.2348
2020-06-05,GBPUSD,1.23449,1.27317,1.234,1.2667
2020-06-12,GBPUSD,1.26963,1.2813,1.2472,1.2538
2020-06-19,GBPUSD,1.25115,1.26876,1.2342,1.2348
2020-06-26,GBPUSD,1.23457,1.25426,1.2313,1.23358
2020-07-03,GBPUSD,1.23405,1.253,1.2249,1.24805
2020-07-10,GBPUSD,1.24722,1.26694,1.2461,1.262
2020-07-17,GBPUSD,1.26365,1.26662,1.2478,1.25668
2020-07-24,GBPUSD,1.25665,1.28036,1.2516,1.2789
2020-07-31,GBPUSD,1.27928,1.31702,1.2784,1.30821
2020-08-07,GBPUSD,1.30996,1.31858,1.2979,1.3051
2020-08-14,GBPUSD,1.30434,1.3143,1.3004,1.3084
2020-08-21,GBPUSD,1.3096,1.32671,1.3057,1.30898
2020-08-28,GBPUSD,1.30979,1.33566,1.30497,1.3349
2020-09-04,GBPUSD,1.33451,1.34826,1.3174,1.32758
2020-09-11,GBPUSD,1.32517,1.32576,1.2761,1.27964
2020-09-18,GBPUSD,1.2796,1.30073,1.27875,1.2914
2020-09-25,GBPUSD,1.29288,1.29666,1.2674,1.2745
2020-10-02,GBPUSD,1.27584,1.29787,1.275,1.29369
2020-10-09,GBPUSD,1.29142,1.30491,1.2844,1.3046
2020-10-16,GBPUSD,1.30265,1.30827,1.2862,1.2913
2020-10-23,GBPUSD,1.29057,1.3177,1.2899,1.304
2020-10-30,GBPUSD,1.30458,1.30795,1.2879,1.29497
2020-11-06,GBPUSD,1.29196,1.31771,1.2853,1.31478
2020-11-13,GBPUSD,1.31599,1.32802,1.3104,1.31976
2020-11-20,GBPUSD,1.31837,1.33123,1.3164,1.32754
2020-11-27,GBPUSD,1.32921,1.33977,1.3262,1.33079
2020-12-04,GBPUSD,1.33286,1.35394,1.3286,1.3437
2020-12-11,GBPUSD,1.3409,1.34379,1.3132,1.32296
2020-12-18,GBPUSD,1.3363,1.36245,1.3278,1.35152
2020-12-25,GBPUSD,1.34005,1.36194,1.3187,1.3548
2021-01-01,GBPUSD,1.35446,1.36863,1.3426,1.3671
2021-01-08,GBPUSD,1.36555,1.37039,1.3531,1.3547
2021-01-15,GBPUSD,1.35655,1.3711,1.345,1.35796
2021-01-22,GBPUSD,1.35948,1.37459,1.3518,1.3682
2021-01-29,GBPUSD,1.36815,1.37589,1.3608,1.36992
2021-02-05,GBPUSD,1.37045,1.37578,1.3562,1.3732
2021-02-12,GBPUSD,1.37146,1.38663,1.36798,1.38474
2021-02-19,GBPUSD,1.3851,1.40361,1.3828,1.4008
2021-02-26,GBPUSD,1.40143,1.4242,1.3886,1.39306
2021-03-05,GBPUSD,1.39335,1.40174,1.3776,1.38358
2021-03-12,GBPUSD,1.38116,1.40049,1.3798,1.39172
2021-03-19,GBPUSD,1.3918,1.40014,1.3807,1.38677
2021-03-26,GBPUSD,1.38361,1.38768,1.3668,1.3786
2021-04-02,GBPUSD,1.37876,1.38523,1.3705,1.3829
2021-04-09,GBPUSD,1.38214,1.39187,1.3669,1.3706
2021-04-16,GBPUSD,1.37015,1.38437,1.3667,1.3831
2021-04-23,GBPUSD,1.38294,1.4009,1.3808,1.3876
2021-04-30,GBPUSD,1.38712,1.39765,1.3801,1.38134
2021-05-07,GBPUSD,1.38111,1.40057,1.38,1.39885
2021-05-14,GBPUSD,1.39998,1.41669,1.39952,1.40928
2021-05-21,GBPUSD,1.40942,1.4234,1.4076,1.4147
2021-05-28,GBPUSD,1.41513,1.42191,1.4089,1.4187
2021-06-04,GBPUSD,1.41917,1.42493,1.4081,1.4155
2021-06-11,GBPUSD,1.4156,1.41908,1.4072,1.41056
2021-06-18,GBPUSD,1.41105,1.41328,1.379,1.38032
2021-06-25,GBPUSD,1.3797,1.40013,1.3784,1.3877
2021-07-02,GBPUSD,1.38803,1.39395,1.3729,1.38264
2021-07-09,GBPUSD,1.38299,1.39088,1.374,1.39
2021-07-16,GBPUSD,1.38848,1.39101,1.37577,1.3763
2021-07-23,GBPUSD,1.3765,1.37872,1.357,1.3746
2021-07-30,GBPUSD,1.37504,1.39833,1.3735,1.38978
2021-08-06,GBPUSD,1.3894,1.39578,1.3859,1.3871
2021-08-13,GBPUSD,1.38765,1.38945,1.3789,1.3863
2021-08-20,GBPUSD,1.38646,1.38783,1.36,1.362
2021-08-27,GBPUSD,1.36123,1.37807,1.36098,1.37597
2021-09-03,GBPUSD,1.37518,1.38916,1.3729,1.3865
2021-09-10,GBPUSD,1.3857,1.38884,1.3725,1.38313
2021-09-17,GBPUSD,1.38335,1.39131,1.37233,1.3738
2021-09-24,GBPUSD,1.37354,1.37507,1.3608,1.36698
2021-10-01,GBPUSD,1.36631,1.37292,1.341,1.3545
2021-10-08,GBPUSD,1.35411,1.3658,1.3531,1.3611
2021-10-15,GBPUSD,1.36113,1.37732,1.3567,1.3749
2021-10-22,GBPUSD,1.37506,1.38344,1.3707,1.3751
2021-10-29,GBPUSD,1.37494,1.38296,1.3666,1.36806
2021-11-05,GBPUSD,1.36815,1.36983,1.3423,1.3495
2021-11-12,GBPUSD,1.34784,1.36073,1.3351,1.34151
2021-11-19,GBPUSD,1.3421,1.35135,1.3395,1.3452
2021-11-26,GBPUSD,1.34517,1.3455,1.3277,1.33307
2021-12-03,GBPUSD,1.33392,1.33705,1.3193,1.32331
2021-12-10,GBPUSD,1.3218,1.32894,1.31601,1.32684
2021-12-17,GBPUSD,1.3248,1.33745,1.3169,1.3238
2021-12-24,GBPUSD,1.3239,1.34378,1.3171,1.33849
2021-12-31,GBPUSD,1.339,1.35505,1.33871,1.35177
2022-01-07,GBPUSD,1.3529,1.35985,1.3429,1.3586
2022-01-14,GBPUSD,1.35819,1.37488,1.353,1.36762
2022-01-21,GBPUSD,1.36687,1.36898,1.3544,1.35504
2022-01-28,GBPUSD,1.35512,1.35653,1.3356,1.3398
2022-02-04,GBPUSD,1.33937,1.36279,1.3385,1.35269
2022-02-11,GBPUSD,1.35321,1.36435,1.3489,1.35584
2022-02-18,GBPUSD,1.35506,1.36427,1.3485,1.35856
2022-02-25,GBPUSD,1.35926,1.36385,1.3271,1.34053
2022-03-04,GBPUSD,1.33118,1.34371,1.3199,1.32287
2022-03-11,GBPUSD,1.32258,1.32406,1.3025,1.30343
2022-03-18,GBPUSD,1.30346,1.3211,1.2997,1.318
2022-03-25,GBPUSD,1.31708,1.32985,1.3117,1.3188
2022-04-01,GBPUSD,1.31796,1.31849,1.3049,1.3112
2022-04-08,GBPUSD,1.31064,1.31667,1.298,1.3031
2022-04-15,GBPUSD,1.30314,1.31472,1.2971,1.3058
2022-04-22,GBPUSD,1.30551,1.30902,1.282,1.2837
2022-04-29,GBPUSD,1.28356,1.28392,1.2409,1.2571
2022-05-06,GBPUSD,1.2578,1.26382,1.2274,1.2337
2022-05-13,GBPUSD,1.23427,1.24058,1.2153,1.2261
2022-05-20,GBPUSD,1.22474,1.25246,1.2215,1.24866
2022-05-27,GBPUSD,1.24874,1.26669,1.2469,1.26275
2022-06-03,GBPUSD,1.26243,1.26596,1.2456,1.2485
2022-06-10,GBPUSD,1.24896,1.25995,1.2299,1.2314
2022-06-17,GBPUSD,1.23139,1.24064,1.1932,1.2222
2022-06-24,GBPUSD,1.22227,1.23242,1.2159,1.22668
2022-07-01,GBPUSD,1.22688,1.23325,1.1975,1.2094
2022-07-08,GBPUSD,1.20983,1.21653,1.1874,1.2027
2022-07-15,GBPUSD,1.20331,1.20369,1.1758,1.18618
2022-07-22,GBPUSD,1.18644,1.20641,1.1861,1.2002
2022-07-29,GBPUSD,1.20041,1.22457,1.1958,1.21745
2022-08-05,GBPUSD,1.21752,1.22934,1.2002,1.207
2022-08-12,GBPUSD,1.20653,1.22767,1.2045,1.213
2022-08-19,GBPUSD,1.2131,1.21482,1.179,1.1827
2022-08-26,GBPUSD,1.18241,1.19008,1.1716,1.174
2022-09-02,GBPUSD,1.17298,1.17605,1.1494,1.15158
2022-09-09,GBPUSD,1.14858,1.16482,1.1404,1.15876
2022-09-16,GBPUSD,1.16308,1.17381,1.1349,1.14187
