trade_id,symbol,entry_date,entry_price,exit_date,exit_price,quantity,side,initial_stop_loss,final_stop_loss,take_profit,pl,pl_pct,security_pl,fx_pl,entry_fx_rate,exit_fx_rate,security_currency,duration_days,entry_equity,entry_capital_available,entry_capital_required,concurrent_positions,competing_signals,entry_reason,exit_reason,commission_paid,partial_exits
T000186,SHOP,2016-02-01,2.355353,2016-02-08,2.0359619999999996,2534.6670697444615,LONG,2.155932501288677,2.155932501288677,,-815.5498500727543,-13.660719849403499,-815.5498500727543,0.0,1.0,1.0,GBP,7,10000.0,0.0,0.0,0,,AlphaTrend signal + Volume aligned,Stop loss hit,6.0,0
T000187,SHOP,2016-03-03,2.4294269999999996,2016-05-05,2.849148,2056.585310833373,LONG,2.203929388080328,2.203929388080328,,857.1920432482951,17.156454695549456,857.1920432482951,0.0,1.0,1.0,GBP,63,9184.450149927245,0.0,0.0,0,,AlphaTrend signal + Volume aligned,Price < EMA(50),6.0,0
T000188,SHOP,2016-05-31,2.9319289999999993,2016-06-27,2.7132840000000003,3243.884572938373,LONG,2.774376579267336,2.774376579267336,,-715.2591424501076,-7.520462952792423,-715.2591424501076,0.0,1.0,1.0,GBP,27,10041.64219317554,0.0,0.0,0,,AlphaTrend signal + Volume aligned,Stop loss hit,6.0,0
T000189,SHOP,2017-08-01,10.418407999999998,2017-08-03,9.706284,700.2084792629668,LONG,9.742693433408022,9.742693433408022,,-504.6352630866592,-6.917495230789528,-504.6352630866592,0.0,1.0,1.0,GBP,2,9326.383050725432,0.0,0.0,0,,AlphaTrend signal + Volume aligned,Stop loss hit,6.0,0
T000190,SHOP,2017-11-20,10.866855999999999,2017-12-04,9.652338,724.6148054723843,LONG,10.247888298015058,10.247888298015058,,-886.0577243127079,-11.25254868008742,-886.0577243127079,0.0,1.0,1.0,GBP,14,8821.747787638773,0.0,0.0,0,,AlphaTrend signal + Volume aligned,Stop loss hit,6.0,0
T000191,SHOP,2018-05-04,13.626612999999997,2018-06-27,14.455530000000001,395.7965531396186,LONG,12.611505388925343,12.611505388925343,,322.08249143883484,5.971826577045915,322.08249143883484,0.0,1.0,1.0,GBP,54,7935.690063326065,0.0,0.0,0,,AlphaTrend signal + Volume aligned,Price < EMA(50),6.0,0
T000192,SHOP,2018-07-13,16.634617999999996,2018-07-30,14.793192,470.83218652008935,LONG,15.74194232298505,15.74194232298505,,-873.0026298949405,-11.14645009504313,-873.0026298949405,0.0,1.0,1.0,GBP,17,8257.772554764899,0.0,0.0,0,,AlphaTrend signal + Volume aligned,Stop loss hit,6.0,0
T000193,SHOP,2018-09-13,15.565549999999998,2018-10-05,14.545440000000001,414.1993690705562,LONG,14.65943942902519,14.65943942902519,,-428.5289183825639,-6.646702350633425,-428.5289183825639,0.0,1.0,1.0,GBP,22,7384.769924869958,0.0,0.0,0,,AlphaTrend signal + Volume aligned,Stop loss hit,6.0,0
T000194,SHOP,2018-12-10,15.165149999999999,2018-12-17,12.953033999999999,260.6034193289854,LONG,13.81669214612264,13.81669214612264,,-582.4849935523579,-14.738657310742575,-582.4849935523579,0.0,1.0,1.0,GBP,7,6956.241006487394,0.0,0.0,0,,AlphaTrend signal + Volume aligned,Stop loss hit,6.0,0
T000195,SHOP,2019-01-08,14.558544,2019-09-10,33.690276,249.30104543551505,LONG,13.26695188068962,13.26695188068962,,4763.560788592097,131.24708564426123,4763.560788592097,0.0,1.0,1.0,GBP,245,6373.756012935037,0.0,0.0,0,,AlphaTrend signal + Volume aligned,Price < EMA(50),6.0,0
T000196,SHOP,2019-10-15,34.642607999999996,2019-10-16,32.331635999999996,253.92027449396974,LONG,32.4171173237172,32.4171173237172,,-592.8026445878781,-6.7391042385116435,-592.8026445878781,0.0,1.0,1.0,GBP,1,11137.316801527133,0.0,0.0,0,,AlphaTrend signal + Volume aligned,Stop loss hit,6.0,0
T000197,SHOP,2019-12-02,33.117084,2020-02-27,43.793163,256.51655834418654,LONG,31.0307251071901,31.0307251071901,,2732.591041690645,32.1667472205412,2732.591041690645,0.0,1.0,1.0,GBP,87,10544.514156939254,0.0,0.0,0,,AlphaTrend signal + Volume aligned,Price < EMA(50),6.0,0
T000198,SHOP,2020-04-14,49.655606,2020-09-04,97.20469800000001,118.18351709197451,LONG,43.99445547854603,43.99445547854603,,5613.518927089869,95.65551067697767,5613.518927089869,0.0,1.0,1.0,GBP,143,13277.105198629899,0.0,0.0,0,,AlphaTrend signal + Volume aligned,Price < EMA(50),6.0,0
T000199,SHOP,2020-09-30,102.39929699999999,2020-10-30,92.450457,128.38404593652336,LONG,94.94727354618612,94.94727354618612,,-1283.2723315751198,-9.761370509107287,-1283.2723315751198,0.0,1.0,1.0,GBP,30,18890.62412571977,0.0,0.0,0,,AlphaTrend signal + Volume aligned,Stop loss hit,6.0,0
T000200,SHOP,2020-11-30,109.14703799999998,2021-01-27,109.098792,131.85093515808666,LONG,102.36767869699871,102.36767869699871,,-12.361280217634093,-0.08589507885258643,-12.361280217634093,0.0,1.0,1.0,GBP,58,17607.351794144648,0.0,0.0,0,,AlphaTrend signal + Volume aligned,Price < EMA(50),6.0,0
T000201,SHOP,2021-05-24,126.26914299999999,2021-08-20,144.92493,98.24766382021532,LONG,117.19753889825242,117.19753889825242,,1826.8874894775438,14.7262556819517,1826.8874894775438,0.0,1.0,1.0,GBP,88,17594.990513927012,0.0,0.0,0,,AlphaTrend signal + Volume aligned,Price < EMA(50),6.0,0
T000202,SHOP,2021-11-04,154.210056,2021-12-02,144.570285,112.4204902060768,LONG,145.42657866750528,145.42657866750528,,-1089.7077812943228,-6.2856744267858575,-1089.7077812943228,0.0,1.0,1.0,GBP,28,19421.878003404556,0.0,0.0,0,,AlphaTrend signal + Volume aligned,Stop loss hit,6.0,0
T000203,SHOP,2022-03-22,72.77370099999999,2022-04-08,60.257681999999996,91.01787015003544,LONG,62.64041720699703,62.64041720699703,,-1145.1813921373757,-17.289130479506404,-1145.1813921373757,0.0,1.0,1.0,GBP,17,18332.170222110235,0.0,0.0,0,,AlphaTrend signal + Volume aligned,Stop loss hit,6.0,0
T000204,SHOP,2022-07-21,40.4404,2022-07-26,31.51845,193.08598096557867,LONG,35.95384111132782,35.95384111132782,,-1728.7034678758437,-22.138812275382875,-1728.7034678758437,0.0,1.0,1.0,GBP,5,17186.98882997286,0.0,0.0,0,,AlphaTrend signal + Volume aligned,Stop loss hit,6.0,0
T000205,SHOP,2022-09-12,35.195159999999994,2022-09-16,31.69827,225.80811323333046,LONG,31.740538604558427,31.740538604558427,,-795.6261330844994,-10.011209589739671,-795.6261330844994,0.0,1.0,1.0,GBP,4,15458.285362097016,0.0,0.0,0,,AlphaTrend signal + Volume aligned,Stop loss hit,6.0,0
T000206,SHOP,2022-10-27,34.1341,2022-12-19,35.4645,222.37827609699877,LONG,30.80651030422472,30.80651030422472,,289.8520585194482,3.8185244293543223,289.8520585194482,0.0,1.0,1.0,GBP,53,14662.659229012515,0.0,0.0,0,,AlphaTrend signal + Volume aligned,Price < EMA(50),6.0,0
T000207,SHOP,2023-01-17,40.01997999999999,2023-02-22,41.987970000000004,240.56531026006755,LONG,36.8753184277339,36.8753184277339,,467.43012493871385,4.855196699515236,467.43012493871385,0.0,1.0,1.0,GBP,36,14952.511287531965,0.0,0.0,0,,AlphaTrend signal + Volume aligned,Price < EMA(50),6.0,0
T000208,SHOP,2023-04-12,45.345299999999995,2023-08-02,62.36757,247.7932740786263,LONG,42.191655567958,42.191655567958,,4212.004015550379,37.4858172020414,4212.004015550379,0.0,1.0,1.0,GBP,112,15419.941412470678,0.0,0.0,0,,AlphaTrend signal + Volume aligned,Price < EMA(50),6.0,0
T000209,SHOP,2023-08-31,66.55648999999998,2023-09-15,62.317620000000005,251.8239767284288,LONG,62.59594405073739,62.59594405073739,,-1073.4491002348293,-6.404628859645442,-1073.4491002348293,0.0,1.0,1.0,GBP,15,19631.945428021056,0.0,0.0,0,,AlphaTrend signal + Volume aligned,Stop loss hit,6.0,0
T000210,SHOP,2023-11-02,59.759699999999995,2024-02-13,77.10282000000001,208.76310883020676,LONG,55.2595707317968,55.2595707317968,,3614.6036480153384,28.973337031233985,3614.6036480153384,0.0,1.0,1.0,GBP,103,18558.496327786226,0.0,0.0,0,,AlphaTrend signal + Volume aligned,Price < EMA(50),6.0,0
T000211,SHOP,2024-05-06,77.44736999999999,2024-05-08,62.667269999999995,268.9002331124399,LONG,73.25119564449905,73.25119564449905,,-3980.372335425172,-19.112867368140748,-3980.372335425172,0.0,1.0,1.0,GBP,2,22173.099975801564,0.0,0.0,0,,AlphaTrend signal + Volume aligned,Stop loss hit,6.0,0
T000212,SHOP,2024-08-07,63.953889999999994,2025-01-10,103.60628999999999,165.46651484243114,LONG,58.39808729953725,58.39808729953725,,6555.144433138015,61.94484633687517,6555.144433138015,0.0,1.0,1.0,GBP,156,18192.727640376394,0.0,0.0,0,,AlphaTrend signal + Volume aligned,Price < EMA(50),6.0,0
T000213,SHOP,2025-01-29,116.70658999999999,2025-03-03,106.47342,195.7116104977372,LONG,110.27378072672504,110.27378072672504,,-2008.750181197127,-8.794556805542518,-2008.750181197127,0.0,1.0,1.0,GBP,33,24747.87207351441,0.0,0.0,0,,AlphaTrend signal + Volume aligned,Stop loss hit,6.0,0
T000214,SHOP,2025-04-25,97.21712,2025-11-06,155.89395000000002,109.06359353708575,LONG,86.70570649008278,86.70570649008278,,6393.505937164682,60.29988979817459,6393.505937164682,0.0,1.0,1.0,GBP,195,22739.121892317282,0.0,0.0,0,,AlphaTrend signal + Volume aligned,Price < EMA(50),6.0,0
T000215,SHOP,2025-12-05,161.24107999999998,2025-12-19,170.37945000000002,139.66795660092927,LONG,150.6611734439798,150.6611734439798,,1270.3374645632393,5.6408769834298305,1270.3374645632393,0.0,1.0,1.0,GBP,14,29132.627829481964,0.0,0.0,0,,AlphaTrend signal + Volume aligned,End of backtest period,6.0,0
