trade_id,symbol,entry_date,entry_price,exit_date,exit_price,quantity,side,initial_stop_loss,final_stop_loss,take_profit,pl,pl_pct,security_pl,fx_pl,entry_fx_rate,exit_fx_rate,security_currency,duration_days,entry_equity,entry_capital_available,entry_capital_required,concurrent_positions,competing_signals,entry_reason,exit_reason,commission_paid,partial_exits
T000377,ROSN,2008-02-19,119.86587343730999,2008-03-20,111.40673435739001,65.48870751541476,LONG,112.11885050990547,112.11885050990547,,-559.9780850370942,-7.133604990009748,-559.9780850370942,0.0,1.0,1.0,GBP,30,10000.0,0.0,0.0,0,,AlphaTrend signal + Volume aligned,Stop loss hit,6.0,0
T000378,ROSN,2008-11-01,75.36004159683999,2008-11-13,56.210057735940005,32.42016010636392,LONG,60.74042502192843,60.74042502192843,,-626.8455428046627,-25.6569044829231,-626.8455428046627,0.0,1.0,1.0,GBP,12,9440.021914962905,0.0,0.0,0,,AlphaTrend signal + Volume aligned,Stop loss hit,6.0,0
T000379,ROSN,2008-12-11,67.99089719422,2009-01-23,61.03991509389,45.250978404335896,LONG,58.19459672339933,58.19459672339933,,-320.538740910958,-10.418418068831759,-320.538740910958,0.0,1.0,1.0,GBP,43,8813.176372158243,0.0,0.0,0,,AlphaTrend signal + Volume aligned,Price < EMA(50),6.0,0
T000380,ROSN,2009-07-23,111.09819134413999,2009-10-30,133.66310846463,57.4681745150988,LONG,103.60559375359348,103.60559375359348,,1290.7645949990606,20.216811124954535,1290.7645949990606,0.0,1.0,1.0,GBP,99,8492.637631247286,0.0,0.0,0,,AlphaTrend signal + Volume aligned,Price < EMA(50),6.0,0
T000381,ROSN,2009-11-17,152.91773768270997,2009-11-26,143.73131658821998,56.97611000668974,LONG,144.18801949530953,144.18801949530953,,-529.4065388474367,-6.076292083486569,-529.4065388474367,0.0,1.0,1.0,GBP,9,9783.402226246346,0.0,0.0,0,,AlphaTrend signal + Volume aligned,Stop loss hit,6.0,0
T000382,ROSN,2011-09-02,139.26699379593,2011-09-16,130.2655955085,56.51511097483932,LONG,130.94885789392075,130.94885789392075,,-514.7150231428346,-6.539643267356955,-514.7150231428346,0.0,1.0,1.0,GBP,14,9253.995687398909,0.0,0.0,0,,AlphaTrend signal + Volume aligned,Stop loss hit,6.0,0
T000383,ROSN,2011-10-24,127.90113872535998,2011-12-09,127.74352992867,56.95922963921716,LONG,120.10950634238186,120.10950634238186,,-14.977275643825537,-0.2055863635167577,-14.977275643825537,0.0,1.0,1.0,GBP,46,8739.280664256075,0.0,0.0,0,,AlphaTrend signal + Volume aligned,Price < EMA(50),6.0,0
T000384,ROSN,2015-01-19,156.6285319599,2015-03-12,171.8569512198,41.871107289661616,LONG,146.0644204022939,146.0644204022939,,631.6307766832232,9.631145850717084,631.6307766832232,0.0,1.0,1.0,GBP,52,8724.30338861225,0.0,0.0,0,,AlphaTrend signal + Volume aligned,Price < EMA(50),6.0,0
T000385,ROSN,2015-04-02,182.52472732493996,2015-05-13,175.15255282929,49.23026204673387,LONG,172.8496591356511,172.8496591356511,,-368.9340822750962,-4.105772878597032,-368.9340822750962,0.0,1.0,1.0,GBP,41,9355.934165295474,0.0,0.0,0,,AlphaTrend signal + Volume aligned,Price < EMA(50),6.0,0
T000386,ROSN,2020-04-02,292.07671660166994,2020-07-13,318.2286164364,13.855246330602471,LONG,259.3855724426963,259.3855724426963,,356.34101422342684,8.805512186997195,356.34101422342684,0.0,1.0,1.0,GBP,102,8987.000083020377,0.0,0.0,0,,AlphaTrend signal + Volume aligned,Price < EMA(50),6.0,0
T000387,ROSN,2022-10-24,313.9136,2022-12-15,327.672,21.689498590041516,LONG,292.0826582057567,292.0826582057567,,292.4127974012283,4.29473856251814,292.4127974012283,0.0,1.0,1.0,GBP,52,9343.341097243803,0.0,0.0,0,,AlphaTrend signal + Volume aligned,Price < EMA(50),6.0,0
T000388,ROSN,2025-02-20,578.52795,2025-03-03,538.461,14.370121447355137,LONG,544.4564495030769,544.4564495030769,,-581.7669375251062,-6.997843925377661,-581.7669375251062,0.0,1.0,1.0,GBP,11,9635.753894645031,0.0,0.0,0,,AlphaTrend signal + Volume aligned,Stop loss hit,6.0,0
