date,open,high,low,close,volume,ad_14_chaikin a/d,adosc_14_adosc,adx_14_adx,adxr_14_adxr,apo_14_apo,aroon_14_aroon down,aroon_14_aroon up,aroonosc_14_aroonosc,atr_14_atr,bbands_20_real lower band,bbands_20_real middle band,bbands_20_real upper band,bop_14_bop,cci_20_cci,cmo_14_cmo,dema_14_dema,dx_14_dx,ema_12_ema,ema_14_ema,ema_26_ema,ht_dcperiod_14_dcperiod,ht_dcphase_14_ht_dcphase,ht_phasor_14_phase,ht_phasor_14_quadrature,ht_sine_14_lead sine,ht_sine_14_sine,ht_trendline_14_ht_trendline,ht_trendmode_14_trendmode,kama_14_kama,macd_14_macd,macd_14_macd_hist,macd_14_macd_signal,macdext_14_macd,macdext_14_macd_hist,macdext_14_macd_signal,mama_14_fama,mama_14_mama,mfi_14_mfi,midpoint_14_midpoint,midprice_14_midprice,minus_di_14_minus_di,mom_10_mom,natr_14_natr,obv_14_obv,plus_di_14_plus_di,ppo_14_ppo,roc_10_roc,rocr_14_rocr,rsi_14_rsi,sar_14_sar,sma_20_sma,sma_50_sma,stoch_14_slowd,stoch_14_slowk,stochf_14_fastd,stochf_14_fastk,stochrsi_14_fastd,stochrsi_14_fastk,t3_14_t3,tema_14_tema,trange_14_trange,trima_14_trima,trix_14_trix,ultosc_14_ultosc,willr_14_willr,wma_14_wma
2023-08-04,50.06,50.2,50.06,43.71,6270,3018.8889,,,,,,,,,,,,0.7407,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,6270.0,,,,,,,,,,,,,,,,,,,,,,
2023-08-11,50.14,50.23,49.97,43.75,114165,104865.5074,,,,,,,,,,,,0.2929,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,120435.0,,,,,,43.5397,,,,,,,,,,,0.2261,,,,,
2023-08-18,50.25,50.32,50.24,43.83,52252,138675.625,,,,,,,,,,,,0.6471,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,172687.0,,,,,,43.5397,,,,,,,,,,,0.0906,,,,,
2023-08-25,50.32,50.4,50.32,43.91,401049,458512.2025,,,,,,,,,,,,0.8988,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,573736.0,,,,,,43.5397,,,,,,,,,,,0.0871,,,,,
2023-09-01,50.41,50.47,50.18,43.98,57843,516355.2025,,,,,,,,,,,,0.6628,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,631579.0,,,,,,43.551,,,,,,,,,,,0.0902,,,,,
2023-09-08,50.2,50.26,50.19,44.03,10683,522459.774,,,,,,,,,,,,0.5714,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,642262.0,,,,,,43.5683,,,,,,,,,,,0.0613,,,,,
2023-09-15,50.28,50.34,50.26,44.11,25098,544211.374,,,,,,,,,,,,0.7333,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,667360.0,,,,,,43.5921,,,,,98.7055,98.7248,,,,,0.0833,,,,,
2023-09-22,50.34,50.42,50.34,44.16,10535,548855.2656,,,,,,,,,,,,0.7204,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,677895.0,,,,,,43.6234,,,,,96.7685,94.1888,,,,,0.074,,,,,
2023-09-29,50.42,50.5,50.42,44.22,711214,550628.8666,,,,,,,,,,,,0.4364,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,1389109.0,,,,,,43.6626,,,96.6273,94.408,94.408,90.3103,,,,,0.0901,,,,,
2023-10-06,50.28,50.31,50.2,44.28,42963,589855.9536,141266.9106,,,,,,,,,,,0.2174,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,1432072.0,,,,,,43.7099,,,95.1756,94.3505,94.3505,98.5523,,,,,0.1012,,,,,
