date,open,high,low,close,volume,adx_14_adx,atr_14_atr,bbands_20_real lower band,bbands_20_real middle band,bbands_20_real upper band,ema_14_ema,ema_50_ema,ema_7_ema,macd_14_macd,macd_14_macd_hist,macd_14_macd_signal,mfi_14_mfi,mom_10_mom,roc_10_roc,rsi_14_rsi,sar_14_sar,sma_14_sma,sma_50_sma,sma_7_sma
2003-07-25,13.35,13.35,13.05,9.41,9700,,,,,,,,,,,,,,,,,,,
2003-08-01,13.05,13.3,12.95,9.44,31000,,,,,,,,,,,,,,,,9.6243,,,
2003-08-08,13.1,13.2,12.95,9.48,9400,,,,,,,,,,,,,,,,9.6214,,,
2003-08-15,13.0,13.2,12.85,9.48,10500,,,,,,,,,,,,,,,,9.6185,,,
2003-08-22,13.15,13.15,13.05,9.41,8700,,,,,,,,,,,,,,,,9.6114,,,
2003-08-29,13.0,13.1,13.0,9.44,4900,,,,,,,,,,,,,,,,9.6044,,,
2003-09-05,13.06,13.2,13.06,9.52,5300,,,,,,,,9.4532,,,,,,,,9.5976,,,9.4532
2003-09-12,13.2,13.2,12.75,9.33,13400,,,,,,,,9.4235,,,,,,,,9.5909,,,9.4428
2003-09-19,13.05,13.05,12.75,9.19,10700,,,,,,,,9.3652,,,,,,,,9.5789,,,9.4068
2003-09-26,13.0,13.5,12.75,9.73,20900,,,,,,,,9.4567,,,,,,,,9.1906,,,9.4428
2003-10-03,13.15,13.25,12.75,9.37,10800,,,,,,,,9.4353,,,,,-0.036,-0.3831,,9.7312,,,9.4274
2003-10-10,13.2,13.4,13.0,9.37,9400,,,,,,,,9.4192,,,,,-0.0721,-0.7634,,9.7312,,,9.4222
2003-10-17,12.8,13.25,12.75,9.48,15000,,,,,,,,9.4338,,,,,-0.0012,-0.0122,,9.7258,,,9.4272
2003-10-24,13.15,13.15,12.8,9.37,1800,,,,,,9.4299,,9.4181,,,,,-0.1081,-1.1407,,9.7205,9.4299,,9.4066
2003-10-31,13.0,13.25,13.0,9.48,16700,,0.2595,,,,9.4363,,9.433,,,,36.4282,0.0709,0.754,51.9718,9.7152,9.435,,9.4271
