date,open,high,low,close,volume,adx_14_adx,atr_14_atr,bbands_20_real lower band,bbands_20_real middle band,bbands_20_real upper band,ema_14_ema,ema_50_ema,ema_7_ema,macd_14_macd,macd_14_macd_hist,macd_14_macd_signal,mfi_14_mfi,mom_10_mom,roc_10_roc,rsi_14_rsi,sar_14_sar,sma_14_sma,sma_50_sma,sma_7_sma
2012-03-23,22.06,22.43,20.51,20.83,857900,,,,,,,,,,,,,,,,,,,
2012-03-30,20.82,22.25,19.82,20.74,381700,,,,,,,,,,,,,,,,22.43,,,
2012-04-05,20.72,22.25,20.66,21.74,243700,,,,,,,,,,,,,,,,22.4039,,,
2012-04-13,21.47,21.76,20.05,21.06,93500,,,,,,,,,,,,,,,,22.3781,,,
2012-04-20,21.02,21.15,19.23,19.86,354900,,,,,,,,,,,,,,,,22.3525,,,
2012-04-27,19.75,20.65,19.31,19.82,470200,,,,,,,,,,,,,,,,22.29,,,
2012-05-04,19.95,20.84,19.35,20.0,121300,,,,,,,,20.5786,,,,,,,,22.2288,,,20.5786
2012-05-11,20.04,20.75,14.8,15.75,1206900,,,,,,,,19.3714,,,,,,,,22.1689,,,19.8529
2012-05-18,15.59,16.1,13.36,13.97,548200,,,,,,,,18.0211,,,,,,,,21.9478,,,18.8857
2012-05-25,13.94,15.67,13.94,15.56,524100,,,,,,,,17.4058,,,,,,,,21.6043,,,18.0029
2012-06-01,15.57,17.37,13.07,16.01,433400,,,,,,,,17.0569,,,,,-4.82,-23.1397,,21.2745,,,17.2814
2012-06-08,16.35,17.13,15.59,17.07,232600,,,,,,,,17.0601,,,,,-3.67,-17.6953,,20.8643,,,16.8829
2012-06-15,17.47,17.47,15.23,16.98,336400,,,,,,,,17.0401,,,,,-4.76,-21.8951,,20.4746,,,16.4771
2012-06-22,16.92,19.14,15.94,17.26,1149500,,,,,,18.3321,,17.0951,,,,,-3.8,-18.0437,,20.1043,18.3321,,16.0857
2012-06-29,16.99,18.9,16.0,18.5,321200,,2.5057,,,,18.3545,,17.4463,,,,46.1462,-1.36,-6.8479,41.6368,19.7526,18.1657,,16.4786
2012-07-06,18.48,18.96,18.0,18.4,63700,,2.3953,,,,18.3606,,17.6847,,,,50.2342,-1.42,-7.1645,41.3173,19.4185,17.9986,,17.1114
2012-07-13,18.56,18.99,16.0,16.26,234700,,2.4378,,,,18.0805,,17.3285,,,,45.8038,-3.74,-18.7,35.1098,19.1011,17.6071,,17.2114
2012-07-20,16.19,17.63,15.81,16.94,96700,,2.3937,,,,17.9284,,17.2314,,,,45.9514,1.19,7.5556,38.2828,18.99,17.3129,,17.3443
2012-07-27,16.58,17.43,15.0,17.25,111600,,2.3963,,,,17.838,,17.2361,,,,48.4053,3.28,23.4789,39.7297,18.99,17.1264,,17.37
2012-08-03,17.81,18.8,12.2,13.23,911900,,2.6965,13.154,17.8615,22.569,17.2236,,16.2345,,,,46.4887,-2.33,-14.9743,29.9305,12.2,16.6557,,16.8343
2012-08-10,13.21,13.75,12.27,12.83,670000,,2.6096,12.4794,17.4615,22.4436,16.6378,,15.3834,,,,41.6004,-3.18,-19.8626,29.1599,12.2,16.1436,,16.2014
2012-08-17,12.76,12.76,10.6,11.65,399900,,2.5825,11.6591,17.007,22.3549,15.9727,,14.4501,,,,48.7303,-5.42,-31.7516,26.9549,18.8,15.8507,,15.2229
2012-08-24,11.65,11.8,10.71,11.2,526300,,2.4759,11.0254,16.48,21.9346,15.3364,,13.6375,,,,49.8113,-5.78,-34.04,26.143,18.718,15.6529,,14.1943
2012-08-31,11.2,11.64,11.05,11.52,264000,,2.3412,10.5653,16.003,21.4407,14.8275,,13.1082,,,,46.9723,-5.74,-33.2561,27.8082,18.6368,15.3643,,13.5171
2012-09-07,11.55,12.17,10.85,11.95,356400,,2.2683,10.1989,15.6075,21.0161,14.4439,,12.8186,,,,45.3535,-6.55,-35.4054,30.0892,18.5565,15.0743,,12.8043
2012-09-14,12.0,12.74,10.16,12.65,1087900,,2.2905,10.0588,15.249,20.4392,14.2047,,12.7765,,,,50.674,-5.75,-31.25,33.7584,18.4769,14.7586,,12.1471
2012-09-21,11.77,14.44,11.77,13.86,531200,,2.3173,10.2056,14.942,19.6784,14.1587,,13.0473,,,,57.3804,-2.4,-14.7601,39.6543,18.3105,14.5357,,12.2371
2012-09-28,13.43,13.63,12.38,12.7,281300,55.4308,2.2574,9.9713,14.7895,19.6077,13.9642,,12.9605,,,,43.7271,-4.24,-25.0295,36.3171,18.1475,14.21,,12.2186
2012-10-05,12.7,13.0,11.56,11.95,208300,54.6259,2.199,9.7234,14.6885,19.6536,13.6957,,12.7079,,,,37.9343,-5.3,-30.7246,34.3068,17.9878,13.7421,,12.2614
2012-10-12,11.81,12.52,11.64,11.76,137200,53.8785,2.1048,9.3925,14.4985,19.6045,13.4376,,12.4709,,,,36.1341,-1.47,-11.1111,33.7964,17.8312,13.2679,,12.3414
2012-10-19,11.84,12.79,11.51,11.69,302300,52.898,2.0458,9.0858,14.2825,19.4792,13.2046,,12.2757,,,,41.1701,-1.14,-8.8854,33.598,17.6778,12.9414,,12.3657
2012-10-26,11.63,12.38,11.61,12.3,79200,51.9875,1.9547,8.944,14.044,19.144,13.084,,12.2818,,,,42.8331,0.65,5.5794,37.0639,17.5275,12.61,,12.4157
2012-11-02,12.4,12.49,11.75,12.04,200400,51.0121,1.8679,8.8125,13.797,18.7815,12.9448,,12.2213,,,,42.503,0.84,7.5,36.1967,17.3801,12.2379,,12.3286
2012-11-09,12.08,12.25,10.58,10.87,339800,50.6764,1.8538,8.6039,13.4775,18.3511,12.6681,,11.8835,-1.8861,0.1001,-1.9862,48.7942,-0.65,-5.6424,32.5104,17.2357,12.0693,,11.9014
2012-11-16,10.92,11.98,10.52,11.49,437600,50.392,1.8257,8.7675,13.127,17.4865,12.511,,11.7851,-1.832,0.1234,-1.9553,59.8379,-0.46,-3.8494,36.2173,17.0942,11.9736,,11.7286
2012-11-23,11.61,12.85,10.01,12.46,237400,49.0825,1.8981,9.1995,12.83,16.4605,12.5042,,11.9538,-1.6913,0.2112,-1.9025,66.4231,-0.19,-1.502,41.62,16.9555,12.0314,,11.8014
