date,open,high,low,close,volume,ad_14_chaikin a/d,adosc_14_adosc,adx_14_adx,adxr_14_adxr,apo_14_apo,aroon_14_aroon down,aroon_14_aroon up,aroonosc_14_aroonosc,atr_14_atr,bbands_20_real lower band,bbands_20_real middle band,bbands_20_real upper band,bop_14_bop,cci_20_cci,cmo_14_cmo,dema_14_dema,dx_14_dx,ema_12_ema,ema_14_ema,ema_26_ema,ht_dcperiod_14_dcperiod,ht_dcphase_14_ht_dcphase,ht_phasor_14_phase,ht_phasor_14_quadrature,ht_sine_14_lead sine,ht_sine_14_sine,ht_trendline_14_ht_trendline,ht_trendmode_14_trendmode,kama_14_kama,macd_14_macd,macd_14_macd_hist,macd_14_macd_signal,macdext_14_macd,macdext_14_macd_hist,macdext_14_macd_signal,mama_14_fama,mama_14_mama,mfi_14_mfi,midpoint_14_midpoint,midprice_14_midprice,minus_di_14_minus_di,mom_10_mom,natr_14_natr,obv_14_obv,plus_di_14_plus_di,ppo_14_ppo,roc_10_roc,rocr_14_rocr,rsi_14_rsi,sar_14_sar,sma_20_sma,sma_50_sma,stoch_14_slowd,stoch_14_slowk,stochf_14_fastd,stochf_14_fastk,stochrsi_14_fastd,stochrsi_14_fastk,t3_14_t3,tema_14_tema,trange_14_trange,trima_14_trima,trix_14_trix,ultosc_14_ultosc,willr_14_willr,wma_14_wma
2020-07-24,16.13,17.3,15.5,16.02,1171558,-494657.8222,,,,,,,,,,,,-0.0611,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,1171558.0,,,,,,,,,,,,,,,,,,,,,,
2020-07-31,15.74,16.47,15.0,15.6,391048,-566482.9651,,,,,,,,,,,,-0.0952,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,780510.0,,,,,,17.3,,,,,,,,,,,1.47,,,,,
2020-08-07,15.56,16.76,15.35,16.4,528874,-307672.2842,,,,,,,,,,,,0.5957,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,1309384.0,,,,,,17.277,,,,,,,,,,,1.41,,,,,
2020-08-14,16.2,17.5,16.02,16.49,652773,-545846.2167,,,,,,,,,,,,0.1959,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,1962157.0,,,,,,15.0,,,,,,,,,,,1.48,,,,,
2020-08-21,16.54,17.34,15.4,16.64,539900,-393781.3588,,,,,,,,,,,,0.0517,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,2502057.0,,,,,,15.025,,,,,,,,,,,1.935,,,,,
2020-08-28,16.78,17.35,15.4,16.16,590228,-523934.1998,,,,,,,,,,,,-0.3179,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,1911829.0,,,,,,15.0498,,,,,,,,,,,1.95,,,,,
2020-09-04,15.97,16.36,12.89,13.5,869491,-1087725.194,,,,,,,,,,,,-0.7118,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,1042338.0,,,,,,17.5,,,,,41.744,13.2321,,,,,3.47,,,,,
2020-09-11,13.38,15.78,13.26,15.12,486726,-856457.7706,,,,,,,,,,,,0.6918,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,1529064.0,,,,,,17.4539,,,,,36.0017,48.3731,,,,,2.515,,,,,
2020-09-18,15.21,15.46,11.68,12.15,2632262,-2834136.0986,,,,,,,,,,,,-0.8095,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,-1103198.0,,,,,,17.4083,,,33.6813,23.2981,23.2981,8.2892,,,,,3.78,,,,,
2020-09-25,12.13,12.67,11.79,12.26,677915,-2787914.6214,-952134.7435,,,,,,,,,,,0.1477,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,-425283.0,,,,,,17.2937,,,27.199,22.2972,22.2972,10.2293,,,,,0.88,,,,,
2020-10-02,12.39,15.68,12.39,15.05,548603,-2449414.8979,-824143.5407,,,,,,,,,,,0.8085,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,-0.97,,123320.0,,,-6.0549,,,17.1814,,,25.257,30.1757,30.1757,72.0085,,,,,3.42,,,,,
2020-10-09,15.14,15.49,13.98,14.68,413882,-2479565.2423,-706454.6545,,,,,,,,,,,-0.3046,,,,,15.0058,,,,,,,,,,0,,,,,,,,,,,,,,-0.92,,-290562.0,,,-5.8974,,,17.0714,,,34.7586,51.8029,51.8029,73.1707,,,,,1.51,,,,,
2020-10-16,14.59,15.09,13.58,13.7,258326,-2695263.1895,-662717.2156,,,,,,,,,,,-0.5875,,,,,14.8049,,,,,,,,,,0,,,,,,,,,,,,,,-2.7,,-548888.0,,,-16.4634,,,16.9636,,,49.0683,65.2264,65.2264,50.5,,,,,1.515,,,,,
2020-10-23,14.56,15.2,12.5,13.38,315782,-2805202.108,-619558.1724,,,,,,,,,,,-0.4389,,,,,14.5857,14.7964,,,,,,,,,0,,,,,,,,,,,14.395,14.59,,-3.11,,-864670.0,,,-18.8599,,,16.8579,,,57.2925,54.8483,54.8483,40.874,,,,,2.7,14.6804,,,-70.7904,14.2579
2020-10-30,13.25,13.57,10.52,10.85,375029,-3099077.2916,-639084.4702,,,,100.0,21.4286,-78.5714,2.2204,,,,-0.7869,,-31.7373,,37.0454,14.011,14.2702,,,,,,,,,0,13.2147,,,,,,,,,30.5718,13.745,14.01,28.1846,-5.79,20.4641,-1239699.0,12.9472,,-34.7957,0.6773,34.1314,16.7543,,,50.8882,32.5898,32.5898,6.3953,,,,,3.05,14.3457,,,-95.2722,13.7317
2020-11-06,10.97,11.66,9.9,10.11,274061,-3307737.3712,-655365.7564,,,,100.0,14.2857,-85.7143,2.1875,,,,-0.4886,,-34.921,,40.3736,13.4108,13.7155,,,,,,,,,0,12.9991,,,,,,,,,31.3374,13.375,13.7,28.6155,-6.05,21.6367,-1513760.0,12.155,,-37.4381,0.6481,32.5395,16.5673,,,34.8156,17.0087,17.0087,3.7567,,,,,1.76,13.9907,,,-97.2368,13.1561
2020-11-13,11.32,13.6,10.28,13.09,820106,-2739591.6483,-421673.9383,,,,92.8571,7.1429,-85.7143,2.2805,,,,0.5331,,-12.2223,,19.148,13.3615,13.6321,,,,,,,,,0,13.0017,,,,,,,,,32.152,13.375,13.7,25.3087,-0.41,17.4218,-693654.0,17.1741,,-3.037,0.7982,43.8889,16.3006,,,24.3485,23.4469,23.4469,60.1887,,,,,3.49,13.7121,,,-58.0263,13.0301
2020-11-20,13.32,14.51,12.48,13.99,653491,-2421720.7174,-186597.9949,,,,85.7143,0.0,-85.7143,2.2623,,,,0.3309,,-6.4003,,10.6929,13.4582,13.6798,,,,,,,,,0,13.0214,,,,,,,,,31.1249,13.375,13.625,23.6042,-1.13,16.1706,-40163.0,19.0439,,-7.4735,0.8484,46.7999,16.0446,,,29.1647,47.0384,47.0384,77.1698,,,,,2.025,13.4886,,,-45.1007,13.0556
2020-11-27,14.1,15.09,14.04,14.64,196375,-2393667.146,-64540.9731,,,,78.5714,7.1429,-71.4286,2.1792,,,,0.5143,,-2.2735,,5.5517,13.64,13.8079,,,,,,,,,0,13.0465,,,,,,,,,34.976,13.135,13.625,22.7095,2.49,14.8855,156212.0,20.3206,,20.4938,0.8798,48.8633,15.7988,,,48.9049,76.2293,76.2293,91.3295,,,,,1.1,13.29,,,-36.3758,13.1916
2020-12-04,14.53,15.14,13.68,14.42,320962,-2389270.4063,-7342.2312,,,,71.4286,0.0,-71.4286,2.1279,10.585,14.2125,17.84,-0.0753,5.8455,-3.6358,,8.3956,13.76,13.8895,,,,,,,,,0,13.0654,,,,,,,,,36.4562,12.615,13.13,22.8096,2.16,14.7564,-164750.0,19.2763,,17.6183,0.8923,48.1821,15.5629,14.2125,,69.3958,84.9196,84.9196,86.2595,,,,,1.46,13.1393,,,-30.031,13.3173
2020-12-11,14.46,15.01,12.98,13.65,258507,-2477128.9113,-11230.2492,,,,64.2857,0.0,-64.2857,2.1209,10.5567,14.094,17.6313,-0.399,-16.0816,-8.4464,,13.829,13.7431,13.8576,,,,,,,,,0,13.0682,,,,,,,,,39.3932,12.615,12.84,23.6439,-1.4,15.5375,-423257.0,17.8989,,-9.3023,1.0111,45.7768,15.3363,14.094,,81.153,82.3102,82.3102,69.3416,77.9269,37.9536,,,2.0299,13.0373,,,-36.2245,13.357
2020-12-18,13.94,14.19,12.42,13.59,481453,-2322084.7248,37532.3709,,,,57.1429,0.0,-57.1429,2.0958,10.5194,13.9935,17.4676,-0.1977,-36.6608,-8.8283,,18.0184,13.7195,13.8219,,,,,,,,,0,13.0758,,,,,,,,,33.051,12.58,12.79,24.1465,-1.09,15.4217,-904710.0,16.7734,,-7.4251,0.8988,45.5859,15.14,13.9935,,77.8117,66.2053,66.2053,43.0147,44.5936,0.0,,,1.77,12.9864,,,-36.1592,13.3871
2020-12-24,12.83,13.78,12.49,13.29,223574,-2268357.6396,71163.6634,,,,50.0,14.2857,-35.7143,2.0383,10.5344,13.838,17.1416,0.3566,-42.3545,-10.8313,,18.0184,13.6534,13.751,,,,,,,,,0,13.0786,,,,,,,,,46.5794,12.58,12.79,23.0109,-0.41,15.3367,-1128284.0,15.9846,,-2.9927,1.0938,44.5844,15.0099,13.838,,65.5431,48.1139,48.1139,31.9853,12.6512,0.0,,,1.29,13.0686,,,-41.3495,13.3919
2020-12-31,13.34,13.57,12.57,13.1,145724,-2259614.1996,81234.4991,,,,42.8571,7.1429,-35.7143,1.9641,10.5861,13.6685,16.7509,-0.24,-41.7422,-12.1477,,18.0184,13.5683,13.6642,,,,,,,,,0,13.0789,,,,,,,,,50.7946,12.58,12.79,22.1416,-0.28,14.9931,-1274008.0,15.3807,,-2.0927,1.0685,43.9262,14.8055,13.6685,,49.2175,33.3333,33.3333,25.0,-0.0,0.0,,,1.0,13.1873,,,-44.6367,13.3605
2021-01-08,13.16,13.74,12.95,13.42,213351,-2219104.516,90858.8768,,,,35.7143,0.0,-35.7143,1.8802,10.7428,13.5075,16.2722,0.3291,-15.0926,-9.223,,15.8823,13.5455,13.6316,,,,,,,,,0,13.0867,,,,,,,,,47.0194,12.395,12.695,21.4521,2.57,14.0106,-1060657.0,15.5718,,23.6866,0.8917,45.3885,14.6093,13.5075,,37.7709,31.8656,31.8656,38.6115,26.3386,79.0159,,,0.79,13.2811,,,-37.0304,13.3637
2021-01-15,13.24,14.72,13.15,14.35,318804,-2050564.8217,140162.4906,,,-0.8551,28.5714,0.0,-28.5714,1.8581,10.8979,13.417,15.9361,0.707,48.3193,-0.9809,,4.1765,13.6693,13.7274,14.0635,,,,,,,,0,13.095,,,,,,,,,45.6912,12.375,12.55,20.1117,4.24,12.9482,-741853.0,18.4991,-6.0805,41.9387,0.9775,49.5095,9.9,13.417,,38.1246,49.1749,49.1749,83.913,59.672,100.0,,,1.57,13.3886,,,-16.0377,13.5065
2021-01-22,14.59,15.67,14.2,15.5,499761,-1666394.8013,269826.0218,,,-0.4476,21.4286,100.0,78.5714,1.8303,10.8389,13.517,16.1951,0.619,123.0721,8.24,14.0554,5.7613,13.9509,13.9637,14.1699,,,,,,,,0,13.1523,,,,,,,,,54.191,12.805,12.785,18.9197,2.41,11.8087,-242092.0,21.233,-3.1874,18.411,1.1314,54.12,9.9482,13.517,,51.1445,72.3929,72.3929,94.6541,93.0053,100.0,,,1.47,13.5161,,,-2.9463,13.8057
2021-01-29,15.5,15.87,14.4,14.89,362609,-1787264.468,259882.025,15.9048,,-0.022,14.2857,100.0,85.7143,1.8046,10.8532,13.5055,16.1578,-0.415,114.4936,2.8739,14.2737,7.7564,14.0954,14.0872,14.2232,,,,,,,,0,13.1855,,,,,,,,,53.3005,12.805,12.885,17.7845,0.9,12.1196,-604701.0,20.7753,-0.1569,6.4332,1.1129,51.437,10.0626,13.5055,,68.1748,82.9567,82.9567,70.303,91.2266,73.6797,,,1.47,13.6529,,,-16.4154,14.0065
2021-02-05,15.01,15.85,15.0,15.56,197119,-1725411.8786,251868.7571,15.3228,,0.2162,7.1429,92.8571,85.7143,1.7445,10.9566,13.676,16.3954,0.6452,129.4172,8.254,14.6154,7.7564,14.3207,14.2836,14.3222,,,,,,,,0,13.4518,,,,,,,,,58.8415,12.835,12.885,17.0626,0.92,11.2112,-407582.0,19.9321,1.5457,6.2842,1.4341,54.127,10.2369,13.676,,80.0433,84.7802,84.7802,89.3836,91.2266,100.0,,,0.9625,13.82,,60.618,-5.1926,14.2822
2021-02-12,15.67,17.4,15.67,16.8,194143,-1665934.5433,244618.0489,15.8342,,0.4384,0.0,100.0,100.0,1.7513,10.9467,13.903,16.8593,0.6532,185.693,17.376,15.1975,22.4826,14.7021,14.6191,14.5058,,,,,,,,0,14.0739,,,,,,,,,63.295,14.945,13.84,15.7468,2.38,10.4243,-213439.0,24.8809,3.1324,16.5049,1.6617,58.688,10.4059,13.903,,83.1978,81.8563,81.8563,85.8824,91.2266,100.0,,,1.84,14.0009,,62.5585,-8.427,14.6784
2021-02-19,16.82,17.86,16.71,17.0,188436,-1759333.2563,189696.0734,16.5783,,0.6212,0.0,100.0,100.0,1.7083,10.7823,14.0005,17.2187,0.1565,187.8737,18.7787,15.7129,26.2515,15.0557,14.9366,14.6905,,,,,,,,0,14.435,,,,,,,,,59.1753,15.05,15.14,14.9697,3.35,10.049,-25003.0,25.627,4.4342,24.5421,1.2987,59.3893,10.6856,14.0005,,83.5198,83.9229,83.9229,76.5027,100.0,100.0,,,1.15,14.1946,,58.6217,-15.8088,15.0375
2021-02-26,16.92,17.57,16.3,16.92,487368,-1770845.8863,146319.7854,16.8672,,0.8003,28.5714,92.8571,64.2857,1.677,10.6601,14.1125,17.5649,0.0,150.6052,17.9164,16.1031,20.6222,15.3425,15.201,14.8557,,,,,,,,0,14.6636,,,,,,,,,45.0824,15.05,15.14,15.9295,3.33,9.9115,-512371.0,24.2064,5.7008,24.5033,1.2094,58.9582,11.0443,14.1125,,81.395,78.4058,78.4058,72.8324,98.1927,94.5781,,,1.27,14.4507,,57.1889,-17.2794,15.3488
2021-03-05,17.0,17.59,16.26,16.71,272520,-1858299.8635,87446.8761,17.0952,,0.9319,21.4286,85.7143,64.2857,1.6519,10.6375,14.263,17.8885,-0.2188,124.1188,15.545,16.3584,20.0597,15.5529,15.4022,14.993,15.6467,,1.3212,0.2698,,,,0,14.7853,,,,,,,0.1411,2.7252,39.2274,15.05,15.14,15.1723,3.42,9.8857,-784891.0,22.7868,6.5799,25.7336,1.1414,57.7725,11.3851,14.263,,77.3457,69.7084,69.7084,59.7902,87.951,69.2748,,,1.3253,14.7591,,52.935,-21.1397,15.6041
2021-03-12,16.79,17.8,16.51,17.05,182425,-1887996.9565,45963.7131,17.4568,,1.146,14.2857,78.5714,64.2857,1.6261,10.6509,14.4465,18.2421,0.2016,118.8263,18.4061,16.641,22.1578,15.7832,15.6219,15.1454,17.2118,,1.141,0.4474,,,,0,14.9738,0.5167,0.6085,-0.0918,1.146,0.8316,0.3144,0.1548,2.8685,45.3407,15.075,15.14,14.2937,3.95,9.537,-602466.0,22.431,8.0494,30.1527,1.1824,59.203,11.7089,14.4465,,71.1088,65.2121,65.2121,63.0137,84.1098,88.4765,,,1.29,15.1004,,48.7257,-14.8897,15.885
2021-03-19,17.05,17.79,16.22,16.82,466327,-1997895.6763,-10152.9656,17.4717,,1.2605,7.1429,71.4286,64.2857,1.622,11.1967,14.745,18.2933,-0.1465,99.5428,15.5542,16.8033,17.6656,15.9427,15.7817,15.2694,18.4931,,1.5684,0.5569,,,,0,15.2088,0.5708,0.5301,0.0407,1.2605,0.7111,0.5494,0.169,3.008,42.3342,15.075,15.14,14.5884,3.4,9.6436,-1068793.0,20.8485,8.7438,25.3353,1.2322,57.7771,12.0164,14.745,,62.6834,53.1298,53.1298,36.5854,52.6791,0.286,,,1.57,15.4568,,49.6428,-19.1176,16.1103
