date,open,high,low,close,volume,adx_14_adx,atr_14_atr,bbands_20_real lower band,bbands_20_real middle band,bbands_20_real upper band,ema_14_ema,ema_50_ema,ema_7_ema,macd_14_macd,macd_14_macd_hist,macd_14_macd_signal,mfi_14_mfi,mom_10_mom,roc_10_roc,rsi_14_rsi,sar_14_sar,sma_14_sma,sma_50_sma,sma_7_sma
2007-10-12,27.04,28.5,26.5,26.2,12639100,,,,,,,,,,,,,,,,,,,
2007-10-19,28.96,30.08,27.51,25.4,12410300,,,,,,,,,,,,,,,,24.4479,,,
2007-10-26,28.89,29.69,27.17,26.66,7704800,,,,,,,,,,,,,,,,24.4809,,,
2007-11-02,28.5,28.9,27.06,25.78,7554800,,,,,,,,,,,,,,,,24.5136,,,
2007-11-09,27.97,28.0,24.75,22.85,5476800,,,,,,,,,,,,,,,,27.7507,,,
2007-11-16,24.75,26.06,23.2,21.96,7572600,,,,,,,,,,,,,,,,27.7015,,,
2007-11-23,23.4,24.87,22.35,22.92,4899000,,,,,,,,24.5375,,,,,,,,27.5755,,,24.5375
2007-11-30,24.96,26.78,23.97,23.95,4974600,,,,,,,,24.3906,,,,,,,,27.3669,,,24.2159
2007-12-07,25.53,27.5,25.38,24.47,5869800,,,,,,,,24.4095,,,,,,,,27.1644,,,24.0828
2007-12-14,26.54,27.74,25.48,25.02,3875700,,,,,,,,24.5621,,,,,,,,26.9681,,,23.8482
2007-12-21,26.95,27.12,26.16,24.79,4945900,,,,,,,,24.6189,,,,,-1.4115,-5.3873,,26.7776,,,23.7072
2007-12-28,27.19,27.81,26.67,25.37,2604500,,,,,,,,24.8068,,,,,-0.0277,-0.109,,26.5929,,,24.067
2008-01-04,27.44,27.9,26.29,24.56,3646500,,,,,,,,24.7447,,,,,-2.1034,-7.8893,,26.4136,,,24.4387
2008-01-11,26.88,27.23,25.47,23.76,10771300,,,,,,24.5481,,24.4976,,,,,-2.0204,-7.8382,,26.2398,24.5481,,24.5586
2008-01-18,25.9,26.34,24.0,22.3,7478100,,2.0138,,,,24.2481,,23.9477,,,,43.2265,-0.5535,-2.4223,35.7767,26.0712,24.2693,,24.3227
2008-01-25,22.49,23.73,22.13,21.24,7727500,,2.0044,,,,23.8467,,23.2702,,,,30.6983,-0.7196,-3.2773,33.0261,25.9076,23.9721,,23.8614
2008-02-01,23.09,24.02,22.82,21.78,4557300,,1.9403,,,,23.5713,,22.898,,,,26.9518,-1.1348,-4.9517,35.7551,25.688,23.6235,,23.3988
2008-02-08,23.52,24.41,22.27,20.91,4337800,,1.9427,,,,23.2159,,22.3998,,,,28.4603,-3.0445,-12.7119,33.3955,25.4771,23.2756,,22.844
2008-02-15,22.57,24.16,21.1,21.88,10202900,,2.0056,,,,23.0382,,22.2707,,,,27.1847,-2.5832,-10.5581,38.2892,25.2747,23.2064,,22.3458
2008-02-22,23.89,25.1,23.84,23.0,6314200,,1.9533,20.363,23.7389,27.1148,23.033,,22.4529,,,,35.1615,-2.0204,-8.0752,43.4013,24.9843,23.2809,,22.123
2008-02-29,24.99,27.04,24.89,23.28,6788500,,1.9555,20.408,23.5927,26.7773,23.0654,,22.6587,,,,42.5064,-1.513,-6.1035,44.6261,19.4661,23.3066,,22.0545
2008-03-07,25.83,26.53,24.48,23.01,4299800,,1.9509,20.3908,23.4732,26.5556,23.0579,,22.7462,,,,36.7832,-2.3618,-9.3091,43.6429,19.5209,23.2393,,22.156
2008-03-14,24.86,25.42,23.6,21.87,4359100,,1.9315,20.45,23.2338,26.0176,22.9,,22.5282,,,,30.0524,-2.6847,-10.9316,39.6526,19.5751,23.0542,,22.2469
2008-03-20,23.57,24.49,22.35,21.65,5866100,,1.9345,20.4225,23.0276,25.6328,22.7337,,22.3092,,,,24.5501,-2.1034,-8.8544,38.9051,19.6288,22.8136,,22.2285
2008-03-28,23.52,25.38,21.92,20.22,5149200,,2.0243,20.0178,22.8962,25.7745,22.3989,,21.7876,,,,24.7092,-2.0758,-9.3091,34.3956,19.682,22.4875,,22.131
2008-04-04,21.9,22.72,20.11,20.19,9933100,,2.0517,19.7198,22.808,25.8962,22.105,,21.3894,,,,19.867,-1.0425,-4.9088,34.3127,24.9461,22.1178,,21.8898
2008-04-11,22.01,22.42,21.41,19.85,5090900,,1.9717,19.3103,22.6549,25.9995,21.8048,,21.0054,,,,24.7648,-1.9282,-8.8522,33.2484,24.8822,21.7817,,21.4403
2008-04-18,21.5,22.66,20.52,20.29,7429600,25.7987,1.9719,19.0311,22.4718,25.9125,21.6025,,20.8259,,,,26.1882,-0.6181,-2.9568,35.9656,24.8189,21.5339,,21.0133
2008-04-25,21.8,21.92,21.09,20.08,3201000,26.3452,1.8904,18.7899,22.2527,25.7154,21.4,,20.6404,,,,27.7338,-1.799,-8.2209,35.2424,24.7562,21.3758,,20.5955
2008-05-02,21.7,22.55,21.08,20.7,4548900,26.3466,1.8522,18.7575,22.0368,25.3161,21.307,,20.6559,,,,34.1385,-2.2972,-9.988,39.2487,24.6942,21.3375,,20.4282
2008-05-09,22.44,24.4,21.75,21.65,8652400,25.0505,1.8945,18.8518,21.8799,24.9081,21.3531,,20.9051,,,,37.2382,-1.6237,-6.9758,44.8929,24.6327,21.3283,,20.4282
2008-05-16,23.57,25.17,23.24,23.19,6274500,23.3791,1.8864,19.1196,21.7711,24.4226,21.5984,,21.4771,,,,43.7817,0.1845,0.8019,52.5848,24.5719,21.4917,,20.8525
2008-05-23,25.04,25.88,24.95,23.37,4874400,22.0029,1.8129,19.2677,21.7116,24.1555,21.8344,,21.95,,,,52.6843,1.4946,6.8326,53.3821,24.5118,21.5978,,21.3059
2008-05-30,25.25,27.32,25.1,24.92,3666900,21.4798,1.8297,19.0902,21.7697,24.4492,22.2456,,22.6921,-0.4729,0.7495,-1.2224,51.2122,3.2659,15.0831,59.816,18.5527,21.7349,,22.0295
2008-06-06,27.06,27.16,25.23,23.28,6292300,20.9941,1.8262,19.0675,21.8186,24.5697,22.383,,22.8381,-0.3551,0.6939,-1.049,42.1741,3.0537,15.1004,51.6779,18.6192,21.7349,,22.4565
2008-06-13,25.14,25.76,23.21,22.27,8903400,19.6913,1.8638,19.126,21.8703,24.6145,22.3681,,22.6962,-0.339,0.568,-0.907,39.8631,2.0758,10.2787,47.423,18.6851,21.6822,,22.7688
