date,open,high,low,close,volume,adx_14_adx,atr_14_atr,bbands_20_real lower band,bbands_20_real middle band,bbands_20_real upper band,ema_14_ema,ema_50_ema,ema_7_ema,macd_14_macd,macd_14_macd_hist,macd_14_macd_signal,mfi_14_mfi,mom_10_mom,roc_10_roc,rsi_14_rsi,sar_14_sar,sma_14_sma,sma_50_sma,sma_7_sma
2015-07-02,24.01,25.74,23.42,24.08,3948154,,,,,,,,,,,,,,,,,,,
2015-07-10,24.31,25.1,24.18,23.55,2621957,,,,,,,,,,,,,,,,22.5588,,,
2015-07-17,24.56,25.39,24.5,24.0,1865686,,,,,,,,,,,,,,,,22.575,,,
2015-07-24,24.85,25.35,24.61,23.94,1424182,,,,,,,,,,,,,,,,22.6126,,,
2015-07-31,24.51,25.35,24.02,24.18,2014653,,,,,,,,,,,,,,,,22.6495,,,
2015-08-07,25.02,27.01,24.66,25.28,2561625,,,,,,,,,,,,,,,,22.6856,,,
2015-08-14,26.39,27.02,25.41,25.86,2539249,,,,,,,,24.4123,,,,,,,,22.7856,,,24.4123
2015-08-21,27.0,27.0,25.17,24.48,2634985,,,,,,,,24.4282,,,,,,,,22.9152,,,24.4688
2015-08-28,24.02,26.18,23.3,24.81,2251766,,,,,,,,24.5243,,,,,,,,26.0264,,,24.649
2015-09-04,25.67,26.07,24.81,24.44,2351992,,,,,,,,24.5025,,,,,,,,26.0072,,,24.711
2015-09-11,25.63,26.35,25.2,24.7,1925697,,,,,,,,24.5512,,,,,0.6165,2.56,,25.9715,,,24.8197
2015-09-18,25.57,26.34,24.68,23.79,3506697,,,,,,,,24.3613,,,,,0.2408,1.0225,,25.9363,,,24.7646
2015-09-25,24.91,25.72,24.26,24.62,2170012,,,,,,,,24.426,,,,,0.6165,2.5682,,25.9013,,,24.671
2015-10-02,25.61,25.82,23.66,23.75,4828960,,,,,,24.391,,24.2578,,,,,-0.183,-0.7646,,25.8667,24.391,,24.3697
2015-10-09,24.77,25.59,24.17,24.08,1415751,,1.4937,,,,24.3496,,24.2136,,,,41.8036,-0.0963,-0.3984,50.0,25.8325,24.391,,24.3133
2015-10-16,24.95,25.11,23.87,23.5,2029081,,1.4723,,,,24.2367,,24.0359,,,,42.5344,-1.7723,-7.0122,46.4982,25.7986,24.3876,,24.1261
2015-10-23,24.34,24.75,23.12,22.84,2225657,,1.4793,,,,24.0503,,23.7364,,,,36.7562,-3.0245,-11.6946,42.7871,25.7651,24.3043,,23.8977
2015-10-30,23.67,25.9,23.66,24.76,2137710,,1.5277,,,,24.1455,,23.9935,,,,38.0709,0.289,1.1806,54.1981,25.6952,24.3635,,23.9073
2015-11-06,25.69,26.19,25.43,24.92,1293620,,1.4709,,,,24.2486,,24.2248,,,,42.7173,0.106,0.427,54.9718,25.6267,24.4165,,24.0683
2015-11-13,25.82,25.94,25.25,24.76,892317,,1.4133,22.976,24.3167,25.6575,24.3161,,24.3573,,,,36.8173,0.3179,1.3007,53.9294,25.5595,24.3793,,24.0876
2015-11-20,25.58,26.16,25.31,24.8,1178696,,1.3708,23.0006,24.3528,25.7051,24.3811,,24.4688,,,,33.8189,0.106,0.429,54.2044,25.4937,24.3036,,24.2376
2015-11-27,25.65,26.08,25.15,24.42,538775,,1.3369,23.0949,24.3962,25.6975,24.386,,24.4561,,,,36.3724,0.6261,2.6316,51.5527,25.4292,24.2995,,24.2858
