date,open,high,low,close,volume,adx_14_adx,atr_14_atr,bbands_20_real lower band,bbands_20_real middle band,bbands_20_real upper band,ema_14_ema,ema_50_ema,ema_7_ema,macd_14_macd,macd_14_macd_hist,macd_14_macd_signal,mfi_14_mfi,mom_10_mom,roc_10_roc,rsi_14_rsi,sar_14_sar,sma_14_sma,sma_50_sma,sma_7_sma
1999-11-12,21.56,22.94,21.38,7.33,166500,,,,,,,,,,,,,,,,,,,
1999-11-19,22.75,23.0,22.13,7.35,64400,,,,,,,,,,,,,,,,6.9231,,,
1999-11-26,22.63,22.88,21.75,7.14,76900,,,,,,,,,,,,,,,,6.9284,,,
1999-12-03,22.0,23.0,21.63,7.33,116700,,,,,,,,,,,,,,,,6.9335,,,
1999-12-10,22.69,22.94,22.06,7.29,158300,,,,,,,,,,,,,,,,6.9438,,,
1999-12-17,22.13,22.13,20.25,6.66,185700,,,,,,,,,,,,,,,,7.4477,,,
1999-12-23,20.38,20.69,20.13,6.74,69100,,,,,,,,7.119,,,,,,,,7.4398,,,7.119
1999-12-31,20.5,21.88,20.0,7.11,155700,,,,,,,,7.1166,,,,,,,,7.4233,,,7.0878
2000-01-07,21.5,21.88,21.25,7.07,123900,,,,,,,,7.1041,,,,,,,,7.3978,,,7.0477
2000-01-14,21.13,21.25,20.06,6.66,150400,,,,,,,,6.992,,,,,,,,7.3731,,,6.978
2000-01-21,20.0,20.5,19.94,6.66,125700,,,,,,,,6.9079,,,,,-0.6722,-9.1734,,7.3491,,,6.882
2000-01-28,20.25,20.44,19.19,6.33,117900,,,,,,,,6.7627,,,,,-1.0203,-13.8869,,7.3173,,,6.7439
2000-02-04,19.13,19.75,18.75,6.41,124800,,,,,,,,6.6743,,,,,-0.7341,-10.2774,,7.2668,,,6.7087
2000-02-11,19.75,19.75,17.5,5.85,161100,,,,,,6.8507,,6.4691,,,,,-1.4742,-20.1174,,7.2005,6.8507,,6.5824
2000-02-18,18.19,19.31,17.88,6.08,195100,,0.3963,,,,6.748,,6.372,,,,45.7768,-1.2128,-16.6291,30.3897,7.0991,6.7616,,6.4354
2000-02-25,18.63,18.63,17.75,5.92,105000,,0.3887,,,,6.6371,,6.258,,,,41.4236,-0.7395,-11.1111,28.7877,7.0048,6.6594,,6.2711
2000-03-03,17.75,20.0,17.56,6.24,209800,,0.4182,,,,6.5848,,6.2547,,,,48.9316,-0.493,-7.3171,36.0485,6.9171,6.5952,,6.2124
2000-03-10,18.88,21.38,18.63,6.52,978300,,0.4529,,,,6.5759,,6.3205,,,,64.082,-0.5912,-8.3159,41.3974,5.7518,6.5374,,6.1928
2000-03-17,19.25,20.25,18.88,6.69,185400,,0.4533,,,,6.5905,,6.4117,,,,64.2008,-0.3813,-5.3965,44.4577,5.7646,6.4939,,6.2439
2000-03-24,20.0,20.25,19.38,6.56,158700,,0.4416,5.7725,6.6958,7.6191,6.5866,,6.4491,,,,70.6159,-0.0942,-1.415,42.6815,5.7772,6.4872,,6.2657
2000-03-31,19.25,20.0,19.25,6.69,166000,,0.428,5.787,6.6637,7.5403,6.5997,,6.5081,,,,68.2965,0.0295,0.4432,45.046,5.7897,6.4834,,6.3845
2000-04-07,20.13,20.63,19.25,6.56,221900,,0.4304,5.8053,6.6244,7.4435,6.5946,,6.5215,,,,68.9234,0.2345,3.7063,43.1299,5.8021,6.4443,,6.4532
2000-04-14,19.63,20.0,19.31,6.6,114300,,0.4161,5.8135,6.5973,7.3811,6.5956,,6.5415,,,,64.8656,0.1924,3.0026,43.9624,5.8143,6.4111,,6.5511
2000-04-20,19.63,19.88,19.31,6.52,65100,,0.4,5.8481,6.5568,7.2655,6.5852,,6.5356,,,,66.8853,0.6643,11.349,42.5644,5.8264,6.4013,,6.5901
2000-04-28,19.56,20.13,19.44,6.56,88200,,0.3879,5.897,6.5202,7.1434,6.5821,,6.5421,,,,70.9154,0.481,7.9107,43.5694,5.8384,6.3946,,6.5963
2000-05-05,19.88,19.94,19.5,6.67,76400,,0.3707,5.8971,6.5207,7.1443,6.5931,,6.5729,,,,74.6464,0.749,12.6597,45.9958,5.8503,6.4187,,6.5935
2000-05-12,19.94,20.5,19.13,6.81,97600,,0.3769,5.8948,6.5244,7.154,6.6223,,6.6327,,,,78.7953,0.5674,9.0853,49.3264,5.8621,6.4475,,6.6293
2000-05-19,20.25,20.25,19.19,6.52,135300,18.1795,0.3784,5.9252,6.4948,7.0645,6.6084,,6.604,,,,79.1564,0.0,0.0,43.5425,5.8737,6.4949,,6.6054
2000-05-26,19.63,19.63,19.13,6.41,86600,17.5838,0.3633,5.9561,6.4622,6.9684,6.5826,,6.5566,,,,75.2187,-0.2707,-4.05,41.6881,5.8853,6.5188,,6.5844
