date,open,high,low,close,volume,adx_14_adx,atr_14_atr,bbands_20_real lower band,bbands_20_real middle band,bbands_20_real upper band,ema_12_ema,ema_26_ema,ema_5_ema,mfi_14_mfi,mom_10_mom,rsi_14_rsi,sar_14_sar,sma_100_sma,sma_20_sma,sma_50_sma,sma_8_sma,stochrsi_14_fastd,stochrsi_14_fastk
1999-11-12,24.81,24.88,22.5,2.33,161600,,,,,,,,,,,,,,,,,,
1999-11-19,22.56,22.94,22.0,2.31,147100,,,,,,,,,,,,2.5745,,,,,,
1999-11-26,22.37,22.37,21.06,2.22,124900,,,,,,,,,,,,2.5715,,,,,,
1999-12-03,21.44,22.12,20.62,2.13,233200,,,,,,,,,,,,2.5637,,,,,,
1999-12-10,20.69,20.81,18.81,1.97,462400,,,,,,,,2.1923,,,,2.5508,,,,,,
1999-12-17,19.06,21.5,18.88,2.2,750600,,,,,,,,2.1945,,,,2.5266,,,,,,
1999-12-23,21.38,22.19,21.13,2.19,165200,,,,,,,,2.1939,,,,2.5034,,,,,,
1999-12-31,21.44,22.25,21.13,2.26,149800,,,,,,,,2.2173,,,,2.4811,,,,2.2021,,
2000-01-07,21.81,22.0,20.94,2.26,183300,,,,,,,,2.2329,,,,2.4597,,,,2.1933,,
2000-01-14,22.12,22.12,21.0,2.26,134900,,,,,,,,2.2433,,,,2.4392,,,,2.1877,,
2000-01-21,21.75,22.31,21.25,2.31,211400,,,,,,,,2.265,,-0.0259,,2.4195,,,,2.199,,
2000-01-28,22.44,23.12,19.88,2.07,247000,,,,,,2.2099,,2.1984,,-0.2433,,2.4005,,,,2.1904,,
2000-02-04,19.88,20.25,18.44,1.96,286400,,,,,,2.1717,,2.1194,,-0.2572,,2.3924,,,,2.1899,,
2000-02-11,19.31,19.31,17.31,1.82,384300,,,,,,2.1182,,2.021,,-0.3095,,2.3924,,,,2.143,,
2000-02-18,17.5,17.94,16.69,1.78,234800,,0.1628,,,,2.0659,,1.9402,39.4869,-0.1876,27.8223,2.3567,,,,2.0912,,
2000-02-25,17.38,18.0,17.19,1.83,298500,,0.1577,,,,2.0297,,1.9036,45.2909,-0.3684,30.906,2.3131,,,,2.037,,
2000-03-03,17.75,17.87,15.88,1.7,362700,,0.1612,,,,1.9791,,1.8359,43.3952,-0.4921,27.7178,2.2726,,,,1.9666,,
2000-03-10,16.25,16.37,15.5,1.66,251800,,0.1562,,,,1.9294,,1.7759,43.882,-0.6082,26.6975,2.2227,,,,1.8906,,
2000-03-17,16.12,16.5,14.94,1.69,535100,,0.1566,,,,1.8932,,1.7487,44.1498,-0.5697,29.1154,2.1676,,,,1.8138,,
2000-03-24,16.5,17.75,16.5,1.78,274600,,0.1561,1.5697,2.0371,2.5045,1.8756,,1.7586,35.4563,-0.4856,34.2299,2.1061,,2.0371,,1.778,,
2000-03-31,17.0,18.13,17.0,1.87,218300,,0.1533,1.562,2.0139,2.4658,1.8747,,1.7957,35.7638,-0.4386,39.3499,2.0507,,2.0139,,1.7665,85.8173,100.0
2000-04-07,18.19,18.69,17.81,1.93,217100,,0.1489,1.5631,1.9952,2.4273,1.8839,,1.8419,36.4501,-0.1309,42.7324,2.0008,,1.9952,,1.7803,100.0,100.0
2000-04-14,18.56,20.87,18.25,2.14,294800,,0.1577,1.5659,1.9914,2.4168,1.9236,,1.942,43.6827,0.1808,52.027,1.552,,1.9914,,1.8258,100.0,100.0
2000-04-20,20.5,20.75,18.25,2.0,308100,,0.165,1.5642,1.9847,2.4051,1.9353,,1.9612,37.9768,0.1756,46.464,1.5582,,1.9847,,1.8469,89.5806,68.7418
2000-04-28,19.44,20.56,18.25,2.14,180800,,0.171,1.5676,1.9936,2.4196,1.9675,,2.0223,37.103,0.3659,52.0716,1.5643,,1.9936,,1.9024,89.5806,100.0
2000-05-05,20.56,22.31,20.56,2.33,189700,,0.1718,1.5583,2.0,2.4417,2.0228,2.0446,2.1238,43.3414,0.4965,58.0451,1.5703,,2.0,,1.9863,89.5806,100.0
2000-05-12,22.25,22.37,20.69,2.3,136100,,0.172,1.5519,2.0054,2.4589,2.0655,2.0636,2.1828,44.9093,0.6002,56.9531,1.5855,,2.0054,,2.0621,96.8568,90.5705
2000-05-19,22.06,22.81,20.75,2.21,280400,38.022,0.1751,1.5547,2.0027,2.4506,2.0878,2.0744,2.1919,45.4713,0.5542,53.2019,1.6079,,2.0027,,2.116,82.9169,58.1802
2000-05-26,21.19,21.62,20.62,2.16,170300,36.2548,0.17,1.5594,1.9977,2.436,2.0995,2.0811,2.1827,45.7763,0.4698,51.3595,1.6387,,1.9977,,2.1528,49.5836,0.0
2000-06-02,20.87,21.31,20.69,2.22,128400,34.6138,0.1625,1.562,1.9956,2.4292,2.1185,2.0916,2.196,43.6968,0.4441,53.5636,1.6683,,1.9956,,2.1889,30.3828,32.9683
2000-06-09,21.56,22.0,20.81,2.2,142000,33.6023,0.1598,1.5701,1.99,2.41,2.1305,2.0993,2.1962,50.6064,0.3266,52.4216,1.6968,,1.99,,2.1957,17.3186,18.9875
2000-06-16,21.0,21.69,20.62,2.2,117700,32.4571,0.1563,1.5678,1.997,2.4261,2.1418,2.1071,2.1987,51.8514,0.2695,52.7255,1.7241,,1.997,,2.2212,37.9771,61.9753
2000-06-23,21.19,22.25,19.0,1.99,271200,30.3969,0.1694,1.5694,1.9983,2.4272,2.1181,2.0983,2.1285,54.549,-0.1542,43.8124,1.7503,,1.9983,,2.2016,26.9876,0.0
2000-06-30,19.19,21.25,19.19,2.18,236800,28.4839,0.1736,1.588,2.0162,2.4444,2.1279,2.1045,2.1463,54.6734,0.1822,51.7115,1.7754,,2.0162,,2.1835,47.6606,81.0065
2000-07-07,20.94,21.38,20.38,2.18,227600,26.5855,0.1686,1.617,2.0361,2.4552,2.1354,2.1098,2.1564,55.3617,0.0323,51.5019,1.7996,,2.0361,,2.168,55.7595,86.2721
2000-07-14,20.75,20.87,19.94,2.09,200000,25.22,0.1635,1.6402,2.0489,2.4575,2.1278,2.108,2.1329,48.5983,-0.2409,47.8663,1.8227,,2.0489,,2.1525,70.9203,45.4823
2000-07-21,19.5,19.5,16.94,1.77,464000,25.895,0.1746,1.6539,2.0522,2.4504,2.0723,2.0828,2.0109,37.2452,-0.534,37.7676,2.379,,2.0522,,2.1028,43.9181,0.0
2000-07-28,16.69,16.94,15.56,1.66,410600,27.0817,0.1718,1.6545,2.0523,2.4501,2.0086,2.0513,1.8934,36.8412,-0.5518,35.0593,2.3729,,2.0523,,2.0322,15.1608,0.0
2000-08-04,15.88,16.12,15.56,1.68,222900,28.1835,0.1637,1.6522,2.0518,2.4514,1.9587,2.0242,1.8237,31.1259,-0.4797,36.249,2.3581,,2.0518,,1.9682,2.4119,7.2356
2000-08-11,16.19,16.88,16.06,1.68,180000,28.4325,0.1582,1.6328,2.0471,2.4614,1.9165,1.999,1.7773,29.8175,-0.5381,36.249,2.3436,,2.0471,,1.9033,5.5084,9.2897
2000-08-18,16.88,16.94,16.06,1.72,158500,28.6032,0.1535,1.6071,2.0395,2.4718,1.8859,1.9781,1.7572,34.2803,-0.4795,37.8855,2.3294,,2.0395,,1.8695,38.8418,100.0
