date,open,high,low,close,volume,adx_14_adx,atr_14_atr,bbands_20_real lower band,bbands_20_real middle band,bbands_20_real upper band,ema_12_ema,ema_26_ema,ema_5_ema,mfi_14_mfi,mom_10_mom,rsi_14_rsi,sar_14_sar,sma_100_sma,sma_20_sma,sma_50_sma,sma_8_sma,stochrsi_14_fastd,stochrsi_14_fastk
2001-06-15,6.8,6.95,6.11,0.52,67600,,,,,,,,,,,,,,,,,,
2001-06-22,6.12,6.12,5.35,0.48,42600,,,,,,,,,,,,0.5792,,,,,,
2001-06-29,5.75,6.49,5.7,0.53,24900,,,,,,,,,,,,0.5778,,,,,,
2001-07-06,6.4,6.45,6.2,0.52,29200,,,,,,,,,,,,0.5765,,,,,,
2001-07-13,6.2,6.25,5.94,0.5,35500,,,,,,,,0.5088,,,,0.5752,,,,,,
2001-07-20,5.9,5.91,5.6,0.47,31500,,,,,,,,0.4948,,,,0.5739,,,,,,
2001-07-27,5.75,5.95,5.61,0.49,33100,,,,,,,,0.4926,,,,0.5726,,,,,,
2001-08-03,5.87,6.26,5.87,0.52,66500,,,,,,,,0.5006,,,,0.5714,,,,0.502,,
2001-08-10,6.11,7.1,6.0,0.59,394200,,,,,,,,0.531,,,,0.4458,,,,0.5115,,
2001-08-17,7.1,8.15,7.1,0.66,473900,,,,,,,,0.5754,,,,0.4473,,,,0.5346,,
2001-08-24,8.05,8.55,7.26,0.71,646100,,,,,,,,0.6211,,0.1967,,0.4519,,,,0.557,,
2001-08-31,8.6,9.05,8.1,0.71,350100,,,,,,0.5577,,0.6502,,0.2292,,0.4597,,,,0.5804,,
2001-09-07,8.58,9.21,8.35,0.72,101300,,,,,,0.5828,,0.6737,,0.1875,,0.4715,,,,0.6086,,
2001-09-10,8.44,8.75,8.39,0.73,4800,,,,,,0.6053,,0.6922,,0.2083,,0.4863,,,,0.6415,,
2001-09-21,9.0,9.0,6.65,0.57,262700,,0.0669,,,,0.5994,,0.6504,86.0954,0.0717,54.3018,0.5004,,,,0.6513,,
