date,open,high,low,close,volume,adx_14_adx,atr_14_atr,bbands_20_real lower band,bbands_20_real middle band,bbands_20_real upper band,ema_14_ema,ema_50_ema,ema_7_ema,macd_14_macd,macd_14_macd_hist,macd_14_macd_signal,mfi_14_mfi,mom_10_mom,roc_10_roc,rsi_14_rsi,sar_14_sar,sma_14_sma,sma_50_sma,sma_7_sma
2022-03-25,24.4,24.74,24.17,19.59,588635,,,,,,,,,,,,,,,,,,,
2022-04-01,24.7,25.2,24.51,19.73,983896,,,,,,,,,,,,,,,,19.2067,,,
2022-04-08,24.82,25.15,24.82,19.87,218729,,,,,,,,,,,,,,,,19.2148,,,
2022-04-14,24.99,25.1,24.2,19.85,99683,,,,,,,,,,,,,,,,19.2229,,,
2022-04-22,25.13,25.15,24.2,19.36,107929,,,,,,,,,,,,,,,,19.2305,,,
2022-04-29,24.36,24.8,23.83,19.54,381299,,,,,,,,,,,,,,,,20.0251,,,
2022-05-06,23.82,24.69,23.74,19.23,72816,,,,,,,,19.5949,,,,,,,,20.0143,,,19.5949
2022-05-13,24.2,24.45,23.65,19.16,119051,,,,,,,,19.4859,,,,,,,,19.9913,,,19.5336
2022-05-20,24.41,24.59,23.38,18.58,53123,,,,,,,,19.2592,,,,,,,,19.9553,,,19.369
2022-05-27,23.48,24.86,23.12,19.7,118018,,,,,,,,19.3692,,,,,,,,19.9003,,,19.3452
2022-06-03,24.57,24.95,24.16,19.9,43278,,,,,,,,19.5026,,,,,0.3146,1.6059,,18.3763,,,19.3526
2022-06-10,24.75,25.01,23.95,19.39,46291,,,,,,,,19.4755,,,,,-0.3369,-1.7076,,18.3763,,,19.3579
2022-06-17,23.76,24.45,23.3,19.24,51773,,,,,,,,19.4168,,,,,-0.6254,-3.1479,,18.4124,,,19.3151
2022-06-24,24.25,24.25,23.4,19.12,36127,,,,,,19.4471,,19.3426,,,,,-0.7305,-3.6802,,18.4479,19.4471,,19.2992
2022-07-01,23.7,24.88,23.64,19.71,230074,,0.7784,,,,19.482,,19.4342,,,,62.6324,0.3513,1.8149,51.3062,18.4826,19.4557,,19.3778
2022-07-08,24.38,24.79,24.07,19.89,93935,,0.7642,,,,19.537,,19.5493,,,,42.4906,0.3542,1.8126,53.323,18.5167,19.4674,,19.5658
2022-07-15,24.65,24.7,23.66,19.57,70141,,0.7699,,,,19.5416,,19.5549,,,,32.0922,0.3413,1.7746,49.4845,18.5501,19.4464,,19.5476
2022-07-22,24.2,24.71,24.12,19.8,39949,,0.7492,,,,19.5758,,19.6156,,,,36.1865,0.6388,3.334,52.0847,18.5828,19.4426,,19.5326
2022-07-29,24.22,24.72,24.02,19.53,268648,,0.736,,,,19.5699,,19.5946,,,,32.5644,0.9525,5.1269,48.8906,18.6148,19.455,,19.5522
2022-08-05,24.18,25.0,24.18,20.14,106601,,0.7307,18.8434,19.545,20.2466,19.6455,,19.7301,,,,47.1478,0.4374,2.2203,55.5607,18.6462,19.4976,,19.6801
2022-08-12,24.82,25.18,24.7,20.3,75512,,0.7062,18.8058,19.5805,20.3553,19.7325,,19.8721,,,,52.687,0.3955,1.987,57.1661,18.677,19.5739,,19.8485
2022-08-19,25.14,25.44,24.75,20.0,101751,,0.6955,18.8001,19.5939,20.3877,19.7681,,19.904,,,,53.1385,0.6053,3.1211,53.328,18.7263,19.6339,,19.89
2022-08-26,24.85,24.98,23.52,19.6,37191,,0.73,18.7967,19.5807,20.3646,19.7458,,19.8282,,,,53.7027,0.36,1.8708,48.6331,18.7986,19.7069,,19.848
2022-09-02,24.09,24.75,23.21,19.27,56792,,0.7456,18.7666,19.5516,20.3365,19.6821,,19.6883,,,,47.0657,0.1487,0.7777,45.0713,18.8679,19.6761,,19.8047
2022-09-09,23.57,23.6,22.3,18.63,84237,,0.7684,18.6357,19.5152,20.3946,19.5418,,19.4235,,,,42.3704,-1.0797,-5.4785,39.1338,20.5322,19.5852,,19.6378
2022-09-16,22.64,23.5,22.05,18.45,56994,,0.7984,18.4662,19.4606,20.455,19.396,,19.1798,,,,42.1215,-1.4457,-7.2667,37.6281,20.5096,19.5176,,19.4831
2022-09-23,22.12,22.85,21.5,17.96,89596,,0.8207,18.2078,19.3969,20.586,19.2042,,18.8742,,,,41.1205,-1.6146,-8.2497,33.8078,20.4609,19.4259,,19.1718
