date,open,high,low,close,volume,ad_14_chaikin a/d,adosc_14_adosc,adx_14_adx,adxr_14_adxr,apo_14_apo,aroon_14_aroon down,aroon_14_aroon up,aroonosc_14_aroonosc,atr_14_atr,bbands_20_real lower band,bbands_20_real middle band,bbands_20_real upper band,bop_14_bop,cci_20_cci,cmo_14_cmo,dema_14_dema,dx_14_dx,ema_12_ema,ema_14_ema,ema_26_ema,ht_dcperiod_14_dcperiod,ht_dcphase_14_ht_dcphase,ht_phasor_14_phase,ht_phasor_14_quadrature,ht_sine_14_lead sine,ht_sine_14_sine,ht_trendline_14_ht_trendline,ht_trendmode_14_trendmode,kama_14_kama,macd_14_macd,macd_14_macd_hist,macd_14_macd_signal,macdext_14_macd,macdext_14_macd_hist,macdext_14_macd_signal,mama_14_fama,mama_14_mama,mfi_14_mfi,midpoint_14_midpoint,midprice_14_midprice,minus_di_14_minus_di,mom_10_mom,natr_14_natr,obv_14_obv,plus_di_14_plus_di,ppo_14_ppo,roc_10_roc,rocr_14_rocr,rsi_14_rsi,sar_14_sar,sma_20_sma,sma_50_sma,stoch_14_slowd,stoch_14_slowk,stochf_14_fastd,stochf_14_fastk,stochrsi_14_fastd,stochrsi_14_fastk,t3_14_t3,tema_14_tema,trange_14_trange,trima_14_trima,trix_14_trix,ultosc_14_ultosc,willr_14_willr,wma_14_wma
2023-06-23,25.14,25.35,24.94,24.69,688906,-552469.0068,,,,,,,,,,,,-0.3888,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,688906.0,,,,,,,,,,,,,,,,,,,,,,
2023-06-30,24.99,25.58,24.89,25.23,1260387,537061.4681,,,,,,,,,,,,0.7885,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,1949293.0,,,,,,25.2782,,,,,,,,,,,0.6809,,,,,
2023-07-07,25.99,25.99,25.14,24.85,299598,243173.4535,,,,,,,,,,,,-0.9905,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,1649695.0,,,,,,24.5974,,,,,,,,,,,0.84,,,,,
2023-07-14,25.2,25.9,25.14,25.49,959701,936165.3913,,,,,,,,,,,,0.7826,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,2609396.0,,,,,,24.5974,,,,,,,,,,,0.756,,,,,
2023-07-21,25.86,26.19,25.79,25.75,699168,1181819.0129,,,,,,,,,,,,0.5005,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,3308564.0,,,,,,24.6082,,,,,,,,,,,0.3949,,,,,
2023-07-28,26.21,26.48,26.01,26.04,476024,1394510.5873,,,,,,,,,,,,0.2979,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,3784588.0,,,,,,24.6337,,,,,,,,,,,0.4645,,,,,
2023-08-04,26.38,26.38,25.7,25.42,713382,723092.2344,,,,,,,,,,,,-0.9706,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,3071206.0,,,,,,24.6797,,,,,75.0408,43.2836,,,,,0.672,,,,,
2023-08-11,25.85,26.16,25.6,25.43,971734,202520.4487,,,,,,,,,,,,-0.2143,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,4042940.0,,,,,,24.7243,,,,,59.7107,44.0299,,,,,0.5534,,,,,
2023-08-18,25.69,25.87,25.08,24.96,1171592,-435181.526,,,,,,,,,,,,-0.5443,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,2871348.0,,,,,,24.7676,,,56.0472,33.3902,33.3902,12.8571,,,,,0.7807,,,,,
2023-08-25,25.32,25.75,25.18,25.17,722124,-428791.0481,-319516.0502,,,,,,,,,,,0.2655,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,3593472.0,,,,,,24.7841,,,40.4497,28.248,28.248,27.8571,,,,,0.5583,,,,,
