date,open,high,low,close,volume,ema_12_ema,ema_26_ema,sma_200_sma,sma_20_sma,sma_50_sma
2008-08-08,19.0,19.11,17.45,2.91,300900,3.072,3.0578,,3.0841,
2008-08-15,17.61,18.61,17.38,2.93,133100,3.0503,3.0484,,3.088,
2008-08-22,17.91,18.04,17.11,2.82,210300,3.0146,3.0313,,3.0825,
2008-08-29,17.3,18.1,17.2,2.99,226500,3.0108,3.0282,,3.0862,
2008-09-05,18.02,18.2,17.8,3.0,86000,3.0086,3.0259,,3.089,
2008-09-12,17.0,18.18,17.0,2.93,196900,2.9971,3.0191,,3.0863,
2008-09-19,17.55,17.99,15.0,2.84,344000,2.9722,3.0055,,3.0648,
2008-09-26,16.9,16.92,15.06,2.56,261300,2.9085,2.9723,,3.0273,
2008-10-03,15.78,16.55,15.0,2.61,218200,2.8623,2.9454,,2.9958,
2008-10-10,15.83,15.83,9.58,1.66,784200,2.6775,2.8502,,2.9158,
2008-10-17,12.0,14.23,11.6,2.28,396800,2.6157,2.8077,,2.8752,
2008-10-24,14.0,14.7,13.01,2.33,324700,2.5711,2.772,,2.8349,
2008-10-31,13.55,15.1,13.05,2.49,210300,2.5588,2.7512,,2.803,
2008-11-07,15.1,16.17,12.84,2.29,306300,2.5181,2.7173,,2.7613,
2008-11-14,14.19,14.37,12.01,2.24,172400,2.4755,2.682,,2.7156,
2008-11-21,13.47,13.47,9.82,1.76,269400,2.3655,2.6138,,2.6465,
2008-11-28,10.84,11.86,10.74,2.0,199300,2.3088,2.5681,,2.5916,
2008-12-05,11.7,11.79,10.22,1.82,195800,2.2333,2.5126,,2.5287,
2008-12-12,10.57,12.2,10.32,2.07,295400,2.2079,2.4796,,2.4785,
2008-12-19,11.88,11.9,10.75,1.87,244600,2.1553,2.4342,,2.4191,
2008-12-26,11.2,11.49,10.43,1.79,115400,2.0995,2.3867,,2.3631,2.784
2009-01-02,10.5,13.0,10.26,2.2,427700,2.1146,2.3726,,2.3264,2.7636
2009-01-09,12.99,14.69,12.99,2.4,331800,2.1592,2.375,,2.3058,2.7443
2009-01-16,14.46,15.0,12.7,2.16,504800,2.1598,2.3593,,2.2644,2.7216
2009-01-23,13.0,14.01,12.5,2.33,253900,2.1862,2.3573,,2.2312,2.7057
2009-01-30,13.91,13.91,13.1,2.24,185200,2.195,2.3488,,2.1967,2.6888
2009-02-06,13.48,14.23,13.0,2.27,246300,2.2071,2.3432,,2.1686,2.6729
2009-02-13,13.55,14.12,13.24,2.35,164300,2.2291,2.3438,,2.1582,2.6592
2009-02-20,13.65,14.3,13.0,2.25,316000,2.2328,2.3371,,2.1404,2.6454
2009-02-27,13.28,13.33,11.23,2.02,2814700,2.1997,2.3134,,2.1583,2.6337
2009-03-06,11.54,11.6,7.15,1.59,1279200,2.1058,2.2597,,2.1239,2.6153
2009-03-13,9.02,12.77,9.02,2.11,1206600,2.1064,2.2486,,2.1131,2.6005
2009-03-20,12.36,14.2,12.15,2.37,998000,2.1462,2.2573,,2.1068,2.5892
2009-03-27,14.16,14.31,13.5,2.4,539900,2.186,2.2682,,2.1124,2.579
2009-04-03,13.67,14.01,12.91,2.37,269800,2.2138,2.2755,,2.1187,2.5676
2009-04-09,13.42,13.75,13.02,2.39,75100,2.2406,2.2838,,2.15,2.5555
2009-04-17,13.43,13.79,12.6,2.28,250000,2.2469,2.2837,,2.1642,2.5359
2009-04-24,13.2,13.49,11.51,2.33,413600,2.2603,2.2874,,2.19,2.5164
2009-05-01,13.43,14.37,12.51,2.32,387600,2.2689,2.2895,,2.2024,2.498
2009-05-08,13.2,13.56,11.91,2.35,467100,2.2813,2.294,,2.2266,2.4797
2009-05-15,13.7,13.7,12.12,2.37,186300,2.2955,2.2999,,2.2557,2.4655
2009-05-22,13.47,14.0,13.31,2.37,213500,2.307,2.3051,,2.2643,2.4502
2009-05-29,13.69,14.0,12.41,2.21,392900,2.2925,2.2983,,2.2547,2.4319
2009-06-05,12.6,12.71,11.85,2.2,231500,2.2784,2.291,,2.2566,2.4133
2009-06-12,12.5,12.57,11.95,2.17,295800,2.2617,2.2821,,2.2485,2.3936
2009-06-19,12.27,12.49,11.78,2.11,278200,2.2387,2.2695,,2.242,2.373
2009-06-26,11.99,12.4,11.8,2.13,271500,2.2212,2.2588,,2.2345,2.3536
2009-07-02,11.98,12.7,11.86,2.21,191900,2.2199,2.2554,,2.2277,2.3364
2009-07-10,12.35,12.43,11.92,2.13,187700,2.2068,2.2464,,2.2217,2.3176
2009-07-17,12.01,12.1,11.3,2.12,212800,2.193,2.2368,,2.2267,2.2989
2009-07-24,11.97,13.23,11.96,2.31,294800,2.2104,2.242,,2.2626,2.2868
2009-07-31,13.05,13.54,12.63,2.36,497500,2.233,2.2505,,2.2749,2.2753
2009-08-07,13.31,13.31,12.52,2.24,332100,2.2334,2.2494,,2.2684,2.2636
2009-08-14,12.7,14.66,12.62,2.57,643800,2.2858,2.2734,,2.2769,2.2553
2009-08-21,14.4,15.66,14.0,2.74,326800,2.3563,2.3083,,2.2958,2.2503
2009-08-28,15.54,16.25,14.83,2.73,388700,2.4141,2.3397,,2.313,2.2462
2009-09-04,15.06,15.27,14.92,2.7,250800,2.4581,2.3664,,2.3339,2.2435
2009-09-11,15.2,16.88,14.75,2.98,317200,2.538,2.4117,,2.3661,2.2519
2009-09-18,16.56,17.17,16.52,3.06,252700,2.6186,2.4598,,2.4034,2.261
2009-09-25,17.09,18.64,16.86,3.09,391600,2.6913,2.5066,,2.4404,2.2896
2009-10-02,17.28,17.39,15.51,2.88,313100,2.7209,2.5345,,2.4659,2.3017
2009-10-09,16.18,17.5,16.18,3.09,156600,2.7784,2.576,,2.5021,2.3171
2009-10-16,17.29,18.38,17.29,3.26,203400,2.8528,2.6268,,2.5546,2.3325
2009-10-23,18.16,18.45,17.5,3.19,203400,2.9044,2.6684,,2.604,2.3504
2009-10-30,17.89,17.9,14.26,2.61,1571700,2.8596,2.6643,,2.6262,2.3579
2009-11-06,14.97,15.05,14.39,2.65,1711700,2.827,2.6631,,2.653,2.3756
2009-11-13,14.84,15.5,14.84,2.74,739200,2.8138,2.6689,,2.6838,2.3905
2009-11-20,15.55,16.38,15.15,2.85,711300,2.8199,2.6825,,2.7158,2.4112
2009-11-27,16.01,17.03,15.4,2.84,485800,2.8236,2.6945,,2.7513,2.4267
2009-12-04,15.51,16.0,15.36,2.86,1235400,2.8288,2.7066,,2.7883,2.4465
2009-12-11,15.62,15.85,15.28,2.83,1246800,2.8289,2.7157,,2.8144,2.4673
2009-12-18,15.53,15.96,15.4,2.88,1013800,2.8369,2.7279,,2.8406,2.4809
2009-12-24,15.82,16.51,15.82,2.96,606300,2.8555,2.745,,2.8767,2.492
2009-12-31,16.26,17.35,16.26,3.07,544300,2.889,2.7693,,2.9017,2.5102
2010-01-08,17.03,17.2,16.69,3.1,699700,2.9211,2.7936,,2.9194,2.5255
2010-01-15,17.09,17.19,16.58,3.05,636600,2.9414,2.8128,,2.9354,2.5417
2010-01-22,16.71,17.27,16.2,2.99,506700,2.9484,2.8257,,2.9498,2.556
2010-01-29,16.46,16.53,15.9,2.93,422400,2.9454,2.8333,,2.9473,2.5676
2010-02-05,16.1,16.34,15.85,2.95,540000,2.9459,2.8419,,2.9417,2.5815
2010-02-12,16.18,16.76,16.18,3.05,581800,2.9621,2.8574,,2.9397,2.6021
2010-02-19,16.67,17.05,16.67,3.12,443900,2.9857,2.8765,,2.9513,2.6327
2010-02-26,17.06,17.12,16.37,3.06,505500,2.9979,2.8905,,2.9498,2.6518
2010-03-05,16.61,17.3,16.46,3.17,386700,3.0239,2.9109,,2.945,2.6678
2010-03-12,17.03,17.57,17.0,3.24,516100,3.0571,2.9353,,2.9476,2.6845
2010-03-19,17.3,18.18,17.3,3.36,440400,3.1044,2.9671,,2.9851,2.7045
2010-03-26,17.94,18.5,17.25,3.25,580200,3.1269,2.9881,,3.0153,2.7217
2010-04-01,17.45,18.0,17.0,3.35,429400,3.1617,3.0152,,3.0459,2.7431
2010-04-09,17.93,18.34,17.45,3.31,389000,3.1846,3.037,,3.0688,2.7627
2010-04-16,17.79,18.66,17.5,3.28,699400,3.1997,3.0552,,3.0907,2.782
2010-04-23,17.59,18.25,17.45,3.35,349800,3.2225,3.0769,,3.1152,2.802
2010-04-30,17.94,18.09,17.54,3.29,469400,3.2326,3.0925,,3.1381,2.8203
2010-05-07,17.64,17.82,15.95,3.08,734600,3.209,3.0916,,3.1481,2.8344
2010-05-14,17.02,17.53,16.85,3.18,449900,3.204,3.0978,,3.159,2.8537
2010-05-21,16.93,17.05,15.01,2.9,980800,3.157,3.0831,,3.1503,2.8677
2010-05-28,15.64,15.74,14.95,2.97,529300,3.128,3.0746,,3.1438,2.8836
2010-06-04,15.67,15.85,15.27,2.9,287200,3.093,3.0617,,3.1362,2.8994
2010-06-11,15.43,16.61,15.0,3.14,521800,3.101,3.0679,,3.1441,2.9198
2010-06-18,16.73,17.3,16.69,3.25,322700,3.1244,3.0816,,3.1603,2.9406
2010-06-25,17.35,17.41,15.95,3.07,340600,3.1156,3.0805,,3.1662,2.9593
2010-07-02,16.18,16.21,15.8,3.06,321800,3.1064,3.0787,,3.1664,2.978
2010-07-09,16.25,16.86,16.08,3.19,199400,3.1187,3.0867,,3.17,2.9956
2010-07-16,16.84,17.28,16.74,3.23,315300,3.1365,3.0976,,3.1785,3.0132
2010-07-23,17.16,17.76,16.94,3.35,295800,3.169,3.1161,,3.1875,3.0354
2010-07-30,17.58,17.97,17.2,3.3,255300,3.1889,3.1296,,3.1905,3.0499
2010-08-06,17.54,17.75,17.0,3.24,352000,3.1968,3.1378,,3.1842,3.0598
2010-08-13,17.11,17.3,16.52,3.17,345400,3.192,3.1399,,3.18,3.0685
2010-08-20,16.62,17.23,16.62,3.25,321700,3.2014,3.1483,,3.1749,3.0796
2010-08-27,17.3,17.75,16.97,3.35,1516000,3.2241,3.1631,,3.1769,3.087
2010-09-03,17.6,17.73,16.96,3.4,2823900,3.2516,3.1809,,3.1829,3.0938
2010-09-10,17.69,18.5,17.45,3.53,899900,3.2938,3.2064,,3.1918,3.1025
2010-09-17,18.39,19.19,18.2,3.6,893000,3.3414,3.2358,,3.2075,3.1169
2010-09-24,18.67,19.14,18.43,3.63,975200,3.3852,3.2648,,3.2349,3.1275
2010-10-01,18.86,19.7,18.57,3.78,532100,3.4463,3.3031,,3.2652,3.1379
2010-10-08,19.6,20.55,19.35,3.95,457900,3.5244,3.3513,,3.3179,3.1533
2010-10-15,20.55,21.01,19.96,4.01,549800,3.5988,3.3999,,3.3699,3.1811
2010-10-22,20.75,21.49,20.0,4.0,816200,3.6599,3.4441,,3.4247,3.2081
2010-10-29,21.02,21.35,20.54,4.08,656900,3.7238,3.4909,,3.4712,3.2348
2010-11-05,21.52,22.87,21.01,4.35,629100,3.8197,3.5543,,3.5259,3.2647
2010-11-12,22.41,23.34,21.7,4.24,570400,3.8845,3.6051,,3.5846,3.2926
2010-11-19,22.29,22.33,21.1,4.2,388700,3.9328,3.6491,,3.6418,3.3194
2010-11-26,21.92,22.31,21.34,4.26,285400,3.983,3.6943,,3.6954,3.348
2010-12-03,21.79,22.3,20.72,4.22,587400,4.0201,3.7335,,3.7449,3.3749
2010-12-10,21.65,21.8,20.15,3.99,1183700,4.0155,3.7525,,3.777,3.3955
2010-12-17,20.62,21.19,20.34,4.13,2534200,4.0338,3.7808,,3.8188,3.4168
2010-12-23,21.06,21.48,20.6,4.05,1465400,4.0367,3.8009,,3.8594,3.4359
2010-12-31,20.76,21.61,20.56,4.11,727500,4.0475,3.8236,,3.9065,3.4569
2011-01-07,21.28,22.0,20.8,4.27,741400,4.0819,3.8568,,3.9574,3.4826
2011-01-14,21.84,22.0,21.4,4.23,966200,4.105,3.8845,,4.0015,3.5087
2011-01-21,22.13,22.14,21.12,4.23,856200,4.1245,3.9103,,4.043,3.5343
2011-01-28,21.65,21.88,21.41,4.21,796500,4.138,3.9327,,4.0773,3.5576
2011-02-04,21.73,22.73,21.65,4.39,967600,4.1768,3.9665,,4.1166,3.5831
2011-02-11,22.89,23.0,22.62,4.42,848800,4.2135,3.9998,,4.1561,3.6101
2011-02-18,22.83,23.79,22.61,4.59,1770600,4.2722,4.0439,,4.1967,3.6386
2011-02-25,23.55,23.55,22.27,4.48,1212600,4.3042,4.0762,,4.2231,3.6634
2011-03-04,22.74,23.25,22.54,4.55,1592700,4.3426,4.1116,,4.2503,3.6872
2011-03-11,23.1,23.16,22.01,4.4,1307500,4.3519,4.1332,,4.2707,3.7103
2011-03-18,22.4,22.5,21.32,4.39,1314300,4.3571,4.1519,,4.2862,3.7309
2011-03-25,22.39,22.8,22.06,4.44,947400,4.3703,4.1734,,4.291,3.7536
2011-04-01,22.61,22.72,22.04,4.46,1174500,4.3845,4.1948,,4.3021,3.7772
2011-04-08,22.7,23.0,22.39,4.48,1187100,4.3995,4.2161,,4.3163,3.7999
2011-04-15,22.62,23.45,22.52,4.64,1172400,4.436,4.2473,,4.3351,3.8268
2011-04-21,23.3,23.5,22.9,4.63,612000,4.4654,4.2754,,4.3553,3.8578
2011-04-29,23.35,23.59,23.1,4.65,1039900,4.4936,4.303,,4.3882,3.8872
2011-05-06,23.5,24.4,22.77,4.77,1424600,4.5363,4.3377,,4.42,3.9247
2011-05-13,24.09,25.04,24.03,4.83,1311400,4.5809,4.3739,,4.4587,3.9618
2011-05-20,24.29,24.62,23.94,4.86,883900,4.6233,4.4097,,4.4962,4.0009
2011-05-27,24.46,25.2,24.08,5.01,792000,4.6821,4.4538,,4.5329,4.0382
2011-06-03,25.24,25.57,24.31,4.88,1185800,4.7124,4.4853,,4.5653,4.0707
2011-06-10,24.36,25.06,24.36,4.92,1329500,4.7446,4.5176,,4.5998,4.1078
2011-06-17,24.79,24.9,23.7,4.78,838200,4.7496,4.5368,,4.628,4.1422
2011-06-24,23.91,25.37,23.65,4.98,1643400,4.7856,4.5699,,4.6577,4.1781
2011-07-01,24.83,25.76,24.7,5.15,1074900,4.8422,4.6132,,4.6946,4.2165
2011-07-08,25.83,26.23,25.54,5.14,722000,4.8877,4.652,,4.7217,4.2523
2011-07-15,25.57,26.0,25.14,5.17,1091700,4.9311,4.6904,,4.7562,4.2897
2011-07-22,25.93,26.18,25.5,5.19,888400,4.9702,4.7271,,4.7878,4.3287
2011-07-29,26.05,26.05,25.03,5.04,775400,4.9806,4.7501,,4.8195,4.3661
2011-08-05,25.96,27.25,24.42,5.14,3827200,5.0054,4.7791,,4.8573,4.4039
2011-08-12,24.63,25.9,23.42,5.19,3004700,5.0334,4.8093,,4.8946,4.4406
2011-08-19,26.69,27.2,25.77,5.23,1533300,5.0636,4.8405,,4.9329,4.4772
2011-08-26,26.71,26.88,25.04,5.27,2238300,5.0951,4.8721,,4.9722,4.512
2011-09-02,26.86,26.86,25.8,5.35,1373800,5.1342,4.9075,,5.0079,4.547
2011-09-09,25.7,26.75,25.57,5.3,754900,5.1605,4.9369,,5.0418,4.5805
2011-09-16,25.92,27.7,25.41,5.52,1985500,5.2164,4.9804,,5.0855,4.6154
2011-09-23,27.07,28.0,25.24,5.21,6248800,5.2147,4.9971,,5.1072,4.6404
2011-09-30,25.65,26.0,24.27,4.94,2360800,5.1724,4.9928,,5.1129,4.659
2011-10-07,24.49,24.78,22.16,4.95,4862500,5.1378,4.9895,,5.1175,4.678
2011-10-14,24.64,25.71,24.5,5.1,1461900,5.1313,4.9974,,5.122,4.6985
2011-10-21,25.08,25.65,24.42,5.15,4691500,5.1349,5.009,,5.1358,4.7146
2011-10-28,25.63,25.76,24.9,5.13,2722200,5.1339,5.0179,,5.1461,4.7324
2011-11-04,25.52,25.61,24.5,5.19,2305300,5.1421,5.0304,,5.1666,4.7521
2011-11-11,25.6,26.39,25.45,5.35,2654100,5.1734,5.0537,3.3433,5.1847,4.7739
2011-11-18,26.4,26.69,25.47,5.18,1570200,5.1749,5.0633,3.3531,5.1862,4.793
2011-11-25,25.48,25.58,25.0,5.15,1051400,5.1711,5.0698,3.362,5.1868,4.8162
2011-12-02,25.87,26.0,25.05,5.31,1451100,5.1928,5.0877,3.3721,5.1939,4.8398
2011-12-09,26.03,26.35,25.52,5.34,1381800,5.2159,5.1066,3.3832,5.2018,4.8656
2011-12-16,25.77,26.32,25.43,5.35,1525400,5.236,5.1244,3.3945,5.2172,4.8904
2011-12-23,26.08,26.8,25.95,5.5,1776400,5.2771,5.1524,3.4066,5.2353,4.915
2011-12-30,27.07,27.98,26.95,5.7,1099300,5.3419,5.1929,3.4199,5.2608,4.9444
2012-01-06,27.94,28.73,27.76,5.89,1799700,5.4266,5.2447,3.4347,5.294,4.9776
2012-01-13,29.0,29.3,28.35,5.89,1968900,5.4972,5.2922,3.4511,5.3248,5.011
2012-01-20,28.99,29.14,28.35,5.91,1264700,5.5602,5.3377,3.4681,5.3527,5.0414
2012-01-27,28.77,29.3,28.25,5.92,1320100,5.6156,5.3809,3.4835,5.3835,5.0715
2012-02-03,28.72,29.59,28.42,5.88,1423900,5.6559,5.4177,3.4982,5.4012,5.0971
2012-02-10,28.5,29.25,28.1,5.92,2275100,5.697,5.4551,3.5132,5.437,5.126
2012-02-17,29.02,29.7,28.8,6.09,1435500,5.7571,5.5019,3.529,5.4944,5.1567
2012-02-24,29.9,30.25,29.55,6.18,1941800,5.8215,5.5518,3.5449,5.5558,5.1921
2012-03-02,29.93,30.19,29.45,6.16,2149800,5.8738,5.597,3.5594,5.6091,5.2276
2012-03-09,29.6,31.19,29.43,6.45,1712400,5.9626,5.6602,3.5751,5.6739,5.2678
2012-03-16,30.98,31.66,30.57,6.45,1493500,6.037,5.7185,3.5911,5.7398,5.3075
2012-03-23,31.0,31.07,29.8,6.37,1721100,6.0879,5.7666,3.6067,5.7989,5.3452
2012-03-30,30.88,31.64,30.46,6.58,1208900,6.1639,5.827,3.6242,5.8607,5.3841
2012-04-05,31.73,31.88,30.7,6.44,1157700,6.2065,5.8724,3.6407,5.9236,5.4204
2012-04-13,30.75,31.05,29.5,6.34,1592300,6.2271,5.9071,3.6567,5.9831,5.4542
2012-04-20,30.72,30.75,30.07,6.38,872700,6.2509,5.9423,3.673,6.0366,5.4864
2012-04-27,30.5,32.21,30.2,6.65,1240300,6.3121,5.9946,3.6905,6.1019,5.5229
2012-05-04,32.1,32.1,31.0,6.49,1533300,6.3392,6.0312,3.7072,6.1589,5.5555
2012-05-11,31.0,31.57,30.01,6.46,1099700,6.3577,6.0629,3.724,6.2067,5.5846
2012-05-18,30.77,31.3,30.33,6.35,1009300,6.3563,6.0841,3.7404,6.2393,5.614
2012-05-25,30.44,31.5,30.33,6.52,1079300,6.3814,6.1163,3.7576,6.2706,5.6459
2012-06-01,31.21,31.76,30.74,6.6,1026400,6.4146,6.1519,3.7754,6.3062,5.6823
2012-06-08,31.49,32.99,31.17,6.91,2618200,6.4903,6.2079,3.7953,6.3562,5.7208
2012-06-15,33.11,33.58,32.5,6.94,2327400,6.5593,6.262,3.8154,6.4071,5.7565
2012-06-22,32.92,33.87,31.79,6.78,3819200,6.593,6.3002,3.8352,6.4521,5.7893
2012-06-29,31.89,33.93,31.75,7.08,1943000,6.6672,6.3576,3.8556,6.5098,5.8274
2012-07-06,33.56,34.17,33.36,7.1,1263000,6.7342,6.4128,3.8761,6.5605,5.8658
2012-07-13,33.6,33.89,32.41,6.97,1044000,6.7705,6.4541,3.8963,6.6003,5.9044
2012-07-20,33.09,33.9,33.06,7.0,735400,6.8061,6.4947,3.9171,6.6423,5.9416
2012-07-27,33.0,34.39,32.63,7.14,1097900,6.8582,6.5429,3.9401,6.677,5.9807
2012-08-03,33.75,34.26,33.05,7.17,2796200,6.9066,6.5895,3.9629,6.7133,6.0196
2012-08-10,34.25,35.68,33.99,7.49,1423700,6.9961,6.6561,3.992,6.7693,6.064
2012-08-17,35.52,36.63,35.39,7.65,1298900,7.0968,6.7298,4.0189,6.8228,6.11
2012-08-24,36.28,37.0,35.78,7.55,1811800,7.1659,6.7902,4.045,6.878,6.1549
2012-08-31,35.77,35.78,34.03,7.28,1293100,7.1836,6.8266,4.069,6.9251,6.19
2012-09-07,34.11,35.24,34.03,7.49,1004200,7.2305,6.8756,4.0949,6.9804,6.2357
2012-09-14,35.19,35.97,34.77,7.48,846400,7.2681,6.92,4.1211,7.0217,6.2864
2012-09-21,35.09,35.76,34.1,7.39,1109900,7.2863,6.9545,4.1492,7.0666,6.3351
2012-09-28,34.63,36.07,34.42,7.57,1317200,7.3304,7.0004,4.1771,7.1223,6.3847
2012-10-05,35.91,36.16,34.69,7.41,1122900,7.3425,7.0306,4.2051,7.1753,6.4298
2012-10-12,34.74,34.78,33.73,7.28,1174100,7.3335,7.0494,4.2311,7.2135,6.4729
2012-10-19,34.1,34.85,33.77,7.22,1626500,7.3166,7.0623,4.2579,7.2448,6.5136
2012-10-26,33.88,34.21,33.53,7.22,1057400,7.3014,7.0738,4.2851,7.2604,6.5511
2012-11-02,34.29,34.7,34.1,7.32,1043200,7.3045,7.0922,4.3107,7.2796,6.5938
2012-11-09,34.34,34.65,32.52,7.15,1568300,7.281,7.0966,4.3344,7.2982,6.6339
2012-11-16,33.87,33.87,32.63,7.05,1256400,7.246,7.0934,4.3589,7.2971,6.6687
2012-11-23,33.15,34.77,33.15,7.24,1021800,7.2456,7.1045,4.3834,7.3041,6.7067
2012-11-30,34.0,34.18,33.28,7.32,1312000,7.2566,7.1202,4.4088,7.3215,6.7461
2012-12-07,34.0,34.06,33.15,7.27,1391200,7.2589,7.1315,4.4338,7.335,6.7815
2012-12-14,33.7,34.73,33.7,7.37,841700,7.2762,7.1492,4.4589,7.3463,6.8149
2012-12-21,34.22,34.65,34.01,7.46,966400,7.304,7.172,4.4849,7.3605,6.8462
2012-12-28,34.6,35.0,34.4,7.49,598000,7.3325,7.1955,4.5123,7.3606,6.8783
2013-01-04,34.87,36.61,34.67,7.89,1148900,7.4177,7.2467,4.5437,7.3723,6.9179
2013-01-11,36.6,37.39,36.4,7.89,1299700,7.4907,7.2945,4.5727,7.3897,6.9573
2013-01-18,36.64,36.74,35.73,7.86,1993200,7.5478,7.3365,4.6001,7.4187,6.997
2013-01-25,36.72,37.7,36.68,8.02,773400,7.621,7.3874,4.6282,7.4455,7.039
2013-02-01,37.36,37.94,36.83,8.04,924300,7.6859,7.436,4.6566,7.4739,7.0781
2013-02-08,37.48,40.05,37.03,8.55,1629100,7.8191,7.5186,4.6874,7.5321,7.1257
2013-02-15,39.72,39.72,38.85,8.47,1267700,7.9185,7.5887,4.7184,7.5767,7.1717
2013-02-22,39.3,39.92,39.0,8.54,891500,8.0139,7.6591,4.7494,7.6332,7.2135
2013-03-01,39.85,40.21,38.94,8.69,1209600,8.1186,7.7358,4.7813,7.7037,7.2584
2013-03-08,40.09,40.88,38.59,8.62,1828600,8.1955,7.8012,4.8126,7.7735,7.3035
2013-03-15,39.55,39.66,36.14,8.42,2937400,8.2297,7.8469,4.8428,7.8335,7.3402
2013-03-22,38.36,38.97,36.97,8.19,1471800,8.2238,7.8724,4.8719,7.877,7.3752
2013-03-28,37.98,38.34,37.33,8.29,1411300,8.2336,7.9031,4.9023,7.9338,7.4141
2013-04-05,38.14,38.49,37.29,8.18,1853800,8.2255,7.9237,4.9322,7.9901,7.4501
2013-04-12,37.59,38.45,37.37,8.3,2810000,8.2377,7.9519,4.9629,8.0432,7.4832
2013-04-19,38.14,38.15,37.1,8.2,1619300,8.2313,7.97,4.9933,8.0871,7.5174
2013-04-26,37.7,38.5,37.38,8.37,2285900,8.2519,7.9993,5.0245,8.1418,7.5555
2013-05-03,38.5,39.25,38.14,8.38,2031400,8.2721,8.0277,5.0554,8.1924,7.5962
2013-05-10,38.6,38.71,37.71,8.32,5267000,8.2795,8.0494,5.0863,8.2356,7.6322
2013-05-17,38.34,39.01,37.52,8.43,2030100,8.3032,8.0778,5.1179,8.2828,7.6689
2013-05-24,38.43,39.88,37.74,8.34,1237200,8.3081,8.0969,5.148,8.3052,7.6975
2013-05-31,38.65,38.9,36.2,8.0,2049500,8.2609,8.0898,5.1762,8.3107,7.7188
2013-06-07,36.32,36.38,34.14,7.87,4012900,8.2002,8.0733,5.2044,8.3109,7.7405
2013-06-14,35.96,36.48,34.7,7.95,1520200,8.1614,8.064,5.2313,8.3071,7.758
2013-06-21,36.6,36.97,34.4,7.65,1511800,8.0828,8.0334,5.2558,8.2875,7.7689
2013-06-28,34.58,36.7,34.01,8.04,1707600,8.077,8.0342,5.2824,8.2622,7.7904
2013-07-05,36.72,36.95,35.94,8.05,788500,8.0731,8.0355,5.3091,8.2415,7.8114
2013-07-12,36.72,37.29,36.07,8.1,1241700,8.0779,8.0406,5.3348,8.2198,7.8306
2013-07-19,36.88,37.1,36.13,8.04,1209400,8.0719,8.0405,5.3596,8.187,7.8479
2013-07-26,36.5,37.1,36.04,8.16,1083500,8.0847,8.049,5.385,8.1638,7.8613
2013-08-02,36.97,37.8,36.41,8.08,1174200,8.084,8.0513,5.4109,8.147,7.8699
2013-08-09,36.55,37.9,36.25,8.06,921700,8.0804,8.052,5.4358,8.1404,7.8801
2013-08-16,36.61,37.33,36.11,8.02,929700,8.0709,8.0495,5.4595,8.127,7.8949
2013-08-23,36.4,36.84,35.5,7.97,1137100,8.0557,8.0438,5.4835,8.1165,7.9046
2013-08-30,36.4,36.4,34.09,7.89,1935500,8.0308,8.0327,5.5099,8.096,7.9129
2013-09-06,35.66,35.99,35.18,7.96,742600,8.0193,8.027,5.5364,8.084,7.9244
2013-09-13,35.89,36.89,35.69,7.98,803900,8.013,8.0234,5.5626,8.0646,7.9325
