date,open,high,low,close,volume,adx_14_adx,atr_14_atr,bbands_20_real lower band,bbands_20_real middle band,bbands_20_real upper band,ema_14_ema,ema_50_ema,ema_7_ema,macd_14_macd,macd_14_macd_hist,macd_14_macd_signal,mfi_14_mfi,mom_10_mom,roc_10_roc,rsi_14_rsi,sar_14_sar,sma_14_sma,sma_50_sma,sma_7_sma
2003-01-31,1.57,1.59,1.4,7.13,623500,,,,,,,,,,,,,,,,,,,
2003-02-07,1.48,1.65,1.47,7.08,645800,,,,,,,,,,,,,,,,6.6528,,,
2003-02-14,1.5,1.51,1.3,6.56,1143400,,,,,,,,,,,,,,,,7.8408,,,
2003-02-21,1.36,1.46,1.34,6.75,563500,,,,,,,,,,,,,,,,7.8408,,,
2003-02-28,1.42,1.47,1.36,6.65,652500,,,,,,,,,,,,,,,,7.8242,,,
2003-03-07,1.41,1.45,1.26,6.23,980700,,,,,,,,,,,,,,,,7.8077,,,
2003-03-14,1.3,1.31,1.18,6.04,754800,,,,,,,,6.6324,,,,,,,,7.7713,,,6.6324
2003-03-21,1.34,1.38,1.26,5.99,557200,,,,,,,,6.4712,,,,,,,,7.7059,,,6.4695
2003-03-28,1.3,1.31,1.24,6.13,339600,,,,,,,,6.3859,,,,,,,,7.6426,,,6.3337
2003-04-04,1.33,1.35,1.24,5.99,282000,,,,,,,,6.2863,,,,,,,,7.5811,,,6.2523
2003-04-11,1.2,1.3,1.15,6.18,297400,,,,,,,,6.2591,,,,,-0.9504,-13.3333,,7.5214,,,6.1708
2003-04-17,1.29,1.29,1.17,6.13,478300,,,,,,,,6.2269,,,,,-0.9504,-13.4228,,7.4392,,,6.0961
2003-04-25,1.31,1.38,1.31,6.32,319900,,,,,,,,6.2502,,,,,-0.2376,-3.6232,,7.3602,,,6.1097
2003-05-02,1.32,1.47,1.27,6.94,616000,,,,,,6.4356,,6.4221,,,,,0.1901,2.8169,,7.2844,6.4356,,6.2387
