date,open,high,low,close,volume,ad_14_chaikin a/d,adosc_14_adosc,adx_14_adx,adxr_14_adxr,apo_14_apo,aroon_14_aroon down,aroon_14_aroon up,aroonosc_14_aroonosc,atr_14_atr,bbands_20_real lower band,bbands_20_real middle band,bbands_20_real upper band,bop_14_bop,cci_20_cci,cmo_14_cmo,dema_14_dema,dx_14_dx,ema_12_ema,ema_14_ema,ema_26_ema,ht_dcperiod_14_dcperiod,ht_dcphase_14_ht_dcphase,ht_phasor_14_phase,ht_phasor_14_quadrature,ht_sine_14_lead sine,ht_sine_14_sine,ht_trendline_14_ht_trendline,ht_trendmode_14_trendmode,kama_14_kama,macd_14_macd,macd_14_macd_hist,macd_14_macd_signal,macdext_14_macd,macdext_14_macd_hist,macdext_14_macd_signal,mama_14_fama,mama_14_mama,mfi_14_mfi,midpoint_14_midpoint,midprice_14_midprice,minus_di_14_minus_di,mom_10_mom,natr_14_natr,obv_14_obv,plus_di_14_plus_di,ppo_14_ppo,roc_10_roc,rocr_14_rocr,rsi_14_rsi,sar_14_sar,sma_20_sma,sma_50_sma,stoch_14_slowd,stoch_14_slowk,stochf_14_fastd,stochf_14_fastk,stochrsi_14_fastd,stochrsi_14_fastk,t3_14_t3,tema_14_tema,trange_14_trange,trima_14_trima,trix_14_trix,ultosc_14_ultosc,willr_14_willr,wma_14_wma
2011-07-08,25.59,25.63,25.51,23.05,30536,-5089.3333,,,,,,,,,,,,-0.25,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,30536.0,,,,,,,,,,,,,,,,,,,,,,
2011-07-15,25.57,25.68,25.55,23.09,31417,-12339.4103,,,,,,,,,,,,0.2308,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,61953.0,,,,,,23.0078,,,,,,,,,,,0.1172,,,,,
2011-07-22,25.53,25.88,25.53,23.26,40360,7264.0183,,,,,,,,,,,,0.7429,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,102313.0,,,,,,23.0093,,,,,,,,,,,0.3157,,,,,
2011-07-29,25.73,25.9,25.28,22.96,52881,-14911.8849,,,,,,,,,,,,-0.4355,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,49432.0,,,,,,23.3595,,,,,,,,,,,0.5592,,,,,
2011-08-05,25.5,25.72,25.0,22.78,56322,-30556.8849,,,,,,,,,,,,-0.3333,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,-6890.0,,,,,,23.3595,,,,,,,,,,,0.6494,,,,,
2011-08-12,25.17,25.81,24.56,23.07,103467,34834.2591,,,,,,,,,,,,0.328,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,96577.0,,,,,,23.3595,,,,,,,,,,,1.1274,,,,,
2011-08-19,25.6,25.8,25.46,23.21,71384,76824.8473,,,,,,,,,,,,0.3824,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,167961.0,,,,,,23.3233,,,,,64.1072,87.3134,,,,,0.3067,,,,,
2011-08-26,25.79,25.82,25.56,23.22,41418,95940.8473,,,,,,,,,,,,-0.1538,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,209379.0,,,,,,23.2881,,,,,84.0796,88.806,,,,,0.2345,,,,,
2011-09-02,25.75,25.81,25.55,23.22,21414,107471.4627,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,209379.0,,,,,,23.2874,,,79.4583,90.1879,90.1879,94.4444,,,,,0.2345,,,,,
2011-09-09,25.6,25.89,25.6,23.33,44108,145495.6006,56104.5451,,,,,,,,,,,0.931,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,253487.0,,,,,,22.151,,,89.3944,93.9156,93.9156,98.4962,,,,,0.2616,,,,,
