date,open,high,low,close,volume,adx_14_adx,atr_14_atr,bbands_20_real lower band,bbands_20_real middle band,bbands_20_real upper band,ema_12_ema,ema_26_ema,ema_5_ema,mfi_14_mfi,mom_10_mom,rsi_14_rsi,sar_14_sar,sma_100_sma,sma_20_sma,sma_50_sma,sma_8_sma,stochrsi_14_fastd,stochrsi_14_fastk
2005-10-07,20.9,23.0,20.9,20.88,16350134,,,,,,,,,,,,,,,,,,
2005-10-14,22.28,22.4,21.4,20.99,9746113,,,,,,,,,,,,19.7002,,,,,,
2005-10-21,22.15,22.42,20.85,20.7,14218231,,,,,,,,,,,,21.1329,,,,,,
2005-10-28,22.01,23.9,21.7,22.53,9263807,,,,,,,,,,,,19.653,,,,,,
2005-11-04,24.0,29.0,24.0,27.15,16788473,,,,,,,,22.4488,,,,19.653,,,,,,
2005-11-11,29.0,33.96,28.38,31.44,16962467,,,,,,,,25.4443,,,,19.8067,,,,,,
2005-11-18,33.5,34.55,32.84,31.15,10463003,,,,,,,,27.3471,,,,20.1728,,,,,,
2005-11-25,32.75,33.68,31.26,30.96,5008043,,,,,,,,28.5528,,,,20.6685,,,,25.7245,,
2005-12-02,33.05,34.94,32.63,32.31,6835121,,,,,,,,29.8059,,,,21.1445,,,,27.1537,,
2005-12-09,32.08,34.18,31.38,31.94,9362734,,,,,,,,30.5156,,,,21.7339,,,,28.5216,,
2005-12-16,33.8,35.5,33.05,33.13,7419304,,,,,,,,31.3877,,12.2537,,22.294,,,,30.0757,,
2005-12-23,35.18,38.0,34.02,35.56,6391153,,,,,,28.2283,,32.7798,,14.5725,,22.964,,,,31.7052,,
2005-12-30,37.99,38.8,36.35,35.01,3128150,,,,,,29.2713,,33.5225,,14.3085,,23.8638,,,,32.6879,,
2006-01-06,37.2,40.6,36.85,36.76,9674799,,,,,,30.4236,,34.602,,14.2331,,24.8805,,,,33.3536,,
2006-01-13,38.8,38.88,32.96,32.1,11071046,,2.9261,,,,30.6807,,33.7664,71.8368,4.9486,73.4252,26.0855,,,,33.4714,,
2006-01-20,33.55,33.55,28.6,27.56,15471313,,3.084,,,,30.2008,,31.6981,62.8163,-3.8741,60.9876,38.2692,,,,33.0461,,
2006-01-27,29.49,31.51,28.3,27.23,7636193,,3.0798,,,,29.744,,30.2092,64.023,-3.9212,60.1886,38.1561,,,,32.411,,
2006-02-03,28.73,30.41,28.35,27.85,9087131,,2.9985,,,,29.4532,,29.424,58.367,-3.1106,61.2203,37.9265,,,,31.9008,,
2006-02-10,29.2,30.76,28.62,28.28,7392762,,2.9284,,,,29.2723,,29.0419,55.9874,-4.0343,61.9444,37.7015,,,,31.294,,
2006-02-17,31.05,34.2,30.55,31.25,7675067,,3.0021,19.6958,29.2387,38.7817,29.5761,,29.7769,52.6784,-0.6881,66.6402,37.4809,,29.2387,,30.7544,,
2006-02-24,32.5,35.02,31.3,31.6,8016622,,3.0381,20.9967,29.7746,38.5525,29.8868,,30.3832,51.6333,-1.5364,67.1529,37.2648,,29.7746,,30.3279,71.0882,100.0
2006-03-03,33.9,34.07,31.32,30.04,9063271,,3.0062,22.4284,30.227,38.0256,29.9104,,30.2689,49.9098,-5.5236,62.5371,37.053,,30.227,,29.4878,74.0655,22.1965
2006-03-10,31.9,33.89,31.38,31.35,9624129,,2.9605,24.2958,30.7596,37.2234,30.132,,30.6295,50.9631,-3.6573,64.7361,36.8455,,30.7596,,29.3947,58.5986,53.5994
2006-03-17,33.25,35.5,32.78,33.4,8427614,,2.9322,25.9703,31.303,36.6357,30.6342,,31.5517,58.5323,-3.3651,67.9035,36.6421,,31.303,,30.124,58.5986,100.0
2006-03-24,35.45,39.99,35.43,36.49,20174264,,3.0297,26.3399,31.77,37.2002,31.5347,,33.197,63.254,4.3925,71.9977,26.6753,,31.77,,31.2811,84.5331,100.0
2006-03-31,39.1,40.02,36.71,37.7,16487936,,3.0362,26.0741,32.0835,38.0928,32.4838,30.2057,34.6992,66.3143,10.1423,73.4331,26.7855,,32.0835,,32.5123,100.0,100.0
2006-04-07,40.0,40.75,38.97,37.37,14630831,,2.9392,25.9797,32.3945,38.8093,33.2361,30.7367,35.5907,69.2367,10.1423,72.3495,27.0043,,32.3945,,33.6493,95.8469,87.5408
2006-04-13,39.65,39.65,36.76,36.41,13105362,35.8948,2.9238,26.0584,32.6669,39.2754,33.7247,31.1571,35.8646,60.7912,8.5587,69.1472,27.3465,,32.6669,,34.295,70.0108,22.4916
2006-04-21,38.4,39.64,36.19,35.56,24276675,35.7591,2.9472,26.105,32.8295,39.5541,34.0077,31.4835,35.7644,55.454,7.2862,66.3564,27.6784,,32.8295,,34.7911,36.6775,0.0
2006-04-28,39.25,44.7,39.04,40.78,24241019,36.6079,3.206,25.7278,33.2716,40.8154,35.0491,32.1719,37.4351,66.3884,9.5296,73.4477,28.0004,,33.2716,,36.1331,40.8305,100.0
2006-05-05,43.19,49.2,43.19,45.8,21045040,38.0142,3.3816,24.594,33.905,43.216,36.7031,33.1814,40.2236,72.9645,14.2049,78.2141,28.5657,,33.905,,37.9393,66.6667,100.0
