date,open,high,low,close,volume,adx_14_adx,atr_14_atr,bbands_20_real lower band,bbands_20_real middle band,bbands_20_real upper band,ema_12_ema,ema_26_ema,ema_5_ema,mfi_14_mfi,mom_10_mom,rsi_14_rsi,sar_14_sar,sma_100_sma,sma_20_sma,sma_50_sma,sma_8_sma,stochrsi_14_fastd,stochrsi_14_fastk
2019-11-15,9.78,9.78,9.78,9.78,0,,,,,,,,,,,,,,,,,,
2019-11-22,9.96,10.06,9.96,10.06,229,,,,,,,,,,,,9.78,,,,,,
2019-11-29,10.25,10.25,10.25,10.25,106,,,,,,,,,,,,9.7828,,,,,,
2019-12-06,10.25,10.25,9.82,9.89,251964,,,,,,,,,,,,9.7921,,,,,,
2019-12-13,9.85,9.9,9.82,9.85,712738,,,,,,,,9.9658,,,,9.8013,,,,,,
2019-12-20,9.85,10.43,9.85,9.91,157893,,,,,,,,9.9489,,,,9.8103,,,,,,
2019-12-27,9.91,9.91,9.85,9.9,1129,,,,,,,,9.9326,,,,9.82,,,,,,
2020-01-03,9.88,9.9,9.87,9.9,402068,,,,,,,,9.9217,,,,9.8383,,,,9.943,,
2020-01-10,9.9,10.0,9.9,9.98,550319,,,,,,,,9.9411,,,,9.85,,,,9.968,,
2020-01-17,9.98,10.05,9.95,10.01,520034,,,,,,,,9.9641,,,,9.8674,,,,9.9619,,
2020-01-24,10.02,10.05,9.8,10.05,114316,,,,,,,,9.9927,,0.27,,10.43,,,,9.9369,,
2020-01-31,10.05,10.53,10.02,10.02,111871,,,,,,9.967,,10.0018,,-0.039,,9.8,,,,9.9531,,
2020-02-07,10.04,10.12,10.01,10.04,390296,,,,,,9.9782,,10.0145,,-0.21,,9.8,,,,9.9769,,
2020-02-14,10.02,10.04,10.02,10.03,320807,,,,,,9.9862,,10.0197,,0.14,,9.8073,,,,9.9913,,
2020-02-21,10.07,10.07,10.03,10.04,21256,,0.1983,,,,9.9945,,10.0265,49.6773,0.19,61.1111,9.8145,,,,10.0088,,
2020-02-28,10.03,10.06,10.02,10.04,139279,,0.1874,,,,10.0015,,10.031,47.7881,0.125,61.1111,9.8217,,,,10.0263,,
2020-03-06,10.04,10.1,10.04,10.1,7076,,0.1783,,,,10.0166,,10.054,47.8874,0.2,63.2942,9.8288,,,,10.0412,,
2020-03-13,10.1,10.1,9.8,9.8,1275718,,0.187,,,,9.9833,,9.9693,37.5876,-0.1,48.6029,10.53,,,,10.015,,
2020-03-20,9.65,9.78,9.12,9.35,3408809,,0.2218,,,,9.8859,,9.7629,24.5108,-0.63,35.3488,10.5227,,,,9.9275,,
2020-03-27,9.35,9.87,9.3,9.68,3003155,,0.2467,9.5672,9.9342,10.3012,9.8542,,9.7353,45.2376,-0.33,46.8051,10.4947,,9.9342,,9.885,,
2020-04-03,9.66,9.88,9.65,9.8,578256,,0.2455,9.5697,9.9352,10.3007,9.8459,,9.7568,48.1899,-0.25,50.2569,10.4674,,9.9352,,9.855,31.4475,53.3473
2020-04-09,9.74,9.83,9.71,9.8,416763,,0.2365,9.5569,9.9223,10.2876,9.8388,,9.7712,48.2389,-0.22,50.2569,10.4405,,9.9223,,9.8262,64.7808,100.0
2020-04-17,9.8,10.0,9.72,9.78,1168553,,0.2396,9.5614,9.8988,10.2361,9.8298,,9.7741,51.0375,-0.26,49.6344,10.4142,,9.8988,,9.7938,83.0571,95.824
2020-04-24,9.8,9.84,9.72,9.81,35633,,0.231,9.5551,9.8948,10.2344,9.8267,,9.7861,48.4738,-0.22,50.6224,10.3884,,9.8948,,9.765,98.608,100.0
2020-05-01,9.77,9.98,9.75,9.8,436783,,0.2309,9.5506,9.8923,10.2339,9.8226,,9.7907,51.0023,-0.24,50.2684,10.3631,,9.8923,,9.7275,86.6653,64.1718
2020-05-08,9.8,9.99,9.66,9.89,344486,,0.238,9.5495,9.891,10.2325,9.833,9.9063,9.8238,51.9901,-0.15,53.4253,10.3384,,9.891,,9.7388,88.0573,100.0
2020-05-15,9.89,9.89,9.63,9.8,433636,,0.2396,9.5423,9.886,10.2297,9.8279,9.8984,9.8159,51.8446,-0.3,50.0068,10.3141,,9.886,,9.795,57.9986,9.8241
2020-05-22,9.8,9.92,9.76,9.76,592024,16.593,0.2339,9.531,9.879,10.227,9.8175,9.8882,9.7973,55.7413,-0.04,48.5208,10.2903,,9.879,,9.805,36.608,0.0
2020-05-29,9.76,9.85,9.76,9.79,49129,15.9914,0.2236,9.5227,9.8695,10.2163,9.8132,9.8809,9.7948,55.4254,0.44,49.7274,10.267,,9.8695,,9.8038,11.4754,24.6021
2020-06-05,9.85,9.88,9.8,9.82,35023,15.5646,0.2141,9.5188,9.86,10.2012,9.8143,9.8764,9.8032,56.2413,0.14,50.9651,10.2442,,9.86,,9.8063,24.8136,49.8387
2020-06-12,9.85,10.08,9.76,9.93,794850,15.9781,0.2216,9.5222,9.8538,10.1853,9.8313,9.88,9.8438,59.0526,0.125,55.1291,10.2218,,9.8538,,9.8244,58.1469,100.0
2020-06-19,10.0,10.74,9.99,10.25,943969,18.0998,0.264,9.4975,9.8653,10.233,9.8957,9.9074,9.9792,68.6936,0.45,65.0282,9.125,,9.8653,,9.8794,83.2796,100.0
2020-06-26,10.2,10.59,10.12,10.21,184690,20.0699,0.2787,9.4831,9.8738,10.2644,9.9441,9.9298,10.0561,92.1268,0.43,63.1808,9.1412,,9.8738,,9.9306,95.9752,87.9256
2020-07-02,10.24,10.6,10.17,10.3,1785700,21.9095,0.2895,9.4591,9.8873,10.3154,9.9988,9.9572,10.1374,91.0799,0.49,65.5522,9.1571,,9.8873,,9.9819,95.9752,100.0
2020-07-10,10.26,10.63,10.21,10.6,1001500,23.6955,0.2988,9.3888,9.9153,10.4417,10.0913,10.0049,10.2916,91.6003,0.8,72.021,9.173,,9.9153,,10.0819,95.9752,100.0
2020-07-17,10.6,10.99,10.55,10.72,785900,26.0423,0.3089,9.3176,9.9493,10.5809,10.188,10.0578,10.4344,92.0209,0.83,74.1149,9.1886,,9.9493,,10.2019,100.0,100.0
2020-07-24,10.8,10.9,10.55,10.75,419214,28.2214,0.3118,9.2617,9.9818,10.7018,10.2745,10.1091,10.5396,85.7295,0.95,74.6262,9.2247,,9.9818,,10.3219,100.0,100.0
2020-07-31,10.75,10.78,10.24,10.32,198998,28.5288,0.3283,9.2784,10.0078,10.7371,10.2815,10.1247,10.4664,83.9232,0.56,57.1903,9.26,,10.0078,,10.3844,66.6667,0.0
2020-08-07,10.3,10.5,10.13,10.18,141524,28.2898,0.3313,9.3825,10.0493,10.716,10.2659,10.1288,10.3709,81.5125,0.39,52.86,9.2946,,10.0493,,10.4163,33.3333,0.0
2020-08-14,10.12,10.37,10.1,10.22,56451,27.9248,0.3269,9.4281,10.0763,10.7244,10.2588,10.1356,10.3206,80.0766,0.4,53.9333,9.3285,,10.0763,,10.4125,1.6436,4.9309
2020-08-21,10.18,10.23,10.03,10.04,164083,27.2456,0.3178,9.4522,10.0883,10.7243,10.2252,10.1285,10.2271,82.8741,0.115,48.5739,9.3617,,10.0883,,10.3912,1.6436,0.0
2020-08-28,10.11,10.33,10.01,10.13,195213,26.9421,0.318,9.4825,10.1048,10.727,10.2105,10.1286,10.1947,81.9384,-0.12,51.1858,9.3943,,10.1048,,10.37,11.748,30.313
2020-09-04,10.23,10.32,10.05,10.25,510141,26.6603,0.3145,9.5215,10.1283,10.735,10.2166,10.1376,10.2131,83.7237,0.04,54.5038,9.4262,,10.1283,,10.3262,43.4377,100.0
2020-09-11,10.34,10.54,10.2,10.25,180674,27.0852,0.3163,9.5596,10.1503,10.7409,10.2217,10.1459,10.2254,84.0484,-0.05,54.5038,9.4575,,10.1503,,10.2675,76.771,100.0
2020-09-18,10.25,11.0,10.15,10.71,3032042,28.5415,0.3544,9.5803,10.1958,10.8112,10.2968,10.1877,10.387,87.9034,0.11,65.0616,9.4881,,10.1958,,10.2625,100.0,100.0
2020-09-25,10.75,11.41,10.43,10.76,2909663,30.5481,0.3991,9.5936,10.2395,10.8854,10.3689,10.2305,10.513,90.0638,0.045,66.0753,9.5335,,10.2395,,10.3181,100.0,100.0
2020-10-02,10.86,10.88,10.46,10.58,1916465,32.4114,0.4006,9.6495,10.2785,10.9075,10.4014,10.2564,10.5353,78.2525,-0.17,59.7913,9.6085,,10.2785,,10.3681,81.8982,45.6945
2020-10-09,10.58,10.67,10.4,10.5,2525370,33.82,0.3913,9.7271,10.3155,10.9039,10.4165,10.2744,10.5235,61.6037,0.18,57.2555,9.6806,,10.3155,,10.4031,56.4916,23.7804
2020-10-16,10.49,10.8,10.45,10.5,364609,35.3428,0.3883,9.8099,10.351,10.8921,10.4294,10.2911,10.5157,59.8144,0.32,57.2555,9.7498,,10.351,,10.4606,23.1583,0.0
