date,open,high,low,close,volume,adx_14_adx,atr_14_atr,bbands_20_real lower band,bbands_20_real middle band,bbands_20_real upper band,ema_14_ema,ema_50_ema,ema_7_ema,macd_14_macd,macd_14_macd_hist,macd_14_macd_signal,mfi_14_mfi,mom_10_mom,roc_10_roc,rsi_14_rsi,sar_14_sar,sma_14_sma,sma_50_sma,sma_7_sma
2008-08-15,7.15,8.64,7.05,6.84,602700,,,,,,,,,,,,,,,,,,,
2008-08-22,8.22,8.43,7.75,6.85,80300,,,,,,,,,,,,,,,,5.9545,,,
2008-08-29,8.06,8.3,8.06,7.0,58400,,,,,,,,,,,,,,,,5.9661,,,
2008-09-05,8.3,8.3,7.91,6.8,84500,,,,,,,,,,,,,,,,5.9777,,,
2008-09-12,8.05,8.05,7.79,6.76,84000,,,,,,,,,,,,,,,,5.9891,,,
2008-09-19,7.9,7.96,7.33,6.52,53800,,,,,,,,,,,,,,,,6.0004,,,
2008-09-26,7.74,7.83,7.55,6.48,10200,,,,,,,,6.7508,,,,,,,,6.0116,,,6.7508
2008-10-03,7.6,7.73,3.44,5.79,35000,,,,,,,,6.5099,,,,,,,,7.1199,,,6.6002
2008-10-10,6.95,6.95,5.11,5.08,94900,,,,,,,,6.1535,,,,,,,,7.0779,,,6.348
2008-10-17,5.07,7.0,5.07,5.46,50500,,,,,,,,5.9793,,,,,,,,7.0362,,,6.1273
2008-10-24,6.44,6.44,5.86,5.45,24320,,,,,,,,5.8466,,,,,-1.3929,-20.3605,,6.995,,,5.9343
2008-10-31,6.13,6.61,5.5,5.39,33900,,,,,,,,5.7322,,,,,-1.4606,-21.3237,,6.9542,,,5.7389
2008-11-07,6.25,6.25,5.53,5.24,5325,,,,,,,,5.6083,,,,,-1.7652,-25.2103,,6.9138,,,5.5549
2008-11-14,6.15,6.28,5.04,4.8,106800,,,,,,6.0324,,5.4052,,,,,-2.0031,-29.4612,,6.8738,6.0324,,5.3141
2008-11-21,6.0,6.0,5.01,4.49,25200,,0.9274,,,,5.8269,,5.1767,,,,43.1532,-2.2659,-33.5349,15.6055,6.8343,5.8645,,5.1289
2008-11-28,5.03,5.29,4.64,4.4,52800,,0.9011,,,,5.6363,,4.9819,,,,33.1013,-2.1268,-32.5974,15.1601,6.7951,5.6894,,5.0308
2008-12-05,4.68,5.18,4.64,4.15,14200,,0.8699,,,,5.4384,,4.7744,,,,25.3028,-2.3302,-35.9477,14.0239,6.7563,5.4858,,4.8444
2008-12-12,5.16,6.0,4.75,4.95,37300,,0.8835,,,,5.3731,,4.818,,,,33.6214,-0.8388,-14.4936,31.8536,6.7178,5.3537,,4.773
2008-12-19,5.84,5.87,4.77,4.66,109800,,0.8869,,,,5.2786,,4.7796,,,,34.2717,-0.4194,-8.25,29.5052,6.6798,5.2042,,4.6695
2008-12-26,5.61,5.65,3.28,4.81,129000,,0.9677,3.7335,5.5959,7.4582,5.2161,,4.7871,,,,32.4317,-0.6476,-11.8668,32.2474,6.6422,5.0817,,4.6084
2009-01-02,5.75,5.75,4.89,4.63,98300,,0.9508,3.67,5.4853,7.3006,5.138,,4.7479,,,,39.1752,-0.8178,-15.0106,30.6608,6.5652,4.9494,,4.5848
2009-01-09,5.3,5.53,5.2,4.6,10500,,0.903,3.6319,5.3727,7.1134,5.0658,,4.7101,,,,41.8501,-0.7926,-14.707,30.3544,6.4897,4.8644,,4.5999
